,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9,mgv600_cluster10
1965-01-01,-0.20089313,0.015011812,0.12230196,-0.564414,0.21899562,-1.4835188,-0.008388949,-0.16424671,-0.020898819,-0.14952926
1965-02-01,0.37691385,0.15055943,-0.02266488,-0.8418379,0.3967825,-1.3198607,0.22179194,-0.3520413,-0.4010504,-0.33747107
1965-03-01,0.08506684,-0.16012582,0.021045972,-0.6987844,0.5159937,-1.2418581,0.03988428,-0.41341305,-0.044741057,-0.10935064
1965-04-01,0.21413887,0.17763957,0.12200763,-0.6332917,0.42901364,-1.4431928,0.09021795,-0.07550049,-0.28596005,-0.13584204
1965-05-01,0.17587349,0.062990665,0.14791033,-0.20884056,0.24401526,-0.5392473,0.47566795,-0.7545635,-0.41297156,-0.07196832
1965-06-01,0.13981573,-0.10787888,0.07859118,-0.77340186,-0.040178634,-0.40767327,0.18602854,-0.6045927,-0.21973152,-0.035763383
1965-07-01,-0.12951355,0.26506123,0.13466462,-0.49023828,0.83447933,-0.47419614,-0.16792607,-0.47522634,-0.81696546,-0.082712054
1965-08-01,0.115531966,-0.11876979,0.096399285,-0.039295577,0.119358495,-0.5604404,0.11141107,-0.2556421,-0.01486454,-0.07564767
1965-09-01,0.050628018,-0.10684867,0.11288281,-0.31642514,-0.3704382,-0.8500797,0.18529263,-0.51378614,-0.1905909,0.010155034
1965-10-01,0.1424649,-0.040031433,0.0063284873,-0.1898551,0.033997297,-1.0767285,0.9660533,-0.0067700148,-0.03797102,0.12980789
1965-11-01,0.05857544,0.58913946,0.093014285,-0.6491866,0.727925,-1.0316931,0.2930244,-0.22797325,-0.51658237,0.06799462
1965-12-01,0.3379126,0.248872,0.21561062,-0.8834885,0.5289451,-1.4252378,0.3327615,-0.17337152,-0.15644646,-0.1839681
1966-01-01,0.39233655,-0.08101344,0.20108695,-0.8340044,0.1707069,-1.543885,0.39725518,-0.275735,-0.07204399,-0.18936892
1966-02-01,-0.07450342,0.24347429,0.19370893,-0.6523029,0.709591,-1.4191821,0.39522988,-0.2864404,-0.462066,-0.10170083
1966-03-01,0.29468638,0.1798209,0.09634812,-0.98923194,0.22596964,-1.3054739,0.50083673,-0.30177507,-0.22799501,-0.117180154
1966-04-01,0.09316544,-0.24260631,0.03645606,-0.6554856,0.08086874,-1.1477869,0.24535504,-0.21613228,-0.20557165,-0.24651234
1966-05-01,0.063653424,0.24434237,0.43009457,-0.11341882,0.6547622,-0.82575834,0.59298944,-0.6455035,0.06133876,0.044702075
1966-06-01,0.22423363,-0.43848523,0.19110496,-0.6557749,-0.34691113,-0.64318883,0.21208163,-0.42589927,-0.0668361,-0.09967546
1966-07-01,0.12050748,0.09765015,0.20615026,-0.3816312,0.2643064,-0.59921014,0.21815762,-0.13396153,-0.50951666,-0.06047077
1966-08-01,0.16390756,-0.24911635,0.2007976,0.15942287,0.05135672,-0.5532061,0.1783742,0.01649201,0.25938767,-0.15696354
1966-09-01,0.012441349,0.10372615,0.15855488,0.05916872,-0.2016656,-0.5005474,-0.0018806458,0.19428769,-0.43342194,0.07551613
1966-10-01,-0.02343607,0.04036205,0.029656697,-0.12397947,-0.065100096,-0.7505317,0.41085392,-0.043255378,-0.13844618,0.027631378
1966-11-01,0.09750547,0.4413786,0.1404715,-0.89346254,0.3913239,-1.1420003,0.262281,0.06698074,-0.12484751,-0.1798209
1966-12-01,0.30090708,-0.03906002,0.17273226,-0.88348055,0.07566078,-1.3260164,0.21135828,-0.0014466762,-0.3051023,-0.24072568
1967-01-01,0.3545383,0.008326435,0.23497114,-1.034306,0.09425487,-1.3139068,0.39716953,-0.527228,0.003996658,-0.05628649
1967-02-01,0.2874275,-0.07860126,0.22381377,-0.60532963,0.5164036,-1.4501266,0.30824357,0.04945885,-0.24529591,-0.09675282
1967-03-01,0.3199005,0.3027481,0.018651152,-0.6825987,0.3032477,-1.1930073,0.24246493,-0.15487114,-0.37602046,-0.0029975057
