,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10
1965-01-01,-4.915558,2.4201965,-11.393066,0.32754517,-19.84848,-6.538666,-2.1657715,-14.82196,-8.28006,1.9681396
1965-02-01,-5.857483,2.251648,-13.6996765,-0.24914551,-21.689545,-7.943634,-2.896637,-17.440887,-10.452423,1.5700684
1965-03-01,-5.5644836,2.4258728,-14.396637,0.0692749,-22.226349,-8.656067,-3.1944275,-18.86734,-10.703308,0.92300415
1965-04-01,-4.308319,2.6452332,-15.0260315,0.1673584,-19.124512,-8.505585,-2.692688,-18.627533,-10.630157,1.8274231
1965-05-01,-1.9831543,2.7300415,-11.948944,0.82748413,-14.573975,-5.919464,-1.2102661,-16.054382,-7.771118,2.7884216
1965-06-01,-0.33462524,3.1116943,-8.8993225,1.8448486,-8.329987,-2.8608704,1.0255432,-12.838623,-4.630707,3.404602
1965-07-01,2.2504272,3.0592346,-6.5911865,2.8312073,-4.365814,0.49856567,2.9624329,-9.666779,-2.0621033,3.4718933
1965-08-01,3.3695984,3.1365967,-3.9466858,3.902008,-1.581604,2.4031067,3.6959229,-5.927063,0.3942871,3.6560059
1965-09-01,1.5451355,3.3693542,-3.2663574,3.411255,-3.9743958,1.952301,3.039032,-5.833008,0.3565979,3.358368
1965-10-01,0.018127441,3.03833,-3.730072,2.7828674,-7.9632874,-1.2981262,1.8742676,-7.300171,-3.3952637,3.4205322
1965-11-01,-0.98428345,3.0173645,-7.650421,1.9570923,-11.818268,-2.5605164,0.47665405,-10.789917,-4.899658,3.309784
1965-12-01,-2.65979,3.0533447,-8.856903,0.8040161,-16.281952,-4.7648926,-0.5267334,-12.953369,-7.3879395,2.4750366
1966-01-01,-3.9496765,2.745819,-11.7465515,0.268219,-21.04422,-6.472168,-1.7308044,-15.367401,-9.818665,1.7664795
1966-02-01,-4.212799,2.360138,-13.696564,-0.14971924,-22.178772,-7.3828125,-2.5168762,-16.897308,-11.317291,0.97940063
1966-03-01,-3.298706,2.1103516,-13.463745,-0.16403198,-21.746277,-6.9407043,-2.5412598,-16.680634,-10.293243,0.9267578
1966-04-01,-3.3141785,2.607727,-13.851898,0.29907227,-19.471222,-6.8855896,-1.83255,-16.625519,-9.8003845,1.5003052
1966-05-01,-1.849823,2.9313965,-10.700165,0.85723877,-14.289215,-5.6698303,-0.5527649,-14.984619,-7.3748474,2.814392
1966-06-01,-0.16415405,2.9654846,-8.686707,3.0164185,-9.186462,-3.4904785,2.0456543,-12.589966,-5.1097717,3.7471313
1966-07-01,2.269806,3.4286804,-5.3571167,3.388855,-4.998047,0.17196655,3.8779907,-9.432312,-0.7872009,4.1659546
1966-08-01,4.1072083,3.4995422,-1.637207,3.901947,-0.26098633,2.4178162,3.6548462,-3.6705017,1.7582092,4.258484
1966-09-01,2.3521118,3.662262,-1.5339661,4.023834,-3.251587,2.0132446,4.0450134,-4.2818604,1.7651062,3.6143494
1966-10-01,0.47451782,3.8033447,-2.9552002,3.4821167,-7.4212036,0.24304199,2.6646423,-6.5013733,-1.0020752,3.7070312
1966-11-01,-1.3905334,3.2963562,-6.203003,2.6054993,-11.526337,-2.0965576,0.6281433,-9.468292,-3.6139526,3.3175354
1966-12-01,-3.0443726,2.9148865,-8.64505,1.3999634,-17.138855,-4.4447937,-0.9409485,-13.034424,-6.422119,2.6107788
1967-01-01,-4.9253845,2.948578,-10.61026,0.9282532,-20.925232,-6.0903015,-1.6685181,-14.8367,-7.917816,1.9584656
1967-02-01,-5.4497375,1.9143982,-12.09317,0.5631714,-21.278809,-7.032837,-2.5083923,-16.337677,-8.814789,1.121582
1967-03-01,-5.2983093,1.9581604,-13.223358,-0.28204346,-20.72821,-7.744812,-3.1432495,-15.902771,-10.015076,0.78170776
1967-04-01,-2.964325,2.4946594,-12.354279,-0.16973877,-18.470367,-7.380615,-2.7935486,-15.2771,-10.064026,1.6577759
1967-05-01,-0.80267334,3.026123,-8.936584,0.4258423,-12.577057,-5.6145935,-1.3710938,-12.970703,-6.095886,3.1052551
1967-06-01,0.7077942,3.2209473,-6.955841,2.5017395,-7.5778503,-3.50766,1.6132812,-10.945404,-4.063568,3.585022
1967-07-01,3.0128174,3.2306824,-3.4353027,3.1885986,-3.1583557,0.7520752,2.858551,-6.381653,-0.64923096,3.9102783
1967-08-01,4.159149,3.572174,-0.42889404,3.469513,0.29678345,3.1489868,2.800415,-3.4083252,1.2518616,3.8591614
1967-09-01,2.8045654,3.3058777,-0.75079346,3.1951904,-2.3444214,1.6376343,3.0704956,-4.175934,1.0146179,3.7531128
1967-10-01,0.045135498,2.887848,-3.783142,3.1983337,-7.502777,-0.4236145,2.548767,-6.63385,-1.7227478,3.4562683
1967-11-01,-1.2224121,2.7306213,-6.9217834,2.3164368,-12.139374,-2.4188538,0.4593811,-10.626892,-4.2068176,2.4045715
1967-12-01,-3.5054016,2.53656,-7.1644287,1.1322632,-16.456726,-5.1500854,-0.8930969,-12.1536255,-5.9253845,1.9215393
1968-01-01,-5.5030212,2.6219482,-10.521851,0.74191284,-19.702332,-7.0956726,-1.9259949,-14.221039,-8.591888,1.6609192
1968-02-01,-6.750702,2.103302,-12.3591,-0.48251343,-21.532166,-8.122253,-2.9100647,-15.2966,-10.704132,1.1086426
1968-03-01,-6.2865295,2.456726,-12.89502,-0.091033936,-21.604126,-8.470215,-2.6714172,-15.886902,-10.254303,0.7201233
1968-04-01,-4.763794,2.7938538,-11.7343445,-0.16143799,-18.933899,-7.541046,-1.9405518,-14.4913025,-9.581299,1.7047119
1968-05-01,-2.3338928,3.5099487,-10.455872,0.4750061,-13.826172,-6.291748,-0.49295044,-12.713776,-8.432434,2.8625183
