,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10
1970-01-01,8.009705e-05,5.6850986e-06,1.5759211e-05,0.00010657983,1.2837405e-05,3.584043e-05,9.329901e-05,8.693599e-05,0.000106719825,1.4561201e-05
1970-02-01,7.1588904e-05,1.8828168e-05,1.6447968e-05,8.915837e-05,1.854192e-05,3.8490107e-05,8.495292e-05,7.9562255e-05,9.492996e-05,2.5646108e-05
1970-03-01,6.306454e-05,1.1349097e-05,1.6950351e-05,0.00010672568,2.0883686e-05,3.725035e-05,7.319546e-05,7.909228e-05,0.00012075422,2.1505473e-05
1970-04-01,5.8405312e-05,6.033526e-06,2.6917049e-05,9.180805e-05,1.560053e-05,4.1852854e-05,0.00010094824,8.5266765e-05,9.576457e-05,2.2129405e-05
1970-05-01,5.9458704e-05,1.1717239e-06,3.8496237e-05,7.676078e-05,1.0066178e-05,5.6065524e-05,8.553633e-05,7.356603e-05,0.00010734376,2.5662315e-05
1970-06-01,4.5124492e-05,-2.3854918e-06,3.616257e-05,9.042244e-05,1.2813096e-05,4.4688906e-05,9.476565e-05,6.75455e-05,0.00011490386,2.0460187e-05
1970-07-01,7.487871e-05,5.396905e-07,4.670458e-05,8.529324e-05,1.0649594e-05,5.6324818e-05,9.595679e-05,6.0811904e-05,9.0773116e-05,2.0492598e-05
1970-08-01,7.909228e-05,-2.1388769e-07,4.4848992e-05,7.400576e-05,9.142437e-06,6.125955e-05,7.834897e-05,5.5099288e-05,7.802709e-05,1.599543e-05
1970-09-01,6.510649e-05,1.3453973e-07,4.394956e-05,7.375456e-05,7.1490977e-06,6.268568e-05,7.8178804e-05,4.5983412e-05,7.839983e-05,2.3223312e-05
1970-10-01,7.2585564e-05,3.8214057e-06,3.6786503e-05,6.590276e-05,1.07225205e-05,4.7354795e-05,8.411831e-05,7.2115596e-05,0.000100375175,3.0240511e-05
1970-11-01,6.831529e-05,5.036858e-06,2.5069563e-05,9.65321e-05,1.9546693e-05,3.8595448e-05,8.478275e-05,7.709084e-05,0.00010267643,2.4592717e-05
1970-12-01,5.626612e-05,1.4963036e-05,1.3328314e-05,9.045485e-05,2.1718297e-05,2.839377e-05,8.758639e-05,9.093887e-05,0.000104313236,2.2964015e-05
1971-01-01,7.3119605e-05,4.427493e-06,2.1135213e-05,0.0001063213,1.2776898e-05,4.398155e-05,9.78884e-05,8.137838e-05,0.00010457044,2.0963233e-05
1971-02-01,7.4902375e-05,4.427493e-06,1.4087065e-05,0.000108386,1.756964e-05,4.4379565e-05,8.5143685e-05,7.244796e-05,0.00010573131,2.1303205e-05
1971-03-01,5.7588797e-05,1.4817295e-05,2.3689132e-05,9.538423e-05,1.7030663e-05,4.046577e-05,8.188495e-05,7.316106e-05,0.00011509291,1.96614e-05
1971-04-01,5.9429607e-05,6.649734e-06,3.4518405e-05,7.390811e-05,1.572883e-05,5.0921903e-05,9.084854e-05,7.192556e-05,9.1684764e-05,2.9901947e-05
1971-05-01,5.685082e-05,4.0709383e-06,3.7163532e-05,7.437245e-05,1.1400436e-05,4.879917e-05,8.0807e-05,7.9993624e-05,9.0573645e-05,2.5208707e-05
1971-06-01,6.045781e-05,1.9896615e-06,4.102758e-05,0.00010421515,8.083662e-06,4.364158e-05,0.000101744154,5.3028234e-05,0.000100681515,2.4105879e-05
1971-07-01,6.610462e-05,-1.2110286e-06,4.3830252e-05,7.564112e-05,6.3174775e-06,5.3144147e-05,6.977043e-05,5.827703e-05,8.975274e-05,2.7513868e-05
1971-08-01,6.912289e-05,-6.6376015e-07,4.4336062e-05,6.5334236e-05,8.083662e-06,6.238966e-05,7.90574e-05,5.5150966e-05,7.8989804e-05,1.7381115e-05
1971-09-01,5.6726436e-05,-2.2060594e-06,4.3564913e-05,6.029274e-05,1.2304259e-05,5.280418e-05,7.625473e-05,6.2058156e-05,9.287881e-05,2.078081e-05
1971-10-01,4.8484246e-05,2.520348e-06,4.343224e-05,6.342709e-05,1.6748738e-05,4.2339743e-05,8.5881664e-05,6.438819e-05,0.00011402325,3.2074437e-05
1971-11-01,4.6966823e-05,-2.9689181e-06,2.9841747e-05,9.062466e-05,1.7635975e-05,3.225675e-05,9.403264e-05,7.113783e-05,0.000102406244,2.8823995e-05
1971-12-01,5.4396405e-05,2.0795782e-05,2.1707358e-05,0.000100094054,2.6234717e-05,2.9039475e-05,7.9471996e-05,7.418097e-05,9.501813e-05,1.6410957e-05
1972-01-01,7.363011e-05,1.8793653e-05,2.2627766e-05,9.598006e-05,1.7290236e-05,4.395687e-05,9.286787e-05,8.1031576e-05,9.509224e-05,1.8757686e-05
1972-02-01,6.1190294e-05,3.0989759e-06,2.227107e-05,8.7383654e-05,1.3214973e-05,4.826398e-05,9.177103e-05,7.2292496e-05,0.00010787092,1.7821358e-05
1972-03-01,7.181987e-05,8.422685e-06,2.056784e-05,0.00010286432,1.1734679e-05,4.7470334e-05,9.196722e-05,6.943892e-05,0.000107594475,1.984561e-05
1972-04-01,5.7337966e-05,6.300339e-06,3.8393777e-05,7.489925e-05,1.6781945e-05,4.7604095e-05,8.4030704e-05,8.455396e-05,9.469096e-05,1.8829027e-05
1972-05-01,6.04769e-05,5.9882295e-06,3.3631874e-05,8.233639e-05,1.9323415e-05,4.1656167e-05,9.110222e-05,6.985803e-05,0.00010539187,3.243702e-05
1972-06-01,5.794435e-05,-1.2081364e-06,4.341429e-05,8.355808e-05,1.07894375e-05,4.5909786e-05,9.002321e-05,6.7726774e-05,0.00011011811,2.788913e-05
1972-07-01,6.381202e-05,-1.5737533e-06,3.911609e-05,6.66328e-05,9.826348e-06,5.7680787e-05,8.396828e-05,5.2531475e-05,8.901947e-05,1.9310564e-05
1972-08-01,6.9314076e-05,-4.2043976e-06,5.274192e-05,5.4228658e-05,6.152368e-06,6.1791725e-05,7.410561e-05,7.350527e-05,7.330696e-05,2.5401167e-05
1972-09-01,6.4792934e-05,-4.0973828e-06,4.4716235e-05,6.419834e-05,1.0744843e-05,4.9699687e-05,9.109331e-05,5.933547e-05,8.280403e-05,2.0541169e-05
1972-10-01,5.329837e-05,-2.4209075e-06,4.948706e-05,6.7444285e-05,1.3937286e-05,3.915037e-05,9.2448754e-05,6.162725e-05,9.239026e-05,2.9226749e-05
1972-11-01,4.0751547e-05,4.980553e-06,3.5049747e-05,8.405746e-05,1.6273654e-05,3.4620316e-05,9.5427175e-05,6.80478e-05,0.00010775499,3.441669e-05
1972-12-01,5.6071694e-05,1.2720884e-05,2.5427838e-05,9.2511174e-05,2.3443266e-05,3.5235622e-05,8.947033e-05,7.816908e-05,0.000108111686,2.5392254e-05
1973-01-01,5.4534976e-05,4.7074136e-06,1.7302747e-05,8.112124e-05,1.7179482e-05,4.187802e-05,8.340404e-05,8.1778155e-05,0.00010496634,2.3493898e-05
1973-02-01,6.147185e-05,1.089221e-05,1.6462178e-05,9.079217e-05,1.9639243e-05,4.655864e-05,7.551157e-05,7.965462e-05,0.00010268354,1.28408265e-05
1973-03-01,5.775567e-05,9.618088e-06,1.6931128e-05,0.00010701067,2.1346921e-05,4.875296e-05,7.1813076e-05,7.3062816e-05,0.0001149204,1.6778218e-05
1973-04-01,5.414566e-05,4.229616e-06,3.241523e-05,7.6237106e-05,1.1773314e-05,4.4762484e-05,8.1837934e-05,7.1080845e-05,0.00010089623,1.5804928e-05
1973-05-01,6.252477e-05,-1.5658588e-06,3.9024733e-05,9.2464456e-05,1.462239e-05,4.9177666e-05,8.663358e-05,7.162058e-05,9.586169e-05,2.1582715e-05
1973-06-01,4.8173213e-05,-2.4506662e-06,4.2493175e-05,0.00010130367,1.3613717e-05,4.0196886e-05,9.72424e-05,8.2919556e-05,0.00011171741,2.3210754e-05
1973-07-01,6.0188882e-05,1.0266231e-06,3.7927577e-05,9.232288e-05,8.30488e-06,6.0140417e-05,8.637699e-05,7.047918e-05,7.0865906e-05,2.014933e-05
1973-08-01,6.69665e-05,3.984096e-07,5.5004337e-05,6.529206e-05,9.667478e-06,6.094559e-05,6.103614e-05,6.4329775e-05,6.775139e-05,1.7769196e-05
1973-09-01,5.0385235e-05,-1.3889003e-06,4.1988835e-05,6.0000915e-05,9.402036e-06,5.502624e-05,8.960653e-05,6.144531e-05,0.000117212054,2.2458675e-05
1973-10-01,5.172129e-05,1.2478195e-06,4.7802012e-05,6.73802e-05,7.110386e-06,4.109054e-05,8.020104e-05,6.3073356e-05,0.00010344447,2.7740962e-05
1973-11-01,5.7906087e-05,9.175685e-06,2.262928e-05,8.99693e-05,2.16743e-05,3.4268684e-05,8.81466e-05,8.0300524e-05,0.00010271008,2.5157327e-05
1973-12-01,4.126288e-05,6.55666e-06,2.2691213e-05,0.00011009864,1.540102e-05,2.5119793e-05,8.949151e-05,8.471571e-05,0.00011407984,2.3847815e-05
1974-01-01,9.090911e-05,3.9994193e-06,1.6073489e-05,0.00010988587,6.4288615e-06,4.0613573e-05,8.4638385e-05,7.970685e-05,0.00010316893,1.9043093e-05
1974-02-01,6.4345135e-05,9.21691e-06,1.949797e-05,9.816671e-05,1.7081911e-05,4.5499924e-05,8.775595e-05,7.894765e-05,0.00010054403,1.4156742e-05
1974-03-01,6.6533896e-05,1.7056591e-06,2.2744764e-05,9.8400924e-05,1.6904225e-05,4.214813e-05,8.316844e-05,7.362516e-05,0.00011467002,2.3784063e-05
1974-04-01,5.3312484e-05,2.0125735e-06,4.144212e-05,6.645793e-05,1.3116296e-05,4.65095e-05,7.9073594e-05,7.024914e-05,9.947792e-05,2.6635103e-05
1974-05-01,6.2390594e-05,-3.0433876e-06,4.770957e-05,6.918782e-05,1.13879e-05,4.859326e-05,8.555104e-05,6.398976e-05,9.722455e-05,2.3299463e-05
1974-06-01,5.7302328e-05,8.979987e-07,4.1983254e-05,8.845054e-05,1.4222787e-05,4.5661458e-05,8.331382e-05,6.483781e-05,0.00010140823,2.5706298e-05
1974-07-01,6.381208e-05,-3.003006e-06,3.899491e-05,8.425071e-05,8.520699e-06,5.7719837e-05,8.290191e-05,6.177677e-05,0.00010013212,1.9438847e-05
1974-08-01,5.785154e-05,-2.8980066e-06,4.4293167e-05,7.266077e-05,7.664581e-06,5.2647723e-05,8.692406e-05,7.49578e-05,6.824566e-05,1.9463076e-05
1974-09-01,5.8004996e-05,7.526178e-07,3.9148366e-05,6.457608e-05,6.7357687e-06,6.468995e-05,9.420917e-05,5.9709164e-05,9.867026e-05,1.9729601e-05
1974-10-01,4.3224798e-05,6.610935e-08,4.394587e-05,6.5181826e-05,8.738767e-06,4.1776606e-05,8.6213324e-05,4.2505977e-05,9.830681e-05,3.000305e-05
1974-11-01,5.0267605e-05,4.1340536e-07,3.567542e-05,7.8960526e-05,1.5410049e-05,3.1357777e-05,8.5874104e-05,7.1404094e-05,0.00010605228,3.1166084e-05
1974-12-01,4.9928385e-05,1.1308752e-05,2.4343939e-05,8.7344044e-05,3.43174e-05,2.9492076e-05,8.838593e-05,6.743848e-05,0.000109226385,2.98496e-05
1975-01-01,5.6075925e-05,7.2070434e-06,1.853527e-05,0.00010296002,2.1793941e-05,2.6558719e-05,9.2382776e-05,8.54376e-05,0.00011579618,2.3127463e-05
1975-02-01,6.193821e-05,1.4174788e-05,1.7036204e-05,0.000110313,1.2472909e-05,4.275537e-05,9.30695e-05,7.553034e-05,0.000104280974,1.6712447e-05
1975-03-01,6.478561e-05,7.634153e-06,2.1834901e-05,0.00010517093,1.864506e-05,4.6750098e-05,8.663774e-05,7.826049e-05,0.00011930518,1.3421193e-05
1975-04-01,5.88312e-05,6.285827e-06,3.254613e-05,9.010486e-05,1.2908393e-05,5.22774e-05,9.286014e-05,6.91237e-05,9.542893e-05,2.4944771e-05
1975-05-01,5.4166496e-05,4.486683e-07,4.1992786e-05,8.214053e-05,9.298903e-06,4.7126963e-05,9.0783215e-05,7.177847e-05,0.000102195685,2.1469275e-05
1975-06-01,5.27763e-05,7.1806426e-08,4.2704633e-05,7.4444186e-05,1.5161186e-05,4.2177515e-05,8.875654e-05,6.301017e-05,0.00011295716,2.7331558e-05
1975-07-01,5.5950306e-05,-4.8525144e-06,4.9613755e-05,5.9754977e-05,8.905292e-06,5.5401157e-05,8.702297e-05,6.450087e-05,7.5865646e-05,2.4593033e-05
1975-08-01,7.561409e-05,-4.809226e-07,3.728621e-05,6.998047e-05,1.0211741e-05,6.3918225e-05,7.529003e-05,6.515409e-05,7.6845485e-05,1.9208108e-05
1975-09-01,7.2900686e-05,-1.8292485e-06,4.018385e-05,6.9310496e-05,1.2389162e-05,5.877616e-05,7.569202e-05,5.090037e-05,7.994412e-05,2.4986644e-05
1975-10-01,5.5690693e-05,-3.3618162e-06,4.1004572e-05,7.876553e-05,1.0186617e-05,4.9044767e-05,8.9451634e-05,5.461036e-05,9.615753e-05,2.2407241e-05
1975-11-01,4.518883e-05,1.1940137e-06,3.9220762e-05,7.440231e-05,1.9449028e-05,4.881865e-05,8.323761e-05,8.9599824e-05,0.000100244375,2.5748743e-05
1975-12-01,5.168759e-05,7.751401e-06,2.5109402e-05,9.404934e-05,1.5127687e-05,3.2680615e-05,9.066597e-05,8.810076e-05,0.000117186384,1.7935154e-05
1976-01-01,6.367858e-05,1.1354437e-05,1.881579e-05,0.00010018947,2.0308056e-05,2.5597968e-05,9.283019e-05,7.1769224e-05,0.0001109798,2.793077e-05
1976-02-01,7.0800175e-05,9.553471e-06,2.3779878e-05,9.481399e-05,1.38538235e-05,4.7209578e-05,8.337739e-05,7.64682e-05,9.682804e-05,2.2399878e-05
1976-03-01,5.5085125e-05,1.1637836e-05,3.178824e-05,8.869802e-05,1.7391765e-05,4.813292e-05,8.500466e-05,7.474951e-05,9.5429314e-05,1.9666431e-05
1976-04-01,5.7699734e-05,8.986666e-06,3.0846622e-05,8.492239e-05,3.081218e-05,4.6560497e-05,8.990476e-05,7.92565e-05,0.000102130376,2.112e-05
1976-05-01,5.7306628e-05,5.3949043e-07,4.330713e-05,9.003274e-05,1.4310921e-05,4.2126645e-05,9.262907e-05,7.036136e-05,9.9762605e-05,2.7400534e-05
1976-06-01,5.0980387e-05,2.4044493e-06,4.041826e-05,6.465464e-05,8.8988745e-06,5.377351e-05,8.275574e-05,7.996957e-05,0.00010157272,2.6056665e-05
1976-07-01,5.4436052e-05,7.040435e-07,4.1542724e-05,7.822132e-05,7.902403e-06,5.3590673e-05,7.9674894e-05,5.530454e-05,7.6779696e-05,2.12937e-05
1976-08-01,6.004922e-05,2.3953107e-06,4.3014585e-05,6.897879e-05,9.209703e-06,6.1251645e-05,7.8568715e-05,5.2507094e-05,9.158054e-05,2.8013046e-05
1976-09-01,6.0515456e-05,1.5359619e-06,4.183527e-05,6.0193357e-05,7.427021e-06,7.3428746e-05,8.378878e-05,5.8312246e-05,0.00010077736,2.6669177e-05
1976-10-01,4.9883347e-05,-5.009686e-06,4.1597577e-05,7.568899e-05,1.2007149e-05,4.1057036e-05,7.363205e-05,7.130298e-05,0.00010747843,2.7391396e-05
1976-11-01,4.6729372e-05,2.7609858e-06,4.0610244e-05,5.8099846e-05,1.3533856e-05,2.9199902e-05,9.061783e-05,7.295768e-05,9.9488345e-05,2.9686029e-05
1976-12-01,5.69958e-05,8.803829e-06,2.6275633e-05,8.757356e-05,1.7940285e-05,3.4694225e-05,7.994001e-05,9.101307e-05,9.9588906e-05,2.634007e-05
1977-01-01,6.782692e-05,1.4143248e-05,1.26524865e-05,9.763272e-05,1.8329501e-05,3.3592754e-05,8.266585e-05,8.37824e-05,0.00010867961,2.0992831e-05
1977-02-01,5.8208254e-05,4.897338e-06,1.8786715e-05,0.00010155474,1.723555e-05,2.708577e-05,7.847643e-05,7.606801e-05,0.00010631343,2.1098176e-05
1977-03-01,5.7851707e-05,2.4312942e-05,2.5925761e-05,8.396238e-05,2.9609351e-05,4.85029e-05,8.64177e-05,7.2202725e-05,0.00010641068,1.8018907e-05
1977-04-01,5.1166455e-05,1.05453655e-05,4.185693e-05,7.324167e-05,1.384025e-05,4.2838663e-05,8.623132e-05,7.247824e-05,9.756993e-05,2.5733285e-05
1977-05-01,6.064736e-05,1.1250355e-05,3.5082536e-05,0.00010761604,1.0801497e-05,4.5310186e-05,9.27302e-05,6.301353e-05,0.000101945734,2.797791e-05
1977-06-01,5.7730158e-05,2.5554727e-06,4.2432264e-05,8.625563e-05,1.1895449e-05,4.400555e-05,8.068864e-05,7.1805654e-05,0.000100000936,2.2394708e-05
1977-07-01,5.760861e-05,1.866687e-06,4.2651056e-05,8.6547356e-05,1.082581e-05,5.6128145e-05,9.0509886e-05,5.5801564e-05,8.043136e-05,2.1843682e-05
1977-08-01,5.763292e-05,2.0611697e-06,3.0714837e-05,7.012999e-05,1.1230975e-05,6.479061e-05,8.262534e-05,5.405124e-05,7.6395896e-05,2.4015377e-05
