,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,68.24151992797852,46.026426796021504,62.07571463151412,41.05055409093057,61.15755167874423,51.238637357144746,55.994312937666734,68.11813712120056,67.2669906616211,30.770165892853136
1965-02-01,66.19565963745117,46.003040840955286,54.424719376997515,40.779052242156,46.13288966092196,48.66612408612225,55.28368135777916,60.47816872596741,61.21023941040039,30.79554020673379
1965-03-01,65.88603337605795,45.91510121415301,50.98753842440519,40.90294684133222,43.24202104048295,47.05650741989548,55.37523874422399,52.781665325164795,61.395442962646484,30.85131371158293
1965-04-01,70.09547551472983,47.08269165783394,54.16506853970614,42.475411199754284,70.35291411659934,49.37142552556218,58.794347251333846,56.359755992889404,62.86676788330078,32.10646530677533
1965-05-01,77.63171513875326,47.06268310546875,66.12213308160955,44.07560594620243,110.91343272816052,55.50555667361698,62.67911399283061,68.47363114356995,70.91072082519531,32.7917559393521
1965-06-01,85.74596405029297,47.013309137607976,79.12749377163973,45.1288930831417,163.66877122358844,62.95012396735114,66.68969131097562,80.60815334320068,81.60984802246094,32.928109443050694
1965-07-01,93.9289919535319,46.61918267971132,92.50635667280717,46.013358331495716,198.45367778431284,70.76413953626478,69.77085485690978,100.13978481292725,93.72032928466797,32.85410650845232
1965-08-01,95.15809377034506,46.682025940437626,107.17639923095703,46.791245860438195,222.05642353404653,73.99466746562236,70.06082767393531,121.28701210021973,101.49713134765625,33.33526260551365
1965-09-01,92.4966812133789,46.85536826529154,103.16376252607866,46.37140150993101,201.1417042125355,73.0229815921268,68.79266413246714,119.94410753250122,100.01483154296875,33.17146520505006
1965-10-01,87.03180313110352,47.271277264850895,94.84079534357244,45.43238301430979,171.13134210759944,67.35345995103991,65.89605750107184,109.74364280700684,93.0746841430664,33.18847787791285
1965-11-01,83.37533950805664,47.683991843122776,83.4258426319469,44.67957096715127,134.00115099820223,62.84393104347023,64.31914538871952,92.01779961585999,84.48103332519531,32.96174235727595
1965-12-01,77.52538681030273,46.928525164844544,72.70302772521973,42.795132052513864,92.51115105368875,57.44756234658731,60.91388144144198,77.96890139579773,75.0250244140625,31.89751416787334
1966-01-01,71.90692265828451,46.62189793780567,61.515990170565516,41.818966404084236,55.297344381159,52.47186196816934,58.288234617651966,65.26893973350525,67.0051040649414,31.34568751543418
1966-02-01,70.68168640136719,46.589232654106326,55.4900819605047,41.51587947722404,44.54720237038352,50.40777051771009,57.426987624749906,57.214224338531494,63.23915481567383,31.082979838053387
1966-03-01,71.74057642618816,46.60936681235709,57.15731707486239,41.88600663215883,48.483380404385656,50.88248897243191,58.35747137302306,62.41278052330017,63.83784103393555,31.467238239858343
1966-04-01,73.90958150227866,47.349062973890845,58.29312151128595,43.14672408565398,67.67859025435014,52.20193605165224,60.493734406261915,60.55889129638672,64.65396881103516,32.28089562777815
1966-05-01,79.22231038411459,47.834807295140216,69.8596260764382,44.19348624444777,111.59737326882102,56.8181476077518,63.026065361209035,72.4866271018982,73.56233978271484,32.97066524110991
1966-06-01,86.41595840454102,47.779308101995206,80.98615299571644,46.24291696856099,157.10175254128197,62.64243254790435,67.34770798101658,86.02965474128723,82.24495697021484,33.574327929266566
1966-07-01,94.58501815795898,47.61956222658235,95.65525921908292,46.999454498291016,192.90769750421697,72.07095687453811,70.6675087533346,104.11407947540283,96.25012969970703,33.62009552703507
1966-08-01,95.73966344197592,47.4788479688691,112.0509927923029,47.119032952093306,225.2812298861417,74.8212092631572,70.93198822765817,130.037522315979,104.9774398803711,33.67506882240033
1966-09-01,93.62199147542319,47.35292884392467,108.9571866122159,46.69017791748047,208.67758664217862,74.07905991012986,69.52081540735757,130.66275119781494,103.44317626953125,33.387497649795705
1966-10-01,89.71074422200522,47.74326386490488,98.49156466397372,46.47831455353768,176.04692632501775,70.22923649968328,67.57881815840558,116.58077239990234,95.42671203613281,33.66801820952317
1966-11-01,82.49078750610352,47.63208404789126,86.00739565762606,45.19918810936713,132.43469758467242,63.12609492121516,63.90243158107851,101.39503479003906,84.6238784790039,33.15765556247755
1966-12-01,75.4779052734375,47.18565436882702,72.77610085227273,43.34812779580393,85.9675407409668,57.02983753101246,60.08729236881908,82.19505548477173,74.47297668457031,32.33749345801343
1967-01-01,70.44098536173503,46.43219738471799,61.85467026450417,42.00904907718782,52.921464226462625,52.49878135887352,57.39152489638911,68.47061514854431,67.83501434326172,31.46759997839215
1967-02-01,67.77669906616211,45.90503568571758,57.04534704034979,41.44268035888672,45.26994011618874,49.79588276631123,56.147152040062885,61.07874512672424,63.672584533691406,30.997471425725127
1967-03-01,67.82625834147136,46.465990020007624,56.613610007546164,41.13718463528541,53.06430729952726,49.11329424059069,56.09133650616902,60.86176633834839,62.04447555541992,30.974830978218165
1967-04-01,72.9944928487142,47.293571534195564,61.257583444768734,42.29681261124149,77.60188362815164,51.446125958416914,59.23913630043588,65.20348787307739,65.43756866455078,31.974253161200163
1967-05-01,78.85398864746094,48.10617493420113,75.63315304842862,44.10233343801191,124.26727468317205,56.06925551955764,63.22366667956841,82.41268396377563,74.63874053955078,33.075271255668554
