,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8,zgv200_cluster9,zgv200_cluster10
1970-01-01,0.4536414,-0.4973159,-0.013736068,-0.43416554,0.3079503,-0.406876,0.089824945,-0.41870707,-0.51746386,-0.14976993
1970-02-01,-0.045029614,-0.22421037,0.014117488,-0.2942083,0.16828166,-0.090109006,0.28548288,-0.44809026,-0.1982038,-0.28415054
1970-03-01,0.10401575,-0.331191,-0.0598768,-0.024688628,0.016521346,-0.33641818,0.0053828266,-0.36149347,-0.28730524,-0.17832682
1970-04-01,0.08429753,0.054356273,-0.0063510975,-0.308143,0.21502343,0.15721487,0.19885747,-0.43411174,-0.11942684,-0.17974865
1970-05-01,0.103364445,-0.3595778,0.040261433,-0.071849614,0.086447194,0.2829352,-0.36242682,0.3646257,-0.37262297,-0.02251749
1970-06-01,-0.3500242,-0.033238113,0.068310164,0.06353826,0.4522227,0.68974787,-0.15956536,-0.30454364,-0.30154762,0.18951888
1970-07-01,-0.45949692,-0.19115062,0.10025908,0.23464333,1.0234965,0.57895714,-0.16207105,-0.1606194,0.17725834,-0.39355388
1970-08-01,-0.10870339,0.08337261,0.0634188,-0.18704234,-0.027903946,-0.30271706,0.069562055,0.28307375,0.2948835,-0.27506348
1970-09-01,-0.16351101,-0.41435346,0.05618619,-0.01272034,0.13993305,0.20761171,0.0113507705,-0.05215759,0.011276713,-0.16466548
1970-10-01,0.12474677,-0.34116748,-0.033302385,-0.31149048,0.20791878,-0.6679622,-0.03156448,0.21638241,0.40479338,-0.23923574
1970-11-01,0.10098922,0.0072444817,-0.05934158,-0.11392775,-0.110364094,0.74716836,-0.24186859,-0.26232627,0.08056545,-0.30096456
1970-12-01,-0.05298289,-0.2908738,-0.044704277,-0.10164318,0.00087451003,0.5251146,0.19911136,-0.45317566,-0.2472368,-0.2798596
1971-01-01,0.6822369,-0.955131,-0.023305671,-0.3666448,0.1922304,-0.5143244,-0.26950023,-0.45734861,-1.0559838,-0.06350912
1971-02-01,-0.1633724,0.21501343,-0.10141449,-0.04728818,0.030005744,-0.08970861,0.25757164,-0.08758993,0.21001816,-0.36187094
1971-03-01,0.40526646,-0.8755302,-0.1451937,-0.013961509,0.0461357,-0.5742335,-0.11871008,-0.38673732,-0.5848652,0.02649574
1971-04-01,0.5363566,-0.23760568,-0.024973178,-0.24946252,-0.1437696,0.12039992,-0.16019964,-0.49554092,-0.30856612,-0.26546475
1971-05-01,0.61913127,0.093452215,0.0869158,-0.6164417,-0.041710243,0.16956605,-0.5212398,-0.5911912,-0.45107445,0.17820522
1971-06-01,-0.44152433,0.18620467,0.030159555,0.37755528,-0.021410082,-0.4615842,0.42849258,0.0414185,0.09975,-0.060179476
1971-07-01,-0.16542736,-0.26707125,0.04008611,0.005106885,0.012609757,-0.19982097,0.2506473,0.16916639,0.37834474,-0.10998533
1971-08-01,-0.27269936,0.03014891,0.045050375,-0.47293577,0.3117217,0.0027246727,0.22729293,0.16125287,0.31452316,-0.17494684
1971-09-01,0.3580738,-0.20524412,0.00040605347,-0.50354064,0.40069646,0.17298073,-0.25490054,-0.17160036,-0.34923345,0.026853899
1971-10-01,0.51968986,-0.13531613,-0.056189712,-0.67542523,0.33756545,-0.24854036,-0.075122386,-0.16250618,-0.7300758,0.20168565
1971-11-01,-0.04342919,0.0118033895,-0.12913647,-0.48206162,0.06796907,0.26369146,0.39143804,-0.19674319,-0.6042973,-0.33110437
1971-12-01,-0.29962608,-0.09394398,-0.0036257245,-0.8537023,0.8300214,0.6552895,1.1031353,-0.53865975,-0.4029698,-0.62345374
1972-01-01,-0.20308955,0.15778531,0.042214748,-0.29622585,0.46840128,0.14579034,0.4246967,-0.33315855,0.037820265,-0.7043844
1972-02-01,0.13126208,-0.060171094,-0.012767425,-0.36225876,0.14427458,0.018320862,0.02264523,-0.49195608,-0.1433616,-0.29780626
1972-03-01,0.17404224,-0.14766948,-0.09717678,-0.04001169,-0.028946634,-0.1829901,0.120902926,-0.27985168,-0.16695562,-0.18396515
1972-04-01,0.28422418,0.12159465,-0.020360181,-0.2506593,0.03332975,0.48729122,-0.22247818,-0.14202414,-0.58100224,0.1168825
1972-05-01,0.44260842,-0.021546593,0.04274722,-0.6284529,0.1687617,-0.020302761,-0.0253427,-0.04247991,-0.12623267,0.02447116
1972-06-01,0.09336481,-0.38447312,0.037895475,-0.14771299,0.5188575,-0.14394091,-0.16884412,0.28361872,-0.2124466,-0.16753298
1972-07-01,-0.5471147,-0.3247028,0.07702845,0.19403596,0.74982524,0.22079237,-0.30119658,-0.12145895,-0.2566295,0.2325369
1972-08-01,0.25493845,0.49375743,0.10886738,-0.60880107,0.22462048,0.17514434,-0.011969818,-0.099518895,-0.18296608,-0.00011633104
1972-09-01,0.5791641,0.1769265,0.08063797,-1.2216852,0.7921165,0.3751205,-0.30189323,-0.2884405,-0.33439565,-0.16895813
1972-10-01,0.82860273,-0.7502847,0.09345563,-1.1232619,0.60665244,-0.1630728,-0.38656956,-0.44901687,-1.4783541,-0.056200262
1972-11-01,0.18237661,-0.23116742,0.0067391237,-0.3636484,-0.03652418,-0.04936346,-0.034203105,-0.015767729,-0.52941656,-0.03254513
1972-12-01,0.35024577,-0.55521417,0.013169073,-0.6136676,0.49250448,-0.12632594,0.3476246,-0.3192965,-0.8346901,-0.22431566
1973-01-01,0.24294469,-0.29242355,-0.06707673,-0.08300364,0.13571244,0.027979419,0.022289362,-0.08039729,-0.261861,-0.027698614
1973-02-01,-0.10124918,-0.091663174,-0.061871868,0.06617355,-0.3375037,-0.054451667,0.06932159,-0.13206385,0.029458271,-0.07890225
1973-03-01,0.03488247,-0.36387542,-0.15251492,0.46579018,-0.5462618,-0.64494735,-0.16062517,-0.1657547,0.07804593,-0.04422466
1973-04-01,-0.0056041777,0.054570243,0.021619817,-0.6550767,0.2574278,0.29422465,0.29180622,-0.12944724,-0.38269216,-0.23854831
1973-05-01,0.15504622,-0.061089884,0.019711785,0.080096446,-0.18616107,0.50186235,-0.3436928,-0.05870776,-0.5264354,0.21297766
1973-06-01,0.26110575,-0.09837264,0.042990066,-0.12116125,0.19236101,0.07266628,-0.12071058,-0.047531527,-0.25075886,-0.03009644
1973-07-01,-0.96439326,0.2777738,0.036700416,1.122496,-0.13308656,-0.087419964,0.7206301,0.18364301,-0.33942893,0.025148988
1973-08-01,-0.16034433,0.02196056,0.040445462,-0.32654455,-0.057280432,-0.024049515,0.2562864,0.18034546,0.07455745,-0.11555417
1973-09-01,0.5527337,-0.17021213,0.01735475,-0.5317265,0.57509154,0.20194693,-0.06855874,0.18266033,-0.44256926,-0.13427627
1973-10-01,0.40801242,-0.14746182,-0.019977996,-0.28011483,0.23788032,-0.08963883,-0.21275268,-0.015460653,-0.51290756,-0.020944228
1973-11-01,0.48884413,-0.16278629,-0.059121408,-0.54299897,0.13119817,0.15944812,-0.15537779,-0.29523972,-0.53444725,-0.2968312
1973-12-01,1.1274334,-0.9311805,-0.054235723,-0.49486768,0.34667006,-0.33095574,-0.43942457,-0.3738698,-1.2740748,-0.019497313
1974-01-01,-0.06498256,-0.2534383,-0.191588,0.24994469,-0.44939575,-0.37983564,0.0648927,-0.3177488,0.06183429,-0.25385147
1974-02-01,0.21078183,0.044127315,-0.12385276,-0.2152458,0.01275168,-0.0129709635,-0.11929083,-0.3450745,-0.17028642,-0.25739828
1974-03-01,-0.04489883,-0.06010307,-0.113222435,0.04112188,-0.062227443,-0.42815983,0.3766115,-0.33595267,0.037651982,-0.29747584
1974-04-01,0.18487263,0.058201134,0.06146018,-0.66067547,0.6788278,0.5266251,0.37731412,-0.44094223,-0.38354358,-0.4653416
1974-05-01,0.33601335,-0.2762384,0.055070426,-0.18774429,0.07013529,0.09039673,-0.45629287,0.11801371,-0.29653144,0.006804985
1974-06-01,0.746072,0.35802525,0.100882836,-0.96145236,0.69056827,0.22309755,-0.66777736,-0.22352153,0.2381071,-0.31649005
1974-07-01,-0.3829766,-0.05448438,0.07316679,-0.07930283,0.1705722,0.28578725,0.42563504,-0.28580594,0.75119084,-0.13693981
1974-08-01,-0.6295319,0.11947667,0.067213565,-0.0820051,0.74153036,0.29995993,0.10663076,0.037326824,-0.37939024,-0.09313299
1974-09-01,0.3670125,-0.22953057,-0.04728275,-0.57390684,0.2306835,0.19198939,-0.18501928,-0.17995735,-0.40326273,0.38479114
1974-10-01,-0.17242783,-0.0493032,-0.020812705,-0.30326614,0.4940719,0.03369608,0.039404906,-0.06566398,-0.19890256,-0.23813061
1974-11-01,0.50228506,-0.35792857,-0.01099944,-0.16369106,-0.18330151,0.08269153,-0.68180645,-0.20003812,-0.6181127,0.026050106
1974-12-01,-0.7302985,0.20630176,-0.1339643,-0.10953891,-0.36774343,-0.003025841,0.5725415,-0.08863696,0.25105366,-0.41792354
1975-01-01,0.28919607,-0.33639973,-0.049316876,-0.27622327,-0.2441716,-0.16545564,-0.06673629,-0.46373492,-0.37843436,-0.24238715
1975-02-01,0.34707552,-0.45486408,-0.15749133,0.14231615,-0.2624648,-0.30180472,-0.1755097,-0.44274673,-0.2108436,-0.00085408427
1975-03-01,0.2924363,-0.3905808,-0.11861199,0.061400954,-0.18133724,-0.08654848,-0.0996321,-0.61127853,-0.06944363,-0.0674268
1975-04-01,-0.30645156,-0.2904235,-0.028914036,0.23382656,-0.1716157,-0.12874965,0.32201803,-0.33254558,-0.2441744,-0.012047472
1975-05-01,0.48139623,-0.36694774,0.025206808,-0.16686797,-0.31751952,0.03291308,-0.45968723,0.17200266,-0.49335116,0.19619034
1975-06-01,0.97927177,-0.36989748,0.050948843,-0.7809827,0.26453778,0.2976917,-0.5164469,-0.0012730854,-0.23065004,0.0009461723
1975-07-01,0.073928475,-0.22321287,0.070388526,-0.32387698,-0.07223382,0.10127771,-0.09800558,0.07247691,0.04674337,0.049151514
1975-08-01,0.1734067,-0.031909008,0.03678091,-0.10740136,-0.32738003,0.24385795,0.32877806,0.14738147,-0.40346107,-0.015354286
1975-09-01,0.013205273,-0.55523276,0.017268816,-0.32728878,0.034638762,0.19520707,0.011384244,0.12852585,-0.013963396,-0.10548176
1975-10-01,-0.10557583,-0.32166794,-0.027781935,0.17088293,0.22642544,0.16155443,0.10504256,0.15637371,-0.1389191,-0.14379713
1975-11-01,0.9233665,-0.5062936,0.06055329,-0.8705497,0.32744995,0.301875,-0.23515323,-0.69412863,-1.2213553,0.15028775
1975-12-01,0.041448608,-0.6059636,-0.17953953,-0.05032467,0.029313847,-0.64636487,0.3147048,0.12486748,-0.2965498,-0.3197924
1976-01-01,0.23731221,-0.59468776,-0.09029608,-0.43314064,0.31985524,-0.4267328,0.27970982,-0.53096586,-0.57396394,-0.38544843
1976-02-01,-0.04503718,-0.3132856,-0.10251115,0.078173496,0.018175254,-0.5518239,0.36804688,-0.13191116,-0.14112273,-0.24402869
1976-03-01,-0.04923688,-0.34617627,-0.12814823,-0.007434059,-0.06972036,-0.21256141,0.08170386,-0.3037211,-0.2099794,-0.23067614
1976-04-01,-0.1053376,-0.23674886,-0.020312076,-0.017344113,0.014826671,0.19162254,0.34768575,-0.1901821,-0.0052942242,-0.39316985
1976-05-01,0.4107213,0.15698144,0.056279324,-0.44556108,-0.028413784,0.53636265,-0.45724055,-0.47893074,-0.28444386,0.056670703
1976-06-01,-0.041834097,-0.096572265,0.092011355,-0.3407301,0.66086745,0.28023398,-0.3485148,0.05510033,-0.5744154,-0.009383765
1976-07-01,-0.0516241,-0.076511785,0.09096278,-0.050771333,-0.2535906,0.38214484,0.22180752,0.0560655,0.08692806,-0.111135386
1976-08-01,-0.06320902,-0.07085565,0.06845557,0.04564082,-0.2087569,0.2034648,-0.084877685,-0.107210696,0.13817896,-0.024019543
1976-09-01,0.41970846,0.20110326,0.07210958,-0.7213323,0.5221877,0.3048136,-0.2818862,-0.29030746,-0.7639693,0.107574984
1976-10-01,0.67689294,-0.19749549,0.0543671,-0.5728656,0.37668246,-0.07519424,-0.23978977,-0.1262598,-0.72194624,-0.06747333
1976-11-01,0.792795,-0.5346919,0.04771455,-1.0781889,1.1617808,-0.052370645,0.15484348,-0.12786604,-1.1759546,-0.51631135
1976-12-01,0.16019069,-0.19250007,-0.08747213,-0.2351025,0.015611868,-0.32251608,-0.20395686,-0.1896452,-0.16002941,-0.23506106
