,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1970-01-01,1013.4602,1027.0898,1014.59393,1005.58,1010.32886,1018.90125,1010.7138,1017.6463,1013.78107,1012.50476
1970-02-01,1014.1792,1022.51154,1016.98083,1004.8783,1010.18085,1018.1008,1012.87195,1019.1781,1013.7104,1015.6516
1970-03-01,1013.6355,1021.6316,1015.7782,1006.51404,1009.36206,1015.33966,1011.2433,1017.8157,1011.617,1014.9445
1970-04-01,1014.175,1016.8186,1017.0563,1020.5935,1009.9063,1014.5975,1018.62616,1016.53217,1011.42865,1021.43134
1970-05-01,1012.339,1009.2735,1014.9012,1020.96606,1009.03345,1009.93726,1016.471,1012.11615,1009.2349,1020.3885
1970-06-01,1012.7537,1008.03406,1015.50366,1013.8049,1009.29016,1008.08276,1012.82025,1011.05493,1007.8189,1016.65643
1970-07-01,1010.4625,1003.3072,1011.7502,1017.96124,1009.90515,1006.7434,1011.4524,1007.7464,1007.7363,1017.36646
1970-08-01,1010.1184,1005.391,1012.7763,1021.035,1009.18024,1005.0298,1015.40265,1009.25867,1006.40656,1017.49774
1970-09-01,1010.29736,1010.19507,1012.69366,1016.24225,1008.8261,1007.4588,1013.10724,1012.0538,1007.2009,1015.1477
1970-10-01,1010.6479,1018.85315,1013.2445,1020.10034,1007.5468,1011.13336,1017.35815,1016.8679,1006.2556,1017.0231
1970-11-01,1011.6182,1023.1943,1013.6367,1014.68304,1008.22296,1015.3646,1014.7229,1017.89056,1008.92053,1014.77814
1970-12-01,1011.7846,1024.1659,1014.76685,1014.20056,1007.6205,1016.1234,1013.97064,1018.58575,1010.4031,1017.23456
1971-01-01,1010.3469,1025.9094,1011.2179,1009.9546,1008.0879,1018.2683,1009.14825,1016.3766,1012.6117,1012.4659
1971-02-01,1011.90967,1022.4165,1013.93896,1005.88513,1007.4588,1016.4802,1012.0159,1017.8299,1011.13983,1011.5174
1971-03-01,1011.1878,1021.42584,1013.84174,1015.15295,1008.1967,1016.5506,1014.1969,1017.5708,1011.72095,1017.8446
1971-04-01,1010.2202,1014.33514,1013.49744,1018.731,1007.70526,1012.3909,1016.64984,1015.27264,1009.6878,1018.7623
1971-05-01,1011.9046,1010.65796,1014.6442,1016.9359,1008.4143,1009.9719,1014.8855,1013.0667,1008.04956,1018.12305
1971-06-01,1012.1439,1004.4747,1014.2251,1013.8936,1009.3666,1007.87476,1009.5214,1007.6489,1007.3462,1015.74884
1971-07-01,1010.66376,1003.28375,1013.19025,1015.6611,1008.7163,1005.0974,1011.2391,1007.5401,1005.5364,1017.0114
1971-08-01,1010.5588,1006.2576,1011.3875,1014.5239,1009.5098,1007.5312,1012.6623,1006.7312,1008.13275,1013.4162
1971-09-01,1009.21295,1010.6804,1009.6219,1017.4146,1008.9992,1006.3658,1012.91315,1010.1831,1007.4121,1016.2057
1971-10-01,1011.85974,1020.6898,1014.82983,1019.95905,1008.8437,1012.1663,1016.51227,1015.711,1007.14014,1018.7848
1971-11-01,1011.57056,1024.3383,1014.3646,1015.90173,1008.5058,1016.28705,1015.7168,1018.8455,1010.59076,1017.4293
1971-12-01,1012.76917,1025.357,1016.4982,1016.56085,1007.97076,1017.4229,1017.7583,1019.8656,1011.0797,1020.09344
1972-01-01,1012.2285,1024.5839,1014.7915,1012.2173,1008.24255,1017.00757,1014.6715,1018.7712,1011.9348,1015.6152
1972-02-01,1011.9361,1022.8552,1013.9353,1007.01276,1008.07886,1014.6477,1010.57495,1013.49097,1010.88745,1013.1623
1972-03-01,1012.8466,1018.3343,1014.57336,1009.58185,1009.3094,1016.37195,1012.92914,1015.882,1012.3029,1014.1147
1972-04-01,1013.6116,1015.4183,1017.2195,1023.6958,1010.09937,1013.8297,1020.14923,1016.38196,1011.26294,1022.2572
1972-05-01,1011.7261,1008.7126,1015.009,1017.6987,1009.64,1008.8251,1014.31525,1010.99493,1008.74634,1019.4736
1972-06-01,1010.57556,1004.33417,1012.9829,1017.0845,1009.1756,1006.5884,1011.96173,1007.60205,1007.10077,1017.0732
1972-07-01,1007.432,1001.0769,1010.79803,1016.0508,1008.92444,1000.522,1012.9641,1006.49713,1003.65796,1015.98456
1972-08-01,1010.7068,1004.18414,1013.1816,1016.7132,1010.3318,1005.6934,1014.9521,1010.7318,1007.117,1016.21075
1972-09-01,1008.8488,1013.1648,1011.3086,1014.1778,1009.98126,1010.49493,1014.7765,1010.7687,1008.62634,1013.7603
1972-10-01,1008.0813,1017.92,1012.5735,1020.37726,1010.61993,1014.25275,1016.8338,1015.8139,1011.12616,1019.8736
1972-11-01,1013.3528,1022.2372,1016.6832,1016.1733,1009.65186,1016.177,1016.7207,1017.5731,1011.193,1020.28674
1972-12-01,1014.324,1024.4126,1016.9126,1013.9891,1010.2787,1017.29376,1015.4614,1018.7174,1012.6598,1018.9762
1973-01-01,1014.2074,1025.2688,1016.0073,1012.21967,1010.531,1017.67474,1015.15015,1018.6284,1013.4434,1017.3211
1973-02-01,1015.7566,1021.0901,1018.1384,1011.39276,1011.46857,1017.3211,1013.1463,1017.0285,1014.0524,1018.56866
1973-03-01,1014.2042,1019.5082,1015.6897,1008.0732,1010.21204,1016.31665,1009.65967,1016.8279,1012.80164,1015.0222
1973-04-01,1014.64923,1011.758,1018.53204,1019.4567,1009.0706,1011.6782,1017.0793,1014.1019,1010.08923,1022.4933
1973-05-01,1013.0557,1010.01917,1015.2678,1018.4793,1009.3497,1009.9542,1012.9258,1012.31036,1009.4307,1018.9841
1973-06-01,1012.50464,1004.90936,1014.8196,1013.7328,1008.83716,1006.3993,1010.18054,1007.94916,1007.3742,1016.053
1973-07-01,1011.5477,1004.00525,1013.56757,1017.4986,1008.8577,1005.7936,1012.3323,1008.93494,1006.2553,1017.80725
1973-08-01,1011.53424,1006.95294,1014.02094,1018.59314,1009.00055,1006.29834,1016.6183,1013.1142,1006.4334,1018.6471
1973-09-01,1012.7457,1013.637,1015.6916,1017.91077,1009.66675,1011.15155,1015.3367,1012.1817,1009.4918,1018.9705
1973-10-01,1011.0365,1019.276,1013.74506,1017.7597,1008.0089,1010.70654,1016.2736,1016.1038,1007.1678,1016.95135
1973-11-01,1011.63135,1023.2688,1014.1951,1014.4801,1007.44366,1015.32117,1014.4988,1017.1989,1009.07,1015.3424
1973-12-01,1011.9586,1026.8475,1014.9836,1011.94,1007.79736,1018.6053,1011.77985,1017.61755,1011.39276,1016.98096
1974-01-01,1010.1535,1024.0382,1010.03937,997.20416,1007.2659,1016.51337,1004.90826,1017.5757,1011.2994,1005.12427
1974-02-01,1012.2177,1024.3466,1014.99725,1010.47,1007.5411,1016.8741,1011.82513,1017.1512,1011.6336,1015.4564
1974-03-01,1012.105,1020.10736,1015.074,1006.7952,1008.8187,1016.2484,1014.0327,1017.6573,1012.42017,1014.8539
1974-04-01,1011.80273,1012.25854,1016.3938,1019.6834,1008.0199,1011.6301,1017.6763,1013.55383,1009.695,1022.31146
1974-05-01,1011.28925,1009.66034,1015.1406,1021.2484,1008.7243,1009.498,1018.202,1013.0403,1008.3996,1020.12976
1974-06-01,1010.3111,1004.9177,1012.141,1012.6104,1008.7223,1005.7274,1011.4624,1006.7239,1005.8579,1013.71893
