,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10
1970-01-01,0.4219826,0.13211899,-0.19102478,0.59037626,0.5517723,0.010316467,0.41931993,-0.71916807,-0.21165696,-0.32813415
1970-02-01,0.283873,0.29984742,-0.102833554,0.56807935,0.80203325,-0.1683937,0.03061676,-0.30550385,-0.41399536,-0.18536606
1970-03-01,0.2113243,0.19401856,-0.1181427,0.14043884,0.7880554,0.09684296,0.33445817,-0.676236,-0.007987213,-0.12479782
1970-04-01,0.33046418,0.4146614,-0.3803833,0.6143379,-0.006655884,-0.4689064,0.2522579,-0.61733246,0.118141934,-0.37705535
1970-05-01,-0.25891417,0.2362835,-0.27555352,0.188694,0.3580864,-0.38404465,0.022629928,-0.38570786,0.5048485,-0.46890658
1970-06-01,0.9850693,0.39269716,-0.24959564,0.34311065,-0.15408364,-0.15375099,0.014310074,-0.36241263,0.17338562,0.52182084
1970-07-01,0.009650993,0.37938538,-0.74013364,-0.022629548,-0.4971939,-0.11381569,-0.025292207,-0.8958809,0.26590195,0.12413216
1970-08-01,-0.4582573,0.4289711,-1.018349,0.30350798,-0.2862026,0.101169586,0.07487869,0.4682415,0.24726638,-0.4516018
1970-09-01,-0.26423874,0.30350798,-0.11314964,-0.6366348,-0.17238693,-0.15308532,0.075876996,-0.28453866,0.22463608,0.6885506
1970-10-01,-0.893885,0.20866165,-0.67024726,0.15408325,0.16007385,-0.03061695,0.46258354,-0.2103258,-0.086193085,-0.54245394
1970-11-01,-0.25259095,0.5271454,-1.4436607,-0.11315002,0.84429777,-0.1906906,0.38470954,-1.1305012,-0.03327942,-0.33545685
1970-12-01,-0.102832794,0.38104898,-1.2782615,0.30517197,0.894883,-0.08486328,0.13777694,-1.5554787,0.13644561,-0.42697448
1971-01-01,0.94361115,0.01829071,-0.27142334,0.40043792,-0.007839203,0.06173096,0.36712265,-0.87632596,0.23092155,-0.52455443
1971-02-01,-0.23582153,0.233535,-0.6483444,0.35144502,0.6434456,0.06499787,0.14926605,0.07447052,-0.29167327,-0.056505583
1971-03-01,0.6133957,0.4004387,-0.6202545,-0.06173096,0.37006226,-0.124443054,0.66990125,-0.7760536,-0.16919021,-0.39521256
1971-04-01,-0.08459473,0.09308739,-0.86652756,0.1851944,0.45923004,-0.056179047,0.550684,-0.7009304,-0.1499199,-0.64377135
1971-05-01,0.19499283,0.39063948,-0.3622238,0.058465578,-0.2769745,-0.30473822,0.43146744,-0.21067086,0.02841568,-0.20903778
1971-06-01,-0.40272444,0.34295273,-0.80773544,0.30408478,0.036254883,-0.24953918,0.17343597,-0.41219693,0.36320344,0.16690406
1971-07-01,-0.39945832,0.4435524,-0.5180222,-0.12738267,0.39978486,0.044420622,0.3178032,-0.3811676,-0.079695895,0.47784767
1971-08-01,-0.03723488,0.4771946,-0.350465,-0.10909195,0.048013307,-0.13652802,0.104192354,-0.7064827,0.049645998,0.26913643
1971-09-01,-0.24300651,0.2025055,-0.3044115,-0.37855378,-0.17539673,0.13130188,0.52586097,-0.2968994,-0.0071853637,-0.27860832
1971-10-01,-0.5686493,0.39129296,-0.853463,0.3465454,-0.06173096,-0.41513616,0.057159044,0.09374046,0.22667542,-0.57746714
1971-11-01,0.16102448,0.5627693,-0.79761046,0.41578978,0.810675,-0.28481445,0.34034005,-0.83778495,-0.16167793,-0.56538236
1971-12-01,-0.22471619,0.28187448,-1.422438,0.9912964,0.7809532,-0.5500313,0.4869934,-1.6664245,-0.109091565,-0.68427277
1972-01-01,-0.3437271,0.16641197,-0.8544388,0.6576141,0.5132942,0.049349975,0.6716732,-1.0908585,-0.14489326,-0.2384285
1972-02-01,0.02180481,0.1477623,-0.74512327,0.08578873,0.20514603,0.055088043,0.20944938,-1.0980316,0.27802277,-0.033856202
1972-03-01,-0.043611147,0.1015686,-0.29609832,0.07976303,0.38274765,0.1922348,0.46136284,-0.27658844,-0.021231841,-0.40139693
1972-04-01,-0.49837494,0.2800312,-0.7895958,0.1532135,0.31962547,-0.16526413,0.4607891,-0.36983603,0.16813354,-0.6699516
1972-05-01,-0.21490097,0.24445343,-0.73393404,0.3701233,0.36840135,-0.27142373,0.24129753,-0.09984741,0.65216255,-0.59334487
1972-06-01,-0.69634855,-0.08607521,-0.37241858,0.3422928,-0.0539402,-0.12739125,-0.05709648,-0.46968326,0.09123993,-0.69376546
1972-07-01,0.62547934,0.5333786,-0.57354736,-0.11275844,-0.5669483,0.068286136,0.23010787,-0.3686882,0.1879303,0.65359724
1972-08-01,-0.46652716,0.17444572,0.05967865,-0.36754075,0.46222344,-0.08923111,0.3486046,0.09439583,0.28347397,-0.11132355
1972-09-01,-0.12968636,0.21805687,-0.49952278,-0.0507843,-0.6019516,0.00688591,0.12050514,-0.040455244,-0.08406677,-0.14891014
1972-10-01,0.09611817,-0.5701046,-0.12653045,0.4263588,0.17760162,-0.33368453,0.37299234,-0.24646148,-0.03787308,-0.048488997
1972-11-01,0.22895965,0.07172928,-0.4972275,0.4085701,0.98326415,-0.40397948,-0.03787308,-0.82746965,0.09123955,-0.5109993
1972-12-01,0.28031844,-0.022953415,-0.6108467,0.5385437,0.5138687,-0.33024216,0.3477436,-0.71384966,-0.06914711,-0.59879607
1973-01-01,0.28191987,-0.102256015,-0.15003891,0.32588118,0.48675004,-0.096840665,-0.12965164,-0.542498,0.3297035,-0.45457688
1973-02-01,0.024210358,0.2210762,-0.5683006,-0.09046936,1.1149399,-0.16023254,0.31759873,-0.52434003,-0.21215744,-0.10002594
1973-03-01,0.14462356,0.4982193,-0.25548095,-0.22203293,0.978598,0.33639374,0.2150238,-1.3274148,0.23827896,0.035359193
1973-04-01,-0.4501175,0.13124427,-0.40870515,0.43960494,0.7247108,-0.7122871,0.33097762,-0.13060722,0.62149924,-0.5644779
1973-05-01,-0.079638675,0.17934608,-0.6664154,-0.28797302,0.12105026,-0.14589767,-0.055109788,-0.73713416,0.95598066,-0.6571773
1973-06-01,0.37430114,0.23859711,-0.71706545,0.41252822,-0.07326736,-0.1376154,0.15800285,-0.8441685,0.57307893,-0.75497323
1973-07-01,0.51127946,0.539312,-0.39596272,0.088876344,-0.5577885,-0.10384865,-0.2717266,-0.46222192,0.11436081,0.62372893
1973-08-01,0.42144698,0.3797165,-0.28669852,-0.2296774,-0.33480054,0.00031852722,0.05128746,-0.031536866,0.055110168,-0.36060333
1973-09-01,-0.45266533,0.20068893,-0.31059036,0.21470566,0.09492874,-0.17552337,0.0025482178,0.15577316,0.45075455,-0.5049084
1973-10-01,-0.94228363,0.111494064,-0.650169,0.32556304,0.3220581,0.08919525,0.3787609,-0.14557934,0.052561186,-0.8699713
1973-11-01,0.20355606,0.557151,-1.2076385,0.31727982,0.76771545,-0.1487648,0.63742673,-1.3544922,0.33097762,-0.540905
1973-12-01,1.1665466,0.4032898,-0.76962584,0.603978,0.067214966,0.11659088,0.17042656,-0.6947662,0.05479126,-1.0547333
1974-01-01,-0.15909728,0.120967105,-0.2475235,-0.0913826,0.9509743,0.1436493,0.07922058,-0.6722229,0.15088043,0.08152161
1974-02-01,-0.16139908,0.33956298,-0.8135704,0.052922823,0.25672683,0.13510284,0.3254284,-0.6603897,0.0558815,-0.16468659
1974-03-01,0.16863099,0.43357545,-0.31129304,0.12918548,0.7300774,-0.11537933,0.1758625,-0.4667755,-0.0049308776,-0.10420227
1974-04-01,-0.15646896,0.3356186,-0.53054655,0.73829496,0.8809574,-0.30964965,0.52594453,-0.23634644,-0.1088047,-0.6548012
1974-05-01,-0.3875557,0.1485794,-0.24061966,0.27513504,0.10124435,-0.28236657,0.09795723,-0.3734211,0.25475425,-0.18802509
1974-06-01,-0.017422486,0.15844078,-0.34712332,0.58741456,-0.47203523,-0.08776703,0.51148146,-0.44968262,0.23798981,-0.5686779
1974-07-01,0.12261085,0.2501526,-0.33594704,0.0335289,0.15351029,-0.033200074,0.040431976,-1.0877193,0.30932084,0.7261326
1974-08-01,0.36684647,0.4306175,0.20281716,-0.5907019,-0.11537914,-0.40530625,0.20972061,-0.1505516,-0.08152161,0.08349381
1974-09-01,-0.5016197,-0.01840744,0.25475463,-0.5229866,-0.12063904,0.3753933,0.36421698,-0.40333366,0.18769607,-0.055553056
1974-10-01,-0.38361055,0.3323311,-0.22484131,-0.05029297,0.21859589,0.1015728,0.12721252,-0.033200074,0.26724547,-0.57328
1974-11-01,-0.05686798,0.051279448,-0.79812086,0.11735229,0.41122285,0.112091824,0.42601547,-0.9680668,0.20347519,-0.28762588
1974-12-01,-0.6081238,0.10749054,-0.5515839,0.58347017,1.618267,-0.22122535,0.08710937,-0.6732086,-0.13641663,-0.22122574
1975-01-01,0.51715696,-0.04687042,-0.6622009,0.07220612,1.0707321,-0.06713867,0.6960865,-1.0510963,-0.24353485,-0.31542435
1975-02-01,0.523806,0.5855614,-0.44526824,-0.014568329,0.3100403,0.23276749,0.1580288,-0.8332138,0.058904268,-0.5789108
1975-03-01,0.06492157,0.30909044,-0.40314713,-0.122242734,0.4123314,0.20679931,0.6058296,-1.5527351,0.12255935,-0.11527558
1975-04-01,-0.04718704,0.23561783,-0.26475295,0.033569336,0.3030731,-0.413282,0.5922119,-0.95355606,0.22548409,-0.09880753
1975-05-01,0.05510483,0.11274223,-0.7302891,0.0066505433,0.034202576,-0.12540932,0.30528983,-0.4994215,0.5937954,-0.8525318
1975-06-01,-0.4861206,0.4303829,0.08899002,0.7410568,-0.18526383,-0.0826561,0.3949135,-0.58017766,0.24226837,-0.56560975
1975-07-01,0.36324424,0.10229111,0.20679931,-0.4573017,0.025651932,0.6669502,0.13174362,-0.312257,0.6941864,-0.1292099
1975-08-01,0.0015834809,0.41391486,-0.06998901,-0.34139252,0.45286807,0.29578894,0.18399735,0.49593773,0.24575195,-0.59062845
1975-09-01,-0.25303572,0.4199322,-0.22928429,-0.43671647,-0.10989151,0.33980903,0.15391198,0.05700455,0.28027192,-0.038953017
1975-10-01,-0.44051743,0.31130713,-0.42721596,0.15201187,0.11084213,-0.37306157,0.092473604,-0.8471481,0.4085312,-0.47123605
1975-11-01,-0.046554565,0.3895298,-0.77177584,0.4816864,0.01995163,-0.57416075,0.43006593,-0.72332156,0.27488786,-1.0048599
1975-12-01,0.063653566,0.046237182,-0.39427948,0.48580322,0.98427504,-0.21249923,0.14346084,-0.43671647,0.42246628,-0.5659264
1976-01-01,0.3357254,0.19948348,-0.5772583,0.6267082,1.079499,-0.18165512,0.47970277,-0.8517578,0.048441313,-0.30444032
1976-02-01,-0.023548126,0.21697693,-0.325296,0.2556618,0.6694313,-0.22673187,0.6986977,-0.5634659,-0.021192933,-0.35658187
1976-03-01,-0.16988067,0.2684452,-0.8837158,0.019511413,0.60046923,-0.32630616,0.6041702,-1.0963196,0.06526108,-0.27012712
1976-04-01,-0.5375633,0.2849289,-0.6216629,0.26945496,0.64554673,-0.3189045,0.6664036,-0.85915947,-0.2065483,-0.34447098
1976-05-01,-0.22605896,0.17526284,-1.0741173,0.24018784,0.22942352,-0.019174576,0.2603714,-0.21125755,0.6731316,-0.14027786
1976-06-01,-0.19981995,-0.1113472,0.106974795,0.244561,-0.48138505,-0.4124233,0.16550751,-0.03868561,0.46187362,-0.30746728
1976-07-01,0.037340164,0.06257019,-0.43866253,-0.052478027,-0.51906127,0.44673577,-0.028593445,-0.72022706,0.18804626,0.11168404
1976-08-01,-0.17189904,0.093854524,-0.4379894,-0.13254051,-0.23884201,-0.1809822,-0.039022066,-0.6563118,0.49383163,-0.27584535
1976-09-01,-0.34211618,-0.2919937,-0.52309835,-0.3589363,-0.31419525,-0.08847275,0.4531273,-0.09486427,0.16012497,-0.568848
1976-10-01,-0.006728363,0.034648895,-0.4780205,0.6277176,0.21529388,-0.6751499,0.15373382,0.008073425,0.21428528,-0.87496966
1976-11-01,-0.12278442,0.21361236,-0.62166214,1.0902641,-0.042385865,-0.7034073,0.051132582,-0.19443779,0.26575392,-1.123904
1976-12-01,-0.0057174684,0.009082794,-0.23884277,0.27113646,0.7225815,-0.23547821,0.21327591,-0.5765854,-0.01042862,-0.23446961
1977-01-01,0.075366214,-0.006015015,-0.40124512,0.87184525,0.7968308,-0.34852448,0.36055526,-0.34180298,0.19142303,-0.22892913
1977-02-01,0.8357544,0.2781128,-0.21689911,0.62593,0.4284912,-0.056259155,0.071827695,-0.532164,0.07395096,-0.40336913
1977-03-01,-0.13056488,0.05732117,-0.6032845,0.3552475,0.6287605,-0.2112381,0.3064186,-0.7964775,-0.044229127,-0.064043425
1977-04-01,-0.06404419,0.0958889,-0.6694511,0.09199677,0.2126526,-0.055905532,0.17833176,-0.6365452,-0.09058075,-0.8608753
1977-05-01,-0.0028305054,0.4946583,-0.019815063,-0.4744896,0.52402574,-0.13268737,0.3361412,-0.8994427,0.2802353,-0.123133466
1977-06-01,-0.26219025,0.09978104,-0.26749724,0.41186064,0.1362259,-0.38567773,0.09978104,-0.1825779,0.42318422,-0.51659584
1977-07-01,0.80355436,0.3117264,0.15816307,-0.7759552,-0.019106675,-0.09164276,-0.013092041,-0.95994836,0.43096846,0.50031966
1977-08-01,-1.252568,0.41186142,-0.07572021,-0.42141494,0.28058928,-0.11251907,0.15427093,-0.50668794,0.34994048,0.29651183
1977-09-01,-0.7356186,0.33932573,-0.39240074,-0.34109458,-0.077135466,-0.15568618,-0.059443664,0.20769997,0.16417846,0.117472455
1977-10-01,0.09305801,0.086688995,-0.42353782,0.24980545,0.17691651,-0.09341164,0.25122148,-0.23388329,0.15604019,-0.82761496
1977-11-01,-0.047059633,0.14967117,-0.3556015,1.051944,0.44972152,-1.0225769,0.36657065,-0.5760395,0.05555115,-0.9928547
1977-12-01,-0.17302398,0.2869583,-0.43521422,0.42212218,1.0756515,-0.39912263,-0.29049683,-0.25334397,-0.103673555,-0.21229935
1978-01-01,0.39924926,-0.27716216,-0.39210814,0.38224563,0.8831787,-0.27240142,0.38734666,-0.5397003,0.16935806,-0.36116105
1978-02-01,0.77945554,0.19282302,0.16799775,0.44958115,0.63900375,0.0139427185,0.04216919,-0.47644654,0.07719765,-0.22275086
