,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1970-01-01,-6.3081326,1.5542518,-13.992289,-1.3032194,-21.606709,-8.273062,-3.7972393,-16.81657,-10.861845,0.13739471
1970-02-01,-6.9898777,1.2128162,-15.259122,-1.6646761,-22.79668,-9.49098,-4.1929502,-17.615437,-12.209325,-0.17543635
1970-03-01,-7.3839507,1.1483357,-16.384706,-1.5030923,-22.717714,-10.258361,-4.2496014,-18.82363,-12.955532,-0.054363087
1970-04-01,-6.28325,1.2538943,-15.725919,-1.0011876,-20.4986,-9.262741,-3.2207932,-18.214163,-12.273089,0.33056366
1970-05-01,-3.8750734,1.7760191,-12.668301,0.21282652,-15.614084,-6.9242134,-1.3476067,-15.466391,-10.159312,1.3989475
1970-06-01,-0.71669155,2.375395,-9.499255,1.5061678,-10.018937,-3.7537131,0.997766,-13.188372,-6.9421744,2.1465201
1970-07-01,1.3944825,2.8032837,-5.1279106,2.141248,-5.1472607,-0.3451562,2.1217864,-8.921696,-2.4466028,2.6071415
1970-08-01,1.8898895,2.9342654,-1.03151,2.4367194,-1.4073057,1.1679063,2.3179712,-3.8184738,0.27709466,2.8123462
1970-09-01,1.8435737,2.834309,-2.3891153,2.392888,-3.1359062,0.8835783,2.1714163,-5.2679577,-0.8342543,2.7067728
1970-10-01,0.15831372,2.850959,-5.3689923,1.9141482,-7.57323,-1.4522079,1.1281108,-8.193279,-3.1786532,2.4142568
1970-11-01,-2.0096238,2.5121293,-7.869824,1.0548997,-12.633352,-3.6390343,-0.39464125,-10.63884,-5.4157686,1.9031678
1970-12-01,-3.8463051,2.2349172,-10.606496,0.3171856,-17.611776,-5.790844,-1.6947528,-13.399096,-7.8048096,1.4945904
1971-01-01,-5.5218606,1.88746,-12.704242,-0.7678013,-20.695469,-7.557424,-3.000113,-15.496868,-9.746454,0.6642224
