,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10
1970-01-01,-2.3203058e-06,2.8053714e-06,1.3377903e-05,-4.871007e-05,9.455883e-05,-3.168253e-05,2.3454824e-05,-7.727642e-06,3.2314447e-06,-7.371818e-06
1970-02-01,-2.9584417e-06,2.1942283e-06,1.2464608e-05,-4.346078e-05,9.788916e-05,-2.5469157e-05,3.0992018e-05,-1.1015135e-05,5.1532684e-06,-5.7150837e-06
1970-03-01,3.3005456e-06,4.820159e-06,1.39088115e-05,-4.0160892e-05,8.479471e-05,-2.5995958e-05,3.397054e-05,-1.04907695e-05,4.4019944e-06,-7.4913864e-06
1970-04-01,1.2679733e-07,-3.2676195e-07,1.0054605e-05,-3.6764493e-05,3.0212886e-05,-2.4958543e-05,1.5784055e-05,-8.073918e-06,2.5346403e-06,-3.7227749e-06
1970-05-01,8.272376e-06,-1.3710005e-06,5.1187594e-06,-1.9052915e-05,1.821234e-05,-1.8328714e-05,2.1055002e-05,-4.9515324e-06,1.4986739e-06,-4.2523543e-06
1970-06-01,1.7414632e-05,9.637267e-07,-1.9488098e-06,-1.509184e-05,-6.177699e-06,-8.223613e-06,1.5034802e-05,-8.95435e-06,3.0153917e-06,-4.8700497e-07
1970-07-01,1.9563526e-05,-5.527615e-06,-4.6017944e-06,-2.851646e-06,2.7709058e-05,-5.7527736e-06,2.958649e-05,-3.972831e-06,1.3114029e-06,1.1634197e-06
1970-08-01,2.3121553e-05,-7.74439e-06,-5.9041913e-06,-9.448771e-06,-1.1687738e-05,-8.393293e-07,1.4528348e-05,-1.284861e-06,-1.9480353e-06,2.0073317e-06
1970-09-01,1.535884e-05,-4.0300915e-06,-3.0979252e-06,-3.7890604e-05,1.2045955e-05,-9.78601e-06,1.5704441e-05,-4.1506178e-06,-1.298649e-06,2.7161138e-06
1970-10-01,1.1032593e-05,-6.680895e-06,-1.0686955e-06,-5.0546874e-05,4.355853e-05,-1.1795678e-05,1.2927892e-05,-3.922018e-06,2.6076373e-06,1.902117e-06
1970-11-01,2.66229e-06,-1.1589176e-06,5.908911e-06,-5.7195146e-05,0.00010522238,-2.3060511e-05,1.8834651e-05,-5.2175706e-06,2.5417507e-06,-1.1576132e-06
1970-12-01,-1.732729e-06,-6.875093e-07,1.5273134e-05,-5.6255965e-05,0.00013136267,-3.036982e-05,3.2561104e-05,-8.881962e-06,5.3341396e-06,-4.1794137e-06
1971-01-01,-3.88884e-06,3.0959254e-06,1.1969126e-05,-4.941724e-05,6.258716e-05,-2.7450591e-05,2.1519969e-05,-6.6672574e-06,2.2139316e-06,-3.5725895e-06
1971-02-01,1.5836729e-06,3.1459535e-06,1.2727926e-05,-4.5622255e-05,5.2205654e-05,-2.4818706e-05,2.6376116e-05,-8.512271e-06,2.272234e-06,-5.9058043e-06
1971-03-01,-4.963157e-06,-1.642532e-06,1.1156224e-05,-4.3934833e-05,9.3209295e-05,-1.811047e-05,2.806403e-05,-7.737084e-06,3.0839353e-06,-3.0929843e-06
1971-04-01,2.3758803e-06,-4.1895546e-06,6.4693295e-06,-3.2253163e-05,6.044784e-05,-1.8751354e-05,2.7116057e-05,-6.587035e-06,4.272216e-06,-9.615884e-07
1971-05-01,6.132703e-06,-1.9996514e-06,5.2972604e-07,-3.460949e-05,6.864857e-05,-1.3315579e-05,1.8742141e-05,-6.998458e-06,2.8724853e-06,-1.2612768e-06
1971-06-01,2.0289419e-05,7.493195e-07,-2.618571e-06,-2.217745e-05,2.4518864e-05,-4.088631e-06,1.8732879e-05,-9.591037e-06,2.835341e-06,1.239041e-06
