,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10
1965-01-01,0.012175139744539518,0.12999603652065583,10.005295276641846,0.048654377171565795,-4.412973324457805,-0.8438805567807165,-0.060858394382363665,1.5804100036621094,-0.24468252516311148,-0.6827187079649705
1965-02-01,0.06063735062206114,0.26702828103711146,9.955019503831863,-0.07931577300068235,-5.697365999221802,-1.758597020445199,0.21235430139606282,1.539480984210968,-0.4883720175079677,-0.6562253603568443
1965-03-01,0.13869960565824765,0.16151668029542293,9.644882380962372,0.00519074812313936,-4.606633583704631,-1.6041923185874678,0.0055735232308506966,1.2774248917897544,-0.49297488901926123,-0.44276374272811103
1965-04-01,-0.22202575126209775,0.16347332770780004,6.67371079325676,-0.04303620407616135,-4.886695543924968,-1.7354681574065112,0.22159509234509228,0.9482664863268535,-0.17996869333412335,-0.2744534840950599
1965-05-01,-0.34802149276475647,0.1503052641145931,3.4884393215179443,-0.01824704291176622,-3.5799578825632734,-0.7850318119443697,0.5082452196185872,0.14764950921138129,-0.8563378582830014,-0.03751558848680594
1965-06-01,-0.678604277404579,0.17621971620535998,3.7033554166555405,-0.08852467974172021,-2.7671194076538086,-1.2493760421358306,0.5554339643252099,-0.018642046488821507,-0.8766905121181322,0.18148695429166156
1965-07-01,-1.1559556464891176,0.16032831269021358,6.380091607570648,0.048683989575527005,-5.000466505686442,-1.1643588542938232,0.17968387169353034,0.4580226043860118,0.017227301293093224,-0.059057738727483995
1965-08-01,-0.7240599071657335,0.11529438428997252,3.5674240440130234,-0.04181338501346372,-3.129361669222514,-0.4612953498445708,0.19362575169336999,0.28663781781991327,-0.17900366498076398,-0.12564981977144876
1965-09-01,-1.0050376524796356,0.06511912143193416,1.7231447622179985,0.007032979293352495,-2.4988128741582236,-0.04864589407526214,0.07967681829201974,-0.4413308699925741,-0.4431332583012788,0.19467690816292396
1965-10-01,-0.6198343795699043,0.12840284555224898,5.7670243084430695,-0.06292898600485963,-2.0255651076634726,-0.21714981773803976,-0.1591672457880893,0.6354756156603496,-0.3898320638615152,-0.25599982876044053
1965-11-01,-0.5088080828254288,0.07456400958092316,7.395519316196442,0.008349175000712819,-3.2308844725290937,-0.46207997305639864,0.1541298956184064,0.8299052218596141,0.14153965141462244,-0.6267609504552988
1965-12-01,-0.06574319826590048,0.19154779103972155,11.994767189025879,-0.09597778102777299,-4.28174098332723,-1.3002002033694038,0.10317726913145034,1.5780465801556907,-0.21382690123889755,-0.7033662154124333
1966-01-01,0.14255746594957402,0.2143406257125902,9.159740060567856,-0.09848415430118566,-4.769330024719238,-1.4236921894139258,0.2883989174487227,1.6455979148546855,-0.49063773906749225,-0.7543498124831762
1966-02-01,0.3272482672253171,0.23929324486981265,8.282199501991272,-0.023522973060607907,-5.0118327140808105,-1.2287230327211578,0.35477245258072676,1.4272656043370566,-0.1384755191595658,-0.3881724599080208
1966-03-01,0.14976637588964925,0.1789972186088562,7.662060111761093,-0.09468676875868852,-5.378008286158244,-1.9077917625164165,0.3143048134900756,1.1130295197168987,-0.08004777457403099,-0.4052154910870087
1966-04-01,-0.2545820498788679,0.1525612397593741,6.626033782958984,-0.03611354605994955,-5.134802261988322,-1.7860231728389346,0.39066828913607843,1.020131806532542,-0.4746263441832169,-0.2067493322568062
1966-05-01,-0.42466287677352493,0.15251221401350837,2.0873460918664932,-0.02175617528005238,-3.153257767359416,-0.45488615488183914,0.21594990107972745,-0.21857964495817822,-0.531057851470035,0.1550306112338335
1966-06-01,-0.4929115643372407,0.14786542572590133,5.0998784601688385,-0.15070150150869882,-2.65264093875885,-1.173307464040559,0.4023659784915084,0.24703986942768097,-0.5716754042583962,0.008532261022199422
1966-07-01,-1.1046667356748838,0.0700177127345008,7.70626962184906,-0.07445911203857755,-4.409757455190023,-0.6929868768001425,0.40049067998336535,0.532548576593399,0.03962560921259548,-0.22676061743345016
1966-08-01,-0.6662427170856579,0.14781953292603817,2.1388374269008636,-0.09018221638933585,-1.905173659324646,0.391108722522341,0.17205527273275084,-0.4459538559118907,-0.2960998402989429,0.011898646465478798
1966-09-01,-0.6509960503191562,0.11396193356247421,0.2844897797331214,-0.06112073595723966,-0.948774516582489,0.385739089086138,-0.24388988139265677,-0.7504255076249441,-0.1876793639815372,0.22162405344156116
1966-10-01,-0.6144421728881629,-0.014959473845473727,6.003108620643616,0.0231880585010415,-3.117546041806539,-0.12120628922150053,-0.005570767936691389,0.5307296911875408,0.1454840697672056,-0.3461132064843789
1966-11-01,-0.49572784352946925,0.019900706706580167,9.792150557041168,0.0013341664941641535,-2.94001042842865,-0.42740073183487204,-0.011850277877460092,0.993540386358897,0.11354540677174277,-0.588345604065137
1966-12-01,-0.26591730278891484,0.1483725973908205,10.92403531074524,-0.04823503703096487,-3.996897141138713,-1.1891399991923366,-0.1300420548956273,1.380139489968618,-0.5172487510287244,-0.6765555112789838
1967-01-01,0.05594826731327418,0.19002622514037612,13.238464295864105,0.06096507456615893,-3.6889620621999106,-0.998841483017494,-0.04408883593850217,1.4707755049069724,-0.5570123377053634,-0.7903312261287982
1967-02-01,0.1486965631311004,0.17501664642961867,12.138819694519043,0.04127772429781238,-3.7980671723683677,-1.289406624333612,0.10373646046145488,1.7209148406982422,-0.616478012955707,-0.5582687946466299
1967-03-01,-0.0855802684216886,0.08679955318477582,11.030836403369904,0.09218407590893933,-5.494370857874553,-1.6805947854601104,0.3660519749431287,1.3903039693832397,0.1604050883780355,-0.5019190983894544
1967-04-01,-0.41163906052305893,0.1291188255230092,6.69596791267395,-0.002024080740274304,-4.1385964552561445,-1.417176887906831,0.3420953528355744,1.0398577650388083,0.15082394947176395,-0.23943506754361665
1967-05-01,-0.5581002380396869,0.17275794044784876,4.3586257845163345,-0.08817938068052278,-4.15748675664266,-0.9379528719803383,0.15107179849834768,0.5109656353791555,-0.051531519578850785,-0.01823537003917572
1967-06-01,-0.6410403428850947,0.15208518930843898,2.307383343577385,-0.08442633968852732,-3.45217227935791,-0.8128287977185743,0.42410952559972215,-0.04755995857218902,-0.8831039071083069,0.1424791625677011
1967-07-01,-0.8812843142329035,0.10956059678556015,4.990498721599579,0.02735725937098482,-3.459428151448568,-0.3798957785655713,0.09825813063120438,0.06434692690769832,0.19734239448671756,0.053515653006541423
1967-08-01,-0.8740762601027617,0.16373141396860158,2.865753509104252,0.08594272998127624,-1.6320292154947917,-0.1402078646010366,0.016568498528104717,-0.15420013417800268,-0.3415893601334613,0.08415645704819606
1967-09-01,-0.6848104096747734,0.07154137034964117,1.2763235718011856,0.05846724702711523,-2.028519113858541,0.21580226462462854,-0.1829637814376314,-0.4012176146109899,-0.31404051443804865,0.11200016507735619
