,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,0.05000931,-0.04895997,0.36645877,0.06991869,0.046016872,0.029732168,0.02001381,-0.41815108,0.7888117,-0.06534982
1965-02-01,0.009034753,-0.070970654,0.27242747,0.06014788,0.031938434,-0.12907046,0.02847141,-0.5231089,0.8191749,-0.003782928
1965-03-01,0.033724546,-0.048487186,0.22793332,0.08762181,0.028681517,-0.035616994,0.008089185,-0.31429636,0.5577258,-0.011557579
1965-04-01,0.0003145337,-0.08694023,0.04801309,0.02411127,0.044073224,0.010348022,-0.004360795,-0.124500215,0.2560902,0.011556268
1965-05-01,-0.059466302,-0.05200678,0.025844812,0.020486593,0.03209603,-0.04360175,-0.040292263,-0.15969628,0.11840522,-0.0128183365
1965-06-01,-0.06781876,-0.07832509,-0.018754423,0.04901117,0.027946055,0.00388664,-0.038401186,0.020801783,0.022220135,-0.069657385
1965-07-01,-0.035564482,-0.12891287,-0.011767685,-0.16909945,0.027946055,-0.078745306,-0.031256855,-0.07207382,-0.08315796,-0.017020881
1965-08-01,-0.024953127,-0.03887397,-0.00021076202,-0.09429461,-0.031939805,-0.063196,-0.043496728,-0.119457185,-0.015549958,-0.01460439
1965-09-01,-0.013711393,-0.09413701,0.060305476,0.09718251,0.019856215,0.037979603,-0.05873084,-0.03855878,0.046016872,-0.011399984
1965-10-01,-0.0013664961,-0.012345552,0.06981367,0.039397955,-0.005463958,0.014445484,-0.021433473,0.026632786,0.161376,0.009455025
1965-11-01,-0.008615851,-0.019069552,0.2081815,0.077115536,0.05568266,0.046174467,0.021169543,-0.427239,0.49647415,0.008194268
1965-12-01,-0.061252356,-0.050115645,0.4823957,0.08562559,0.059937716,-0.019227147,0.014235377,-0.49332362,0.8654551,0.003151238
1966-01-01,0.09509063,-0.007855415,0.53030896,0.08688414,0.040015876,-0.00890398,0.011749029,-0.50521517,0.97232044,-0.0024755597
1966-02-01,-0.02727747,-0.037262022,0.32295796,0.079589486,0.048131227,0.0104724765,0.01571548,-0.5437858,0.77577466,-0.0014269948
1966-03-01,0.0020835996,-0.04469347,0.31434113,0.062219024,0.030168056,-0.025864124,0.023694038,-0.23494762,0.70351183,0.010381281
1966-04-01,0.005822122,-0.057048857,0.07074469,0.024560273,0.0376451,-0.007809818,0.0038616657,-0.1930489,0.32528314,0.01589787
1966-05-01,-0.008995175,-0.10154635,0.035821438,0.03349626,0.02574569,0.008101702,-0.05645615,-0.08713937,0.11706585,0.010882795
1966-06-01,-0.027049482,-0.073188305,-0.032885253,0.037052453,0.026429534,-0.01665461,-0.0036153793,0.0255633,0.036687672,-0.07428253
1966-07-01,-0.007901013,-0.06917626,-0.019390106,-0.047201037,0.019909918,-0.019754827,-0.055407524,-0.1271689,-0.108841,-0.123156786
1966-08-01,0.015487552,-0.046653926,0.045760453,7.754564e-05,-0.014329433,-0.080027044,-0.073188305,-0.07104552,-0.108385086,-0.016745806
1966-09-01,-0.004664004,-0.046699524,0.06846511,-0.059875548,-0.01533246,0.021915972,-0.047109842,-0.10473776,0.039833546,-0.018797398
