,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10
1970-01-01,-6.1452847e-06,1.7936838e-05,7.1760514e-06,-2.8096321e-05,8.488736e-06,2.3673763e-05,-2.4279805e-05,-2.9271258e-05,2.9300754e-06,-8.227758e-06
1970-02-01,-6.6719804e-06,6.146969e-06,-1.3321005e-06,-2.7407565e-05,7.74326e-06,1.2434899e-05,-1.6711601e-05,-3.4756988e-05,8.691313e-06,-1.249804e-05
1970-03-01,-2.450317e-06,3.1971238e-05,-9.85646e-06,-2.6905182e-05,4.1779385e-06,3.1849693e-05,-1.7935155e-05,-3.0405674e-05,-9.394589e-06,-1.13474125e-05
1970-04-01,-3.0013216e-06,6.9815796e-06,-1.4515688e-05,-1.6938484e-05,4.2508655e-06,4.5263696e-06,-8.033287e-06,-2.1289801e-05,-4.0060913e-06,-3.8278267e-06
1970-05-01,-2.4827277e-06,1.856077e-05,-1.3462297e-05,-5.3592958e-06,-9.998803e-07,9.2053233e-07,-3.8116195e-06,-1.452379e-05,-6.104772e-06,-1.112053e-05
1970-06-01,-9.807842e-06,2.612087e-05,-2.7796508e-05,-7.692961e-06,-4.176258e-06,1.4857696e-05,3.6512429e-06,-1.3178691e-05,-1.3672976e-05,-1.6241629e-05
1970-07-01,-6.283037e-06,1.9901272e-06,1.9577164e-06,2.8490467e-06,-4.2456668e-07,-1.105218e-06,-3.4145742e-06,-3.678433e-07,-4.2456668e-07,-7.368839e-06
1970-08-01,-9.143398e-06,-1.0755895e-05,6.171278e-06,9.934593e-07,-1.0647018e-06,-1.7675859e-05,-7.0042042e-06,-4.2978027e-06,-1.3121971e-05,-7.0042042e-06
1970-09-01,-5.2539544e-06,-1.0383155e-05,-7.814506e-06,9.40272e-08,-4.7515678e-06,-1.0484982e-06,5.3158874e-07,-1.6724298e-06,-3.8116195e-06,8.881216e-07
1970-10-01,8.788549e-06,1.1592187e-05,-3.3543256e-07,-7.0690294e-06,1.2203418e-06,-1.2911292e-05,-2.9364965e-06,-1.1112428e-05,-1.6500922e-05,-1.6541439e-05
1970-11-01,4.4372355e-06,1.3893439e-05,-4.605714e-06,-1.878597e-05,6.414368e-06,8.464427e-06,-2.288256e-06,-2.7026726e-05,-8.957028e-06,-2.8744558e-05
1970-12-01,1.1106007e-05,1.5530246e-05,-1.6654882e-05,-3.052722e-05,9.347656e-06,8.918196e-06,-4.719157e-06,-3.2715034e-05,5.17461e-06,-2.547905e-05
1971-01-01,-1.708544e-06,1.5787453e-05,1.9860454e-07,-2.272032e-05,7.114082e-06,2.2487338e-05,-2.33588e-05,-2.0647334e-05,1.2495551e-05,2.9681105e-06
1971-02-01,-4.005411e-06,1.6948325e-05,1.9813706e-06,-2.9768467e-05,2.487177e-06,2.2993147e-05,-1.5431702e-05,-3.3433505e-05,1.459341e-05,-7.5377757e-06
1971-03-01,1.1936354e-06,2.6309923e-05,-1.5332203e-05,-2.01664e-05,1.1998036e-05,1.3225243e-05,-4.7848516e-06,-1.866556e-05,-1.0108277e-05,-8.093339e-06
1971-04-01,-1.4266188e-06,2.9017756e-06,-1.34913935e-05,-9.337127e-06,6.500479e-06,-1.1891047e-05,-5.6057543e-06,-1.9386964e-05,-7.562652e-06,-9.851232e-06
1971-05-01,-3.0518386e-06,1.7906568e-06,-1.6070182e-05,-6.692e-06,2.8520226e-06,-1.7251259e-06,3.4158766e-06,-6.7915025e-06,-1.7421771e-05,-1.0846263e-05
1971-06-01,-1.0075113e-05,1.189853e-05,-1.24631915e-05,-2.8279537e-06,-1.0451877e-06,1.5779158e-05,2.122335e-06,-1.3060213e-05,-6.0618113e-06,-2.056804e-06
1971-07-01,-3.2923053e-06,9.697542e-07,-6.816379e-06,-2.5280315e-08,-6.82467e-06,-5.1248244e-06,7.956223e-07,-4.2127103e-06,-1.0481417e-05,-1.1078439e-05
1971-08-01,-2.056804e-06,-9.793184e-06,-3.7981117e-06,4.805297e-07,-1.3271128e-06,-1.5083446e-05,-6.1696082e-06,1.0775475e-06,-2.2703738e-05,-1.2338809e-05
1971-09-01,-6.3271546e-06,4.095815e-06,-1.6194565e-05,-2.9061994e-07,-4.519512e-06,-1.4096702e-05,-1.8246319e-06,5.717411e-07,-2.2629109e-05,-3.607398e-06
1971-10-01,1.3722758e-05,2.5240264e-05,-2.4436755e-05,-4.232934e-07,-4.6273053e-06,-1.611164e-05,2.876899e-06,-1.01165715e-05,-2.01664e-05,-2.2280845e-05
1971-11-01,1.2744309e-05,1.3623256e-05,-2.5954178e-05,-1.4013785e-05,3.9382685e-06,7.188708e-06,-5.497961e-06,-2.4925976e-05,-1.2811448e-05,-2.1095097e-05
1971-12-01,-3.7566533e-06,6.2351355e-06,-1.8524595e-05,-2.2148175e-05,1.0397689e-05,-1.3354074e-06,-1.4146455e-05,-3.3325712e-05,-5.0253184e-06,3.7309692e-06
1972-01-01,-1.395405e-06,6.309252e-06,7.0910755e-07,-2.1227766e-05,9.439274e-06,8.172996e-06,-1.4628866e-05,-2.314501e-05,1.6276026e-06,-6.1929823e-06
1972-02-01,-8.425268e-07,1.908793e-05,-1.1730706e-05,-2.1584463e-05,8.039235e-06,1.6671307e-05,-9.91155e-06,-1.8106664e-05,-4.605681e-06,-5.006965e-06
1972-03-01,-2.563589e-06,1.881149e-05,-1.1011289e-06,-2.3287692e-05,4.846792e-06,1.4379526e-05,-1.396006e-05,-1.5645455e-05,1.5726058e-05,-1.4067067e-05
1972-04-01,-2.6705966e-06,5.9079684e-06,-1.5583035e-05,-5.461756e-06,3.179237e-06,-9.495343e-07,-5.4528355e-06,-6.514012e-06,-9.608353e-06,-9.322997e-06
1972-05-01,-4.3381588e-06,1.6608883e-05,-1.2444099e-05,-1.0223659e-05,5.7534635e-07,-2.7419374e-06,3.4200057e-06,-8.805786e-06,-1.3389348e-05,-5.2923206e-06
1972-06-01,-5.5776763e-06,2.133512e-05,-1.4976649e-05,-4.4124317e-07,-3.5088378e-06,3.642941e-06,-2.5457557e-06,-1.390656e-05,-1.5074744e-05,-1.29434775e-05
1972-07-01,-7.0401366e-06,2.3648317e-07,-9.108982e-06,-4.7394424e-06,-5.3369076e-06,-9.59052e-06,1.1285178e-05,-6.184062e-06,-6.558599e-06,-6.2018953e-06
