,r400_cluster1,r400_cluster2,r400_cluster3,r400_cluster4,r400_cluster5,r400_cluster6,r400_cluster7,r400_cluster8,r400_cluster9,r400_cluster10
1965-01-01,21.929855,49.286556,22.801285,33.55494,59.607773,37.52388,27.312414,11.168011,10.267097,43.20456
1965-02-01,39.722115,40.944084,12.047634,23.995407,65.58821,39.170097,35.335472,26.570387,5.873905,57.4423
1965-03-01,27.318966,49.09327,18.547329,21.446636,54.330044,53.419304,33.594254,17.728313,5.4676743,79.04297
1965-04-01,52.711674,46.723045,29.925068,19.71688,68.25492,26.20347,51.199776,39.417442,13.059933,55.486492
1965-05-01,40.775364,55.479942,27.866068,30.216639,67.259,38.60498,69.46378,60.377644,12.991138,57.86327
1965-06-01,36.734352,59.06231,25.938108,45.776264,64.12873,67.49651,65.30319,77.38037,24.87339,68.59563
1965-07-01,43.24551,50.765697,28.740774,68.816765,72.04204,67.28357,37.16024,45.417534,48.256237,58.855915
1965-08-01,40.09722,45.548576,35.789207,49.779606,54.505314,43.37819,45.792645,55.98609,40.930977,44.93104
1965-09-01,29.033981,43.781147,36.632793,65.46536,71.480194,55.61262,48.881966,52.15802,47.622322,49.714085
1965-10-01,60.81172,46.795116,30.350956,44.226692,43.52561,35.402634,41.985867,47.859837,43.68778,47.890957
1965-11-01,65.71597,45.512543,16.63575,33.450104,46.54614,32.593414,44.52645,25.692406,14.543987,43.417503
1965-12-01,45.419174,35.143826,11.918228,11.636486,54.895164,29.574532,31.25351,17.669346,13.340038,50.893463
1966-01-01,35.06617,50.134384,13.050716,12.371094,44.58579,32.014442,30.579685,23.977184,4.291157,62.523514
1966-02-01,52.852867,45.951595,14.465771,6.203617,50.88131,30.627293,30.2448,13.965084,4.4290504,54.660267
1966-03-01,66.533936,53.40937,17.583164,9.02224,67.14297,27.301416,43.03776,18.10355,6.9620323,56.01951
1966-04-01,70.173355,56.674507,26.1326,26.211397,65.1041,24.032997,51.912235,29.003752,13.237858,42.67333
1966-05-01,34.115685,53.21238,26.016047,35.795036,64.30793,48.85394,60.077538,59.419254,14.175209,68.489075
1966-06-01,38.08835,60.92296,25.236288,51.697186,65.27483,46.445717,67.76185,82.25387,26.495394,64.92681
1966-07-01,64.79056,59.81488,44.093307,43.973473,58.393257,69.56596,39.452515,66.69646,42.601097,69.65297
1966-08-01,48.21372,52.522907,60.757156,50.925636,47.19921,44.42491,41.90178,56.584217,50.42495,52.65916
1966-09-01,37.497375,42.535435,58.831566,58.485188,49.233147,47.824657,36.885056,37.92747,51.89746,53.73933
1966-10-01,33.245636,47.698257,25.55804,38.589035,48.395935,44.64324,37.641834,34.261787,35.753998,70.25543
1966-11-01,38.434723,48.06433,17.415722,39.98932,55.737156,50.267353,45.71685,27.339174,20.249119,66.23845
1966-12-01,49.80771,52.124,18.679752,32.39529,46.760902,44.89277,47.6211,18.479477,10.271492,64.23734
1967-01-01,24.28429,38.891434,12.376293,24.093424,60.776814,48.09522,19.7052,21.94154,7.320881,70.9704
1967-02-01,12.386425,41.94022,22.556362,14.570404,49.68802,36.416935,16.217255,12.274948,5.133526,51.2369
1967-03-01,37.32566,53.51209,12.584049,23.063087,59.68567,28.326252,29.765347,25.52745,19.749115,61.14672
1967-04-01,38.16513,55.861595,31.42233,32.88507,57.01186,26.38888,42.61585,41.715572,11.2463,65.317055
1967-05-01,49.265747,53.765453,48.186428,42.151352,57.094624,42.625984,48.907665,44.41472,25.279156,69.41814
1967-06-01,51.24028,55.12347,27.849932,52.623634,57.040573,40.69368,59.439064,52.410812,29.866692,59.30225
1967-07-01,48.40263,58.342854,52.82126,52.42939,60.205906,55.304203,46.010895,45.6545,58.231373,58.885048
1967-08-01,48.30973,60.45082,45.972046,55.640327,61.543655,63.47258,47.02941,65.10423,49.039413,59.602905
1967-09-01,37.822247,57.498314,39.22587,56.280487,57.74323,44.161354,34.08432,61.996326,60.91194,50.976784
1967-10-01,26.584814,44.13264,25.65582,53.760384,54.88024,46.16629,33.106342,27.050999,50.19812,53.88031
1967-11-01,38.261406,50.887264,26.949654,37.40336,54.979897,30.36497,35.359573,22.772564,22.677975,67.41827
1967-12-01,43.67321,37.69219,20.181519,18.382652,43.161423,13.254612,39.499504,18.723846,11.126373,48.542824
1968-01-01,34.75821,38.560036,15.514076,10.619347,58.140568,40.473824,23.07427,12.433342,7.3840904,57.714027
1968-02-01,22.58174,45.185062,16.848415,36.24546,67.67732,29.000742,23.22718,15.438427,9.07415,39.72376
1968-03-01,21.567703,48.91607,36.168198,10.397224,54.18744,20.890072,53.699738,26.14052,9.130486,56.014313
1968-04-01,39.14914,54.00234,21.150822,19.837406,37.65867,17.059273,36.267994,50.319622,18.543304,51.16948
1968-05-01,43.39521,51.457596,35.82697,20.420074,48.751892,41.180428,59.783947,41.478203,20.466751,65.60419
1968-06-01,32.60459,44.190342,19.546074,28.348862,38.553596,46.03653,55.68113,76.41734,30.050188,66.2786
1968-07-01,27.521538,53.03015,56.68229,54.90692,35.952515,53.371384,40.789303,51.40126,52.983475,65.000595
