,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9,mgu50_cluster10
1970-01-01,-0.01587497,0.83765274,-0.16421041,0.026644345,0.98674405,1.0468707,0.84853536,-0.91058093,1.2087095,-0.63999295
1970-02-01,0.1913514,0.77568483,-0.30099368,-0.29162306,0.6330648,1.3210528,0.9847129,-0.8441181,0.35208768,-0.4172631
1970-03-01,0.039066125,0.8086093,-0.3804502,-0.30001011,0.65651166,1.265266,0.8847536,-0.9638303,0.26609424,-0.5874821
1970-04-01,-0.044428006,0.89181274,-0.48887637,0.44230425,0.5883898,0.8920739,0.5264512,-1.0834252,0.5271966,-0.6702873
1970-05-01,-0.18394306,0.7387544,-0.9256591,0.6068785,-0.72061974,0.4540371,0.17582084,-0.48738134,0.6703517,-0.4228399
1970-06-01,0.010669992,0.85178196,-0.5024626,0.583688,-0.73674524,0.67474633,0.26334482,-0.41135618,0.661788,-0.2448959
1970-07-01,0.006207645,0.89509976,-0.64207953,0.66940653,-0.54427934,0.60283196,0.23622467,-0.5050038,0.6601034,-0.26884705
1970-08-01,0.14299874,1.0477849,-0.5673972,0.844737,-0.49057865,0.66306764,0.29862085,-0.36641958,1.1611196,-0.10626203
1970-09-01,0.33043095,1.3942672,-0.39866376,1.1220767,-0.32050073,0.9652634,0.60754335,-0.2362168,1.3288546,0.051018342
1970-10-01,0.7496754,1.2935508,-0.017444508,0.7630877,-0.040651314,1.0487405,1.0157049,0.28317633,1.1040589,0.52555215
1970-11-01,1.0714083,1.2628074,0.18421268,0.7159692,0.05308577,0.99934006,1.1019547,0.5967907,0.613221,0.9143867
1970-12-01,1.2537457,1.2622141,0.4456433,0.66729695,0.35259017,1.3606498,1.2927182,0.8964245,0.93845063,1.192794
1971-01-01,1.2896869,0.6045935,0.6375251,-0.12067111,0.54633915,1.0541369,1.2455894,0.8894118,0.2971673,1.1160665
1971-02-01,0.9835855,0.9871421,0.7286477,-0.19649622,0.6752658,1.7475853,1.4156106,0.9229461,0.114590794,0.941908
1971-03-01,1.0808395,0.9850958,0.41730583,0.48155543,0.3729229,1.4037604,1.2894728,0.8836047,0.5820392,1.0949646
1971-04-01,0.715356,1.1177518,-0.34667224,0.69995725,-0.09336426,0.759296,0.4488546,-0.0022355851,0.4920205,0.6520063
1971-05-01,0.3442376,0.82487816,-1.1491605,0.58711946,-0.706572,0.6872257,0.5894817,-1.005805,0.3239767,-0.26370242
1971-06-01,-0.30308107,0.8866813,-2.4571905,0.5264521,-1.441748,0.7185813,0.26208276,-1.9789826,0.6531961,-0.99198973
1971-07-01,-0.711945,0.8214218,-2.1881359,0.64916277,-2.5362477,0.5212026,-0.13948706,-1.613032,1.0346824,-1.1920604
1971-08-01,-0.99751467,0.99379903,-1.2738746,0.8589821,-1.4172516,0.41929677,-0.42081738,-1.4853356,1.125011,-1.3615477
1971-09-01,-0.7393242,1.0679705,-1.5281557,0.9555834,-1.3144251,0.57485235,-0.120291255,-1.5813667,1.0399919,-1.2153399
1971-10-01,-0.69136286,1.1620746,-1.5517807,1.2477001,-1.2974308,0.46505943,-0.067473345,-1.032665,0.9748913,-0.88386816
1971-11-01,-0.6044165,1.1838785,-1.2925134,0.93576586,-0.1630436,0.7339736,0.056515794,-1.4808211,1.2951053,-1.1366736
1971-12-01,-0.7093618,0.9725142,-0.817903,0.7054923,0.26543465,0.70538545,0.019913312,-1.1920589,1.0049216,-0.88007736
1972-01-01,-0.6782831,0.6637283,-0.99133307,0.46609783,0.025509536,0.5530939,0.020334326,-1.2657984,1.1328688,-1.0730178
1972-02-01,-0.62672985,0.3275265,-0.7732293,-0.097042315,0.28958637,0.15680479,0.034826145,-1.0842772,0.97599006,-0.91245735
1972-03-01,-0.76451087,0.49970976,-0.5388308,0.13030227,0.7302911,0.14001994,-0.29081267,-1.0203369,0.8032378,-1.0114523
1972-04-01,-0.6632526,0.7346934,-0.9308501,0.6261772,0.34899563,0.33004853,-0.11378774,-1.2953796,0.65370625,-1.0443001
1972-05-01,-0.3026845,0.5923511,-1.7005159,0.24720618,-0.59312725,0.35360754,0.051602777,-1.4153448,0.33374736,-0.82133067
1972-06-01,-0.1931073,0.63524866,-1.3068672,0.39568838,-1.4156406,0.41823772,0.082434274,-0.45052266,0.5513666,-0.34162262
1972-07-01,0.08016406,0.68880343,-1.0065607,0.4775979,-1.2172939,0.28421214,0.044116337,-0.304577,0.9129709,-0.0665473
1972-08-01,0.100720525,0.8827817,-0.6441706,0.81320995,-0.7342991,0.44920954,0.1037428,-0.28280485,1.2023883,-0.011694163
1972-09-01,0.4326515,0.9724888,-0.26298073,0.81626046,-0.38932043,0.71825707,0.552503,0.08020334,0.7760974,0.30541027
1972-10-01,0.82433933,1.1798377,0.12541506,0.7407229,-0.12266142,0.90764517,0.92854095,0.44974798,0.84231,0.6794806
1972-11-01,1.0289861,1.5087119,0.386374,0.87754613,0.082049675,1.4897516,1.2394682,0.8392864,0.82024175,1.0850685
1972-12-01,1.0860586,1.3521796,0.47014442,0.85394406,0.14580604,1.2638936,1.1787931,1.0729486,1.2160132,1.243577
1973-01-01,1.1170267,0.86771005,0.14433923,0.3193748,0.40194768,0.9548174,1.1406419,0.7112399,0.85823166,1.1551448
