,vws_u500-250_cluster1,vws_u500-250_cluster2,vws_u500-250_cluster3,vws_u500-250_cluster4,vws_u500-250_cluster5,vws_u500-250_cluster6,vws_u500-250_cluster7,vws_u500-250_cluster8,vws_u500-250_cluster9,vws_u500-250_cluster10
1970-01-01,5.266602501238108,15.77371190407698,8.162535127419298,37.736238393860674,5.304018599578589,30.379778126765196,31.586458919160172,-1.0912388321380568,23.19644914043027,14.112117703224712
1970-02-01,4.216334273541188,19.609426683598848,5.314831076299676,36.6578975258017,-1.0397007265031366,24.11055516041559,35.04835434407075,-3.5347775046015233,27.842225388173883,10.414017608820672
1970-03-01,5.212560122133588,24.453925254987027,9.045896331639046,29.642710496023383,3.7186571641378627,23.618673130373924,31.027251920011203,-2.5535080524114218,24.831978699832018,12.386731163832582
1970-04-01,6.9491265261964585,16.127607125051863,13.061178451075902,19.754025815630342,4.764510901650468,14.336873366627238,21.12924891056074,-0.08069045555466836,18.218624772960535,13.427511415110638
1970-05-01,0.930100708643181,17.574254717007506,12.1949415119067,10.6005228276737,7.6258604834187995,4.760157976122242,19.898420997805175,0.9464686131723372,14.824571830350056,1.6724600606207263
1970-06-01,-2.5241511611912983,20.362736524411588,8.735875668503295,4.881603076496246,6.071773263345875,-1.1502554872690105,13.553996302486173,-2.88826854332347,21.087122024414843,-1.277077777453215
1970-07-01,-6.4940809903220185,11.045750233303645,3.8067709688843667,1.1161823538889344,2.0213817853417826,-0.4732493718696098,4.535595291642235,-6.583539580537103,4.432543058044709,-1.1428706023229172
1970-08-01,-7.618859483935555,10.016809389287067,5.6144264252887695,-1.2345698066902067,1.6226075253369103,0.29312364883720576,0.6608417490696716,-7.137531379757286,0.5101306243389718,1.001931229483727
1970-09-01,-4.838717954100417,21.38951193488218,5.949147468741032,0.21935568540385475,3.313704145914313,-0.9591624733087194,6.288427818931176,-4.941997895665329,6.573121162843265,0.5989702057252497
1970-10-01,-1.0290041565923183,21.665612761842333,8.596356006769636,11.249012701168555,6.196868775680445,6.373966612889635,21.981207206577086,-3.8162534799058285,14.353096986493139,3.854436895783465
1970-11-01,1.281833084864342,21.30979844749368,7.016471562804387,21.910716500679854,6.848433696523622,11.03291242171659,35.686227317027985,-1.9619841327752123,20.362241977477353,5.94222573548525
1970-12-01,3.7738799451413136,20.39731195015592,8.261509064620443,27.90723201116234,5.3059496841642755,17.32532846829142,37.05455995217588,-2.687385332494223,23.53504942779861,8.991398687332198
1971-01-01,2.776515626231916,14.490305672969436,4.39409412856795,37.53477227557843,3.2871526037400525,27.57226965446765,35.946025915360686,-1.8941412865250271,21.79685392456786,10.379303894561966
1971-02-01,-0.2595109636500261,18.84622870511507,5.55527602945968,35.728866968438986,2.518011165827449,23.849944978148717,40.39515041154785,-5.247960932805144,21.674992026270402,9.099933519331522
1971-03-01,1.0462884448452492,19.348416796736167,5.863118392223734,27.895365934800964,0.2958147870073393,19.57606021858809,29.903239797335072,-6.269942738657331,24.044854272026853,9.608667934796241
