,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10
1970-01-01,70.34982110835725,40.53027188223387,34.92231708305563,29.80157356186599,63.510822061454526,33.978529496378286,49.44828459104157,31.858252034369386,78.35827234084864,45.258325634087
1970-02-01,64.57922815356144,30.5030096418979,26.557367628847157,22.361559154757593,51.60810078416772,29.870579252703372,36.0728358780981,23.01036230099656,74.461729605294,36.72481562175644
1970-03-01,68.86059657239748,28.453444907605512,28.97555269768776,17.342737060599795,57.911273888486384,25.453455443104737,32.44780303142134,19.346145296487478,76.6721008832421,44.91004168304552
1970-04-01,72.57622728572782,11.164060768769584,44.24942759366842,12.354038643921958,65.34288634210554,10.538780654665045,18.733630474465173,22.428880280306025,77.78848899935177,59.31998595329965
1970-05-01,75.83707211053083,5.521513810355073,55.0335845001196,12.479290841083717,70.34897428889121,4.6582818260618915,10.967038172677215,32.81174147006279,78.52299899885203,68.8651272002106
1970-06-01,76.23244800597311,6.093619785248462,65.9674295825463,21.642375425838413,70.91801495352445,3.44917273617638,13.998631160592478,51.48308739966671,79.07822505894622,71.74197607070305
1970-07-01,76.95261938211628,13.358740547475783,67.64549392403943,49.69178718258881,70.6156024243994,2.4051805907736523,37.36343877871254,62.70180987168112,80.77514168011074,71.42320230055181
1970-08-01,76.54777737488128,45.32205479398248,67.70914301792408,60.95876623518192,71.44026997465355,29.859121963171095,55.42865623091085,63.87583878689132,80.13681249585193,70.17630268942887
1970-09-01,76.31048922456327,38.22037295134959,69.47683785857056,59.01688688817984,72.26153256141427,24.157773452838722,59.802918335988956,67.85648606630694,79.75033300748903,70.7746585092386
1970-10-01,78.08877435902414,37.99452152969264,69.79066257004999,46.20108506577023,75.45217298863017,21.80993737014734,53.7048408878788,64.91869387426348,82.49981374380967,73.78957944424215
1970-11-01,77.8971244954761,41.34172765089415,58.66324173477887,36.44465557881416,76.80043702812779,28.431847972341167,48.54943152322502,47.54222119708134,81.8946017280808,71.92763474132664
1970-12-01,75.7050183940681,37.930736764695645,45.751893633638446,29.31167391310812,72.750076272457,30.95107013584277,43.37373523676116,33.82883870163686,79.11173111788683,61.46652560406382
1971-01-01,74.76419239201964,36.72605247203096,37.217322406848666,29.780140665415853,65.486633944322,25.647663496371415,47.83682236882651,33.023888404062994,79.22438535504833,47.242948868455656
1971-02-01,69.61038997570229,36.95590972503688,29.897837242041643,26.527202677502626,64.48133299264528,35.14296822230762,40.331283319594604,26.437923255953773,77.69776018193377,42.06617369804099
1971-03-01,69.79238564974365,22.304248491371148,27.35190719567522,14.10801241386457,61.5326251718291,17.91460504059052,30.885405701659973,19.139120876049446,76.63091185795486,41.300519212700344
