,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9,mgu500_cluster10
1965-01-01,1.6388668,-1.1516712,3.122287,0.9167091,0.1160141,-0.175325,-1.6238762,-0.051815413,-2.3932865,2.8035731
1965-02-01,1.3491561,-0.77983856,2.9821572,1.1565593,-0.078863904,0.96819913,-1.2823502,-0.31154442,-2.2495716,2.5777364
1965-03-01,1.5137275,-0.7273716,2.843005,0.59604037,-0.41745645,0.16815567,-2.7713103,-0.15903091,-2.43891,2.7677262
1965-04-01,1.085191,-0.3832386,1.8405883,1.6558125,0.17141457,0.56671107,-1.6313717,-0.0661541,-1.5407757,1.52383
1965-05-01,-0.93593633,-0.050511934,1.517964,1.8865378,-0.48328477,2.48323,1.540776,-0.14664765,-0.5729027,-0.07593079
1965-06-01,-0.06941299,0.33859292,0.92713773,2.343752,0.16750412,1.7923578,-0.4122421,-0.003910446,-1.4413815,-0.0026069642
1965-07-01,0.20823936,0.6641499,-0.1808651,2.1540878,2.0221052,1.6949184,-0.39953288,0.28091127,-0.29036197,0.070064925
1965-08-01,0.2802593,0.22453347,0.5259754,0.47383386,0.7889633,1.5596769,0.9033483,0.5608452,1.221736,-0.0
1965-09-01,0.28612557,0.41973764,0.7381252,1.6861198,0.74757594,2.2202423,1.7894247,0.67066765,-0.49632016,-0.32197267
1965-10-01,-0.21508293,-0.36922568,1.9585581,0.9082365,-0.008147049,1.4589792,2.0041816,-0.43146935,0.01173172,0.229422
1965-11-01,0.099394225,-0.20530662,2.3248506,2.6833224,1.5120983,2.1231294,1.2207588,-0.41256827,0.029981231,0.82187766
1965-12-01,0.8042801,-0.7185726,3.4915128,2.5288537,0.45037118,0.44515648,-0.25940323,-0.44548225,-1.534584,1.9497589
1966-01-01,1.7117188,-0.9269215,3.426064,1.2436631,-0.49004707,-0.13654403,-1.6365544,-0.12275772,-2.2060337,3.1418169
1966-02-01,1.3759396,-0.85405385,2.659319,1.1668575,0.11422424,0.77593577,0.8872055,0.2589733,-0.38698274,2.1692715
1966-03-01,0.9242954,-0.5691509,2.05833,1.9086567,0.703397,1.0703579,-0.9761559,0.3098488,-1.6601871,1.0680603
1966-04-01,0.20415878,-0.26619452,2.0836034,1.4576693,0.47691804,1.3542767,-0.76543236,0.07221069,-0.57932585,1.0644493
1966-05-01,-0.014113998,-0.10601845,0.98272055,1.0335958,-0.16050434,1.5318493,-0.45361385,0.53173256,-0.4444235,1.0122608
1966-06-01,0.1756031,0.24321823,1.4547154,1.3493532,-0.14836006,1.9188321,-0.60033226,0.26389694,-0.86324465,0.22943267
1966-07-01,0.6101799,0.33709222,0.36006814,1.3861148,1.4694855,2.177149,1.1360039,-0.05973778,-0.1273531,-0.0016410828
1966-08-01,0.8691524,0.03577652,-0.08730926,-0.6587574,0.3794338,0.94694364,1.3342546,0.7736378,1.6020901,0.17593154
1966-09-01,0.20218964,0.4890625,-0.33216858,0.8540543,1.5827248,1.5456349,2.6130385,1.0966164,0.98501813,0.11783447
1966-10-01,-0.102407835,-0.08107261,1.7619381,1.4097477,0.10601807,1.6214558,0.11159821,-0.38140336,-1.0142305,0.17888527
1966-11-01,0.28884277,-0.21334954,1.999905,2.9671984,0.9646679,0.45197257,0.3036129,-0.13096352,-1.1438812,1.2807534
1966-12-01,0.8507721,-0.73425025,3.1083374,2.6452045,-0.10733108,0.18052597,-0.23501205,-0.37188417,-0.8799847,2.5821846
1967-01-01,1.0651867,-1.2003758,3.403569,2.7779107,-0.14139327,0.21878433,-1.0266545,-0.4702236,-1.7979515,2.6260674
1967-02-01,1.465203,-0.5939838,2.9695919,1.1187401,0.14825097,0.17600708,-0.53194046,0.094371416,-1.7597462,2.320096
1967-03-01,0.9326099,-1.3927104,2.419365,1.5523907,0.38401565,0.55675775,0.37552565,-0.33013612,-0.9773464,1.5125523
1967-04-01,0.1071064,-0.41764984,1.5158176,2.0245736,0.93293667,0.78076667,-0.6713749,-0.29748154,-1.0811878,0.70370257
1967-05-01,0.31936035,-0.1926609,1.3365448,0.7340714,-0.18515053,0.49928588,-0.2867058,-0.09731026,0.13420963,0.9613457
1967-06-01,0.12702599,0.08588104,0.8878735,1.6157401,0.55251276,0.93783456,-0.17600727,0.25894967,-0.81440085,0.6419857
1967-07-01,0.7833794,0.38662833,-0.05910454,0.6168419,1.1432308,1.3411163,1.237602,0.7154579,-0.10710659,0.11592293
1967-08-01,0.34940225,0.29748192,-0.60606575,0.97571373,0.8960369,1.0380837,1.3649544,0.5992085,1.1115563,0.67855835
1967-09-01,0.89440423,0.48948973,0.4405079,-0.03983841,0.51495993,1.8322392,1.934447,0.545002,0.71937656,-0.35527992
1967-10-01,0.012081909,-0.03983841,0.5763504,2.069963,1.4070784,2.8151367,2.044166,-0.19462013,-0.5077759,-0.20147781
1967-11-01,-0.12408676,-0.45814133,1.4312427,3.2569509,2.5516152,2.318463,0.34058532,-0.460754,-0.19592628,1.1432312
1967-12-01,0.27103156,-0.3654026,2.988858,2.6325984,0.26384774,1.3685462,-0.5338993,0.114617154,-2.479449,1.8390964
1968-01-01,1.4663674,-1.208175,3.2959518,1.8478187,-0.037926484,-1.0024971,-2.0283341,-0.22573547,-2.2981956,3.2452617
1968-02-01,1.8033283,-0.94779587,2.7277846,0.82490003,0.10903816,-0.8190651,-3.7857132,0.3829109,-3.5789413,3.2587547
1968-03-01,0.91789246,-0.43250734,2.4364078,1.1024185,-0.11852036,0.8019249,-0.019692993,0.49231416,-0.68449897,1.8346908
1968-04-01,0.47736245,-0.4438122,1.0644925,1.152015,-0.38765162,0.46897507,-0.14295349,0.2756958,-0.74722326,1.0677742
1968-05-01,0.2523567,-0.1743164,1.3383648,1.0207313,-0.2406868,-0.23995742,-1.0867379,0.37306517,-0.24980393,0.6195866
1968-06-01,-0.1633751,0.14623566,1.2760055,2.5899372,-0.7939022,0.397863,-0.9208099,0.2698616,-0.99082756,0.3603012
1968-07-01,0.2749672,0.25928497,-0.0652771,1.5327381,0.4263073,1.6691269,1.1057009,0.50289,-0.09299278,-0.022245025
1968-08-01,0.26329726,0.39239272,-0.6414673,0.6859581,1.1067951,1.971809,1.1698841,0.5178417,0.7869732,0.047042847
1968-09-01,0.614481,0.66225356,-1.2296909,1.1669667,2.234012,1.6651157,1.3799385,0.15826988,-0.18124466,-0.27861366
1968-10-01,0.11523743,0.0025527955,1.629742,2.5257535,0.72497785,2.576444,1.5681114,-0.39239272,-1.1272169,-0.34206694
1968-11-01,0.26402587,-0.20859528,2.2292714,2.02177,-0.024433136,0.6713707,-0.25782663,-0.79827803,-0.2253704,1.2012466
1968-12-01,1.0203667,-0.8814247,2.9268985,0.36175996,-1.015261,-0.06673584,0.55904996,-0.025891876,0.42922515,2.119868
1969-01-01,1.0674995,-1.2197628,3.2061486,1.8022766,0.13103256,0.91026115,0.48133698,-0.338694,-1.4290832,2.4876263
1969-02-01,1.3083344,-0.91988105,3.4098294,0.879742,-0.77823335,0.65483093,1.677879,-0.06435509,0.3907753,2.47104
1969-03-01,1.6788743,-0.6355904,2.3565936,0.60241777,-0.51019704,1.2890937,-0.1542534,0.17813797,-0.539389,2.4594297
1969-04-01,0.32343444,-0.15956116,1.4984144,1.977429,0.8906889,1.7515224,1.253931,-0.2133007,-0.593129,0.7002773
1969-05-01,0.04312439,-0.07264824,1.7226623,1.1693401,-0.3433382,1.5826733,1.1593883,0.37153512,0.13269082,-0.08127327
1969-06-01,0.33006936,0.0009952545,1.1627057,1.333877,-0.31480962,2.2720032,1.4018818,-0.13368645,-0.5440334,0.1731617
1969-07-01,0.7331184,0.4216259,-0.15392151,1.3199447,1.557462,1.7326139,0.5188221,0.8996456,-0.3440016,-0.15491676
1969-08-01,0.48863524,-0.101508334,-0.19605103,0.9119198,1.546183,1.2854452,1.1603836,0.6246433,0.7092339,0.2298874
1969-09-01,0.25377196,0.7503685,-0.56261027,1.6450379,2.4776742,1.7926571,-0.19538803,0.51451,0.33836251,-0.20268555
1969-10-01,-0.12307129,-0.26471862,1.4463329,1.4755249,0.059711076,1.5173225,0.67805135,0.24182968,0.593129,0.44849625
1969-11-01,-0.64554214,-0.046441652,2.6654325,3.0124195,0.23021889,1.8835503,0.6634556,-0.14131585,-0.33803064,0.9331505
1969-12-01,0.37452012,-0.93480873,3.6490054,3.235009,-0.3101658,1.9439247,0.17846985,-0.19771004,-1.0495865,1.9157273
1970-01-01,1.9148964,-0.6935421,3.3296027,0.67956465,-1.3817608,-0.38604125,-1.9332001,0.3384514,-1.1681064,2.987491
1970-02-01,0.65360755,-1.0060356,3.0786767,0.9830734,-0.39369506,-0.0013313293,-1.5265255,0.092516705,-0.53846014,3.0151126
1970-03-01,1.4842606,-1.0466369,3.1998134,1.4799343,0.21997681,1.063942,-2.7022865,-0.1031662,-3.1758523,2.9931486
