,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5
1965-01-01,-0.493713,-0.33598557,-0.39138564,0.70977366,-1.3846776
1965-02-01,-0.7576786,-0.20009232,-0.47578964,-0.5891968,-1.3993423
1965-03-01,-0.599625,-0.3688999,-0.14632149,0.31675854,-0.85316217
1965-04-01,-1.2650783,-0.028025817,0.022159958,0.19292298,0.11731796
1965-05-01,-1.1128914,0.15446892,-0.3174103,0.55041677,-0.22388172
1965-06-01,-1.4593048,-0.24799652,-0.9170357,0.51391774,-0.5513943
1965-07-01,-2.0146098,-0.44483033,-1.0835617,1.0845392,-0.014012909
1965-08-01,-1.6023678,-0.21931954,-1.0715039,1.0728076,0.29687977
1965-09-01,-2.1980822,-0.13296051,-0.8313278,0.041386984,-0.7563747
1965-10-01,-1.0796509,0.2512558,-0.4526516,0.13035336,-0.63286513
1965-11-01,-0.967873,0.13165665,-0.15316506,-0.0703907,-0.5676886
1965-12-01,-1.112891,-0.093854144,-0.45656243,-0.69347954,-0.6465521
1966-01-01,-0.28752938,-0.06597404,-0.46838418,-1.3040577,-0.57669985
1966-02-01,-0.8918007,-0.13358955,-0.65908545,-0.59508055,-0.6259346
1966-03-01,-1.0273597,-0.1473755,-0.3791054,0.11619339,-0.3393898
1966-04-01,-0.966637,-0.13227654,-0.34858018,0.12341461,-0.16608448
1966-05-01,-1.3752835,0.18249588,-0.34989318,1.7639077,-1.3864434
1966-06-01,-1.6825066,0.034792326,-0.7135719,0.45197257,0.010831642
1966-07-01,-1.5134681,-0.36794585,-1.0779068,1.0198104,0.34595433
1966-08-01,-1.429113,-0.29278105,-0.9587601,1.3848019,0.28227767
1966-09-01,-1.777037,-0.21827316,-0.6269188,0.89278525,-0.14212342
1966-10-01,-1.1566823,0.100766756,-0.3810749,0.530748,-0.6748409
1966-11-01,-1.0329396,0.013785553,-0.023304367,0.18019828,0.06860008
1966-12-01,-0.51236725,-0.09551468,-0.40208167,-0.47002524,-0.6810772
1967-01-01,-0.28442,-0.2099678,-0.44507942,-0.13159752,-0.74745923
1967-02-01,-0.03787918,-0.09894295,-0.34254456,-0.8496677,-0.9737547
1967-03-01,-0.13192368,-0.16686401,-0.008816528,0.072819136,-0.6622311
