,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5
1965-01-01,-2.0370561825601676,-0.18671273580598943,0.09554355936024778,0.7432285537067642,-0.07650982223305047
1965-02-01,-1.4842279647525989,-0.0997298284320423,0.0650797292129487,0.7331533309740899,-0.35346924674277214
1965-03-01,-1.2212460762576054,-0.14904312753876522,0.061218738555908196,0.48222014537224406,-0.3778388687208587
1965-04-01,1.0874761562598378,-0.0871420871279689,0.08355269909545938,0.45945743719736737,-0.44002001192055495
1965-05-01,1.7201657357968783,-0.06420413267783162,0.008682317691304349,0.4746835583295578,-0.504226894939647
1965-06-01,2.5042461721520675,-0.0711405458626713,0.07108740428442596,0.14639789732093486,-0.8267994020499435
1965-07-01,2.9487431049346924,-0.12771983926577896,0.07940082380207636,0.24951923734102496,-0.8937151408662983
1965-08-01,2.596684506064967,-0.09626366269190156,0.06331200360931376,0.28835014782400215,-0.8216628256966085
1965-09-01,3.187889488119828,-0.1271620864017482,0.05737916516360416,0.5567407506143945,-0.6231130338182637
1965-10-01,2.0379656239559774,-0.053298182097577036,0.032055750489234924,0.48029224077860516,-0.5506472844703525
1965-11-01,0.760287438568316,-0.060417310408092055,0.03654656646352621,0.47776266040965026,-0.4515330288924423
1965-12-01,-0.9784099302793804,-0.0776144378065067,0.04132059492891834,0.6146066845991673,-0.3840138222656998
1966-01-01,-1.5102372357719822,-0.13690345825045092,0.05545650118140764,0.6559443015318651,-0.2515242380254409
1966-02-01,-1.5181891228023328,-0.10602137069429018,0.03438621679300903,0.7053984281344292,-0.11349828804240507
1966-03-01,0.2467634058312366,-0.11817300003155318,0.04854491381074792,0.6408694717619154,-0.3414096201167387
1966-04-01,2.1119395368977596,-0.10264677646834411,0.05720888715117208,0.2734334805072882,-0.5202591419219971
1966-05-01,1.74768959221087,-0.11152223348261917,0.07510635961768447,0.4992677105797662,-0.713461111573612
1966-06-01,2.349055283947995,-0.006453876510298052,0.016547157188191487,0.20595924912864327,-0.7356385974323049
1966-07-01,3.014062894018073,-0.0799473786286494,0.034661038267997,0.28037032128399253,-0.8532417755500943
1966-08-01,3.1962040223573385,-0.09370954720601261,0.06288618089691285,0.4256895846790738,-0.8868895909365485
1966-09-01,1.916762715891788,-0.12226720520590824,0.05507536873381624,0.5404161209734077,-0.6413730920529833
1966-10-01,2.4544133951789453,-0.07559033933146755,0.05457960489776826,0.5656507280137805,-0.6344462142271154
1966-11-01,0.6396900274251637,-0.06748418499291085,0.026541387922661277,0.5099303829364288,-0.4311213598531835
1966-12-01,0.22463100521188034,-0.08390077894335714,0.05112479776344312,0.5457033458937947,-0.547590501168195
1967-01-01,-1.7758760013078387,-0.14060463818559213,0.06550206652572077,0.6611814101537069,-0.40995101718341603
