,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5
1965-01-01,0.048126053,0.21767104,0.361019,-0.10478823,-1.0347837
1965-02-01,0.003679347,0.13584204,0.3842725,-0.09860691,-1.0325762
1965-03-01,0.07344005,0.0853612,0.49759683,-0.124362424,-0.23268285
1965-04-01,-0.013687229,0.087127306,0.10964499,-0.038706876,-0.30936074
1965-05-01,0.07285136,0.06931917,0.28699023,-0.1857342,-0.32834622
1965-06-01,0.0038265227,0.03826537,-0.11096954,-0.19927423,-0.49406472
1965-07-01,0.017808104,0.0052982806,-0.096840814,-0.24931356,-0.78296816
1965-08-01,0.06681724,0.07903268,-0.10464106,-0.10890911,-0.8121088
1965-09-01,-0.0016189099,0.10802607,0.29567346,-0.2525514,-0.5691236
1965-10-01,0.03252556,0.06946635,-0.1044939,-0.14202337,-0.8175542
1965-11-01,-0.030023599,0.03988428,-0.010890913,-0.07917988,-0.67685544
1965-12-01,-0.06608133,0.10817323,0.23327151,-0.10037301,-0.8809864
1966-01-01,-0.011862683,0.15363625,0.2402916,-0.1252815,-0.7364991
1966-02-01,0.019964028,0.11341884,0.15435949,-0.11370814,-1.1406982
1966-03-01,0.047016717,0.083762124,0.41678524,-0.07363544,-0.4024632
1966-04-01,0.034141373,0.116312146,0.2025336,-0.07175479,-0.1209415
1966-05-01,-0.010850024,-0.0026040077,0.37251717,-0.10893412,-0.15479355
1966-06-01,0.09924145,0.08954878,0.118916176,-0.02821002,-0.66720355
1966-07-01,0.11587815,0.13135752,-0.25880903,-0.06538944,-0.67284566
1966-08-01,0.11038079,0.04296603,0.2847044,-0.17417888,-0.5009814
1966-09-01,0.13743353,-0.016636705,0.030090714,-0.19804892,-0.4470206
1966-10-01,0.0151900295,0.11443148,0.29873705,-0.1452455,-0.79798245
1966-11-01,-0.12774086,0.13454016,0.15074292,0.033852052,-0.31739908
1966-12-01,0.055986095,0.092008114,-0.046293378,-0.063219406,-0.9210938
1967-01-01,-0.051124107,0.12006678,0.05995016,-0.022647822,-0.9976698
1967-02-01,0.039800216,0.22015014,0.22547904,-0.06727736,-1.0692769
1967-03-01,0.029642005,0.12506261,0.2714408,-0.13222331,-0.71707
1967-04-01,0.014654445,0.081931815,0.37751922,-0.13172373,0.007993353
1967-05-01,0.024313116,0.05112412,0.4073277,-0.19300607,-0.43330613
1967-06-01,0.14154887,0.10890937,0.4849299,-0.20932582,-0.58567935
1967-07-01,0.0021649362,0.12922582,0.075936794,-0.26761064,-0.8413
1967-08-01,-0.05195675,0.08176532,0.3019154,-0.25278968,-0.7177361
1967-09-01,0.021815205,0.13855138,0.19500446,-0.331724,-0.4509581
1967-10-01,-0.03280606,0.11207342,0.40999222,-0.16319755,-0.61132467
