,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,-0.021630719708031917,37.780559062957764,0.027771563952639983,-0.08912457525730133,-2.6063572615385056
1965-02-01,-0.01370281053998743,77.3419976234436,0.031977494604913906,-0.10794116854667664,-2.0125500857830048
1965-03-01,-0.012950400586228771,29.5803964138031,0.019894919744179278,-0.08653925955295563,-2.5597240775823593
1965-04-01,-0.0018643481230520339,158.55038166046143,0.020100051066183094,-0.10187729597091674,-3.5329382866621017
1965-05-01,-0.0033176950661532845,238.57154846191406,0.02012011219196605,-0.08201666474342346,-8.384072035551071
1965-06-01,0.0040371802141777715,171.50462865829468,0.02608703406874671,-0.06979436278343201,-4.319772869348526
1965-07-01,-0.011398632567465664,185.32567024230957,0.032976356657229,-0.08262939751148224,-10.144983232021332
1965-08-01,-0.0019826210406889396,167.633056640625,0.02783522932319247,-0.09392454922199249,-14.702539145946503
1965-09-01,-0.003633597551519612,108.20423364639282,0.03291280982668862,-0.06701253652572632,-7.481483370065689
1965-10-01,-0.00263929553961112,155.8345079421997,0.03065304713812391,-0.09095429480075837,-7.703407108783722
1965-11-01,-0.007665752186383827,146.67826890945435,0.023072090676273912,-0.07354278862476349,-2.9830889776349068
1965-12-01,-0.014616685459412722,183.49757194519043,0.025627034903989092,-0.06212678551673889,-2.966613322496414
1966-01-01,-0.016318401658391376,38.418757915496826,0.01938390765098338,-0.08079575300216675,-1.5798479318618774
1966-02-01,-0.015352190197277139,66.14763140678406,0.02647301167986239,-0.06658648699522018,-2.251768112182617
1966-03-01,-0.007542844816862818,80.54548501968384,0.02482166857292217,-0.07155757695436478,-3.7616290152072906
1966-04-01,-0.007685487641088933,152.6578664779663,0.02779908453471987,-0.08381325602531434,-4.453659430146217
1966-05-01,-0.009268622688320745,172.3990797996521,0.026089865218550536,-0.06576275825500488,-4.209350422024727
1966-06-01,0.0006701016282460775,212.4833106994629,0.030073522636135722,-0.10824305415153504,-11.662716418504715
1966-07-01,-0.013721240235559911,212.78419494628906,0.027205967946339244,-0.08937562406063079,-9.22078937292099
1966-08-01,-0.01147702605609434,176.2561321258545,0.03139463876561747,-0.08552947640419006,-10.635223239660263
1966-09-01,-0.01040760955088828,108.0919861793518,0.03287843056731351,-0.06648405194282532,-8.245009183883667
1966-10-01,-0.005385290539587836,121.43667936325073,0.03255351088912768,-0.0660354107618332,-7.1595266461372375
1966-11-01,-0.002402146515178393,109.30017232894897,0.02879958755616453,-0.09509463012218475,-5.640050768852234
1966-12-01,-0.011826141622388757,176.53424739837646,0.02729199692153659,-0.10096227526664733,-5.672162026166916
1967-01-01,-0.015401275245001516,73.01105260848999,0.02597498250664867,-0.10445909202098846,-2.3430053144693375
1967-02-01,-0.012093129573412329,13.45674991607666,0.026305663813712934,-0.10371935665607453,-1.9715335220098495
1967-03-01,-0.015848526865782506,50.00333786010742,0.02466130651136995,-0.1006102830171585,-2.5397570803761482
1967-04-01,-0.004342252582154539,73.09998273849487,0.029980786279297147,-0.07970342636108399,-2.212044596672058
1967-05-01,0.0021822572158402705,272.735595703125,0.03236938204205535,-0.09706391990184784,-8.288908749818802
1967-06-01,-0.0007083627159696026,162.4523639678955,0.0316832208396874,-0.05450503081083298,-9.84320119023323
1967-07-01,-0.010977922041103781,160.34934520721436,0.036558717800863796,-0.07520058751106262,-9.867141395807266
1967-08-01,0.00211764153665358,218.40746402740479,0.024587806746250326,-0.09177566170692444,-9.216276556253433
1967-09-01,-0.004998150741659014,126.23535394668579,0.03498047650012652,-0.07979073226451874,-10.923097282648087
1967-10-01,-0.007105336906051779,166.8467402458191,0.029543332026088647,-0.11791762113571166,-6.249355524778366
1967-11-01,-0.0042025933423674245,85.83845496177673,0.024554894142872707,-0.09404354691505432,-3.478945791721344
1967-12-01,-0.02176058186913829,51.30595564842224,0.023729107679069723,-0.09641396999359131,-2.0449116826057434
1968-01-01,-0.038635332785344804,20.323023200035095,0.03287516775126693,-0.10321321487426757,-1.553424820303917
1968-02-01,-0.018052353288035793,60.39382219314575,0.026291229553209058,-0.13489117622375488,-0.2967902924865484
1968-03-01,-0.015715235137346996,70.44035196304321,0.030584751270683094,-0.08373924791812896,-5.834679305553436
1968-04-01,-0.012588361614798925,72.58281707763672,0.020018797990832365,-0.07665139138698578,-4.305216297507286
1968-05-01,-0.0010046743277982101,101.00023746490479,0.019997043535998623,-0.033872807025909425,-4.925234615802765
1968-06-01,0.00746213152151869,153.23400497436523,0.023307798593216522,-0.06343934834003448,-9.62105467915535
1968-07-01,-0.0018101822618529738,167.279052734375,0.023567339105747584,-0.06368229389190674,-5.635523051023483
1968-08-01,-0.0113490414637399,150.56707859039307,0.022103050998111076,-0.07140056192874908,-9.279201924800873
1968-09-01,-0.00202120116249804,144.69761848449707,0.026182090188996306,-0.09855464100837708,-7.50553086400032
1968-10-01,-0.003543240551174764,122.19429016113281,0.03469119719566048,-0.10221756100654603,-10.066068917512894
1968-11-01,-0.011499900460602288,84.64162349700928,0.025824222451663742,-0.09092912077903748,-4.073157534003258
1968-12-01,-0.013639033401766453,108.70716571807861,0.028041882631669936,-0.08971954584121704,-1.7596552148461342
1969-01-01,-0.02049210402800376,12.729781866073608,0.024643889539821974,-0.09149989932775497,-1.6350697726011276
1969-02-01,-0.022531357784587213,52.78395414352417,0.025635011168373856,-0.1297382652759552,-1.443513948470354
1969-03-01,-0.014112614746014754,67.87874698638916,0.02549398874601937,-0.09633789360523223,-3.6895785480737686
1969-04-01,-0.009986156911914606,149.1838574409485,0.029796139716025544,-0.10667345225811005,-3.7411466240882874
1969-05-01,-0.0037281553181034164,216.60118103027344,0.017685479636767972,-0.07753056287765503,-7.554569095373154
1969-06-01,-0.0031866363238498385,163.00549507141113,0.032721391344308404,-0.08192674815654755,-10.118884593248367
1969-07-01,-0.007238612252186579,256.5484046936035,0.027579410150363873,-0.1043539047241211,-6.1939965933561325
1969-08-01,0.003151676971016519,161.71196699142456,0.025871508584814608,-0.10016154944896698,-7.848922908306122
1969-09-01,-0.005373873759105981,201.4401912689209,0.024260429066991853,-0.07505671977996826,-4.689924791455269
1969-10-01,0.0014123345405446836,145.54767608642578,0.025416452213218827,-0.10280115008354188,-7.662588357925415
1969-11-01,-0.009573483615216002,110.3977918624878,0.03307087226512315,-0.07322738766670227,-5.884154140949249
1969-12-01,-0.01384544517306319,26.43936276435852,0.022146977597543045,-0.08372705280780793,-3.2414980232715607
1970-01-01,-0.016802781407373495,73.29223155975342,0.02892618014445323,-0.11291373372077942,-3.971794620156288
1970-02-01,-0.027169150535959793,29.15426194667816,0.02987600735498472,-0.11652284860610962,-2.8873395174741745
1970-03-01,-0.012152323791061539,58.437371253967285,0.017953817307694103,-0.08970540463924408,-3.1029827892780304
1970-04-01,-0.006471396471564489,89.47630524635315,0.02590747224344047,-0.10829897224903107,-2.4981822818517685
1970-05-01,-0.009076468455773519,148.9990234375,0.033741037825214544,-0.06111680269241333,-7.854871451854706
1970-06-01,-0.003394611623048423,215.32049179077148,0.02673219069626055,-0.07604091465473176,-9.464377164840698
1970-07-01,-0.008085118157856435,166.85807704925537,0.03576281585840388,-0.08798132538795471,-9.087354689836502
1970-08-01,-0.0002215942928949034,145.05629539489746,0.024563693282098824,-0.05344448983669281,-8.502432703971863
1970-09-01,0.008870583162250287,116.80152416229248,0.01856615517231788,-0.06278881430625916,-9.121429175138474
1970-10-01,0.0015239119080893964,85.78504920005798,0.03180577076206643,-0.0771139144897461,-10.999680310487747
1970-11-01,-0.011025857524343215,68.17745566368103,0.029359382538287813,-0.05014464110136032,-7.97063335776329
1970-12-01,-0.018635618820202995,139.41609859466553,0.03073509435519973,-0.12770681381225585,-1.4528707601130009
1971-01-01,-0.018354314351342167,67.95396208763123,0.024287723812200273,-0.0863029569387436,-2.15529166162014
1971-02-01,-0.017023323081344004,50.619614124298096,0.024881971355513476,-0.09159592390060425,-3.2895345240831375
1971-03-01,-0.023573384345340797,48.008936643600464,0.028811052384938578,-0.08972780406475067,-3.9831560105085373
1971-04-01,-0.014640098544264055,66.69073104858398,0.03013698093791425,-0.059779901057481766,-6.0868240892887115
1971-05-01,-0.008427481481199522,155.61288595199585,0.02232945887456,-0.0782140076160431,-5.155276879668236
1971-06-01,-0.006854343396353434,169.41953897476196,0.033734232442233954,-0.078331857919693,-11.245939135551453
1971-07-01,-0.010154783092467225,213.0244255065918,0.025559716571136575,-0.07450957298278808,-5.177350714802742
1971-08-01,0.00026019208739141384,135.76611280441284,0.026436057472920237,-0.04985692799091339,-7.03735277056694
1971-09-01,0.0029350445656307848,101.58867835998535,0.026644511544942403,-0.06132624447345734,-9.803343564271927
1971-10-01,0.008524467646851237,89.17157649993896,0.021343776060289532,-0.07342198491096497,-6.371598690748215
1971-11-01,-0.01815709874527641,60.271644592285156,0.023409436694116194,-0.05930792391300201,-1.7244551330804825
1971-12-01,-0.01792738101927631,191.43720865249634,0.026370176670102566,-0.11156951487064362,-0.9757312946021557
1972-01-01,-0.027653589446366908,34.708356857299805,0.02579820119269447,-0.12249546051025391,-0.47909170389175415
1972-02-01,-0.017600493415831083,15.874385833740234,0.02488678519546759,-0.07559848576784134,-1.807384379208088
1972-03-01,-0.014770032602351112,64.41835165023804,0.018324564275696533,-0.10089220106601715,-2.696998231112957
1972-04-01,-0.013320787349738268,28.420090675354004,0.029183882855218855,-0.06246602460741997,-5.2408818155527115
1972-05-01,-0.0011747259175382463,242.0001983642578,0.026750536334520285,-0.10297152996063233,-3.0427610501646996
1972-06-01,-0.007575035140097859,195.96331119537354,0.032234160024176985,-0.06511986255645752,-8.804164081811905
1972-07-01,-0.015244853671595273,191.5194034576416,0.032497350013188084,-0.05628366470336914,-10.036805272102356
1972-08-01,-0.012049974245299775,149.8699188232422,0.0200474592272773,-0.075151127576828,-12.436086684465408
1972-09-01,-0.01715573515877666,167.84592866897583,0.03545161676610831,-0.08468347936868667,-10.00906452536583
1972-10-01,-0.009224207802529794,170.22457122802734,0.03125265438973677,-0.06107936203479767,-7.509395480155945
1972-11-01,-0.005778235562863838,97.47798442840576,0.024590548659062204,-0.07129203081130982,-5.6911129504442215
1972-12-01,-0.016385926696729947,76.70718431472778,0.030583750187444143,-0.09456585347652435,-2.19289418309927
1973-01-01,-0.016377513319343687,102.49022245407104,0.02229796981920591,-0.08763371706008911,-2.730545587837696
