,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1012.72186,1007.21045,1011.5144,1013.1981,1017.91205
1965-02-01,1017.17096,1007.5056,1009.9832,1012.18665,1017.25586
1965-03-01,1017.8946,1009.7407,1011.5553,1014.0118,1016.0031
1965-04-01,1015.1107,1010.0142,1012.45703,1015.60065,1018.312
1965-05-01,1014.86945,1009.72955,1012.6481,1016.3306,1015.1746
1965-06-01,1013.01337,1011.2955,1013.6205,1016.50055,1017.52563
1965-07-01,1004.0042,1010.56305,1013.3346,1016.85834,1019.15674
1965-08-01,1016.7349,1011.00775,1013.85986,1017.6435,1020.2687
1965-09-01,1014.55383,1010.7714,1014.1439,1018.4484,1021.589
1965-10-01,1018.89435,1010.21826,1014.22455,1017.02454,1022.4578
1965-11-01,1016.0187,1008.9352,1013.44745,1015.75256,1018.3672
1965-12-01,1020.6041,1008.21454,1011.8505,1014.0316,1016.92847
1966-01-01,1018.04565,1006.45544,1010.6333,1013.03546,1017.4417
1966-02-01,1020.5748,1008.4652,1010.8761,1013.6175,1018.6502
1966-03-01,1016.4246,1008.5516,1010.9318,1014.04065,1017.7045
1966-04-01,1012.7319,1009.4629,1012.5454,1015.76056,1017.0492
1966-05-01,1009.8616,1010.7879,1014.04315,1016.87836,1016.03406
1966-06-01,1017.8385,1011.28986,1015.5315,1018.1189,1022.45123
1966-07-01,1011.16846,1009.94165,1014.4105,1017.8041,1018.62585
1966-08-01,1013.92236,1011.0639,1014.8286,1019.5491,1021.4486
1966-09-01,1016.11163,1011.1434,1014.3379,1018.0994,1022.6753
1966-10-01,1018.4932,1010.37665,1014.1383,1017.1682,1021.1594
1966-11-01,1016.3614,1008.8564,1013.68634,1015.79126,1019.35376
1966-12-01,1016.36017,1008.1623,1012.5122,1014.905,1019.9465
1967-01-01,1016.3047,1008.7143,1011.5209,1013.3218,1018.48944
1967-02-01,1020.3368,1009.0778,1011.65656,1013.99146,1019.9217
1967-03-01,1019.2223,1008.7085,1011.89026,1014.37463,1018.911
1967-04-01,1018.55396,1009.48413,1012.13904,1015.1394,1016.5195
1967-05-01,1014.9972,1009.2628,1013.0446,1016.182,1019.1004
1967-06-01,1017.0977,1010.2699,1014.84265,1019.5712,1023.0309
1967-07-01,1017.47577,1009.9246,1014.7715,1018.6331,1024.7795
1967-08-01,1024.3551,1010.49854,1014.511,1019.4189,1022.77765
1967-09-01,1017.39594,1011.1247,1014.8303,1019.54517,1023.3139
1967-10-01,1018.6919,1010.34326,1013.90076,1017.2632,1020.307
1967-11-01,1018.932,1008.48065,1013.8217,1016.53687,1018.5729
1967-12-01,1015.2098,1007.2073,1013.00903,1014.87744,1018.90735
1968-01-01,1017.4567,1006.7006,1011.1702,1013.04297,1018.342
1968-02-01,1014.93713,1008.3315,1011.9094,1013.89813,1016.97296
1968-03-01,1020.60034,1009.35693,1012.30084,1015.28204,1020.873
1968-04-01,1014.7196,1009.8228,1013.37787,1016.53937,1016.45703
1968-05-01,1015.0295,1010.3459,1014.26306,1016.9494,1016.34326
1968-06-01,1013.6147,1011.4114,1015.83734,1018.1909,1021.3839
1968-07-01,1018.8192,1010.6407,1014.81836,1018.27466,1020.9066
1968-08-01,1010.7623,1011.0672,1014.9049,1018.1065,1019.2321
1968-09-01,1014.79974,1010.9813,1013.9561,1017.2564,1017.3437
1968-10-01,1017.2721,1010.3809,1013.8423,1017.17834,1021.9285
1968-11-01,1013.10596,1009.9158,1013.6984,1015.87964,1019.6472
1968-12-01,1012.2773,1008.1912,1012.18713,1014.3546,1018.9688
1969-01-01,1014.7132,1005.71564,1010.2431,1012.1867,1014.4467
1969-02-01,1016.33673,1006.80695,1010.0884,1012.9006,1018.1394
1969-03-01,1017.32135,1009.43384,1011.28394,1014.45734,1017.5173
1969-04-01,1014.7325,1009.7003,1012.06256,1015.2261,1018.1662
1969-05-01,1008.85913,1009.918,1012.35834,1015.59924,1016.79407
1969-06-01,1012.8694,1010.59814,1013.71423,1017.54407,1019.26807
1969-07-01,1012.02325,1010.39166,1013.9632,1017.3894,1017.07794
1969-08-01,1020.5422,1011.1435,1014.0025,1017.28766,1021.55615
1969-09-01,1020.9721,1010.38666,1013.1433,1016.37164,1018.66656
1969-10-01,1014.9746,1010.35046,1013.32794,1016.20197,1018.74963
1969-11-01,1015.9405,1009.3596,1012.79694,1015.4994,1021.908
1969-12-01,1014.6096,1008.6433,1012.02954,1013.9881,1018.1356
1970-01-01,1017.8424,1009.2201,1012.0799,1014.61774,1019.42236
1970-02-01,1016.3931,1008.05304,1011.21826,1013.6432,1018.59937
1970-03-01,1020.4758,1008.9568,1011.2754,1013.8393,1015.8269
1970-04-01,1014.03784,1009.901,1011.96643,1014.465,1016.89343
1970-05-01,1017.3011,1010.3336,1014.31525,1016.91486,1019.81866
1970-06-01,1016.3123,1010.79346,1014.711,1019.00226,1022.2686
1970-07-01,1015.98615,1011.4911,1015.6599,1019.25604,1023.9436
1970-08-01,1016.6451,1011.0436,1014.38477,1018.30884,1021.12646
1970-09-01,1022.1699,1010.9473,1014.1061,1016.84,1021.7825
1970-10-01,1018.6731,1010.0929,1013.6753,1016.4353,1021.1319
1970-11-01,1018.6755,1010.4946,1014.3521,1016.5916,1023.20795
1970-12-01,1016.5566,1008.1071,1011.6396,1014.04315,1020.02313
1971-01-01,1014.7684,1008.8744,1011.9718,1013.9057,1020.6796
1971-02-01,1018.11725,1008.7989,1011.2672,1013.9288,1019.25507
1971-03-01,1015.0871,1010.52167,1011.3318,1014.4471,1019.3946
1971-04-01,1018.12244,1010.14404,1012.59644,1016.0598,1018.78345
1971-05-01,1014.08936,1010.76166,1014.3646,1017.0793,1017.2757
1971-06-01,1017.3839,1011.40857,1015.09033,1019.0951,1023.6228
1971-07-01,1012.91766,1011.056,1013.98126,1017.3474,1018.73224
1971-08-01,1021.399,1011.4938,1015.274,1018.77,1023.299
1971-09-01,1022.0479,1011.46173,1014.803,1018.267,1023.73157
1971-10-01,1016.30615,1011.255,1014.401,1016.9891,1020.5536
1971-11-01,1015.6272,1009.7396,1013.87054,1015.66046,1020.8454
1971-12-01,1012.7883,1007.4057,1011.3568,1013.3931,1019.01447
1972-01-01,1011.11993,1008.19385,1010.6387,1012.56726,1015.044
1972-02-01,1015.97266,1009.08875,1010.6149,1013.0873,1016.3526
1972-03-01,1017.0507,1009.3081,1010.6506,1014.08966,1018.56177
1972-04-01,1012.81415,1009.71436,1012.1604,1015.562,1016.93445
1972-05-01,1011.3674,1009.32874,1012.576,1015.5464,1014.62524
1972-06-01,1006.93835,1010.02686,1012.6641,1015.47076,1014.2421
1972-07-01,1010.4793,1009.71063,1012.3541,1016.9057,1019.34546
1972-08-01,1012.123,1010.6018,1013.1866,1016.75946,1018.1344
1972-09-01,1017.24756,1009.28876,1013.06104,1016.39136,1022.1266
1972-10-01,1020.0698,1009.8713,1013.1972,1016.9501,1020.1186
1972-11-01,1021.91846,1008.76196,1012.87036,1016.0095,1019.378
1972-12-01,1010.4074,1008.3513,1011.77484,1014.02905,1018.5399
1973-01-01,1018.72235,1007.18896,1010.34906,1012.91486,1019.5976
1973-02-01,1016.37256,1008.6861,1010.90656,1014.0563,1020.03357
1973-03-01,1017.4741,1009.52203,1010.88666,1014.372,1019.2246
1973-04-01,1015.6781,1009.4442,1011.99335,1015.282,1018.39825
1973-05-01,1011.2216,1010.4705,1013.6981,1016.88837,1019.2683
1973-06-01,1023.2855,1010.85187,1014.6594,1018.04584,1021.0592
1973-07-01,1016.91284,1011.15607,1015.13025,1018.6336,1021.8515
1973-08-01,1024.6996,1011.39655,1015.527,1019.77057,1023.1158
1973-09-01,1022.8283,1012.2943,1015.73334,1019.32935,1024.4282
1973-10-01,1024.4849,1010.79724,1014.44275,1017.4986,1023.1035
1973-11-01,1015.9765,1009.83264,1013.8723,1016.1411,1021.9074
1973-12-01,1019.34485,1009.74646,1013.93604,1016.40283,1022.4991
1974-01-01,1019.7018,1008.76306,1011.89307,1013.70197,1020.218
1974-02-01,1018.32227,1009.0327,1010.8463,1013.81604,1020.3953
1974-03-01,1018.26385,1010.21533,1012.24493,1015.1236,1020.485
1974-04-01,1014.65765,1009.32,1012.1811,1015.4286,1018.45874
1974-05-01,1015.58344,1010.6643,1014.0307,1016.81226,1018.0309
1974-06-01,1014.6604,1010.5678,1014.426,1017.79517,1022.8134
1974-07-01,1014.6957,1011.3347,1015.02783,1018.9281,1022.6321
1974-08-01,1014.92596,1011.46576,1014.21954,1017.952,1018.4091
1974-09-01,1023.27814,1011.4481,1015.01086,1018.043,1022.9242
1974-10-01,1019.63525,1010.4387,1014.0511,1017.00995,1023.1626
1974-11-01,1016.0787,1008.52734,1012.66266,1015.7764,1022.5126
1974-12-01,1013.84045,1007.2768,1012.16547,1014.6909,1019.2894
1975-01-01,1013.70337,1007.1779,1011.30444,1013.3553,1018.63055
1975-02-01,1017.2785,1010.2341,1011.94525,1014.3365,1019.81647
1975-03-01,1018.73083,1009.64594,1011.1993,1014.3981,1019.5107
1975-04-01,1015.9016,1009.3962,1012.0815,1015.4,1016.32166
1975-05-01,1014.6001,1010.104,1014.1337,1016.74023,1019.5301
1975-06-01,1010.214,1010.7441,1014.57385,1017.30347,1020.8987
1975-07-01,1015.822,1011.33905,1015.6892,1018.93085,1021.44604
1975-08-01,1019.0291,1011.63245,1015.4,1019.9348,1024.031
1975-09-01,1023.2443,1011.7944,1015.22217,1018.96204,1023.9494
1975-10-01,1021.5553,1011.06366,1014.295,1017.46124,1023.20764
1975-11-01,1016.3084,1009.98846,1014.1269,1016.87726,1021.9857
1975-12-01,1017.3063,1009.3,1013.1651,1015.0298,1020.93884
1976-01-01,1018.1359,1008.49945,1011.2146,1013.1355,1019.43085
1976-02-01,1020.1191,1009.22034,1011.6531,1014.24664,1019.8607
1976-03-01,1015.9783,1008.7042,1010.52325,1013.6794,1019.233
1976-04-01,1016.1632,1009.7241,1012.4609,1015.8993,1017.76404
1976-05-01,1011.5778,1010.55225,1013.5714,1016.76263,1015.8987
1976-06-01,1015.87964,1010.2557,1013.57697,1017.8806,1017.73694
1976-07-01,1011.457,1010.32654,1013.582,1017.452,1018.8568
1976-08-01,1010.0263,1011.08014,1014.2775,1018.8364,1021.97034
1976-09-01,1009.37634,1011.11896,1013.95624,1017.9639,1019.07263
1976-10-01,1012.4411,1010.15894,1014.2251,1017.02466,1018.5898
1976-11-01,1015.4054,1008.9219,1012.64954,1014.8208,1018.813
1976-12-01,1014.2393,1006.92944,1010.5991,1012.81665,1015.4621
1977-01-01,1013.38794,1007.5068,1010.59283,1012.78033,1016.62085
1977-02-01,1016.1677,1008.7352,1010.984,1013.8424,1020.01526
1977-03-01,1012.5041,1008.0413,1009.87524,1012.5687,1016.8074
1977-04-01,1017.3308,1008.82086,1012.40796,1015.5643,1015.84204
1977-05-01,1015.9763,1010.0103,1013.61273,1016.3111,1015.1426
1977-06-01,1011.5748,1010.1049,1014.3491,1017.36273,1019.6435
