,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5
1965-01-01,-0.08742163,0.10876195,-1.0321345,-0.21413884,0.12406808
1965-02-01,-0.13098529,0.20133467,-0.95383775,-0.18764745,0.10478822
1965-03-01,-0.22120324,0.23430176,-0.60415125,-0.17705087,0.12936635
1965-04-01,-0.1031693,0.25152117,-0.2688878,-0.14688012,0.11921134
1965-05-01,0.17248848,-0.07388158,-0.22090891,-0.16233346,0.0986069
1965-06-01,-0.44667453,0.103463665,0.10861476,-0.11302998,0.087274455
1965-07-01,-0.46889788,0.37029096,-0.19294572,-0.09713514,0.019721365
1965-08-01,-0.27021232,0.4054657,-0.2516684,-0.03782382,-0.014423108
1965-09-01,-0.3493922,0.20501404,-0.5117257,-0.17690372,0.06122458
1965-10-01,-0.34085608,0.25681943,-0.619163,-0.041503213,0.041208863
1965-11-01,-0.15953712,0.46109763,-0.95148295,-0.18956073,0.10213909
1965-12-01,-0.34865633,0.35380745,-0.42798334,-0.17984721,0.092425585
1966-01-01,0.024593353,0.30018374,-0.57866746,-0.18734357,0.09475677
1966-02-01,0.010705376,0.37367448,-0.703949,-0.20629494,0.09967544
1966-03-01,-0.09880748,0.26821235,-0.6803683,-0.18358226,0.11631217
1966-04-01,-0.19732559,0.094467446,-0.16159289,-0.1148655,0.108500145
1966-05-01,-0.3645605,0.4133132,-0.91675395,-0.20282292,0.08723412
1966-06-01,-0.40231857,0.27819437,-0.2784837,-0.07898812,0.029512072
1966-07-01,-0.251431,0.28267902,-0.120362855,-0.04788475,0.054394722
1966-08-01,-0.45787066,0.3259344,-0.3725171,-0.06987409,0.058590077
1966-09-01,-0.19747023,0.1594229,-0.3600758,-0.17186423,0.09678211
1966-10-01,-0.36398187,0.32795978,-0.35038313,-0.11848219,0.09359948
1966-11-01,-0.2738544,0.3314318,-0.6549069,-0.1733109,0.075805426
1966-12-01,-0.26705503,0.23768768,-0.48969737,-0.1838716,0.08593211
1967-01-01,-0.049791895,0.17085785,-0.63230723,-0.21781874,0.08676114
1967-02-01,-0.12406343,0.16386364,-0.7683607,-0.23996699,0.13838485
1967-03-01,-0.13355553,0.21998367,-0.73988444,-0.20166555,0.11207341
1967-04-01,-0.32006702,-0.00049958227,-0.61698663,-0.18751064,0.11074118
1967-05-01,-0.27876806,0.16386364,-0.3916741,-0.08276447,0.0776021
1967-06-01,-0.18268132,0.17185703,-0.32772732,-0.12023328,0.03996674
1967-07-01,-0.5696926,0.38118282,-0.09092436,-0.13455471,0.03097422
1967-08-01,-0.4732729,0.23480463,-0.12772712,-0.029142428,0.068276525
1967-09-01,-0.5485436,0.2807664,-0.40266496,-0.040632855,0.049292326
1967-10-01,-0.27876803,0.19567055,-0.3547048,-0.1072441,0.10141562
1967-11-01,-0.17685282,0.3683602,-0.6271448,-0.1681934,0.053622056
1967-12-01,-0.3928398,0.14920917,-0.6519575,-0.23663643,0.12189857
1968-01-01,-0.051954173,0.22565386,-1.033421,-0.24759635,0.14071515
1968-02-01,-0.14198925,0.19974756,-0.68106693,-0.22537073,0.11664919
1968-03-01,-0.2750599,0.19918129,-0.7453373,-0.13689291,0.14736867
1968-04-01,-0.23329835,0.25311738,-0.7293405,-0.19210307,0.13434474
1968-05-01,-0.27605084,0.11749856,-0.5002891,-0.17185934,0.06950818
1968-06-01,-0.031568885,0.5290266,-0.058183026,-0.1816273,0.0026897192
1968-07-01,-0.28992414,0.24207535,-0.16860333,-0.07672799,0.087062195
1968-08-01,-0.55889684,0.2092324,0.008918524,-0.054785468,0.045442224
1968-09-01,-0.2634516,0.22806048,-0.22225638,-0.06271309,0.07786049
1968-10-01,-0.114667274,0.38746214,-0.67851883,-0.040204335,-0.0195359
1968-11-01,-0.3721732,0.31200823,-0.66960025,-0.108013734,0.06611065
1968-12-01,-0.3086107,0.20781675,-0.778605,-0.21333775,0.09314946
1969-01-01,-0.20652957,0.33129522,-0.48346695,-0.21773425,0.13067085
1969-02-01,-0.06404839,0.25664783,-0.70877194,-0.22833328,0.15232313
1969-03-01,-0.23408704,0.2045612,-0.37762815,-0.13491043,0.11295533
1969-04-01,-0.07525307,0.23045309,-0.6780348,-0.10765582,0.09493698
1969-05-01,-0.2035013,0.16913016,-0.34492254,-0.043910254,0.0631399
1969-06-01,-0.3583985,0.057840396,0.015595722,-0.09206011,0.08327806
1969-07-01,-0.53479654,0.14929482,0.10901861,-0.09054597,0.13279064
1969-08-01,-0.21924837,0.24453464,-0.21818857,-0.1509604,0.12279727
1969-09-01,-0.27678594,0.45666656,-0.39125547,-0.068136595,0.09266577
1969-10-01,0.1724613,0.29737836,-0.4993655,-0.11295532,0.117497765
1969-11-01,-0.08146107,0.17306694,-0.49421746,-0.16670755,0.067530945
1969-12-01,-0.063745596,0.15035473,-0.8433796,-0.21909699,0.11325816
1970-01-01,-0.2039119,0.21412714,-0.5520159,-0.1950063,0.10634325
1970-02-01,-0.15820524,0.26481047,-0.79953897,-0.17771897,0.12166612
1970-03-01,-0.08394833,0.12913112,-0.6066281,-0.20587638,0.11367726
1970-04-01,-0.13161945,0.25525004,-0.34024608,-0.124416396,0.10267627
1970-05-01,-0.11564176,0.16331288,-0.507095,-0.104509756,0.06613712
1970-06-01,-0.29912314,0.20273323,-0.22748557,-0.100449875,0.066661
1970-07-01,-0.43650508,0.30933842,-0.13908434,-0.048456907,0.09206812
1970-08-01,-0.18675555,0.11027224,-0.1623961,-0.014929962,0.10175951
1970-09-01,-0.2687394,0.2549881,-0.5335499,-0.11498694,0.10490265
1970-10-01,-0.038241673,0.13515548,-0.43061167,-0.111058,0.06417267
1970-11-01,-0.12638085,0.103462026,-0.7678455,-0.0995331,0.05971985
1970-12-01,-0.3228278,0.23429568,-0.5042137,-0.23874848,0.11603463
1971-01-01,-0.122076586,0.15000448,-1.0599644,-0.25408626,0.10149054
1971-02-01,-0.07442641,0.06348558,-0.7118734,-0.21003506,0.15058032
1971-03-01,-0.28316584,0.3026002,-0.92953825,-0.13532074,0.12322824
1971-04-01,-0.18513028,0.18297093,-0.32275438,-0.13690427,0.077161595
1971-05-01,-0.27150524,0.104081824,-0.14453408,-0.13143387,0.08220015
1971-06-01,-0.33743808,0.272225,-0.109264374,-0.22716609,0.06981973
1971-07-01,-0.3391656,0.39574116,-0.18441048,-0.10451369,0.12970638
1971-08-01,-0.22270338,0.17289385,-0.48053256,-0.1423747,0.1285547
1971-09-01,-0.008925414,0.22889361,-0.24415311,-0.1302822,0.114878654
1971-10-01,-0.14554176,0.13474488,-0.44871777,-0.18354675,0.11257534
1971-11-01,-0.35269767,0.27107334,-0.582455,-0.22356716,0.11041598
1971-12-01,-0.2657469,0.30648708,-0.7861559,-0.2592688,0.13604052
1972-01-01,0.033275675,0.29106346,-0.49624148,-0.22424905,0.11429467
1972-02-01,-0.18163517,0.05865984,-0.99103624,-0.19307777,0.14454529
1972-03-01,-0.18900053,0.07457433,-0.7725743,-0.15980212,0.1196872
1972-04-01,-0.05155754,0.111401126,-0.5867303,-0.14046805,0.07773092
1972-05-01,-0.5705527,0.03314414,-0.08378105,-0.10771847,0.097064994
1972-06-01,-0.20083773,0.14099412,-0.1449399,-0.07615261,0.06891878
1972-07-01,-0.59817284,0.41956276,-0.38865456,-0.12218614,0.06865573
1972-08-01,-0.3468298,0.3031637,-0.106271744,-0.09259317,0.009732795
1972-09-01,-0.38168377,0.36458558,-0.47454,-0.13389182,0.02459507
1972-10-01,-0.21701522,0.46756917,-0.35511583,-0.11008589,0.06576216
1972-11-01,-0.08062444,0.3455145,-0.59712064,-0.117188215,0.08720064
1972-12-01,0.08378104,0.16808815,-0.36590084,-0.24384622,0.1175828
1973-01-01,0.022716522,0.2684428,-0.8349708,-0.2476655,0.09252827
1973-02-01,-0.056237243,0.25265208,-0.8183489,-0.23838499,0.08629508
1973-03-01,-0.10111624,0.26401034,-0.7191719,-0.2231483,0.13546804
1973-04-01,-0.22993553,0.38271803,-0.6378634,-0.08657211,0.11095083
1973-05-01,-0.23201327,0.104856156,-0.5044731,-0.038922824,0.08948094
1973-06-01,-0.27093607,0.4637495,-0.6362012,-0.14364044,0.07396722
1973-07-01,-0.19018163,0.34102488,-0.6864823,-0.078122675,0.052220304
1973-08-01,-0.28229436,0.24240193,-0.3940763,-0.16801915,0.12383275
1973-09-01,-0.081724085,0.42842808,-0.7349627,-0.14793444,0.06717996
1973-10-01,-0.14142421,0.20015474,-0.7601725,-0.0666259,0.0666259
1973-11-01,-0.23838496,0.2502973,-0.80241966,-0.16261706,0.08449438
1973-12-01,-0.19918512,0.08020041,-1.0509163,-0.2807707,0.10956566
1974-01-01,-0.045885086,0.07619448,-0.89693415,-0.276854,0.13428752
1974-02-01,-0.12727146,0.15182772,-0.36511612,-0.1821371,0.15758087
1974-03-01,0.0039290013,0.14453098,-0.51862764,-0.2444398,0.123342454
1974-04-01,-0.19209991,0.22311096,-0.41072053,-0.16712272,0.13077949
1974-05-01,-0.20557079,0.101452306,-0.35936302,-0.039009344,0.09275242
1974-06-01,-0.40665126,0.19855471,-0.21749811,-0.13877782,0.07942189
1974-07-01,-0.5420613,0.17596295,-0.14509228,-0.07086228,0.073247746
1974-08-01,-0.6294816,0.5513226,-0.69992286,-0.10664423,0.060899474
1974-09-01,-0.18101454,0.27432823,-0.11786993,-0.105241016,0.080123484
1974-10-01,-0.08433314,0.26745248,-1.0424473,-0.12937629,0.04869151
1974-11-01,-0.2872378,0.17820811,-0.5668982,-0.14172457,0.11001195
1974-12-01,-0.15449381,0.13807623,-0.82719433,-0.18410161,0.0861573
1975-01-01,-0.037984967,0.23582895,-0.5351451,-0.23569469,0.11623669
1975-02-01,0.010469342,0.1633488,-0.6519186,-0.23918445,0.1416047
1975-03-01,-0.12549803,0.20536037,-0.75379354,-0.21059506,0.14469182
1975-04-01,-0.20562887,0.05543389,-0.63755673,-0.14871852,0.08992906
1975-05-01,-0.4807849,0.2822699,-0.53595036,-0.10080111,0.06013169
1975-06-01,-0.4056204,0.22401726,-0.21958797,-0.12979314,0.09019752
1975-07-01,-0.25945204,0.096908614,-0.43877333,-0.14361806,0.108988665
1975-08-01,-0.3210602,0.3700514,-0.62118167,-0.10872023,0.07140639
1975-09-01,-0.19878352,0.24978802,-0.6076253,-0.104693554,0.049528122
1975-10-01,-0.15019497,0.17005987,-0.45125598,-0.049393844,0.087513044
1975-11-01,-0.15838253,0.31139618,-0.66144836,-0.13972561,0.058521032
1975-12-01,-0.052615214,0.02979741,-0.75889397,-0.25099605,0.123753116
1976-01-01,0.012202943,0.27168304,-0.65976334,-0.26913518,0.13047758
1976-02-01,-0.20892508,0.18237361,-0.7033453,-0.25518894,0.12900251
1976-03-01,-0.26873285,0.057930447,-0.464114,-0.21522768,0.1291366
1976-04-01,-0.22448047,0.04237504,-0.51292574,-0.1375848,0.10312154
1976-05-01,-0.16587952,-0.1532743,-0.48369235,-0.10446253,0.053237
1976-06-01,-0.420398,0.15823594,-0.2972958,-0.123638585,0.1366461
1976-07-01,-0.4984432,0.18827394,0.14723985,-0.06450125,0.076436
1976-08-01,-0.33993903,0.3738659,-0.14978771,-0.19591752,0.06812191
1976-09-01,-0.44373107,0.4410491,-0.26564866,-0.06865831,0.025210476
1976-10-01,-0.10915597,0.27101254,-0.36568588,-0.094539255,0.090248115
