,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5
1965-01-01,-6.637526114770611e-05,-2.815471859884426e-06,-0.00010956908667911634,-4.178340676313238e-05,-6.486397978733294e-05
1965-02-01,-6.519939957723516e-05,-5.790956319764345e-07,-0.00010659072225111096,-3.909456401995365e-05,-6.282317403459055e-05
1965-03-01,-6.672416558864583e-05,-1.2806983975332557e-05,-0.00010878589441213612,-4.1723143283996986e-05,-6.347968180840514e-05
1965-04-01,-6.676996885549411e-05,-7.175147800353443e-06,-0.00011451646067742339,-4.471700983888488e-05,-6.069227185497735e-05
1965-05-01,-6.509322627941717e-05,-9.422835882148883e-06,-0.00011318893858747661,-3.693226377922341e-05,-6.14304459806339e-05
1965-06-01,-6.468328360731865e-05,-1.162845321578927e-05,-0.00011363113412403731,-3.9989915628869104e-05,-5.978911382232488e-05
1965-07-01,-6.389227564795874e-05,-9.030712384455477e-06,-0.00011802403290566557,-3.405001653746775e-05,-5.695842760203583e-05
1965-08-01,-6.606990479797657e-05,-1.0524880140326873e-05,-0.00011778916436392669,-3.707103736238729e-05,-5.7966784377891476e-05
1965-09-01,-6.408504397805534e-05,-9.505626751758556e-06,-0.0001116610284354457,-3.2699845538481536e-05,-6.148058736439923e-05
1965-10-01,-6.48247174578909e-05,-1.1770940069427957e-05,-0.00011056314627700424,-4.250020385082433e-05,-6.0626015165953195e-05
1965-11-01,-6.59302806562497e-05,-8.24519767255489e-06,-0.00011409160144852869,-4.2372733215676935e-05,-6.149161263551676e-05
1965-12-01,-6.625033741013851e-05,-6.391377166350832e-06,-0.00011109959223767283,-4.286545061962771e-05,-6.235369757381831e-05
1966-01-01,-6.590240185947291e-05,-3.006692254746754e-06,-0.00010527950019607909,-4.0314907801976095e-05,-6.591835542700398e-05
1966-02-01,-6.692134032776694e-05,-6.4849218904869516e-06,-0.00010757995640871103,-4.455645160638902e-05,-6.664736090521007e-05
1966-03-01,-6.628953477567328e-05,-9.030638109054831e-06,-0.00010724276774441944,-3.954139516497547e-05,-6.35291943863508e-05
1966-04-01,-6.59706715015666e-05,-1.1871663738410071e-05,-0.0001128173481876603,-4.055156732827545e-05,-6.162237602031132e-05
1966-05-01,-6.535108102015125e-05,-9.458262757973335e-06,-0.00011626189046446637,-3.225686038541147e-05,-5.9249976339774085e-05
1966-06-01,-6.47574761016437e-05,-9.886716725304723e-06,-0.0001163772947116638,-3.5288348503809624e-05,-5.979450336248004e-05
1966-07-01,-6.505487158856525e-05,-1.0318888252229607e-05,-0.00011926818701027372,-3.5925852961833636e-05,-5.8360934292130854e-05
1966-08-01,-6.396368211871774e-05,-9.533694516167521e-06,-0.00011917057578669642,-3.3673499238280816e-05,-5.903933893493778e-05
1966-09-01,-6.644587134657313e-05,-1.1944734978897031e-05,-0.00011567439310942087,-3.0085047820639464e-05,-6.209569901643434e-05
1966-10-01,-6.569272064014662e-05,-1.1136138644880182e-05,-0.00011138314984988792,-3.692725075248601e-05,-6.23466286046535e-05
1966-11-01,-6.619845723379308e-05,-1.0037631563179838e-05,-0.00011173743858945543,-3.9826934178311395e-05,-6.279070664183157e-05
1966-12-01,-6.52033215411226e-05,-5.031578726153557e-06,-0.000110701597356177,-3.744210669826163e-05,-6.271198987539312e-05
1967-01-01,-6.56014482065446e-05,-3.07761346058604e-06,-0.00010749541356095245,-4.177090796465653e-05,-6.288556537113217e-05
1967-02-01,-6.457151598902895e-05,-5.558348177492874e-06,-0.0001063949107978638,-4.196247996648285e-05,-6.269125182809839e-05
1967-03-01,-6.711720465207282e-05,-4.580588860595266e-06,-0.00010631796203400472,-4.511703442439833e-05,-6.39103824329956e-05
1967-04-01,-6.650789888523405e-05,-1.0831561753764704e-05,-0.00010742537223217904,-3.838189567801183e-05,-6.37649416854276e-05
1967-05-01,-6.54877316710368e-05,-8.821201509774601e-06,-0.0001100734648802741,-4.341598397142733e-05,-6.254755009712395e-05
1967-06-01,-6.299074180899378e-05,-1.0307821867172606e-05,-0.00010921495857757408,-4.12231184052889e-05,-6.177109408499433e-05
1967-07-01,-6.343858442459331e-05,-6.579181217603036e-06,-0.0001122378134390428,-2.3974703568942145e-05,-5.857072806222654e-05
1967-08-01,-6.318293288837148e-05,-6.056024855773839e-06,-0.00011025516223565583,-3.8169086524654215e-05,-6.045708906985338e-05
1967-09-01,-6.365970671604558e-05,-1.2141644696211663e-05,-0.00011504523066029727,-4.007166209325222e-05,-5.890220908723081e-05
1967-10-01,-6.479614447536213e-05,-1.0746709362831011e-05,-0.00011279185713788905,-4.250861712706063e-05,-6.038840026654914e-05
1967-11-01,-6.438499718681168e-05,-6.477862316820565e-06,-0.00011005748612140971,-4.4991087417998855e-05,-6.137769999221402e-05
1967-12-01,-6.571756655050973e-05,-4.236598691758921e-06,-0.00010983311259732037,-4.47130368778708e-05,-6.257841176130601e-05
1968-01-01,-6.739846124831701e-05,-4.44744587401233e-06,-0.00010757626803366072,-3.872934696731379e-05,-6.54383084424651e-05
1968-02-01,-6.684644622324339e-05,4.950709894945334e-07,-0.00010637609095078816,-4.4297687756877375e-05,-6.494738515576846e-05
1968-03-01,-6.602615624670966e-05,-1.0636362860948013e-05,-0.00010487668617382581,-4.229455719336563e-05,-6.57034026266172e-05
1968-04-01,-6.718567661033487e-05,-1.0475903471680274e-05,-0.00011164616784322765,-3.888975211654301e-05,-6.245749914498823e-05
1968-05-01,-6.516195252497339e-05,-1.2459582930681617e-05,-0.00011219094493285273,-3.6653345166924546e-05,-6.111119609127415e-05
1968-06-01,-6.594846869417352e-05,-1.0348278032151506e-05,-0.00011555163416047923,-2.848353165738967e-05,-5.972105382484031e-05
1968-07-01,-6.453287174476178e-05,-1.0041789144971906e-05,-0.00011284248016419865,-3.850777244620662e-05,-5.999267598561911e-05
1968-08-01,-6.656337991815384e-05,-1.118671337150902e-05,-0.00011900197200525503,-4.4172265736033476e-05,-5.780556232915341e-05
1968-09-01,-6.649863688816906e-05,-1.3122630662110168e-05,-0.00011443151150995389,-4.045648731136842e-05,-5.754902837185816e-05
1968-10-01,-6.464045568742333e-05,-1.1583725349087867e-05,-0.0001110948392419846,-4.2274649164784647e-05,-5.960901819043071e-05
1968-11-01,-6.334487120418961e-05,-9.272076091465784e-06,-0.00011369637206087929,-4.642779908908328e-05,-6.0853539378450515e-05
1968-12-01,-6.547660242566573e-05,-3.936547781926319e-06,-0.00011593918442056873,-3.892656053776051e-05,-5.910576968243073e-05
1969-01-01,-6.818076775632609e-05,-3.316839584364234e-06,-0.00010707495140427827,-4.274925141535367e-05,-6.477438985492537e-05
1969-02-01,-6.734815691075078e-05,-1.4268767873069182e-06,-0.00010997228812248934,-3.9570446767023586e-05,-6.438901029218085e-05
1969-03-01,-6.628104492104897e-05,-1.0526998704698426e-05,-0.00011061988299756887,-4.4094096017150795e-05,-6.226161750764104e-05
1969-04-01,-6.484898982975841e-05,-6.948639457689188e-06,-0.00011202452078893038,-4.7103934559687545e-05,-6.224079321515907e-05
1969-05-01,-6.55928302802174e-05,-1.0318921492095493e-05,-0.00011942967547212619,-4.399501872600499e-05,-6.012729845051895e-05
1969-06-01,-6.684602859812523e-05,-1.085100133682967e-05,-0.00011616519897232775,-3.375857841542756e-05,-5.7085335042913735e-05
1969-07-01,-6.290730216649685e-05,-7.563587749765637e-06,-0.0001173956452987814,-3.891291181380528e-05,-5.760052615720458e-05
1969-08-01,-6.427867911228606e-05,-1.0348548173732567e-05,-0.0001143725384560966,-3.246660427147716e-05,-5.8584847183424406e-05
1969-09-01,-6.578537773302927e-05,-9.413041490396218e-06,-0.00011437674969217026,-3.723485987042169e-05,-6.0886859814515985e-05
