,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5
1965-01-01,-5.421406869474496e-05,-0.00010135104401651844,-5.843709876966026e-06,-3.1710121273884875e-05,-7.78019700480466e-05
1965-02-01,-5.260246571442867e-05,-9.491878401546964e-05,-5.303221420718973e-06,-3.266858892161776e-05,-7.73673912967419e-05
1965-03-01,-5.44956698856392e-05,-0.000100175887709778,-5.477672199640207e-06,-2.9006186169306814e-05,-7.753207416787585e-05
1965-04-01,-4.486788876002302e-05,-0.00011147996500454727,-6.125276459311253e-06,-2.824444088807521e-05,-7.93572237343164e-05
1965-05-01,-4.542754558733085e-05,-0.00010872280269791281,-5.6375891262671895e-06,-2.424932558021871e-05,-8.671394004145774e-05
1965-06-01,-4.5100457862497785e-05,-0.00010875064689618179,-5.359735147750388e-06,-2.2571147022009585e-05,-8.495516806028829e-05
1965-07-01,-3.730909107567591e-05,-0.00011640253282159479,-6.286736352933242e-06,-2.1809928378335075e-05,-8.343318857042483e-05
1965-08-01,-4.336375757309331e-05,-0.00011590146091527384,-5.244939949924568e-06,-2.121872204738525e-05,-8.494358420337937e-05
1965-09-01,-4.7543801121866784e-05,-0.00010600385498605198,-5.134993697709267e-06,-2.2133344694285528e-05,-8.786040469691749e-05
1965-10-01,-4.890583482306652e-05,-0.00010278004784368922,-5.243328136027328e-06,-2.553401493380935e-05,-8.519897475219673e-05
1965-11-01,-4.924691401774416e-05,-0.00010802653669232407,-5.885656287665107e-06,-2.860775927782764e-05,-8.051796745659398e-05
1965-12-01,-5.247396443706207e-05,-0.00010079799646515356,-4.801131177225728e-06,-2.900438456730198e-05,-8.066848439317788e-05
1966-01-01,-5.322434574466299e-05,-9.303170832871596e-05,-3.951885017085062e-06,-3.162956813064417e-05,-8.409078873228282e-05
1966-02-01,-5.57024307184022e-05,-9.76671432761527e-05,-3.3706986963573997e-06,-2.974782292392988e-05,-8.224080108736483e-05
1966-03-01,-5.14013270337789e-05,-9.96040750898627e-05,-5.745488611440119e-06,-2.8785978108370566e-05,-8.274772237821642e-05
1966-04-01,-4.696073340931655e-05,-0.00010666799461910789,-5.732973537296719e-06,-2.7550255013278834e-05,-8.259905770523247e-05
1966-05-01,-4.8551841786861214e-05,-0.00010853076630673213,-5.277811258307098e-06,-2.137630270440508e-05,-8.517283454349992e-05
1966-06-01,-4.532346596337251e-05,-0.00011124020638386075,-4.680720599834171e-06,-2.2638582376042474e-05,-8.505776793576733e-05
1966-07-01,-3.973540269480263e-05,-0.000117384188918014,-3.956662749722103e-06,-2.1132723304617684e-05,-8.552717811587017e-05
1966-08-01,-4.4927767924712716e-05,-0.00011518418090878121,-3.7517210455058227e-06,-2.1202556782180394e-05,-8.450159196111534e-05
1966-09-01,-4.550472973229212e-05,-0.00011223883012847115,-4.757974903408892e-06,-2.0201725740608867e-05,-9.150312618613697e-05
1966-10-01,-5.026436819871132e-05,-0.00010474884144965516,-5.0550947035766245e-06,-2.5221917814419343e-05,-8.537200501006915e-05
1966-11-01,-5.207856136965691e-05,-0.0001049277120961885,-6.703820466372683e-06,-2.6380818700785952e-05,-8.475167638474577e-05
1966-12-01,-5.2294539322296306e-05,-0.00010056274146091916,-6.625818830539844e-06,-2.9129304333336596e-05,-8.035882141174204e-05
1967-01-01,-5.133931227720569e-05,-9.757508371916155e-05,-7.800276462194925e-06,-3.178583068909253e-05,-7.750420813752543e-05
1967-02-01,-5.152502617912014e-05,-9.248332831853995e-05,-6.231604122961836e-06,-3.357036963707822e-05,-7.718551232090516e-05
1967-03-01,-4.8383940215776296e-05,-9.799808718856764e-05,-8.656832108910545e-06,-3.49605737509966e-05,-7.810106958126332e-05
1967-04-01,-5.216049848476777e-05,-9.863832544465458e-05,-7.3040365318290245e-06,-3.1079165343244845e-05,-7.904945516379596e-05
1967-05-01,-5.096470664972691e-05,-0.00010318608366490413,-4.100046089892028e-06,-2.6670748893058556e-05,-8.418507449521979e-05
1967-06-01,-4.7149151214398444e-05,-0.00010557236194080515,-5.684190342103209e-06,-2.522664986185298e-05,-8.070400348870175e-05
1967-07-01,-4.5516288672523523e-05,-0.00010938797189335048,-2.202850818168815e-06,-2.550641043211833e-05,-7.986696667702324e-05
1967-08-01,-4.401406299989872e-05,-0.00010815257180791363,-2.1740753522332166e-06,-2.83159800025768e-05,-8.115654586950636e-05
1967-09-01,-4.4711093839912396e-05,-0.00011226489416161634,-4.069695051345528e-06,-2.452294304877047e-05,-8.025902100532066e-05
1967-10-01,-4.6604842724706475e-05,-0.00010763542377389969,-5.3557538000679445e-06,-2.6367467184814706e-05,-8.419458647883247e-05
1967-11-01,-5.173249126135095e-05,-0.00010020238599968199,-7.249452884131416e-06,-2.9423210889945036e-05,-8.134568971155848e-05
1967-12-01,-5.162128709835579e-05,-0.00010141748530061349,-5.532828205742142e-06,-3.2896837985711446e-05,-7.982854163501322e-05
1968-01-01,-5.57556002702866e-05,-9.731917707396768e-05,-5.2422946029261495e-06,-3.426053099781925e-05,-7.675133729651685e-05
1968-02-01,-5.374859422256516e-05,-9.491746111408524e-05,-6.73426343544329e-06,-3.332854502706836e-05,-7.732477370598468e-05
1968-03-01,-5.4544658711607996e-05,-9.396366359529789e-05,-4.429048934487693e-06,-3.2231232313172175e-05,-7.884445949457586e-05
1968-04-01,-5.129467919343025e-05,-0.00010366716825683039,-6.678730069832796e-06,-3.027783029264195e-05,-8.07700638599671e-05
1968-05-01,-4.9721497202266914e-05,-0.00010511002516219386,-4.460616418590999e-06,-2.7260323483514023e-05,-8.13630632786421e-05
1968-06-01,-4.7029784213550184e-05,-0.00011173542588949205,-5.689491611284317e-06,-2.3602860089929032e-05,-8.280153119036496e-05
1968-07-01,-4.701746228100682e-05,-0.00010928147258016138,-2.247092974413057e-06,-2.3512470360240992e-05,-8.185595616828877e-05
1968-08-01,-3.974382904030987e-05,-0.00011819842609249262,-3.591662111322534e-06,-2.2614726865011855e-05,-8.721983648706e-05
1968-09-01,-4.098461185758178e-05,-0.00011218429495683567,-5.3603011581587e-06,-2.0825925998103816e-05,-8.850956208600731e-05
1968-10-01,-4.98279306968372e-05,-0.00010351908382621002,-6.1204182802519865e-06,-2.4909642808565608e-05,-8.675282648565793e-05
1968-11-01,-4.7103882959188037e-05,-0.00010633108039522773,-5.075587535148184e-06,-2.944768565986819e-05,-7.706895502917356e-05
1968-12-01,-4.740198090911616e-05,-0.00010999738367130841,-6.660637588681639e-06,-3.0023328262733924e-05,-7.580005685889685e-05
1969-01-01,-5.341687348255938e-05,-9.798991971045527e-05,-4.353839663076888e-06,-3.2082240362369164e-05,-8.10163949542429e-05
1969-02-01,-5.141510219137008e-05,-0.00010024287828553483,-5.692191096589659e-06,-3.267009159411399e-05,-7.953412710865051e-05
1969-03-01,-4.9264234729815976e-05,-0.0001009955775386584,-7.096536469800625e-06,-3.051812347407309e-05,-8.057769020258382e-05
1969-04-01,-4.9949627970597023e-05,-0.00010289089260033882,-4.154435719747798e-06,-2.86434368824891e-05,-8.141554334121416e-05
1969-05-01,-4.40226387975083e-05,-0.00011390397472862935,-4.812922464405319e-06,-2.2928410918907233e-05,-8.378152947776338e-05
1969-06-01,-4.339874706331741e-05,-0.00011345280208735333,-4.667795272021044e-06,-1.9910126023687018e-05,-9.130704356499426e-05
1969-07-01,-3.961894214404998e-05,-0.00011445101458218554,-4.707477576164192e-06,-2.1387841918433824e-05,-8.731226776811727e-05
1969-08-01,-3.8514232516251e-05,-0.0001124622106548443,-4.627960327428264e-06,-2.3161709684834073e-05,-8.800534265990392e-05
1969-09-01,-4.379184345551137e-05,-0.00011129599256006627,-4.964293257124589e-06,-2.226277448404717e-05,-8.860437579952726e-05
1969-10-01,-4.6799028201053875e-05,-0.00011061691564485696,-6.682815178395556e-06,-2.1215793942567817e-05,-8.701789317079026e-05
1969-11-01,-4.9838791538432644e-05,-0.00010433403421708718,-6.508048500108998e-06,-2.6482993074322995e-05,-8.306777578205007e-05
1969-12-01,-4.98935834322175e-05,-0.00010246152194905217,-6.599706637477774e-06,-2.9536466386429415e-05,-7.928564428300711e-05
1970-01-01,-5.141033348942024e-05,-0.00010015507501995435,-2.987409167645882e-06,-3.145672000006444e-05,-8.017075121709396e-05
1970-02-01,-5.448565069535697e-05,-9.374051313873072e-05,-5.5296354522919145e-06,-3.217722772152389e-05,-7.957875002431116e-05
1970-03-01,-4.884081725912118e-05,-0.00010258544329829927,-7.027638321925607e-06,-2.9692344415867835e-05,-8.280067271609768e-05
1970-04-01,-5.005237432448445e-05,-9.91584873931269e-05,-5.1690495421481794e-06,-2.7948150251605134e-05,-7.886773368582221e-05
1970-05-01,-4.736794122633197e-05,-0.00010884522859342103,-4.952600998682831e-06,-2.395660404170699e-05,-8.510930301116144e-05
1970-06-01,-4.264796066186013e-05,-0.00010973215057135454,-4.780787465851464e-06,-2.6430824190730857e-05,-7.87815047149751e-05
1970-07-01,-4.078723479225929e-05,-0.00011222289204266174,-4.187857255112184e-06,-2.4751371336820096e-05,-7.960428464263338e-05
1970-08-01,-4.215246991480927e-05,-0.00011421173623221901,-4.282340568107397e-06,-2.3166711236947722e-05,-8.526066511233406e-05
1970-09-01,-4.686208715586847e-05,-0.0001032980011220241,-5.237061048107077e-06,-2.4196865792071225e-05,-8.424309138407386e-05
1970-10-01,-5.220415226397784e-05,-9.904740681492618e-05,-5.00905338098912e-06,-2.7183530030871383e-05,-7.997616815306928e-05
1970-11-01,-5.160080232795932e-05,-0.00010074529322434822,-5.959371468043404e-06,-2.842992163256413e-05,-8.352979909055072e-05
1970-12-01,-5.268512845882592e-05,-9.691629896083987e-05,-7.76684906936149e-06,-3.377033943466171e-05,-7.580559812173839e-05
1971-01-01,-5.3997608955723004e-05,-9.708303054923509e-05,-8.492113962061267e-06,-3.289415765132563e-05,-7.844436168386715e-05
1971-02-01,-5.1597888011963585e-05,-9.367983222740294e-05,-7.54687277138349e-06,-3.1406001626772404e-05,-8.486476872349158e-05
1971-03-01,-5.1170144296200896e-05,-9.794882349136172e-05,-8.720857996716954e-06,-3.17858561014445e-05,-7.990769429342458e-05
1971-04-01,-4.825953707237401e-05,-0.00010351594912510352,-8.13131845263093e-06,-3.0246220670532613e-05,-8.104354669851047e-05
1971-05-01,-4.728031116600677e-05,-0.00010950499977603584,-4.447922273250923e-06,-2.4228593782241017e-05,-8.410926700268714e-05
1971-06-01,-4.873780739757962e-05,-0.00010463992065175809,-3.7584485362643177e-06,-2.709517061435583e-05,-7.729708957457461e-05
1971-07-01,-4.181597457342856e-05,-0.00011684472986456494,-5.421938814446188e-06,-2.1396292862953164e-05,-7.865367412550103e-05
1971-08-01,-4.4954392030155534e-05,-0.0001101532185785178,-3.7625992600222503e-06,-2.4182402820074724e-05,-8.141509524870255e-05
1971-09-01,-4.729384248069412e-05,-0.00010417661757996167,-5.856175674790361e-06,-2.5469767826828448e-05,-8.179309233815819e-05
1971-10-01,-4.8040178749156557e-05,-0.0001037363962614504,-4.170016847111874e-06,-3.0101649800224762e-05,-7.513561995881724e-05
1971-11-01,-4.8939905969451206e-05,-0.00010315606530696861,-8.3640874630144e-06,-2.9915250867334712e-05,-7.978032510614068e-05
1971-12-01,-5.234062956406961e-05,-9.96468882048834e-05,-7.024113625992854e-06,-3.265758537321851e-05,-7.960552909757898e-05
1972-01-01,-5.1737863671135257e-05,-0.00010044935730878603,-7.180119090602612e-06,-3.240641704264014e-05,-7.777287065414939e-05
1972-02-01,-5.264223963840285e-05,-9.795163897061242e-05,-6.124671783836306e-06,-3.274363895316663e-05,-7.898636728740957e-05
1972-03-01,-5.3874598076642565e-05,-9.481809108900902e-05,-5.80482546542653e-06,-3.3260502117199764e-05,-7.707514181142537e-05
1972-04-01,-4.7873889687596944e-05,-0.00010121343638968798,-5.997998215867381e-06,-3.0824847218515485e-05,-7.779796161651953e-05
1972-05-01,-4.4449324549704386e-05,-0.00010949406858437912,-5.389465698540958e-06,-2.7237420266935846e-05,-8.40048969399593e-05
1972-06-01,-4.2368050639492435e-05,-0.00011120447366711916,-6.158258107406333e-06,-1.997969334030024e-05,-9.13124384213716e-05
1972-07-01,-4.7661077759757234e-05,-0.00010838620482001588,-5.142037434087414e-06,-2.11453137875223e-05,-8.825960188604347e-05
