,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5
1965-01-01,-3.644309e-07,7.828392e-06,9.066738e-06,1.0269192e-05,-1.95588e-05
1965-02-01,2.2289169e-06,6.9220696e-06,-5.8921214e-06,2.5147296e-05,1.02333e-05
1965-03-01,1.0161508e-05,5.199152e-06,-2.284767e-06,3.5816818e-05,-4.8691436e-06
1965-04-01,1.4109864e-05,5.0017334e-06,4.597925e-06,3.499125e-05,-1.2837634e-05
1965-05-01,1.4854668e-05,7.841809e-07,4.669717e-06,4.3623782e-05,-1.0692958e-05
1965-06-01,1.4343175e-05,1.7353741e-06,8.707801e-06,3.3349097e-05,-1.6992373e-05
1965-07-01,1.6577578e-05,3.3775286e-06,1.13819115e-05,3.0504489e-05,-2.3668676e-05
1965-08-01,2.0992557e-05,4.517162e-06,9.165451e-06,2.5658788e-05,-2.6118447e-05
1965-09-01,1.815692e-05,2.3545435e-06,6.769522e-06,3.6624435e-05,-1.2146673e-05
1965-10-01,1.1534459e-05,3.5345147e-07,7.1105096e-06,4.932197e-05,-1.0194999e-06
1965-11-01,4.5261404e-06,3.207031e-06,-4.4519402e-07,2.2616761e-05,-7.233757e-07
1965-12-01,1.5469268e-06,6.195216e-06,-7.054259e-07,4.16855e-05,1.4029101e-05
1966-01-01,-7.603354e-06,4.242098e-06,1.4721845e-06,3.23893e-05,5.58632e-06
1966-02-01,4.9019873e-06,8.967243e-06,5.2604482e-06,3.0214105e-05,2.1565174e-06
1966-03-01,6.018101e-06,3.288922e-06,2.115783e-06,3.64627e-05,-8.8223896e-07
1966-04-01,1.1834916e-05,5.553735e-06,3.2481876e-06,4.2597243e-05,-1.956286e-05
1966-05-01,1.6291218e-05,-2.446428e-06,3.9488114e-06,5.0670726e-05,-7.5544704e-06
1966-06-01,1.1525339e-05,1.219636e-06,3.6555284e-06,3.715518e-05,-1.4324465e-05
1966-07-01,9.390878e-06,1.2929559e-06,7.565992e-06,4.64018e-05,-1.04791725e-05
1966-08-01,1.656821e-05,2.058754e-06,7.1260656e-06,4.818595e-05,-1.43652e-05
1966-09-01,2.0535703e-05,7.2268085e-07,3.4029763e-06,5.116768e-05,-2.4654611e-05
1966-10-01,1.2918441e-05,1.8224964e-06,3.6229394e-06,4.556268e-05,-1.8842984e-06
1966-11-01,5.219714e-06,7.5904354e-06,-9.800024e-07,3.8996357e-05,-7.2856274e-06
1966-12-01,-1.9413237e-06,1.0979504e-05,6.018101e-06,3.7978007e-05,-5.726615e-07
1967-01-01,3.3987817e-07,3.5801422e-06,3.588164e-06,3.4138066e-05,5.577236e-06
1967-02-01,-2.2026034e-06,5.3366202e-06,5.456928e-06,4.3914995e-05,1.5322084e-05
1967-03-01,3.6202437e-06,6.7000983e-06,1.6342892e-07,2.4080418e-05,-6.42136e-06
1967-04-01,-5.170172e-06,-6.114351e-08,-4.480411e-06,4.632915e-05,-4.039288e-06
1967-05-01,1.0028587e-05,1.7274178e-06,1.4948237e-06,4.1829677e-05,3.4357727e-06
1967-06-01,1.1127388e-05,-1.8095998e-06,8.352312e-06,4.420373e-05,-8.097635e-06
1967-07-01,1.5739148e-05,1.3664976e-06,7.4379786e-06,4.454059e-05,-7.776816e-06
1967-08-01,7.582348e-06,3.9571023e-06,8.8736415e-06,3.3368102e-05,1.4707621e-06
1967-09-01,1.613215e-05,1.7675193e-06,6.2509534e-06,4.7323687e-05,-1.5083449e-05
1967-10-01,1.3766115e-05,-2.6758098e-06,-3.1779564e-07,2.2917451e-05,-1.0487729e-05
1967-11-01,9.868178e-06,1.5827372e-05,-5.0739254e-06,2.131336e-05,9.314765e-06
1967-12-01,-8.458555e-06,8.825518e-06,2.721954e-06,1.6340682e-05,4.5666566e-06
1968-01-01,9.309515e-07,9.6988515e-09,3.3318065e-06,1.8379018e-05,3.2759708e-06
1968-02-01,-5.1363168e-06,8.4033745e-06,6.3747502e-06,3.4747627e-05,-3.451998e-06
