,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1954.6463599571814,1149.5969591031962,1188.3157408471202,1096.2456768600518,1184.0201089548511
1965-02-01,1955.1087599534253,1149.1710590319035,1187.7113252527574,1097.117223636338,1182.7225086300873
1965-03-01,1952.103541447566,1151.5592973948433,1189.5033413756128,1097.9097992934906,1182.7309187068495
1965-04-01,1955.278073824369,1152.1871008347196,1190.8093022365197,1101.4872747207808,1182.0714906204578
1965-05-01,1952.806149996244,1152.076378883971,1191.475327435662,1100.8999490565773,1182.0898366528888
1965-06-01,1940.9961993877703,1154.246793681678,1193.5505706188726,1103.5802737900497,1180.2566528320312
1965-07-01,1935.0822448730469,1153.5725988815946,1193.1905828737747,1101.4296989578634,1181.0794564180596
1965-08-01,1949.6950002817007,1153.6810465185363,1193.7032781862747,1102.2177355384138,1183.262385878452
1965-09-01,1956.284449650691,1153.530013515922,1193.753901462929,1102.9522286425429,1188.4353637695312
1965-10-01,1962.9884573129507,1153.0890519174786,1193.4819718903186,1102.6089113972248,1188.1601732830668
1965-11-01,1951.6666705791765,1152.08777366029,1191.2371945848654,1098.7554997743682,1183.305145973383
1965-12-01,1955.2122849684495,1150.3431428974573,1189.8924105775122,1099.034432641866,1183.7119169013445
1966-01-01,1958.071077786959,1149.9842190470533,1188.1314386106005,1098.4152453040388,1184.7819128701854
1966-02-01,1964.2469552847056,1150.487933140744,1188.9055798100492,1097.8214635745712,1186.9621099427688
1966-03-01,1956.970684344952,1150.5497109300736,1188.9389696308212,1098.2626133447088,1185.0174305050873
1966-04-01,1953.1769972581128,1151.485057294142,1190.653746361826,1100.3214591677008,1182.7948281931324
1966-05-01,1941.943124624399,1153.5073864142705,1192.7614458869486,1100.408781306408,1181.6304051598838
1966-06-01,1961.5761390099158,1154.1648255554896,1194.8337689568016,1103.8692102535538,1186.6223357444585
1966-07-01,1947.616987961989,1152.7601814995248,1193.3809407552085,1100.9927797833934,1183.313804449037
1966-08-01,1952.996591421274,1153.8609029675617,1194.8586617264093,1104.5150150891245,1186.92108864008
1966-09-01,1960.0765521709734,1153.9344468497504,1193.9757343367035,1102.1578461684906,1189.310082723928
1966-10-01,1961.6949228140024,1152.9594160304778,1193.4640921798407,1102.3312565221684,1188.9342552007631
1966-11-01,1959.8261319673977,1151.3334673167183,1191.6208065257354,1099.3730786044675,1186.785995128543
1966-12-01,1958.276836688702,1150.2394759609672,1190.3281537224266,1099.1387653006543,1184.6533841865007
1967-01-01,1958.1157977764422,1149.9762589487286,1189.1676719515933,1097.1073302120938,1184.930526378543
1967-02-01,1959.4896169809194,1150.6657937633674,1189.8183306525736,1099.411131931126,1185.86961613145
1967-03-01,1960.8729435847356,1150.2864475032677,1189.2839499080883,1099.9486819931747,1186.188702250636
1967-04-01,1958.5663428673377,1151.6918806068797,1190.5514705882354,1101.428575205889,1184.664384708848
1967-05-01,1956.7472604604868,1151.826413230751,1191.853817210478,1102.357323161101,1184.3039224314136
1967-06-01,1959.0711153470552,1152.708336427638,1193.6138796338848,1105.1776541699571,1188.9600886855014
1967-07-01,1955.3549546461838,1152.674523415221,1193.7953335631128,1103.282986306972,1187.827070369277
1967-08-01,1962.3082087590144,1153.21757385486,1194.297305836397,1102.8586928164486,1188.6092075081758
1967-09-01,1956.6980802095852,1153.7075956511408,1194.373779296875,1101.8937864888876,1189.0689583711846
1967-10-01,1957.5560936560996,1152.7808127747742,1193.0838790594364,1103.0442220639666,1185.848573196766
1967-11-01,1954.5242896446814,1150.9685791943916,1191.1001646752452,1098.5781232372517,1184.9533081054688
1967-12-01,1951.696542593149,1150.5732663230751,1189.9582088694854,1097.4179705127483,1184.6249247706214
1968-01-01,1956.51614849384,1148.6354813376308,1187.8299967447917,1096.688611412737,1185.7462683389354
1968-02-01,1955.7630685659556,1150.361662309886,1188.947993259804,1098.4737465097585,1183.7595385174418
1968-03-01,1965.3228759765625,1151.289118197481,1189.984561695772,1099.8343016696751,1188.917080191679
1968-04-01,1949.9649047851562,1152.1139282690708,1190.5907724417893,1097.40252443169,1183.5611387740735
1968-05-01,1944.7284405048076,1152.7643123960315,1192.2748161764707,1098.8455101040727,1182.7390094136083
1968-06-01,1956.351823073167,1154.0748973309767,1194.0981636795343,1100.4450939192238,1186.0099615052688
1968-07-01,1956.829129732572,1153.4627123930609,1194.1094132965686,1102.478181584217,1186.0553830168967
1968-08-01,1948.6536466158352,1153.7845974186075,1193.8600547640933,1099.6380416925203,1183.6718891942223
1968-09-01,1944.417982835036,1153.6290157883793,1193.6302035462622,1101.014241242667,1181.9924997728924
1968-10-01,1960.7349689190203,1152.8731545567966,1193.1977874157476,1100.6568220117892,1187.8274252248366
1968-11-01,1950.0472435584434,1152.263499212809,1191.9458965226715,1097.9696666290613,1184.7108707871548
1968-12-01,1949.4498032789963,1150.0533535453303,1189.9898274739585,1097.7951325234094,1183.493538789971
1969-01-01,1954.5916630671575,1148.3584791988476,1187.199635225184,1095.6674734177573,1182.3441616324492
1969-02-01,1960.2628267728364,1148.8459249866326,1187.2275438495712,1096.7778064714012,1185.0160110828488
1969-03-01,1958.5388770470252,1151.4676982459007,1190.17547009038,1101.0429079351873,1184.412508232649
1969-04-01,1955.070554293119,1151.7239530730158,1190.7226801853556,1099.821940397958,1184.0241897937863
1969-05-01,1945.4484205979566,1152.1583005955918,1191.7254040287992,1101.3066150651512,1179.6480755473292
1969-06-01,1955.2562420184795,1153.0677244237168,1193.1334013097428,1101.7738314742217,1184.5994816269986
1969-07-01,1938.160412128155,1153.298172751307,1194.0236529181986,1105.1072984826264,1179.624690565952
1969-08-01,1959.1508131760816,1153.8691647605751,1194.6536314721202,1105.5021320439419,1185.5121346407159
1969-09-01,1952.4605384239783,1152.7620380822243,1192.2378360523899,1099.8715397252934,1184.550298646439
1969-10-01,1957.1387657752402,1152.825950941659,1192.7882534849878,1102.9936311907716,1185.2218627929688
1969-11-01,1960.034707876352,1151.5378770719462,1191.1843931908702,1100.7060247207808,1188.277701444404
1969-12-01,1953.36426955003,1150.6257147843394,1189.650328393076,1096.895029226365,1184.3443404796512
1970-01-01,1960.3517972506008,1151.289303855751,1189.7756778492649,1098.5587991101647,1186.051798975745
1970-02-01,1954.944317157452,1150.1680439415993,1188.139097924326,1098.2035392458258,1184.4169794127
1970-03-01,1956.2145526592547,1150.697982265922,1189.3129116881128,1098.0746382840705,1182.3934155841207
1970-04-01,1945.5450204702524,1151.971992521685,1190.544553270527,1099.9838488196638,1182.1433488712755
1970-05-01,1955.4242647611177,1152.485592918251,1192.3399203431372,1100.6132380626693,1185.1788188135902
1970-06-01,1953.7322411170371,1153.158163208472,1193.7518669577207,1101.9205802614508,1186.5587456281796
1970-07-01,1953.7807171161357,1154.2218458516516,1194.8399682138481,1103.4675680773353,1186.8952196697855
1970-08-01,1960.1832463191106,1153.2737354815233,1193.9797554764093,1102.5199807507897,1187.2606499250546
1970-09-01,1962.0255690354566,1152.933609530953,1193.4107163373162,1101.0626727493232,1187.635341910429
1970-10-01,1960.44675386869,1151.7869376411004,1192.443895526961,1101.0152327885266,1188.0022270734921
1970-11-01,1963.3039034329927,1152.0008391753802,1191.9266046262255,1101.2325796409634,1189.6009933116825
1970-12-01,1954.0365365835337,1149.391481812916,1188.902157054228,1097.9475221048624,1185.0555774777436
1971-01-01,1958.9221660907451,1150.4370627747742,1189.0596756280638,1097.2151002298624,1186.5740044172421
1971-02-01,1963.0764887883113,1150.099559247267,1188.6010263480393,1097.8418894192803,1186.2014415652252
1971-03-01,1956.8128732534556,1151.2430981538141,1189.8639753753064,1099.7979890568593,1185.7432165811229
1971-04-01,1956.1105581430288,1151.4897683727424,1190.7386211320465,1100.1892750874324,1185.7558139534883
1971-05-01,1946.6173025277944,1152.5908843646032,1191.8927839690564,1098.8478677797834,1181.2902761060138
1971-06-01,1957.5123713566707,1153.5215428573551,1193.9341825597428,1102.754404226365,1188.745933355287
1971-07-01,1939.5539503831128,1153.1975923835553,1193.265859566483,1101.297933530291,1181.042444983194
1971-08-01,1958.4340022160457,1153.6166463061431,1194.6278530943628,1101.9948580635153,1189.1896802325582
1971-09-01,1961.446556678185,1153.3818814237761,1194.2202579273899,1101.2681430857965,1188.085902014444
1971-10-01,1949.645291841947,1153.0889126737761,1193.3493700214462,1098.8968060765455,1185.6354114621186
1971-11-01,1953.93312894381,1151.4853125742634,1190.8066214767157,1096.2367749816674,1186.4396206168242
1971-12-01,1959.7249544583833,1149.0683668013307,1188.2689950980393,1096.7782912271548,1185.444889512173
1972-01-01,1946.3931743915264,1149.5942902655656,1187.833730660233,1096.288511641189,1180.8640945789425
1972-02-01,1958.4866450383113,1150.2672318723266,1189.0152755438114,1099.0454277837318,1184.0010532113008
1972-03-01,1958.9894808255708,1150.9625685079016,1189.029588886336,1098.977782321751,1184.8265182140262
1972-04-01,1947.7296095628003,1151.8522197302757,1190.6439328661154,1100.2602257022788,1183.7268918059592
1972-05-01,1948.172583946815,1151.7041804672647,1191.1788641237747,1102.5339284958823,1178.9746661518896
1972-06-01,1940.1749830979566,1152.586614224394,1192.078905292586,1101.2582716959048,1179.8067314680234
