,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,6.440684956032783e-06,0.001488341877120547,9.653122758813325e-07,-3.688708078215666e-07,9.938400743965012e-06
1965-02-01,5.740436386582183e-06,0.0019191748530526336,3.1792714093573235e-06,5.757513797422633e-06,8.775075632281816e-06
1965-03-01,6.389912111141409e-06,0.001493012678110972,3.0422257419044617e-06,9.514031503664339e-07,7.610877638888689e-06
1965-04-01,1.284083777540622e-05,0.004129067140941819,4.715582743585996e-06,-3.2863645359686078e-06,-2.0462231567272772e-07
1965-05-01,9.340040403710898e-06,0.004301321556946884,4.028969958760959e-06,-3.25410772867534e-06,6.247381488486635e-07
1965-06-01,1.5091863436585603e-05,0.004277296829968691,2.6692475644188696e-06,-6.033738846243216e-06,4.098390794145719e-06
1965-07-01,2.4112622971491266e-05,0.004814113587296258,2.7708155686052287e-06,-1.226898366811077e-05,1.428499398314624e-06
1965-08-01,1.9242432042827e-05,0.004661446049188575,4.394624235510604e-06,-9.795669252433034e-06,-2.130468018526116e-07
1965-09-01,1.5240939723702872e-05,0.003335773120246207,2.8147306782570817e-06,-4.30953108736169e-06,4.243538452824279e-06
1965-10-01,1.2246048249330164e-05,0.0038258323911577463,2.325775677258586e-06,-1.4716387600596394e-07,4.013333916820837e-06
1965-11-01,1.0668312623036198e-05,0.002923771292747309,3.743201906583622e-06,-2.951446424039928e-06,1.6803433493642399e-06
1965-12-01,9.844646532049714e-06,0.002737191728859519,8.501004873847416e-07,1.6357678154403103e-06,5.595967685132145e-06
1966-01-01,1.239911827926537e-06,0.0018813503023314602,1.9951966814847363e-06,6.89574066274538e-06,7.758065130940686e-06
1966-02-01,4.6713224340540665e-06,0.0022709845021987958,2.0494831197464112e-06,3.834258854001337e-06,6.370108820145759e-06
1966-03-01,4.5732729429599e-06,0.0023626378000093005,2.362398165923065e-06,2.493482646300714e-06,5.402431876670259e-06
1966-04-01,1.118918225984089e-05,0.003940685807416837,1.323396487626023e-06,-4.5912530571958805e-06,4.117429899708487e-06
1966-05-01,1.5955490703668653e-05,0.0030255022769172988,5.986549428776952e-06,-7.434835573135666e-06,2.396053472553971e-06
1966-06-01,1.5217259109097844e-05,0.005293140808741252,3.3637067157560387e-06,-5.716964904199905e-06,3.752758204474305e-07
1966-07-01,1.8270988625267313e-05,0.0045123927217597766,6.110777913788971e-06,-1.0842102859228639e-05,-2.1162317446000184e-06
1966-08-01,1.807554306449472e-05,0.003866292051194857,5.062573167848431e-06,-9.65810056873217e-06,3.281281981169461e-08
1966-09-01,1.3511872465541172e-05,0.003831465922606488,4.721266690530209e-06,-8.854355507296253e-06,6.774346362502771e-07
1966-10-01,8.930471166321593e-06,0.0036151150804168237,2.78506813905524e-06,-1.709323367656313e-06,3.2104897120286928e-06
1966-11-01,4.953259627250696e-06,0.0030955959421892962,4.307802048904741e-07,-1.3594670778674094e-06,3.473708439298953e-06
1966-12-01,5.4722972385611174e-06,0.0029965883489542953,2.204462949322658e-06,2.4123641642105135e-06,6.240382693552723e-06
1967-01-01,6.139073472392435e-06,0.0019547092961147428,1.8950052189692119e-06,3.777641509537827e-06,8.321516921009439e-06
1967-02-01,5.820688279022255e-06,0.0018956402830857164,1.799089513704016e-06,7.382301210244043e-06,9.651638463718626e-06
1967-03-01,6.930173589757436e-06,0.002142789404994498,1.2226380296386954e-06,3.136390994174634e-06,7.681573828076347e-06
1967-04-01,5.943843967138997e-06,0.002285613300045952,2.202159457929991e-06,1.8271432555612052e-06,6.903786085716162e-06
1967-05-01,9.709220547746452e-06,0.005015695448188732,6.443622070436691e-07,5.742647920910991e-07,2.782226263848432e-06
1967-06-01,1.664822977747665e-05,0.004366414214018732,3.5676078393676365e-06,-2.3753830887750265e-06,3.649070153280776e-06
1967-07-01,2.0347873538008167e-05,0.004184961047333976,2.9605045592299538e-06,-5.7290158946095605e-06,3.6361613335126703e-06
1967-08-01,1.5031352328757444e-05,0.00426921130080397,4.833682323219217e-06,-2.722626095187386e-06,1.2142125281290926e-06
1967-09-01,1.780991887143399e-05,0.004387465499651929,2.7950753101051517e-06,-7.575690688099711e-06,3.292691242397548e-06
1967-10-01,1.4096180368344196e-05,0.0038735575799364597,1.7023560173875102e-06,-2.2561579735524065e-06,8.780818041906549e-07
1967-11-01,5.15500909791121e-06,0.0022474416861465825,3.0029501131116543e-06,2.5397850215679737e-06,4.087579467383106e-06
1967-12-01,5.988671141999981e-06,0.001886893126841945,2.5691516637303385e-06,1.4339172816924436e-06,6.146104705970711e-06
1968-01-01,6.671405976198406e-06,0.0014219782315194607,4.5473267720924733e-07,9.924853218633091e-07,1.0601679838519209e-05
1968-02-01,4.774991086580687e-06,0.0017041758837876841,1.2223244493217577e-06,4.933734609429458e-06,9.494431604905865e-06
1968-03-01,4.027092220187316e-06,0.002717208068740244,1.368590651780111e-06,6.359998736821135e-06,8.820039884318621e-06
1968-04-01,4.586515084762747e-06,0.0023236481259421757,3.98998857576489e-06,-1.323497757284156e-06,4.293380628111593e-06
1968-05-01,9.592650409710283e-06,0.0025189008738379925,4.6628114856958965e-06,-1.4670251625737326e-06,2.5833142339811625e-06
1968-06-01,1.4036889398185951e-05,0.00408787988514329,2.413255442074695e-06,-6.447719210789691e-06,5.941713145428087e-07
1968-07-01,1.197722344335893e-05,0.003940439880049477,5.409948434751112e-06,-3.972645624706237e-06,2.798280361159227e-06
1968-08-01,1.813343583813144e-05,0.004090621465972315,4.147445015270129e-06,-1.1442726107055263e-05,-2.1847270149103283e-06
1968-09-01,1.7888258702846037e-05,0.004066434485139325,4.09608440510218e-06,-5.4786057392318195e-06,-2.041441916480252e-06
1968-10-01,1.0998503259745323e-05,0.004158348504764339,-3.1208175233467487e-07,-7.313973680668693e-08,2.289988433636982e-06
1968-11-01,9.142848082572325e-06,0.0023347660317085683,4.6140414402909285e-06,-1.6972840707499666e-06,5.285189497674135e-06
1968-12-01,1.2816624803235754e-05,0.0026217994066731385,2.1448239062389686e-06,-5.594248013763643e-06,5.773936675559992e-06
1969-01-01,6.342234579885068e-06,0.0014708163992812238,3.0150726844895907e-06,2.899385909047999e-06,8.446397073268414e-06
1969-02-01,3.3562035039519997e-06,0.002509625240539511,1.1082385616314455e-06,2.471996622818774e-06,6.478068872895211e-06
1969-03-01,7.633656827642375e-06,0.0030142024722105516,5.524402841993217e-07,3.127744211111831e-06,4.192083207062052e-06
1969-04-01,9.18424565396789e-06,0.003494765405775979,2.3154283977875127e-06,-9.443496013290666e-07,6.014087818748055e-06
1969-05-01,1.407225419016969e-05,0.004435718680421512,4.993679057029665e-06,-4.51230330234429e-06,-2.389181482169825e-06
1969-06-01,1.8580832046508374e-05,0.005116083775646985,2.278890386130722e-06,-8.432880906407169e-06,-2.4807811244570007e-06
1969-07-01,1.9234529140198396e-05,0.004484698486824831,6.714202513186424e-06,-9.207608724994185e-06,3.359813350611008e-08
1969-08-01,1.7158675796559288e-05,0.004174044685593496,6.829353851774908e-06,-5.1607860638926335e-06,-2.15930940729054e-06
1969-09-01,1.4937899524941005e-05,0.003691726791051527,6.304314803639305e-06,-7.125220236048334e-06,2.9333763543549236e-07
1969-10-01,1.6078075633332548e-05,0.0035595689647986246,3.832608331830045e-06,-4.94560175198154e-06,-1.3411907053896591e-06
1969-11-01,1.0762532636161066e-05,0.003703576415621986,7.279924540777641e-07,-2.051546177927794e-06,4.3287346694015496e-06
1969-12-01,8.74286848152729e-06,0.0014546705642715096,3.417732393649356e-06,1.522224434846957e-06,5.485580913955346e-06
1970-01-01,3.8096784717506834e-06,0.0031048541131895036,-5.71666999373788e-07,3.7642733759082834e-06,6.35273420648912e-06
1970-02-01,3.635624479001207e-06,0.0013876456553892544,3.723720178855485e-06,4.615740297186694e-06,1.0053922662150282e-05
1970-03-01,1.0175808306990399e-05,0.0022626925783697516,1.617546422804654e-06,2.187990307392079e-06,2.6405570142975566e-06
1970-04-01,1.0029424730520179e-05,0.002127797294330473,6.47583983415686e-06,2.2128530793693523e-06,7.13827131011595e-06
1970-05-01,1.320985191139496e-05,0.004320229345466942,3.681906272782008e-06,-5.425888549344025e-06,2.3946635197857036e-06
1970-06-01,1.7138536754322962e-05,0.004799070787460854,4.523375961526872e-06,-4.717916945825278e-06,2.535950898163719e-06
1970-07-01,2.3385502168417184e-05,0.004383395814026396,5.6568702939443085e-06,-6.547396767519804e-06,1.7826174861021664e-06
1970-08-01,1.5120479575772253e-05,0.0038312495841334266,5.983906111064457e-06,-6.175787162572639e-06,-1.139123341067133e-06
1970-09-01,1.163872224828487e-05,0.0036374168606319777,4.398481992414713e-06,2.5286210669092926e-06,4.4132105559723504e-07
1970-10-01,5.478894814182746e-06,0.003565473889466375,1.6261191473585995e-06,3.3375104345507177e-06,7.062515298737428e-06
1970-11-01,4.718791109957641e-06,0.0026767345843836665,9.798072533632048e-07,1.8528664106864253e-06,5.07040707676564e-06
1970-12-01,6.4375773136917915e-06,0.0026269134347482277,1.4675611021429318e-06,5.901193032644056e-06,7.680916659853374e-06
1971-01-01,3.588227728970297e-06,0.0021106772085962198,1.46624500068297e-06,4.760482597146397e-06,6.639346303507829e-06
1971-02-01,4.645819091011718e-06,0.0016353080961077164,3.7906954751872966e-07,6.5898054381992844e-06,6.678382748923002e-06
1971-03-01,4.2660235016632614e-06,0.002440334113392358,1.5020255067843739e-06,1.2750915882337238e-06,9.191371879215018e-06
1971-04-01,7.123609773568913e-06,0.002323115283312897,3.941288632541495e-06,-1.5514162478954244e-06,3.805298897182533e-06
1971-05-01,1.666952529275376e-05,0.0030416418060970805,5.939848455608384e-06,-4.823506357325288e-06,4.2237796804282624e-07
1971-06-01,1.6736427318796308e-05,0.004397133792129656,2.429471219182878e-06,-2.6453861729740827e-06,6.678191288628091e-06
1971-07-01,2.3956713751734544e-05,0.003799126231266807,6.9764607832085325e-06,-1.2128863573354687e-05,9.111460176660703e-07
1971-08-01,1.9046847430420006e-05,0.0029679072516349456,5.9292491185951165e-06,-4.419282365178128e-06,1.4213456103252845e-06
1971-09-01,1.0257736196055905e-05,0.003778353857342154,3.874701514698208e-06,1.298793642249342e-06,1.9041265612684538e-06
1971-10-01,1.1071425534383808e-05,0.002443895694644501,4.252469776366427e-06,7.996785992575923e-07,4.0073307270806535e-06
1971-11-01,9.306680415951027e-06,0.0016085368163961298,3.7285674273472398e-06,-2.1093108313964744e-06,5.855918527977804e-06
1971-12-01,5.114906545916003e-06,0.002495433242681126,1.5843848220715281e-06,2.9815755067607006e-06,6.836020101894601e-06
1972-01-01,7.123224754145162e-06,0.0011435015039751306,3.583695260368714e-06,1.0986302965777992e-06,8.406372776684853e-06
1972-02-01,4.1372681557226715e-06,0.0012673376962387315,5.469555261862426e-06,4.105210364843737e-06,5.437433430462335e-06
1972-03-01,3.8184323910191624e-06,0.00280687163467519,1.517662907395048e-06,6.562737994221495e-06,8.360247403078784e-06
1972-04-01,1.0192106249936236e-05,0.0017750732998441285,3.1146508375467537e-06,4.347786747407368e-07,7.162127356143454e-06
1972-05-01,1.5713457994732176e-05,0.004369345939873408,4.629472044755363e-06,-4.585916550630437e-06,-7.416947657755093e-07
1972-06-01,1.6738551292089847e-05,0.004598521627485752,3.7695821473931868e-06,-8.347746448375151e-06,-1.4335456946868456e-07
1972-07-01,1.6139007331932793e-05,0.004095332405995578,4.831838371153461e-06,-7.789877804034218e-06,3.781912727600474e-06
1972-08-01,2.152062491707814e-05,0.004083422148445001,3.922262498468247e-06,-1.0059491020855397e-05,-2.2935763788485733e-06
1972-09-01,1.6300925280019226e-05,0.004467209510039538,7.022684003662402e-07,-3.101408347735129e-06,4.52023530856539e-06
1972-10-01,1.1940700965674801e-05,0.00435578403994441,2.188480857025707e-06,-1.0218621399389473e-06,2.7442426751524463e-06
1972-11-01,1.0065847365897045e-05,0.003714580573917677,8.171824423648476e-07,-1.0878426221505815e-06,9.920711900982053e-07
1972-12-01,6.380199415111241e-06,0.00236594132729806,2.008624609788064e-06,3.394081097806575e-08,8.05787399608212e-06
1973-01-01,3.9858623495092615e-06,0.0024846556091991565,3.0830512636380294e-06,5.393838234470292e-06,9.533745096399425e-06
1973-02-01,5.243095478767323e-07,0.0021777224901597947,5.003512883862184e-08,4.236588220195773e-06,6.294822247955614e-06
1973-03-01,8.828952155050098e-06,0.0023688521954075745,2.1020347295705775e-06,-8.382140637821772e-07,6.4469266082876575e-06
1973-04-01,1.3846833705125997e-05,0.0036361748546672366,9.419110789375088e-07,-3.4296037799266536e-06,2.3412597399258702e-06
1973-05-01,1.4719946597728671e-05,0.004742441524285823,3.7602833892139614e-06,-3.1115627516741443e-06,4.89810983522031e-06
