,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5
1965-01-01,89.46718263232019,14.14425452310153,95.5166259546861,72.7053497474231,44.47647453154494
1965-02-01,96.44503317588617,14.458440653867232,95.74368931486615,76.09689123343423,47.711181640625
1965-03-01,89.37309517348109,14.634484754948458,98.53256116203937,75.21538459817776,46.62125862684826
1965-04-01,88.61831475880521,11.348843502494143,91.60310205165631,73.10762255603731,43.2278626717177
1965-05-01,74.67063399385815,8.80755787529614,88.85129976443493,67.87338656280677,32.85052792337917
1965-06-01,76.85651227462391,8.577033760324346,83.46113799720682,69.34272806057756,32.98844843102781
1965-07-01,88.01605602926459,7.500248373095002,73.86147830648662,75.94329274761739,35.70962048216954
1965-08-01,67.80895832156347,6.695479784847386,71.37087476723511,61.594007402190364,28.253256394559106
1965-09-01,69.40272938121448,7.587086037926803,83.43782322381132,71.97511882682122,28.92604290238963
1965-10-01,79.79739165503132,7.499300533190954,91.43451704346577,78.11616827680179,30.36589526490077
1965-11-01,91.1444167460292,9.690646462570145,92.47793929123964,82.54309848965151,40.76826236392028
1965-12-01,89.18219006751195,13.61662369120157,96.25887306787634,79.97988556067982,43.32631770396392
1966-01-01,94.03384815562855,16.016636010023042,93.92391191161234,83.04443359375,45.19978209629955
1966-02-01,82.43726620004198,13.73200042010074,90.48904364254312,77.92056418214169,39.32940463891765
1966-03-01,79.19604088649277,12.765503794044886,90.26420073697217,72.96194505941182,39.291607133494125
1966-04-01,80.11971781076478,11.167094210483516,86.49974535870295,71.28537762227484,37.97323111719733
1966-05-01,65.50543919082516,7.655948598579338,83.07506875752549,75.09224976544606,26.162517470801436
1966-06-01,70.55841241001097,7.40343285471291,79.24076203377017,78.27615588123263,28.761271022310194
1966-07-01,68.33863061321668,7.009924214412078,77.3442859718022,72.66638591027385,28.325539147293807
1966-08-01,55.96728206666048,6.5944782556723975,76.38182281165994,62.198762743884984,23.901322384008626
1966-09-01,63.84849548339844,6.159827932490323,83.30994199253752,72.23300035087226,24.6698449922088
1966-10-01,77.21074947640916,8.815169838620097,90.86165342706933,76.99236645124346,31.292158805283925
1966-11-01,81.98629016718589,10.473470601430472,96.3511723344044,76.60532447055996,35.33410833986014
1966-12-01,89.5532371584049,15.173872287900066,96.43446125864556,75.54419552468505,45.224585309124635
1967-01-01,90.18914403994222,18.29632934846907,98.53900102731575,67.32702005596062,51.8544267488006
1967-02-01,89.71050987558917,18.5625393224987,97.15376276269181,67.99589826174432,50.42669309065646
1967-03-01,85.03969365900214,16.58539700003909,94.54119829294075,66.79351966418521,47.93856832005034
1967-04-01,91.62396202402667,15.253065576005918,92.12007146582381,67.66874902535484,46.17909425057021
1967-05-01,72.5685844736651,11.151050152735408,90.00350514620436,68.81876441196621,33.24071000886443
1967-06-01,78.281106239508,9.975002755571348,79.89465036699849,66.81652568397722,35.289057789232906
1967-07-01,68.02220620399665,8.414993401380464,79.64676887758317,61.52419444778203,31.015952961556863
1967-08-01,75.12085654518822,8.683408927341242,81.41751853368615,66.8260224826673,35.2767214679078
1967-09-01,81.1838859368947,8.683177135502103,83.99661211130012,68.16975059309556,35.28878384788565
1967-10-01,84.42043588181173,9.47256217910444,92.62069374002436,75.50553726276178,38.28886659353371
1967-11-01,85.62541047403636,12.187775528322893,96.0269039249762,77.19540021806488,39.325746113821964
1967-12-01,94.63749720045358,14.186935194309385,96.59343705809671,78.47364335784114,44.65963120428508
1968-01-01,96.57065336369286,16.01294779705497,98.63973091152833,74.27649173436988,48.001894854859216
1968-02-01,101.57283751432561,17.412027635603152,94.5826896202607,80.73637797570353,53.28427513173762
1968-03-01,82.82552671826576,14.976453493008801,90.24320759653618,63.284221868864535,42.8049945191249
1968-04-01,73.49403003030572,10.733680206483225,90.72211207454777,69.07990740231818,34.370111299041135
1968-05-01,74.3802346473883,10.143407810130508,89.26434533997676,67.90430358567163,34.24812803332438
1968-06-01,72.28010508639754,8.371934573816029,83.85265719506049,63.59845705681447,30.86347899980993
1968-07-01,64.51531087071443,7.643789179015376,82.86981890278477,61.47187118130829,28.366284722449794
1968-08-01,67.33273908126453,6.349235935153557,83.53930237472699,70.14101238150872,28.78502711353686
1968-09-01,72.62168442907412,6.719548392511927,86.79032137744315,74.72420737381381,28.71660322150928
1968-10-01,81.68825827354242,7.832824859734388,94.45509278218806,83.14170637679975,32.35702258628487
1968-11-01,85.4962183424264,12.036497283197962,94.95933013150342,77.15140537441714,40.884403254361764
1968-12-01,85.80657076244512,12.565580091447629,96.1643560812892,73.30011098172652,43.05502872339031
1969-01-01,96.48490464391787,13.635373619748027,92.21634676806815,77.66948520201039,44.69856415819002
1969-02-01,96.04404228777925,13.508898109827877,97.06536569902974,78.90939363010267,44.589356288013846
1969-03-01,80.55539091756522,10.584501629509594,91.20537542527721,74.25616199433492,36.07907391234532
1969-04-01,83.18565620863734,10.131659176414466,92.80429142777638,74.63942123333197,36.60169895863373
1969-05-01,84.14144910071508,8.451007716245162,89.31612404443884,77.4766612427397,36.7304526719471
1969-06-01,63.9907490123402,6.017576675760782,81.13387186467433,69.80889804700283,24.022892177504982
1969-07-01,75.96119967373934,7.163795603726205,77.44447988421258,73.78280000536854,32.98425610433489
1969-08-01,70.77252411645306,7.641770400309491,68.62742242847293,68.38776553488528,33.20559303232488
1969-09-01,77.22329699303494,7.558426900212498,86.81498154944417,80.51895620935251,31.65600923883835
1969-10-01,88.6896401397453,6.722200457062966,86.65569948039175,82.49441416475786,32.67631530761719
1969-11-01,86.20617764055237,10.979984029902432,95.1270017999902,76.64168592522905,37.61983781852978
1969-12-01,91.84811174376937,15.003523149519168,99.53747274200549,74.49366384775851,47.82014117144898
1970-01-01,83.99134233963392,14.487633028059207,90.45910031992048,72.73590327557469,41.74783565854066
1970-02-01,87.47252156911803,15.80818153220001,91.77336060445369,72.247314453125,41.67505430695194
1970-03-01,86.15225799812758,12.238033012320988,95.32130798558607,70.14524050408009,42.66609345506502
1970-04-01,85.86847604798876,12.480993357309762,90.49201336385529,73.7645933141259,40.69895520306274
1970-05-01,75.37598412884168,9.007553607675604,87.55237483636452,65.34884987077164,31.688175585445943
1970-06-01,79.90207199222786,9.716838076035422,86.12091447290126,64.34392679424187,38.124107514451815
1970-07-01,70.81690071042904,8.402860776895482,75.54562749828489,66.01946166672631,32.930919468002834
1970-08-01,55.24802720251162,6.687569258076187,80.6322268687696,66.10980208631585,24.20589843852408
1970-09-01,64.7857161592846,6.770225233902024,86.9894513092588,71.16875373880276,27.385419167128184
1970-10-01,66.72627157416225,8.49571559364342,95.46829825233814,70.57955477250184,30.301152939764446
1970-11-01,74.45472843390851,9.742517269630087,98.111328343764,74.09969150083852,32.22599797600868
1970-12-01,76.18763190655669,11.848916748139073,98.9501214796497,67.6422039251677,37.09073418738858
1971-01-01,77.72374428993415,14.164013300777562,98.3877694734963,65.32063309434821,40.19718938225868
1971-02-01,86.07017580142691,14.801018043587215,101.64399779398381,72.21504730703943,47.9248763730862
1971-03-01,84.93615773098529,14.87483085102185,97.07565307617188,61.45418776267486,46.97826308692062
1971-04-01,69.16129372336648,10.52264965552938,93.21012326038867,66.06644036258079,33.2255293058869
1971-05-01,56.898435482308884,8.0956447520645,87.65203824607275,66.74972654013109,24.61921832705504
1971-06-01,68.38223796245481,8.686578958056124,77.17538922491039,65.5109844906792,29.95185468020855
1971-07-01,60.56940220604258,7.1009130996519705,70.49139289445775,58.74814338084915,27.528252697631018
1971-08-01,61.59897481114411,8.379880899388985,68.77067046353467,58.1002180488946,29.21194934204921
1971-09-01,67.74267716841264,8.077281191269797,81.93514423985636,65.40775998100561,32.09737611296993
1971-10-01,79.61463928222656,11.117847448389336,93.29193279307376,74.16402207619232,41.421511349262005
1971-11-01,83.95583728128229,11.451413480176667,100.02519067470318,69.42079554053501,39.305935290035784
1971-12-01,91.64647819582096,13.566942301401559,100.13213892564124,76.75746098862894,44.352804094352976
1972-01-01,95.54538884438759,14.908561101492799,97.46751409277694,73.36836010997833,50.012655066163745
1972-02-01,99.22960139503164,16.03924399776401,95.64141987899725,74.92384985479386,52.69116139251914
1972-03-01,91.28901268825058,16.494823294463835,96.30401228491124,71.67484223530555,50.52409588090526
1972-04-01,102.53059450259879,12.915050875384281,90.26026571950605,77.7645969890175,49.711194134398596
1972-05-01,103.89124657496933,9.64926996259891,90.58606547694052,76.36591327127987,43.380046050820575
