,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5
1965-01-01,-0.051815413,0.01759758,0.0368248,-0.004562378,-0.03519554
1965-02-01,-0.028351974,0.08896637,0.018575668,0.009776306,0.063547514
1965-03-01,0.06387291,-0.04627533,-0.08831444,-0.07071686,0.03975792
1965-04-01,0.045949556,0.040409468,-0.17565116,0.050511934,0.0
1965-05-01,-0.09320259,-0.11764374,-0.07723427,-0.07071686,-0.103630826
1965-06-01,0.16685219,-0.1939003,-0.1006979,-0.020856857,0.09809093
1965-07-01,0.12220631,-0.1613121,0.09483223,0.014990616,-0.15512046
1965-08-01,0.082774356,-0.097113036,-0.03291416,0.05637779,0.10428257
1965-09-01,0.18216896,-0.14827652,0.11112614,-0.040735245,0.054096986
1965-10-01,-0.11764374,0.0026069642,0.13915177,0.0074951174,0.046927262
1965-11-01,0.06094017,0.06745796,0.1244873,-0.032588195,0.034217454
1965-12-01,0.010102463,0.07202034,0.17728043,-0.04790497,-0.010102081
1966-01-01,0.042998124,0.05776863,0.0009845734,-0.004923248,-0.034792326
1966-02-01,0.04824982,-0.0059082033,0.21138039,-0.052845,-0.10273628
1966-03-01,-0.055142593,0.0469368,0.014770126,0.032167055,0.0968277
1966-04-01,0.13424607,0.017724227,-0.1696949,-0.0062362673,-0.04496765
1966-05-01,-0.061050605,-0.10470543,-0.16871014,-0.10011063,0.1503292
1966-06-01,-0.19562492,-0.031838227,0.09912548,-0.056455232,0.0022975921
1966-07-01,-0.043326188,-0.13982582,0.0334795,-0.1762596,0.0013130188
1966-08-01,0.093873784,-0.16772556,0.06663056,0.0049236296,-0.042998124
1966-09-01,-0.014113998,-0.13293305,0.08862209,-0.059081268,-0.023632431
1966-10-01,-0.053173065,0.06958465,0.13884163,0.0065647126,0.13457413
1966-11-01,-0.10207977,0.07417984,0.09551506,0.0006565094,0.13391761
1966-12-01,-0.02067833,0.011159897,0.13457413,-0.02067871,0.012144471
1967-01-01,-0.016979981,-0.021225357,0.10384102,0.0924118,-0.022858048
1967-02-01,0.058124542,0.030041885,0.0897995,0.087841034,-0.048981477
1967-03-01,0.06988029,-0.05910454,0.07575798,0.059757996,-0.06073723
1967-04-01,-0.1071064,0.052573394,0.010776138,-0.0035919189,0.06988029
1967-05-01,-0.116902925,-0.068574145,0.17078266,-0.1391079,0.035919953
1967-06-01,0.18351765,-0.019919205,-0.16882324,0.11657639,-0.05159397
1967-07-01,0.10939236,-0.17992592,0.012735176,-0.039185334,-0.10318794
1967-08-01,0.09339142,-0.15804748,-0.075431824,-0.0682476,0.13290349
1967-09-01,0.03983841,-0.13584213,0.15412903,-0.07804413,0.13812828
1967-10-01,0.09926911,0.012408447,0.046043016,-0.0062042237,0.016980361
1967-11-01,0.010123062,0.02057228,-0.11657639,-0.050940704,0.052573778
1967-12-01,-0.00032653808,0.12473984,-0.17078248,-0.03657303,0.04669571
1968-01-01,-0.027350616,0.014951324,0.054701995,0.09372177,-0.012763977
1968-02-01,0.006199646,-0.052513123,-0.00036468505,0.10065079,-0.004740906
1968-03-01,0.038291167,-0.12836608,0.11086197,0.005470276,-0.088251494
1968-04-01,0.047407914,-0.18525581,-0.2377697,0.0113044735,0.15243492
1968-05-01,0.124354936,-0.14003602,-0.12690774,-0.024433136,0.11596756
1968-06-01,-0.0007293701,-0.21880607,0.0021881103,-0.10830917,0.08168755
1968-07-01,-0.061265565,-0.1827034,0.0058345795,-0.030997466,0.15535279
1968-08-01,0.03683243,-0.20640716,-0.03974991,0.009117126,0.080229186
1968-09-01,0.06381874,-0.080228806,0.025891876,-0.05360794,0.23193474
1968-10-01,0.075488284,0.0007293701,0.21844177,0.03282089,0.118155286
1968-11-01,-0.0798645,0.022974778,-0.013128281,-0.023704529,0.07111206
1968-12-01,-0.009845734,0.03610306,-0.04047928,-0.00036468505,-0.005834961
1969-01-01,-0.030519104,-0.06369171,0.094874576,0.05141754,-0.039143372
1969-02-01,-0.035494994,0.029855346,-0.008624649,-0.0139328,0.11942215
1969-03-01,-0.063028336,0.07364349,-0.024547959,-0.008293152,0.042461395
1969-04-01,-0.17249832,-0.068667606,0.033504866,-0.019571686,0.004975891
1969-05-01,0.023884201,0.03250923,0.07463875,0.06402321,-0.13567658
1969-06-01,0.032509614,-0.0063030245,0.23088226,-0.020235443,-0.009952163
1969-07-01,0.13235931,-0.1588974,-0.06667729,0.049095917,0.15226308
1969-08-01,0.07629738,-0.028860474,0.039143942,0.17813759,0.080609515
1969-09-01,0.078287885,-0.14596024,-0.074970625,-0.049095534,0.28230056
1969-10-01,0.0036491393,0.004975891,0.0759655,0.035494614,0.08425903
1969-11-01,0.03284073,-0.03980713,0.11709976,-0.044451524,-0.039143752
1969-12-01,0.037485123,-0.077956006,-0.06236496,0.0016586303,0.02222557
1970-01-01,-0.022296906,0.008653259,0.13644485,-0.0019966126,-0.08153458
1970-02-01,-0.009651184,0.009318543,0.0049919127,-0.017970275,0.06655922
1970-03-01,0.04093361,0.087191775,-0.14110489,-0.016307067,0.013644409
1970-04-01,0.064229205,-0.04991913,-0.06389656,-0.025958251,0.047589492
1970-05-01,-0.070552066,-0.09817429,0.11747627,-0.09185104,0.12745972
1970-06-01,0.060235597,-0.15940818,-0.06655884,-0.06356354,-0.06988659
1970-07-01,-0.036607362,-0.17238732,0.015974045,-0.012645721,0.092516705
1970-08-01,0.07787399,-0.08020325,0.04858799,0.01530838,0.035276033
1970-09-01,-0.101169586,0.017305374,0.20500107,-0.028620148,0.18270378
1970-10-01,-0.0026618957,-0.09284935,0.11847458,0.0046592713,0.04892044
1970-11-01,-0.022297287,-0.011981201,0.12080421,-0.011980439,-0.0855278
1970-12-01,-0.056907654,-0.06755714,0.14642945,-0.02329483,-0.101169586
1971-01-01,-0.09243393,-0.060425185,0.16298409,0.0728363,-0.054219056
1971-02-01,-0.0058784485,-0.07153015,0.16755676,0.060098268,-0.09471969
1971-03-01,-0.08394165,0.052586365,0.2351677,0.015677642,-0.17408982
1971-04-01,0.0065322877,-0.0055526732,0.099293135,-0.004898834,-0.10713196
1971-05-01,-0.03233528,0.014697647,-0.0042461394,-0.06075134,0.072183415
1971-06-01,0.17604904,-0.0048995973,0.038214874,0.010125351,-0.085901454
1971-07-01,0.045727156,-0.15122604,-0.10549889,0.0019599914,0.054872513
1971-08-01,0.1603714,0.036581613,-0.119543456,-0.015024567,0.10223255
1971-09-01,0.02286377,-0.122809604,0.16886368,-0.021556854,0.1316288
1971-10-01,0.08394203,-0.061404802,-0.005552292,-0.0058792112,0.1574318
1971-11-01,0.061404802,-0.032008745,0.07153015,0.012084961,0.024170304
1971-12-01,-0.0029396056,-0.110398486,0.15383872,0.044420622,-0.074143216
1972-01-01,-0.011476899,0.045906447,0.12825164,0.02897873,-0.03471718
1972-02-01,-0.06197395,-0.022379685,0.090092085,0.043611147,-0.05422745
1972-03-01,0.07718048,0.054801177,0.22322159,0.028405,-0.06283493
1972-04-01,-0.080049895,0.007173157,0.0662777,0.05967865,-0.09583054
1972-05-01,0.034143258,0.07947578,-0.018649673,-0.004877472,0.0005739212
1972-06-01,0.11648826,-0.27371883,0.07086849,-0.029839326,-0.05221901
1972-07-01,0.06168747,-0.05652275,0.23355064,-0.024961853,0.069146916
1972-08-01,-0.07890205,-0.31446132,0.06972084,-0.065130234,-0.0832058
1972-09-01,0.039307404,-0.117061995,0.20342407,0.014919663,-0.05652275
1972-10-01,0.049349595,0.021805573,0.20887566,0.026109314,0.010041809
1972-11-01,0.1469017,-0.016928101,0.104724884,-0.015206146,-0.1953907
1972-12-01,-0.10128174,-0.0008605957,-0.07201614,0.0034431457,0.038446806
1973-01-01,-0.03663368,-0.05829544,0.074222945,0.029306794,-0.07804565
1973-02-01,0.0003189087,-0.102574155,0.05956955,0.099069975,-0.07517853
1973-03-01,0.035996627,-0.12869605,-0.028351212,-0.019750213,-0.09174347
1973-04-01,-0.044597626,-0.072948836,0.2519764,-0.0035041808,-0.22744751
1973-05-01,0.094610594,0.028351594,0.11659088,-0.028033067,-0.009238052
1973-06-01,0.07263031,0.00063705444,-0.055109978,-0.028988266,0.16086999
1973-07-01,0.2261734,-0.15832138,-0.040137865,0.08855782,0.03950081
1973-08-01,0.20992737,-0.019113159,-0.19622937,-0.0070083616,0.16947079
1973-09-01,0.104485705,-0.025802612,0.0063711167,0.09142532,0.1968666
1973-10-01,0.0382267,0.00063705444,0.10703392,0.06562233,0.010512161
1973-11-01,0.02994423,-0.0035041808,0.10544167,-0.0054157255,-0.016246414
1973-12-01,0.03663368,-0.052879713,0.09078827,0.04650879,-0.0774086
1974-01-01,-0.054566957,-0.011833954,0.06903038,0.02596817,0.085466005
1974-02-01,0.061469268,-0.09105454,0.13674545,0.03648758,-0.037802123
1974-03-01,-0.027612304,-0.027612304,0.11406441,0.01775055,0.03813095
1974-04-01,0.022023773,-0.041746903,-0.057525255,-0.039117433,0.032213975
1974-05-01,0.09105416,-0.03648758,-0.12162475,-0.11077728,-0.030242156
1974-06-01,0.070345305,0.028269578,0.034843825,-0.101573184,-0.12524071
1974-07-01,-0.136417,-0.10223083,0.24259186,-0.05029335,0.0762619
1974-08-01,0.006903076,-0.17586288,0.026626015,-0.09795723,0.3326599
1974-09-01,0.014134598,-0.053580474,-0.029584503,-0.058182526,0.16600151
1974-10-01,0.17684898,-0.13181457,0.005916977,-0.026626587,0.06442833
1974-11-01,0.28828353,-0.08415146,0.040760804,-0.01676483,0.0121623995
1974-12-01,0.00558815,-0.07659073,0.069358826,-0.04634857,-0.07494736
1975-01-01,0.06903839,-0.034835815,0.030718993,-0.049720764,-0.08297348
1975-02-01,0.029452514,-0.030719757,0.09564056,0.011400605,-0.04687042
1975-03-01,0.019951249,-0.052887343,0.061120987,0.05732117,-0.04750366
1975-04-01,0.014567947,0.053204346,0.02438507,-0.016151428,0.09532394
1975-05-01,0.058271028,0.0367363,0.22928429,0.032619476,-0.026918411
1975-06-01,-0.034519196,-0.06967201,0.24226837,0.05763779,-0.01900177
1975-07-01,0.06492157,-0.0367363,0.09849091,0.075055696,-0.074739076
1975-08-01,0.07442208,0.0057003023,0.16879615,0.016468048,0.15549508
1975-09-01,0.120975874,-0.11369171,0.15644531,-0.00063362124,0.062387846
1975-10-01,0.053837586,-0.045603562,0.027552033,0.029769134,0.12952653
1975-11-01,0.012034225,-0.02121811,0.15992889,0.0028503418,-0.061121367
1975-12-01,-0.025968552,-0.032935716,0.058587648,0.052253723,0.010134125
1976-01-01,0.012110138,-0.052142333,0.10327377,0.077035524,-0.02321167
1976-02-01,0.012783051,-0.015473938,0.06156082,-0.041376494,0.0006729126
1976-03-01,0.0322937,-0.07636223,0.115384296,0.03532181,-0.11908493
