,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9,mgv600_cluster10
1965-01-01,-0.22576566,0.33673516,-0.053424336,-0.415032,0.6687609,-0.18779469,0.092719935,0.57810134,-0.21678796,0.22870913
1965-02-01,-0.35159984,0.8212336,0.09978429,-0.101256035,-0.015894841,-0.3025907,0.3795629,0.23768683,0.3140703,0.13746095
1965-03-01,-0.0431221,0.37367597,0.12495114,-0.040620137,-0.35689813,0.06725874,0.018543983,0.3022964,-0.40914503,0.16910346
1965-04-01,-0.4117942,0.54174924,0.12936637,0.031642508,-0.088010214,-0.44152355,0.06505112,0.20133467,-0.044446565,0.364404
1965-05-01,-0.13422313,0.30803618,-0.024725318,0.11582632,-0.3505695,-0.4444669,0.14202337,0.08388944,-0.0057397843,0.20457259
1965-06-01,-0.25093248,0.46256933,-0.05519042,-0.14599709,-0.3979599,0.026932955,-0.22900346,0.08565555,-0.25314012,0.3359993
1965-07-01,-0.28816763,0.073587276,0.13098529,-0.04297495,-0.39869565,-0.6509527,0.048126053,-0.12377372,-0.2641781,0.20177618
1965-08-01,-0.10714302,0.6087136,0.15571061,0.01618917,-0.1320155,-0.23871699,0.17513764,-0.019427061,-0.4465273,0.11038084
1965-09-01,-0.067847446,0.5304168,0.2853713,-0.15261993,-0.831683,-0.19868556,0.13540049,0.080651596,-0.06210766,-0.0048567294
1965-10-01,-0.2940546,-0.31819135,0.23062238,-0.16189191,0.35277724,-0.023695087,-0.1412875,0.12657006,0.09330859,0.10419953
1965-11-01,-0.0016189099,-0.26049882,0.062107634,0.3165723,0.021781826,-0.28228062,0.16233344,0.022370528,-0.054748915,0.11729803
1965-12-01,-0.031348158,0.15880127,-0.05092237,0.1367251,-0.050480843,0.0054454803,0.25976297,-0.12892485,-0.245487,0.03767667
1966-01-01,0.046582747,0.48564667,0.019240689,-0.05815611,-0.100688174,0.48636994,0.11804819,-0.37917185,-0.2767477,-0.10661948
1966-02-01,0.20470357,0.39653182,0.10199015,-0.3409798,0.063219406,0.84760314,0.33258915,-0.20195493,-0.13135752,-0.23002033
1966-03-01,-0.19558959,0.073780105,0.095190786,-0.00593133,0.44673127,-0.028065395,-0.09895213,-0.08593211,0.40607992,0.11226149
1966-04-01,-0.13280416,0.536714,0.082026124,0.12021816,0.16289492,0.21309423,0.06987409,-0.18850093,-0.27313098,0.21266031
1966-05-01,-0.1387355,-0.029222678,0.0729121,0.08636613,-0.07710743,-0.37772518,-0.24795894,0.083762124,0.13222551,0.043400098
1966-06-01,-0.094033435,0.21815762,-0.055262756,-0.11023617,0.18358226,-0.33070844,0.033852004,-0.0018806458,0.16911554,0.2789177
1966-07-01,-0.10387077,0.41215593,0.15812087,-0.06133876,-0.54713005,-0.20209964,0.030814027,0.13106818,-0.008101368,-0.061194062
1966-08-01,0.23059897,0.31276977,0.09837349,0.0002892971,-0.41548324,-0.070452765,0.09909682,-0.0078119277,0.104160115,-0.025750708
1966-09-01,0.29078037,-0.03414135,0.0069440366,0.089838125,-0.2116476,0.030235386,-0.22958632,-0.048029374,0.097216174,0.031826735
1966-10-01,0.17258759,0.16347353,0.07638411,-0.08954878,0.21280499,-0.16000156,-0.0046293736,0.080145456,0.120362855,-0.016636658
1966-11-01,-0.21454096,0.021844674,0.042242717,0.28065372,0.14394355,-0.21627697,-0.2217743,-0.1576869,0.10705347,0.13526353
1966-12-01,-0.02821002,0.4787027,0.11790349,-0.0021699904,0.5498787,-0.19197293,0.037758064,-0.252299,0.14076085,0.22220835
1967-01-01,0.036969233,0.36985892,0.007160711,0.08126571,0.198668,0.06461291,0.18068299,0.09358883,0.14005013,-0.21915098
1967-02-01,0.1736888,0.41298962,0.09675281,0.14354725,-0.12389691,0.26661158,0.09708588,0.21215677,-0.21182375,0.026311446
1967-03-01,0.13005844,0.5998342,0.09858463,0.037801884,-0.633806,-0.42947593,0.20399694,0.010158217,0.07976695,0.020482969
1967-04-01,-0.14887615,0.69009244,-0.04229814,0.21632004,-1.3883448,-0.2939221,-0.120899394,-0.023646986,0.084929325,0.251957
1967-05-01,-0.005828476,-0.09558711,0.01948378,-0.04063288,-0.0721067,-0.54504645,0.054454684,0.10940896,0.17818508,0.38201544
1967-06-01,-0.18850985,0.3170695,-0.07327237,-0.10807674,-0.44429693,-0.5482105,-0.17935076,-0.018484617,0.21465473,0.47360593
1967-07-01,0.033971738,-0.073272325,0.13671955,0.046794403,0.3488764,-0.26477966,0.22997531,-0.21848485,0.3565367,-0.2056622
1967-08-01,-0.009159088,-0.0053288937,0.07976697,-0.008159876,0.3185683,-0.15320587,0.17718591,-0.26927593,0.07543721,-0.027477121
1967-09-01,-0.02764368,-0.22364727,0.11723578,0.24146573,0.058284808,-0.44779405,0.10324743,-0.014154887,0.14404683,0.24646159
1967-10-01,-0.32472983,0.13322246,0.23896782,0.042464662,0.18068299,-0.35453835,0.027144074,-0.107410625,-0.12839313,0.48992568
1967-11-01,-0.021482121,0.67910165,0.21848488,0.2577855,0.14837655,-0.69758624,0.021981716,0.1345547,0.0123230815,-0.16419673
