,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,26.9697252441855,24.65052865379912,27.10120597582185,23.842575455508303,26.301838054094492,24.72813373351648,33.827558705504515,26.40099121352374,26.090865627302392,52.71702756976137
1965-02-01,28.082932444179757,24.845632590103822,26.921431580732825,23.792593762869625,26.425182148214958,25.21387012091407,35.76459750323229,24.645204867346813,26.83851981926643,53.610684612009784
1965-03-01,28.469443321228024,24.526953318762402,26.723773113350745,23.576789808173768,26.521891371494323,24.976054591314234,37.482457765391175,24.092218431375795,27.190270882060094,54.30811136075766
1965-04-01,28.102824968450207,24.403187585255456,27.119483662008793,24.10082727484016,26.843158425338785,24.640794634425603,38.156039278272175,25.40151628397279,27.56549726601597,56.34561670888768
1965-05-01,27.29445976369521,23.87626520119857,27.394161152928955,24.479762497426076,26.69740068369193,24.065717533476676,37.41373948647943,28.173308453317418,27.004157096889944,57.09055154630453
1965-06-01,25.67775810466093,23.56964696652044,27.805077627803502,24.630573647007314,26.327142383074314,23.726522174998873,36.22152838908451,32.70559149273372,26.213233920603034,56.401779628036046
1965-07-01,24.296693942126105,23.198550088065012,28.53116167618541,24.684154215834585,26.07542426592543,23.628658036587655,34.74206790118151,38.17017603728731,25.52730519576429,55.72809464860671
1965-08-01,23.70093920651604,23.096201827706903,29.380961214558464,24.838804551604397,25.989092195321664,23.690251233947553,33.12667524310905,40.84123676106081,25.169390885431145,55.71775341978167
1965-09-01,23.782946782953598,23.132089080003205,29.77250274201011,24.641876180883738,26.169562020186763,23.63157886089665,32.8214296152894,39.72936242313708,24.84835492334332,55.26463725779316
1965-10-01,24.291822489570166,23.193418411981494,29.76623277985648,24.246267386418545,26.561166134340834,23.589472880851318,33.38249636368013,36.213815010200115,25.15634081966088,56.17836300689395
1965-11-01,24.974407167995675,23.499485130242782,29.30800834398591,24.27300670201694,26.749990964383286,23.902518048931665,33.590644514057,31.996015775001656,25.418185169586508,56.66396641495204
1965-12-01,26.00661796682021,23.831333348780504,28.235476918881307,24.25550329411453,26.78978385618481,24.556292165624036,34.146346508617135,28.696816654528604,26.000389424931537,56.39469599959874
1966-01-01,27.209023868336395,24.474570191936728,27.26867190014557,24.014165953952734,26.88225242471567,25.14541833707602,35.571114446075875,26.29843000638283,26.489331119849588,56.385608710864986
1966-02-01,28.046203360838046,24.711971518434126,26.88273454873303,24.12457476080335,27.18863857974955,25.367605568158748,36.525968094946634,24.444403082637464,26.877141932151495,56.09557841083791
1966-03-01,28.16463989370009,24.562715264644993,26.95122908117173,24.21976220881516,27.08606668835351,25.342289764102144,36.480463054818166,24.2648916729426,27.025883223238363,56.901580508392634
1966-04-01,28.277967256658215,24.254878950707706,27.456561456458846,24.39351330719313,27.340766252205775,24.81769586947098,35.93232329462616,24.886033494593736,27.23021727864004,57.14271469871596
1966-05-01,27.32587281395407,23.882657678459477,28.04312759570861,24.458986732307704,27.097813757111496,24.230329431716367,34.4419774874835,28.13041412224204,26.609036591553604,56.69535457497776
1966-06-01,26.205907849704516,23.765877146779754,28.42989717976431,24.542130607652762,26.686077399164358,23.843896034920572,33.831703830772724,32.159955622786185,25.67516001093854,56.731318483258235
1966-07-01,24.720048904418945,23.533427021490834,29.00746377666345,24.81981229682556,26.289399635376302,23.73905071724366,33.005099229409666,37.96877295283948,25.050609900858053,56.63095984128442
1966-08-01,23.80028682596543,23.358268165924773,29.350950119647194,24.943305356019724,26.143444127755256,23.583675768509163,31.49515340025996,40.99969055693028,24.600235338312874,54.54536475757561
1966-09-01,23.686245609732232,23.256406666320046,29.49069305305624,24.657665563276765,26.32949882793682,23.36187756100897,30.966927971638427,40.68751577603615,24.344063483947536,54.218220474696395
1966-10-01,24.137139320373535,23.380817265317134,29.521432083644225,24.630653683974998,26.606613189860898,23.540140850709218,31.02702019919812,37.04089795128774,24.60611893188911,53.699799339369974
1966-11-01,25.295036680558148,23.55115207625024,29.064110602332413,24.516833948441985,26.681638339249762,23.928444298973968,31.283023995412908,32.80681513123593,24.942891538355273,54.12585758926845
1966-12-01,26.603589338414807,23.968078808389222,28.183782056029816,24.278733924435674,26.778042412315553,24.264748891194664,32.00950891199246,28.96229614645748,25.49945926326874,54.68523006628055
1967-01-01,27.33854756635778,24.674617760606125,27.246713102533576,24.02383250831811,26.659257546187085,24.91761670254245,33.6464653552418,26.445005707821604,25.95907258817734,53.49231946586382
1967-02-01,28.189859670751233,24.952125885709464,26.91056255097693,23.878511655803514,26.73860018119096,25.471399011391618,35.766593503280426,25.16802205877789,26.634126031950274,53.49266505477452
1967-03-01,28.058488228741812,24.906822823553068,27.19809857200594,23.856536530751526,26.846543585646888,25.5077865650945,36.38492906597299,24.953560101783882,26.841071322295164,54.05256630170463
1967-04-01,27.82898790696088,24.496605619131152,27.22409851988603,24.229862396303947,27.139782074629142,25.04018273684058,36.1434775339046,25.919752605890825,26.953559413923486,55.352819083940865
1967-05-01,26.844939764808203,24.058130893337243,27.810918257924055,24.570835408188852,26.900107994795484,24.663944685026365,35.256178949920226,28.767659300464697,26.612316416675935,56.20194614523708
1967-06-01,25.405740737915036,23.823963986082262,28.297915798001522,24.676670759356345,26.437036856889087,24.174740290877843,33.518697174502094,33.16075438160007,25.546122106368855,55.92876660941851
1967-07-01,24.125636325162997,23.521525771529586,29.011173462599853,24.89771116252732,26.11133253286735,23.814937069077697,31.39330635608082,38.08413036799027,24.635826056538104,55.319601002306044
1967-08-01,23.48070004407097,23.457760785622572,29.722749517205056,25.03833850390727,25.962411686178825,23.667679053328612,29.870597409530426,41.91066450991873,24.076188925746496,53.50614302229173
1967-09-01,23.470600913552676,23.42092591408489,29.94748733463359,24.81552016511093,26.011114018212695,23.578591551324322,29.415783412019973,41.40246763067731,24.273963330903513,53.338961081929725
1967-10-01,23.79117502885706,23.54536998419114,29.31517268834489,24.648072674777165,26.37508919028111,23.693317784728,29.749851495447295,37.8638412992833,24.203060869644546,52.498413312553176
1967-11-01,24.885901984046484,23.787461975474418,28.929617521021697,24.364120228554363,26.47360182959017,23.885207128996896,30.596005077093423,33.40188689151053,24.630532315617355,53.61705628952178
1967-12-01,25.94558421303244,24.284533512445144,27.943400407998304,24.025838210836582,26.470207720595454,24.302367723420904,31.446196327746755,29.99995684219619,25.28417933453869,53.327766267379914
1968-01-01,27.247522859012378,24.66911672494609,27.183319120371387,23.72472599802037,26.23952272430502,25.027703137287606,32.82706569617903,26.8655356714281,25.9976200361693,52.52122029219523
1968-02-01,27.796936736387362,24.723551176632945,27.267854669120876,23.496799827368623,26.326252372271256,25.535911459340515,35.018141840545226,24.498078782679674,26.61030046456225,52.86306815572304
1968-03-01,27.772766702315383,24.69871595002566,27.047788784298557,23.63426192568339,26.555454826866335,25.28179407906611,35.457831369319436,23.56712939375538,26.606869273338454,52.3999015883644
1968-04-01,28.04057668237125,24.58070152861311,27.324594361951736,24.04849822934336,26.924642097534505,24.857657341280394,35.587028718330494,25.509896520840922,26.754946046876736,54.47218677785137
1968-05-01,27.015024072983685,24.31740987868536,27.88916527108753,24.27596448607634,26.802137645895296,24.27112591935463,34.03493854361521,28.15307601023529,26.376382142199315,55.348071485462754
1968-06-01,25.599774893592382,24.216726259369487,28.546113289250865,24.49197450609944,26.442279764538476,23.80826260783885,33.03210567420637,32.15973740917141,25.849554801750863,55.601352276188315
1968-07-01,24.69982680152444,23.743997974160276,29.118482896897678,24.76471241929088,26.164083378564257,23.745878773553933,32.121550868934314,37.28555259058031,25.322299835096473,55.03175187819075
