,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10
1965-01-01,-2.1258545,2.0958557,0.1878357,2.3213806,2.4561157,2.856781,-1.5610352,-11.559235,1.2990112,1.068512
1965-02-01,-1.0654297,1.8130798,-0.25811768,2.2985535,2.5819702,2.4996338,0.36010742,-12.693756,1.4099121,1.1773987
1965-03-01,-0.46411133,1.5192566,-0.72058105,2.3016357,2.734253,2.6349487,1.5761414,-12.67569,1.2208862,0.9803772
1965-04-01,-0.8140869,1.7800293,-0.6599121,2.6567078,3.3462524,2.9914856,1.6293335,-12.876495,1.9506531,2.0210266
1965-05-01,-1.8509521,2.026001,-0.06515503,2.7474976,2.975006,3.1087341,1.2601013,-11.723907,1.7131348,2.5923157
1965-06-01,-2.7955017,2.4301147,0.48468018,3.0178833,2.559845,3.435028,0.85787964,-10.227051,1.0080872,2.729004
1965-07-01,-3.4517212,2.929016,1.5843201,2.7199402,2.7838135,3.6145935,-0.6694946,-4.969574,0.5639343,3.5093079
1965-08-01,-4.4955444,3.4763794,1.9615479,2.9195557,2.7977905,4.137512,-2.127472,-1.7786865,0.70565796,3.4509277
1965-09-01,-4.824127,3.5439758,2.6154175,3.0754395,2.4462585,3.9017334,-2.1786194,-3.9169922,0.73831177,3.2191467
1965-10-01,-4.872711,3.2708435,2.333313,3.1226501,2.629181,3.7348938,-2.0465698,-7.454834,0.9312134,3.6340942
1965-11-01,-4.755951,2.998932,1.6387329,3.0612793,2.7743835,3.722412,-2.115448,-9.045044,1.1367798,3.2528992
1965-12-01,-3.9496155,1.9187012,0.43328857,2.9575195,2.5523682,2.9919739,-1.6039734,-10.328339,1.5444641,2.9545288
1966-01-01,-2.5568237,1.6459656,-0.49325562,2.3695984,2.5531616,2.387268,-0.6516113,-11.623505,1.4674377,2.3443909
1966-02-01,-1.8592834,1.000061,-1.0519104,2.397461,2.5603638,2.2098694,-0.11743164,-12.99054,1.6611938,1.9864807
1966-03-01,-1.3889465,1.4083557,-0.7550659,2.632782,3.0563965,2.4189758,0.28781128,-12.798096,1.8380127,2.0145264
1966-04-01,-1.1381531,1.4554138,-0.27682495,2.7454224,3.809967,2.660675,-0.06097412,-12.9244995,1.5764465,2.1634521
1966-05-01,-1.967804,2.2354736,0.44421387,2.6288147,3.1315918,3.115448,-1.0948792,-11.598816,1.2868958,2.5768738
1966-06-01,-2.3381653,3.3023376,0.6482544,2.9755554,2.93927,3.3522644,-1.3174744,-10.394775,0.9921875,2.9453125
1966-07-01,-3.834137,3.584015,1.4074707,3.098877,3.031311,3.5547485,-1.6737671,-6.506897,0.7766113,3.8633728
