,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10
1965-01-01,7.056675e-06,1.4123216e-06,1.3409925e-05,-4.7614594e-06,-1.1356999e-05,-1.7279526e-05,1.354453e-05,7.1733302e-06,7.531827e-05,-7.233757e-07
1965-02-01,-1.3112003e-07,9.32697e-06,1.7663377e-05,1.6097401e-06,-9.741765e-06,-1.2214878e-07,1.4302714e-06,-2.4777546e-07,7.617973e-05,-3.3974866e-06
1965-03-01,3.099347e-06,7.482813e-07,1.6828839e-05,5.0645467e-06,-4.4743065e-06,-2.6616544e-06,6.482369e-06,3.3550168e-07,6.6829314e-05,7.7520235e-07
1965-04-01,5.046604e-06,5.199152e-06,-1.380677e-05,7.5053467e-06,-1.7485916e-05,4.2389875e-06,2.1800173e-05,4.364614e-06,5.8977483e-05,4.73253e-06
1965-05-01,-1.2976816e-06,1.7892162e-06,3.494184e-06,-1.8060222e-05,-1.4892568e-05,1.534821e-05,-9.297655e-07,-7.5029675e-07,5.6455923e-05,-9.687923e-06
1965-06-01,-1.2169185e-06,6.6349166e-06,1.7555692e-05,-1.3694662e-06,8.824456e-06,-1.9348008e-06,1.0511481e-05,-9.656578e-07,-1.8858867e-05,-4.2320244e-06
1965-07-01,-2.3655302e-06,1.0152537e-05,3.987727e-06,-1.6597536e-05,-1.234861e-06,1.5070029e-05,1.3104829e-05,-6.9645466e-07,-2.9375835e-05,-7.067654e-06
1965-08-01,-1.8001956e-06,1.091529e-05,-4.2679167e-06,-7.982955e-06,-4.5550696e-06,7.936076e-06,9.15648e-06,2.3007015e-06,-2.3103341e-05,-4.33073e-06
1965-09-01,3.4852055e-06,9.255185e-06,9.999989e-06,-7.1573886e-06,-1.3385019e-05,1.6003272e-05,7.855313e-06,1.026463e-06,2.525498e-05,1.4706166e-07
1965-10-01,6.410577e-06,4.382564e-06,1.0951182e-05,-2.2008571e-05,-1.2707605e-06,1.1893404e-05,1.131012e-05,-7.143972e-07,2.9634059e-05,-5.5242126e-06
1965-11-01,1.306893e-05,1.02781705e-05,7.756607e-06,-1.1608259e-05,-9.687923e-06,7.954026e-06,1.1005024e-05,2.2019958e-06,6.962905e-05,-8.198316e-06
1965-12-01,9.856412e-06,8.429619e-06,7.487404e-06,-1.0374497e-06,-1.0334021e-05,9.084688e-06,5.9260055e-06,-2.029119e-07,7.617973e-05,-3.2449316e-06
1966-01-01,8.331794e-06,-1.8842984e-06,1.4955143e-05,-2.169436e-06,-5.44445e-06,1.7654711e-06,2.1483684e-06,-8.385541e-08,7.2202725e-05,-5.2652213e-06
1966-02-01,6.482467e-06,7.199389e-06,1.1191321e-05,-1.6344871e-05,-7.521885e-06,-4.7845606e-06,8.74728e-06,5.366357e-06,7.4491974e-05,-7.912931e-06
1966-03-01,4.47021e-06,4.6331443e-06,6.982373e-07,6.4335873e-06,5.195274e-06,-3.4455297e-07,-4.9474947e-06,1.1463126e-06,7.685454e-05,-1.387639e-05
1966-04-01,2.8897302e-06,2.8082613e-06,8.535462e-06,3.8103171e-06,-7.1308386e-06,1.2929559e-06,3.7614373e-06,2.8001123e-06,9.678163e-05,-5.37113e-06
1966-05-01,-1.3710487e-06,8.388819e-06,1.0010033e-05,-3.3914548e-06,6.5802305e-06,8.367351e-07,-4.4994194e-06,1.7980565e-06,4.7990427e-05,-5.1267234e-06
1966-06-01,-6.1339597e-07,5.961072e-06,-3.6684469e-06,-9.55044e-06,1.0441814e-05,9.504933e-06,2.2624263e-06,-2.6093621e-06,-6.5605636e-06,-5.0748713e-07
1966-07-01,-4.2601823e-07,9.887834e-06,8.693205e-07,-1.8324543e-05,2.7349379e-06,6.4743217e-06,-5.941405e-06,-1.0533222e-06,6.066981e-06,-3.0981719e-06
1966-08-01,-2.8130344e-06,3.7125574e-06,1.789911e-06,-1.9929466e-05,-4.3446307e-06,1.4767767e-05,5.4804113e-06,5.353031e-07,-1.2651399e-06,1.5536534e-06
1966-09-01,-9.555624e-07,7.65561e-06,-1.7379512e-05,-2.0418272e-05,-1.0829535e-07,1.8099809e-05,7.028306e-06,1.1544616e-06,1.2690332e-05,-2.8782088e-06
1966-10-01,1.132167e-05,5.138245e-06,-6.454655e-06,-4.760117e-06,-8.53209e-06,1.348872e-05,3.9080805e-06,2.686058e-06,2.7908558e-05,-7.4241216e-06
1966-11-01,8.877629e-06,6.3602674e-06,5.887752e-06,3.1422787e-06,-9.004601e-06,3.6229394e-06,-7.1063987e-06,7.0038623e-06,0.00010941731,-9.460822e-06
1966-12-01,1.1207612e-05,4.5516754e-06,1.3907156e-06,2.0750485e-06,-7.1308386e-06,8.0792415e-06,7.5334065e-06,-1.0533222e-06,0.00010815456,-5.281512e-06
1967-01-01,8.352312e-06,3.0748524e-06,4.863414e-06,-9.514115e-07,-1.4554098e-05,8.055555e-06,4.045327e-06,1.9760519e-06,8.132238e-05,-4.9536175e-06
1967-02-01,6.587812e-06,-1.9058461e-06,6.1386672e-06,-1.2561904e-06,-8.643026e-06,3.219222e-06,1.0397525e-05,-3.798672e-06,6.957242e-05,4.0052255e-06
1967-03-01,3.8207545e-06,3.3186006e-07,1.0958956e-05,-6.589791e-06,-1.6743681e-05,7.2535076e-06,6.7963447e-06,-2.2155291e-07,6.4679945e-05,3.9891856e-06
1967-04-01,5.513073e-06,1.3905592e-06,7.927229e-06,2.3770735e-06,-2.594314e-05,4.727066e-06,-1.5128462e-06,1.0216172e-06,3.9944873e-05,-8.8355155e-06
