,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9,mgu250_cluster10
1965-01-01,-2.3541803,2.9557605,-3.9868546,-0.008473014,-0.90562934,-0.53770715,1.2500877,5.050212,1.3722942,-1.3856554
1965-02-01,-0.99524766,-0.19161911,-4.1234,1.5179638,-1.6460361,-0.83067626,-0.3148033,3.9379723,0.8661976,-1.989843
1965-03-01,-1.8073483,0.08114471,-5.313852,1.6629817,-2.3786216,-0.46275407,1.9409606,4.650029,1.1334217,-1.8692662
1965-04-01,-2.1579986,3.1323895,-2.338538,1.2543243,-2.1944973,-0.23626557,0.7355183,2.2759686,0.8518585,1.0552099
1965-05-01,-3.052874,1.8712212,3.154223,0.7058632,-1.8852342,-0.1114521,0.94701654,2.7449145,0.13361207,0.7309559
1965-06-01,-3.15846,2.2235012,2.0234084,0.24669342,-1.654509,-0.23528786,1.7643316,2.1329055,0.012709427,-0.27504578
1965-07-01,-3.2471,4.298725,1.227602,-0.43244705,-2.1808102,0.023463821,1.3035328,2.2613037,-0.8319801,1.2869126
1965-08-01,-3.523775,3.0437493,2.695706,-0.90432584,-1.1546043,-0.21410522,1.5652168,0.6755558,-0.67392653,2.0390515
1965-09-01,-3.4282913,3.824239,3.5381138,-0.028351974,-3.1255457,-0.22681466,1.2178255,1.0715039,0.051163483,-0.15218735
1965-10-01,-3.682806,1.239008,2.7680519,1.320153,-3.5166054,-0.15055771,2.6523635,1.5968279,0.6960869,-0.1039566
1965-11-01,-2.4890962,2.1325793,1.3768555,1.5023215,-2.57187,-0.48849908,1.3387282,3.269912,0.94082487,-0.14306298
1965-12-01,-2.0204759,0.74757594,-1.8053925,1.8216871,-1.3315586,-0.11503677,1.7741082,4.526518,1.3732716,-1.191103
1966-01-01,-1.0447559,-0.9101814,-4.7468615,1.8810856,-1.8630329,-0.70306855,0.9971634,5.5634966,1.9125957,-1.6257225
1966-02-01,-1.0916927,0.80875856,-0.94694364,2.4134746,-1.8075619,-0.48184165,1.1044937,3.2980545,1.8892914,0.07483635
1966-03-01,-1.9313049,-0.41422614,-0.8753891,2.593673,-2.2132545,-0.30197144,-0.7040531,2.329776,1.0723274,-0.08205757
1966-04-01,-2.6648986,2.513256,-0.5097412,2.2050486,-1.6660951,0.15820694,0.81794894,2.461724,0.9646679,-1.1320648
1966-05-01,-3.5353646,4.0634866,0.46477357,1.2151072,-2.093779,-0.13588715,2.172554,2.1334944,0.092889026,-0.93282926
1966-06-01,-3.38602,2.6268241,2.2385285,1.34804,-2.3678508,-0.0128005985,0.46641463,2.4177418,-0.9620422,2.2355742
1966-07-01,-3.0285773,3.97191,2.6035197,0.5908138,-2.2034078,-0.06137848,-0.30000228,0.44015655,-0.83632964,2.7801075
1966-08-01,-2.870699,4.5072536,1.4077784,-0.044639207,-3.2511172,-0.2025177,1.8364462,-0.50219154,-0.4079895,1.7051547
1966-09-01,-3.3200455,4.500689,3.4483838,0.3682743,-2.5431256,-0.36860198,1.8597507,0.35087776,0.2336998,2.8654473
1966-10-01,-3.6072469,2.198484,0.97385824,0.47724646,-2.2375433,-0.033151247,2.1761646,2.4745255,0.53567123,1.0362217
1966-11-01,-3.4661078,2.869058,-0.39190674,1.5479324,-2.1866677,-0.105033875,-1.059198,3.9108596,0.072539136,-0.53993833
1966-12-01,-1.970692,0.4910322,-2.3058167,1.55581,-1.4340366,-0.9141201,0.11225452,5.131547,0.46477395,-1.231847
1967-01-01,-1.7166421,-0.3748726,-2.4125075,0.91726243,-1.9801636,-0.31446227,0.8833019,5.53133,1.1860081,-1.9527336
1967-02-01,-0.09404488,-1.546513,-3.6154969,0.98616314,-1.1272304,-0.55773735,2.653171,4.1980505,1.1879677,-1.0808609
1967-03-01,-1.1993965,0.4552025,-1.9703667,0.42385405,-1.6751713,-0.09567718,0.8258301,2.6538246,1.3440555,-0.028083038
1967-04-01,-2.124496,0.99465334,-0.8111351,-0.4672846,-1.5527172,0.41177177,-0.81766623,2.3677711,0.33732033,-1.7202342
1967-05-01,-2.9604485,1.0031437,-0.34809607,1.2859309,-1.459652,0.22107048,1.1641299,1.5370432,0.57439077,0.7869713
1967-06-01,-2.5610852,2.392915,0.9090988,0.38924026,-3.5354931,0.05485954,0.1554348,2.7400315,0.09339142,0.4398548
1967-07-01,-2.342627,3.2099285,2.533329,-0.20409012,-2.6420684,-0.23380546,0.9871429,0.45095748,0.035266876,2.6858253
1967-08-01,-2.0764937,1.4054458,3.2027442,-0.6233727,-1.097841,-0.1590271,1.1011066,0.07967682,0.0414711,3.62268
1967-09-01,-3.3637307,1.5550034,3.7503586,0.44148788,-2.2355213,-0.6792122,1.437447,0.2099678,0.3213188,0.8950573
1967-10-01,-3.2308273,2.3860576,3.757216,1.8335451,-0.79023665,-0.38173026,0.081962585,3.103475,0.6334957,-0.25992888
1967-11-01,-3.8564858,-0.10808601,0.49993896,1.5520642,-1.9958376,-0.4215687,1.4335287,3.3895278,1.0661663,-0.816687
1967-12-01,-2.0431862,-0.1936409,-0.80231935,1.2167032,-0.3448307,-0.7200295,-0.8604439,4.7424,0.9123642,-0.4741417
1968-01-01,-1.4554265,1.8201034,-6.1798186,0.4981491,-0.7939026,-0.5652496,0.5017956,5.442076,1.2508423,-2.4006693
1968-02-01,-0.9463371,-1.0903847,-9.243471,2.682565,-0.67939377,-0.5834839,-0.59369504,6.110894,1.6611042,-2.0006187
1968-03-01,-1.591816,-1.5068458,0.72753066,1.5079399,-1.0969486,-0.5262291,-0.8351105,1.705595,0.9157036,-0.1775978
1968-04-01,-2.4207268,0.07366447,0.23849908,0.79062,-1.8562065,-0.14477691,0.40697938,1.0495408,0.7964546,-0.52476996
1968-05-01,-1.9327885,1.070327,-0.7873379,0.747588,-2.0170293,-0.08205223,1.6169784,2.208485,0.5845772,1.4331806
1968-06-01,-2.5038729,1.8795456,-0.9922863,0.08460541,-3.1234596,-0.58311844,2.347427,3.5038178,0.22755814,2.644638
1968-07-01,-3.146434,0.85516816,2.1577945,-0.2673084,-2.718668,-0.25162736,2.041098,1.3175781,0.09116898,2.717574
1968-08-01,-2.802544,3.1606565,2.4342198,-0.78952634,-2.0257816,-0.12399063,1.5630062,1.2723583,-0.364312,3.1741493
1968-09-01,-2.8459404,3.652242,2.3882706,0.39020425,-1.4430275,-0.36139527,0.4284956,0.8372986,0.14951782,1.0805382
1968-10-01,-2.5195546,1.7814472,3.5220513,1.0265663,-2.6840236,-0.48064423,1.9929607,2.3798833,0.5236763,0.10648575
1968-11-01,-1.9357059,2.5713387,-0.79062045,2.030522,-1.7996819,-0.24360427,2.9418502,4.899438,0.9499844,-0.11852036
1968-12-01,-2.4356787,2.863809,-1.1235702,2.0545907,-1.6877254,-0.13274232,2.0279698,2.1304436,1.2887691,-0.26329708
1969-01-01,-2.6199856,2.8538537,-1.5627693,0.7457241,-0.83728063,-0.6531719,0.021562958,3.9336274,1.9210354,-1.8709443
1969-02-01,-1.4065254,-0.41797677,-0.33570862,1.8211855,-0.8303143,-0.41665,-2.3330414,3.6997597,1.5209717,-0.79050714
1969-03-01,-1.7077343,1.3969055,-0.60507125,2.987872,-1.4370445,-0.38082352,-2.5609384,1.7448883,1.1278744,-0.34035283
1969-04-01,-2.408675,0.9892124,1.6304413,2.379483,-2.4717033,-0.42593843,0.075302124,1.0956967,0.49162063,-0.8814003
1969-05-01,-2.978583,2.337022,2.9129014,2.871767,-1.6430473,-0.26372337,0.8313099,2.0646734,0.5831772,1.0286878
1969-06-01,-3.4652278,3.355426,3.8361,1.4377079,-3.19487,-0.25111848,1.6894894,1.5912979,-0.0056388853,0.4050396
1969-07-01,-2.869445,4.050064,1.5558031,-0.5918026,-0.563937,-0.3463238,2.9328053,1.4556217,-0.10615234,0.19173852
1969-08-01,-2.9480643,4.1253657,2.0427794,0.50057715,-1.3537811,0.22889213,1.9293286,1.3332138,-0.024216462,0.49128875
1969-09-01,-3.199182,3.772408,1.7909981,0.77524793,0.29689637,-0.028196717,0.94409716,2.274989,0.10051346,1.4350544
1969-10-01,-4.070963,3.5415256,1.8845451,0.7855312,-2.7782197,-0.18576737,1.8463967,2.7944744,0.63326836,-0.77491605
1969-11-01,-2.8518634,3.0120878,2.0825868,2.578188,-1.9270065,-0.2650505,-0.9848997,3.9014504,0.93149185,1.135504
1969-12-01,-1.6609608,1.4934385,-0.1180954,2.3250797,-1.27682,-0.4027176,-0.49029368,5.4380126,0.92950094,0.376511
1970-01-01,-0.7407993,0.06522789,-5.0245223,2.4853048,-1.0955578,-0.66159403,1.2922386,4.854132,1.7661377,0.7557751
1970-02-01,-1.574448,-0.1644003,-4.8834176,2.0054164,-0.9081947,-0.35875168,0.12746009,5.393258,1.4163711,-1.1102009
1970-03-01,-2.3089242,0.741465,-4.3765717,2.5638442,-1.3937413,-0.64861524,-0.33312646,4.3113456,1.191735,0.766757
