,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10
1965-01-01,0.2549262550788197,-0.8125412762995218,0.22315699301782202,-0.26650604613930234,-0.8269103864828746,0.051147762972574964,0.02356109821247521,0.9546025310243879,-1.4189477976378018,1.005616530458978
1965-02-01,1.2430799685842622,-0.9819756145264777,0.25760580078174505,-0.23673503270109605,-0.7299258684118589,-0.8155138064653445,0.010568838512903621,-0.9244645209539504,-1.3953490837200266,0.8143719840557018
1965-03-01,-0.008202955974795954,-1.093513885912457,0.3165586561453147,-0.3328574166073363,-0.731405553718408,-0.39617094473961073,0.03974725788265701,1.077710503623599,-1.4641111498480444,0.9159682595983465
1965-04-01,0.3506154912274058,-0.7378786553247394,0.015743850358848364,-0.19792982807945347,-1.1152971535921097,-0.5590637142841632,-0.02400674253771127,0.8534400236038934,-0.04508263087487435,0.6447294291029586
1965-05-01,1.2919519974933407,-0.8072595327345442,-0.006111694978234546,-0.21701337733509798,-0.6395071124037107,-0.29816505236503404,-0.05279355288129127,1.2450624647594632,-0.2560215221868979,0.6275019905668624
1965-06-01,0.8836162041842452,-0.6129489054586894,-0.19493556576348392,0.05849618000336962,-0.8552578588326772,-0.10531430061046894,-0.10323156348857766,1.319921300524757,-0.8427922521625553,0.8752659280249413
1965-07-01,0.939215986224694,-0.8260910557505149,-0.21439484508881151,0.05381349216207573,-0.5856755293077893,0.4178989774141556,-0.09955666636180338,1.2746428308032807,-0.28250630911406094,0.4414983410784539
1965-08-01,1.0147044329139276,-0.7304804902886947,-0.050767661769533415,-0.03857414890854643,-0.7130709166328113,0.3786570750750028,-0.10025666539426695,0.9415675912584577,-0.17604946687414838,0.4196709378602657
1965-09-01,0.8956768890706505,-0.8399428099310831,-0.14702480876706336,0.07243525040777106,-0.8397549804713992,-0.21568773648677728,-0.06583391549560584,0.9150242521649314,-1.36041598277049,0.2555276960768598
1965-10-01,1.485916754094566,-0.7581712641755851,-0.14203983089311525,-0.08847837096436202,-0.9201472418175803,-0.43074324344977355,-0.020977399571529592,0.46861244099480764,-0.9069421538361557,0.37903270505844283
1965-11-01,1.1705481909154876,-0.7550283394816194,-0.13948574743635667,-0.017598743996791892,-1.2153365131881502,-0.42072530740346664,0.017430422920829473,1.159040814354306,-0.47423062292305196,0.5125257246037748
1965-12-01,0.9076702643216141,-0.8898385553970974,0.11910096503020635,-0.31950083713452243,-1.2191253403822582,-1.0694526709043062,0.025328650258361455,1.7866046655745733,-0.31494122367721417,0.9295964177618636
1966-01-01,0.9005063432988113,-1.0455052168588452,0.11402535471108441,-0.04706953205890603,-1.3275910168886185,-1.2971509725619585,0.05697268758953782,0.9737577040990193,-1.7225740192172763,1.317174257116115
1966-02-01,1.0489307283385982,-0.8756727229253828,0.23026812027712337,-0.20384244547274552,-1.255809267361959,-0.9976038566002479,0.08010167729417306,1.5224160466875347,-1.8563755460687583,0.5869104824167617
