,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1020.6029,1017.3706,1018.9254,1012.15436,1016.6543,1013.14294,1020.59674,1008.9854,1018.9254,1014.5321
1965-02-01,1016.4869,1016.73303,1017.99945,1010.5234,1015.58203,1017.8407,1014.0682,1010.8446,1014.7095,1012.93335
1965-03-01,1019.308,1017.73834,1017.6305,1011.342,1017.19946,1017.40405,1019.12445,1013.33954,1019.4531,1015.04065
1965-04-01,1022.2631,1015.1182,1018.11664,1011.54175,1016.872,1020.62335,1021.3254,1018.5533,1018.8695,1015.94055
1965-05-01,1020.38586,1016.7771,1015.52563,1010.2517,1018.56323,1020.8758,1020.88947,1019.1083,1019.1958,1017.1858
1965-06-01,1019.9009,1015.98456,1016.1867,1010.18665,1020.5266,1024.2079,1025.297,1025.323,1021.6181,1015.6844
1965-07-01,1026.5292,1015.40845,1016.7554,1010.5519,1020.57935,1021.997,1027.0371,1023.8309,1022.103,1010.6691
1965-08-01,1025.9904,1014.6661,1018.5774,1010.4012,1019.5852,1020.8137,1021.4339,1019.966,1020.366,1014.84216
1965-09-01,1024.5186,1015.0965,1022.01874,1010.7615,1018.8764,1017.1926,1018.9824,1017.69617,1022.3201,1018.53534
1965-10-01,1025.0681,1016.4943,1023.3167,1011.1454,1018.05835,1016.71075,1022.2841,1016.69836,1024.0981,1017.1908
1965-11-01,1025.3466,1019.0761,1017.72595,1011.466,1018.03107,1021.1926,1019.5988,1013.1188,1022.8938,1016.8565
1965-12-01,1019.1182,1019.03204,1015.81714,1010.3708,1017.3297,1023.8954,1020.59174,1010.94946,1020.59174,1019.66956
1966-01-01,1020.593,1018.9194,1018.8931,1010.10565,1017.8942,1018.962,1012.8258,1012.7894,1020.8784,1018.3342
1966-02-01,1020.18616,1019.4439,1020.7138,1010.4649,1016.55225,1017.03107,1017.34534,1009.77515,1021.89233,1017.7139
1966-03-01,1021.05554,1017.15063,1019.5572,1010.39294,1017.05554,1017.8404,1019.407,1013.8679,1019.03076,1013.9693
1966-04-01,1021.20825,1014.35547,1017.5669,1010.7742,1017.443,1018.7079,1018.16833,1018.02563,1016.558,1015.8494
1966-05-01,1019.07837,1016.45844,1013.84534,1011.20654,1019.1478,1020.02655,1026.4983,1022.22656,1017.9192,1008.9133
1966-06-01,1020.8427,1016.1386,1022.45,1011.32117,1020.25256,1023.1147,1025.6439,1023.29126,1021.5174,1020.10486
1966-07-01,1023.26556,1014.56696,1016.46466,1010.5144,1019.49713,1023.4433,1023.3445,1021.2671,1026.012,1013.75464
1966-08-01,1023.69867,1014.28094,1021.1688,1011.3399,1018.8499,1022.3924,1023.1072,1022.4487,1024.8796,1015.9652
1966-09-01,1023.4796,1015.59906,1023.97095,1011.1484,1018.5394,1018.0932,1020.8622,1017.3547,1023.1304,1019.66425
1966-10-01,1021.0443,1014.7328,1022.36804,1011.2579,1017.66455,1019.1729,1017.8329,1017.14813,1021.1256,1017.1169
1966-11-01,1016.15485,1016.43024,1020.2901,1011.9764,1017.06995,1019.03516,1016.28,1013.3502,1020.1524,1015.4126
1966-12-01,1018.74725,1018.435,1021.06116,1011.71985,1015.89136,1019.0002,1017.0361,1011.3875,1016.0253,1018.5714
1967-01-01,1016.4266,1021.9628,1019.62213,1011.6805,1016.70306,1019.313,1018.42773,1007.6622,1019.2121,1015.3353
1967-02-01,1020.5617,1020.077,1021.3758,1012.1971,1015.9716,1022.0122,1023.0432,1010.87286,1019.5996,1018.4169
1967-03-01,1022.4991,1019.2477,1020.516,1011.8198,1015.11975,1019.8223,1020.955,1015.1089,1021.3823,1017.72034
1967-04-01,1021.4172,1014.52405,1017.7247,1011.5122,1016.37946,1021.5768,1016.9955,1019.6729,1020.9506,1016.9628
1967-05-01,1017.1696,1015.47534,1020.3593,1011.1602,1017.71814,1021.4695,1025.4703,1021.4121,1019.0728,1017.5934
1967-06-01,1018.1549,1015.75616,1024.9072,1010.73724,1018.6149,1018.9487,1025.6277,1021.79016,1022.41125,1017.7936
1967-07-01,1023.9567,1015.07336,1024.6047,1011.1602,1018.9132,1022.4671,1026.4128,1021.6196,1022.47217,1020.4021
1967-08-01,1025.8896,1014.43634,1022.9286,1011.2335,1019.5539,1020.80115,1024.075,1019.3551,1023.9052,1024.4574
1967-09-01,1025.2236,1015.53265,1023.6941,1011.3946,1018.36896,1019.051,1020.1771,1018.10486,1023.2711,1015.90485
1967-10-01,1020.48553,1016.957,1020.5472,1011.01807,1017.87555,1018.55835,1020.4645,1016.0072,1024.2557,1022.25305
1967-11-01,1021.03845,1017.7007,1018.8791,1011.52155,1016.6247,1023.3705,1020.7997,1012.94666,1017.5157,1017.0455
1967-12-01,1019.7352,1018.9865,1019.54877,1011.77264,1017.4685,1014.15625,1012.32263,1010.9847,1018.76154,1014.9964
1968-01-01,1021.06335,1020.3921,1018.60315,1011.5245,1016.1172,1010.2328,1019.094,1008.4045,1021.0505,1012.5871
1968-02-01,1023.7146,1016.9744,1017.2356,1012.2558,1016.5859,1005.78467,1013.65405,1011.483,1021.8054,1014.6481
1968-03-01,1023.384,1017.2871,1023.3482,1012.34814,1016.067,1021.6244,1021.1005,1014.2659,1019.54553,1020.25397
1968-04-01,1022.25696,1014.4942,1016.8134,1012.03467,1016.7405,1022.0845,1018.7791,1014.57935,1016.8656,1011.5753
1968-05-01,1018.5609,1013.31415,1015.5583,1011.35913,1017.6521,1019.2257,1021.54565,1017.8897,1020.8415,1013.18823
1968-06-01,1021.23364,1013.7278,1022.00867,1012.029,1019.16486,1022.9303,1023.27094,1021.8498,1021.605,1016.02985
1968-07-01,1023.08923,1014.9479,1021.3782,1011.5695,1020.0715,1021.46045,1024.4531,1022.67847,1023.07556,1015.8631
1968-08-01,1028.9728,1014.3475,1018.5223,1011.6511,1019.7688,1021.2165,1020.966,1016.8764,1022.9375,1013.1897
