,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,0.034249842,0.3778056,0.024268866,0.68401146,0.021957457,-0.056577027,0.019488513,0.042392194,0.02747327,0.14540642
1965-02-01,0.029732168,0.77342,0.01602143,0.071074426,-0.00026333332,-0.090827525,-0.05195427,-0.010086715,0.0120815635,0.24395543
1965-03-01,0.02137965,0.29580396,0.025161922,0.49684185,0.029049218,-0.043496728,0.014077783,0.0024157763,0.011923969,0.10979009
1965-04-01,0.030415058,1.5855038,0.019646108,0.47530395,0.0015752912,0.01770246,0.020276487,-0.046858728,-0.03440875,0.14855832
1965-05-01,0.029994786,2.3857155,-0.009036064,0.34250444,0.063930094,0.018753052,0.0287866,-0.013343632,-0.010874689,0.12875396
1965-06-01,0.019278407,1.7150464,-0.014656961,0.00089240074,0.03855741,0.017965078,0.031097949,-0.08053136,0.012501836,0.27521163
1965-07-01,0.024636567,1.8532567,-0.028472722,-0.081424415,-0.08704531,0.028681517,0.010348022,-0.07385987,-0.012503147,-0.12844008
1965-08-01,0.016284108,1.6763306,0.020906866,-0.06818652,-0.051113784,0.032411218,0.029364407,-0.085416794,-0.0065145493,0.6610552
1965-09-01,0.017492294,1.0820423,0.030625165,0.16169119,-0.0012614131,0.03178084,-0.00856328,0.0566808,0.010242999,0.35075188
1965-10-01,0.024268866,1.5583451,0.022535324,0.06681937,0.014077783,0.027000487,-0.058835924,-0.05332011,-0.084103525,0.5928168
1965-11-01,0.014970779,1.4667827,0.031938434,0.7423739,0.055157363,0.04023844,0.0351429,-0.022116423,-0.12786222,0.09886354
1965-12-01,0.027525842,1.8349757,0.03414476,0.6157731,-0.008248091,0.005462587,0.014340401,0.029837191,-0.04255116,0.3347298
1966-01-01,0.029575408,0.38418758,0.026338398,0.3912999,0.015441954,-0.0038433075,0.018998086,0.064817786,-0.03917688,0.24554324
1966-02-01,0.020092309,0.6614763,0.020730615,0.045532465,-0.013417602,-0.003296256,0.033450663,0.060668945,-0.1114853,0.32300353
1966-03-01,0.024560273,0.80545485,-0.015241265,0.46132874,0.007736981,0.0063236356,-0.037945926,0.021870375,-0.064480305,0.2562573
1966-04-01,0.034180164,1.5265787,0.004271984,0.17291567,-0.0010166168,0.027660549,-0.006533265,-0.036076665,-0.06999689,0.18458715
1966-05-01,0.029210627,1.7239908,0.018451035,0.16211045,0.0015820861,0.0054118037,-0.04469347,-0.03411621,-0.0150132775,0.19224656
1966-06-01,0.02424115,2.124833,0.018633366,0.042158723,0.037553906,0.02424115,-0.0117762685,-0.119190335,-0.018022358,0.9107261
1966-07-01,0.017356813,2.127842,0.022007167,-0.07200289,-0.015697181,0.025061786,0.0107916,-0.07674444,-0.113719344,0.79469526
1966-08-01,0.028116465,1.7625613,0.021414459,-0.081896305,0.0012173653,0.02802527,-0.037170887,-0.061471224,-0.012961686,0.68928725
1966-09-01,0.02250868,1.0809199,0.023602843,0.008831143,0.045669258,0.030715168,0.026475132,-0.023994863,-0.01989162,0.58447194
1966-10-01,0.029985726,1.2143668,0.019362867,0.40146685,0.025061786,0.03481841,0.013891816,0.05433166,0.004363179,0.3194474
1966-11-01,0.014028609,1.0930017,0.024058819,0.48608506,-0.04524058,0.017675936,-0.01628989,0.028298795,-0.005666971,0.38550976
1966-12-01,0.021642447,1.7653425,0.015943468,0.4791551,-0.012460172,-0.027550995,0.044939816,-0.010545313,-0.023265362,0.3551913
1967-01-01,0.032398164,0.7301105,0.022144616,0.55810195,0.043384135,-0.042620182,0.0078105927,0.019528925,0.019528925,0.23977101
1967-02-01,0.030462563,0.1345675,0.02240616,0.36569095,-0.01714325,-0.037807226,0.012257218,0.06258339,0.03354907,0.22459996
1967-03-01,0.019633532,0.5000334,0.032398164,1.0282482,-0.015939951,-0.043352604,0.020784438,0.05463165,0.006293416,0.30547744
1967-04-01,0.030881047,0.7309998,0.028997779,0.95417154,-0.032366633,0.035850883,0.037315667,0.07294154,-0.002129078,0.27984357
1967-05-01,0.030096352,2.727356,0.037158728,0.06624538,-0.020543694,0.025597334,0.009118438,-0.06731236,6.8068504e-05,0.11641455
1967-06-01,0.026643634,1.6245236,0.03391528,-8.881092e-05,-0.013690472,0.04123926,0.0003296137,0.055207074,-0.024781108,0.49166316
1967-07-01,0.028265357,1.6034935,0.03286898,-0.08002472,-0.07683349,0.023138583,0.03595555,0.007967472,-0.048740864,0.5882872
1967-08-01,0.018064141,2.1840746,0.034699976,-0.05407691,-0.009243846,0.029677868,0.031037986,-0.01034236,-0.04586363,0.5159892
1967-09-01,0.020209014,1.2623535,0.025754273,0.04155314,-0.02274084,0.0276376,-0.0039601326,0.029102385,-0.009871602,0.7144163
