,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6
1965-01-01,3.294242e-05,8.686614e-05,5.2859457e-05,1.1341472e-06,6.500984e-05,8.083334e-05
1965-02-01,2.6939135e-05,8.796988e-05,5.1737767e-05,9.726209e-07,7.822784e-05,7.456085e-05
1965-03-01,2.7998005e-05,8.8355744e-05,4.9359787e-05,1.2149103e-06,6.264082e-05,0.00012692137
1965-04-01,3.0178573e-05,8.8526234e-05,4.7924023e-05,1.2014061e-07,6.526109e-05,0.00016726632
1965-05-01,2.8446684e-05,8.561881e-05,4.916237e-05,2.1884625e-07,6.673275e-05,0.00014384543
1965-06-01,3.034907e-05,8.829292e-05,5.049942e-05,-1.5804108e-07,6.81057e-05,0.00017776535
1965-07-01,3.166818e-05,9.199899e-05,5.052634e-05,-5.528782e-07,6.741474e-05,0.00019833267
1965-08-01,3.128232e-05,8.8266e-05,5.1513427e-05,3.175519e-07,6.652636e-05,0.00019888005
1965-09-01,3.1856627e-05,8.8598026e-05,4.7600977e-05,4.4318585e-07,6.464192e-05,0.00014859243
1965-10-01,3.0456755e-05,8.787117e-05,5.1468563e-05,-1.1317752e-07,7.498839e-05,7.727983e-05
1965-11-01,2.7522412e-05,8.7521206e-05,5.05084e-05,7.662311e-07,7.322061e-05,9.8744495e-05
1965-12-01,2.791725e-05,8.641746e-05,5.0113562e-05,1.4302714e-06,5.950009e-05,9.430261e-05
1966-01-01,2.5697904e-05,8.885392e-05,4.9694405e-05,1.4314501e-06,6.4413354e-05,8.041149e-05
1966-02-01,2.9396553e-05,9.192526e-05,5.1372645e-05,6.16772e-07,5.983485e-05,9.398406e-05
1966-03-01,2.7221358e-05,8.874801e-05,4.8985632e-05,2.9090006e-07,7.775781e-05,0.000112355105
1966-04-01,2.815824e-05,8.9293855e-05,4.812207e-05,1.545508e-06,5.644578e-05,0.00016451908
1966-05-01,3.0895564e-05,8.741194e-05,4.9800314e-05,3.1534e-07,7.350519e-05,0.00015620119
1966-06-01,3.2402724e-05,8.5179716e-05,4.7706584e-05,-3.526984e-07,6.9602866e-05,0.00016052714
1966-07-01,3.244346e-05,8.915535e-05,4.985734e-05,8.722782e-08,6.889409e-05,0.00018390031
1966-08-01,3.166951e-05,8.678464e-05,5.2008094e-05,2.82751e-07,6.527691e-05,0.00019299214
1966-09-01,2.9600225e-05,9.0377376e-05,5.105492e-05,1.7684215e-07,6.728918e-05,0.00017224225
1966-10-01,2.9111416e-05,8.683352e-05,4.8936752e-05,1.9313666e-07,6.627897e-05,0.00010738555
1966-11-01,2.9697985e-05,8.898428e-05,5.1087507e-05,5.4344855e-07,7.576185e-05,9.011433e-05
1966-12-01,3.3649183e-05,9.00515e-05,4.9800314e-05,1.219636e-06,6.398157e-05,0.000104892635
1967-01-01,2.9908777e-05,8.848123e-05,5.0467406e-05,2.2567692e-06,6.506398e-05,7.34767e-05
1967-02-01,3.051031e-05,8.809625e-05,4.9055805e-05,2.2006243e-06,6.441432e-05,0.0001034732
