,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6
1970-01-01,21.748960494995117,13.23458480834961,20.574792861938477,28.269428253173828,26.364830017089844,45.005821228027344
1970-02-01,25.681623458862305,12.59169864654541,35.12590408325195,27.48520278930664,12.198450088500977,31.95624542236328
1970-03-01,20.097553253173828,8.76616382598877,31.36934471130371,26.250459671020508,26.167648315429688,36.23706817626953
1970-04-01,20.312780380249023,5.499406814575195,23.063098907470703,17.480009078979492,21.96973991394043,30.600393295288086
1970-05-01,8.683380126953125,5.631920337677002,18.17557716369629,24.1663875579834,16.300764083862305,7.0682244300842285
1970-06-01,3.1052777767181396,2.397002696990967,13.374972343444824,12.90876293182373,10.653131484985352,8.155736923217773
1970-07-01,4.535490036010742,11.134260177612305,5.798612117767334,10.881977081298828,18.517446517944336,4.96584415435791
1970-08-01,7.821457386016846,9.784908294677734,4.7092766761779785,8.737138748168945,10.460533142089844,5.664243221282959
1970-09-01,3.42524790763855,4.4999189376831055,9.6893949508667,8.797209739685059,6.832638263702393,6.614113807678223
1970-10-01,6.039722919464111,0.5459571480751038,18.867782592773438,12.986764907836914,9.797636032104492,17.627296447753906
1970-11-01,9.567176818847656,5.659069538116455,21.90918731689453,21.724838256835938,13.34240436553955,22.404132843017578
1970-12-01,19.453144073486328,11.667078971862793,35.65074157714844,22.947528839111328,14.96749496459961,32.061500549316406
1971-01-01,20.5003719329834,11.112715721130371,33.24466323852539,20.95241355895996,19.07603645324707,36.71766662597656
1971-02-01,20.14126968383789,9.682488441467285,37.27791213989258,27.92241668701172,14.31670093536377,27.928340911865234
1971-03-01,23.565603256225586,9.845433235168457,39.727272033691406,23.002376556396484,12.427393913269043,32.387474060058594
1971-04-01,13.708759307861328,4.3077712059021,29.13471031188965,28.73640251159668,15.46436595916748,24.82477569580078
1971-05-01,13.451763153076172,1.892850399017334,31.149538040161133,20.764101028442383,12.424168586730957,16.4979305267334
1971-06-01,5.028003692626953,3.1062045097351074,10.016595840454102,12.451120376586914,11.670039176940918,10.30128002166748
1971-07-01,3.183645248413086,3.4157090187072754,7.375555038452148,11.038415908813477,10.574226379394531,5.478535175323486
1971-08-01,11.579180717468262,8.39455795288086,3.5796432495117188,7.521975040435791,11.3829984664917,6.2096662521362305
1971-09-01,5.36517333984375,3.9416043758392334,11.568105697631836,4.268459320068359,9.398358345031738,9.559569358825684
1971-10-01,4.670238971710205,3.3560802936553955,23.380088806152344,7.83862829208374,8.987196922302246,9.432942390441895
1971-11-01,15.170243263244629,9.129253387451172,27.17742919921875,14.850540161132812,11.423904418945312,25.756595611572266
1971-12-01,21.75721549987793,15.628474235534668,33.060630798339844,15.36587905883789,12.833585739135742,30.66786766052246
1972-01-01,27.017637252807617,20.956707000732422,43.51571273803711,23.589061737060547,12.661601066589355,24.870445251464844
1972-02-01,29.79955291748047,11.801423072814941,37.205841064453125,29.995649337768555,13.732996940612793,35.9596061706543
1972-03-01,23.2144775390625,9.577827453613281,40.44953918457031,36.09231185913086,11.881322860717773,24.425373077392578
1972-04-01,18.675886154174805,4.256285667419434,37.48554229736328,23.647066116333008,6.477275848388672,24.37624168395996
1972-05-01,13.665541648864746,3.1402525901794434,21.149293899536133,22.46303939819336,15.298431396484375,16.822479248046875
