,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6
1970-01-01,-0.4339574,0.32670957,0.3811102,0.63992894,-0.65436757,0.19766179
1970-02-01,-0.9197531,-0.47906902,1.1765264,0.5773169,-0.107185476,0.31554848
1970-03-01,-0.6269445,-0.4678302,1.0913658,0.14041157,-0.010929543,0.3477471
1970-04-01,-0.63796526,-0.22367477,0.17695922,0.6266105,0.06528446,0.30354974
1970-05-01,-0.25865886,-0.23013349,-0.14243712,-0.097787164,0.2545965,0.34287146
1970-06-01,0.03287976,-0.43583304,0.5021303,-0.4214598,0.23296975,0.29715443
1970-07-01,0.11958215,-0.057942934,0.18639421,-0.43063235,0.052313853,0.29878575
1970-08-01,0.09906431,-0.26364475,0.28629342,-0.5715796,0.04765864,0.31523287
1970-09-01,0.07246907,-0.1631083,0.17694649,-0.24931228,0.13667661,0.20215425
1970-10-01,-0.2127416,-0.097382076,0.01665938,0.28461415,0.12399448,0.21065123
1970-11-01,-0.3675069,-0.08640947,0.8091635,0.063284494,-0.16119385,0.28186774
1970-12-01,-0.7580806,-0.5478087,0.7948698,0.54524505,0.007931446,0.24211532
1971-01-01,-0.77395195,-0.18877542,0.5831729,0.57231617,-0.17526248,0.16265376
1971-02-01,-0.8379707,-0.46039018,1.0032499,0.34711468,0.1283985,0.35235012
1971-03-01,-1.0959277,-0.56025124,1.2570524,0.604836,-0.17896096,0.4871518
1971-04-01,-0.41634765,-0.51385534,0.7700651,0.097704604,0.08955125,0.17074536
1971-05-01,-0.58913463,-0.558209,0.5091179,0.13220717,0.27842027,0.39495587
1971-06-01,0.06954549,-0.4510148,0.4373213,-0.41143376,0.19828011,0.27276617
1971-07-01,0.19946896,-0.41138893,0.11955045,-0.546685,0.12234079,0.3142218
1971-08-01,0.15414515,-0.30092672,0.3446746,-0.5156016,0.1688211,0.32410243
1971-09-01,0.045775123,-0.2274864,-0.09936332,-0.16511111,0.24385785,0.2381217
1971-10-01,-0.20842257,-0.24650614,-0.10904417,-0.008771617,0.23781133,0.23198406
1971-11-01,-0.7291708,-0.47647744,1.1539729,0.36049408,-0.059406444,0.2633981
1971-12-01,-0.706826,-0.5074332,0.61146945,0.31811368,0.16790316,0.16855857
1972-01-01,-1.0474553,-0.4218998,0.60966545,0.07582838,0.1211447,0.40671268
1972-02-01,-0.86734885,-0.4053704,1.033336,0.4232457,-0.24528193,0.36987266
1972-03-01,-0.60132575,-0.5064119,0.9061392,0.023444586,-0.052170806,0.29564017
1972-04-01,-0.73626107,-0.6607687,0.8734663,0.44568285,0.12044154,0.30413103
1972-05-01,-0.21130893,-0.4924944,0.6825774,-0.3396773,0.19757694,0.25792614
