,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,-0.17868042,-10.33606,-3.0516968,-5.3289795,-0.0040283203,-20.517365
1965-02-01,-0.93829346,-10.901093,-3.790863,-7.0605774,0.33602905,-22.75943
1965-03-01,-0.9173584,-10.64563,-3.7764282,-7.459259,1.0639954,-23.693481
1965-04-01,-0.7383423,-10.319397,-3.9786072,-7.49527,0.4032898,-23.584808
1965-05-01,-0.19714355,-8.665009,-3.1524963,-5.90625,-0.16418457,-19.271454
1965-06-01,0.440094,-6.4565735,-1.2229614,-3.6593933,-0.74346924,-14.390076
1965-07-01,1.1265259,-4.7287903,0.10864258,-1.4431458,-1.480072,-7.1936646
1965-08-01,1.701416,-4.0042114,1.067749,-0.13024902,-1.6575928,-3.505249
1965-09-01,2.0040588,-4.443054,1.263092,-0.7312622,-1.019165,-6.726288
1965-10-01,1.4998779,-5.5958557,0.10726929,-1.971405,-0.81729126,-11.772522
1965-11-01,1.1540222,-7.2519836,-0.97354126,-3.9493713,-1.1037903,-14.912048
1965-12-01,0.83029175,-9.152924,-1.9060059,-4.9636536,-1.050293,-18.494995
1966-01-01,0.0057373047,-9.549103,-2.9267273,-6.327179,-0.032073975,-21.29712
1966-02-01,-0.59454346,-10.118134,-3.6924133,-7.2774353,0.7050171,-23.064331
1966-03-01,-0.6798706,-10.454071,-4.4726562,-7.5811157,0.79367065,-23.625214
1966-04-01,-0.57281494,-10.045441,-4.029724,-7.0665894,0.33743286,-22.982086
1966-05-01,-0.20022583,-9.131775,-3.5099182,-6.1095276,0.3902893,-20.237305
1966-06-01,0.52630615,-6.6921387,-2.0476074,-4.7626953,0.08706665,-13.15918
1966-07-01,1.2216187,-4.865204,-0.48693848,-2.4920044,-1.0048218,-5.761322
1966-08-01,1.8683777,-3.910797,0.9213257,-1.2133484,-1.3570557,-4.4574585
1966-09-01,2.3178406,-3.325714,1.519043,-0.25354004,-0.97720337,-6.5637817
1966-10-01,1.8235168,-5.290558,0.98184204,-1.4412842,-0.79074097,-11.098999
1966-11-01,1.5614929,-7.52536,-0.384552,-3.667511,-0.65689087,-13.002502
1966-12-01,1.0942688,-9.270996,-2.1231384,-5.590149,-0.07672119,-15.23172
1967-01-01,0.08905029,-10.17337,-3.3395996,-6.3275146,0.7085571,-18.401917
1967-02-01,-0.638031,-10.471222,-3.8122559,-6.788666,0.9816284,-19.958344
1967-03-01,-0.66833496,-10.757965,-4.012848,-6.759857,0.7720337,-21.163086
1967-04-01,-0.46051025,-10.556122,-3.9252014,-6.537018,0.6983948,-21.2818
