,r800_cluster1,r800_cluster2,r800_cluster3,r800_cluster4,r800_cluster5,r800_cluster6
1970-01-01,54.70937,16.053223,75.46896,48.854183,62.26749,85.875244
1970-02-01,56.10614,19.17279,69.13384,57.125584,55.354794,87.57818
1970-03-01,58.826866,22.241055,75.16115,49.157036,50.42472,80.19051
1970-04-01,62.507458,17.324219,77.87691,36.730072,48.84756,85.044464
1970-05-01,63.77018,21.109074,84.48509,45.132217,49.441685,83.43089
1970-06-01,78.575294,22.29401,83.1992,39.38791,60.917057,74.67956
1970-07-01,78.38497,22.519085,84.961716,27.22905,63.273697,77.14708
1970-08-01,78.26251,36.51824,84.99812,39.349846,49.95141,71.91911
1970-09-01,82.85663,38.568714,81.93813,55.80825,60.55297,65.645226
1970-10-01,79.546745,38.42308,78.58191,61.476425,55.62786,66.174805
1970-11-01,61.152058,34.63492,78.21948,53.565804,59.609653,74.097015
1970-12-01,61.322517,22.39993,80.34773,52.48678,55.889343,83.83635
1971-01-01,61.250618,14.248943,70.93395,40.29487,64.293564,86.75896
1971-02-01,57.67854,15.065468,68.18516,61.407837,63.133865,82.302734
1971-03-01,58.762165,12.036045,67.58502,44.09686,48.624084,77.59631
1971-04-01,53.26796,27.14089,72.99639,37.83515,58.33277,85.465706
1971-05-01,71.20105,21.874905,85.038,44.89817,47.89547,86.17573
1971-06-01,74.6176,18.669666,80.27072,36.45907,67.017,76.26925
1971-07-01,72.65997,30.996979,83.85632,42.54834,55.124157,75.12138
1971-08-01,75.963264,39.207863,83.35255,41.390327,62.777164,50.157394
1971-09-01,80.99765,37.317852,79.31388,53.413345,69.924706,62.914097
1971-10-01,79.59451,30.117905,78.51595,58.273605,43.310764,66.22584
1971-11-01,66.04326,36.37116,79.47279,63.226845,54.87396,72.51459
1971-12-01,67.20465,24.912779,76.328415,56.217926,50.69498,82.084656
1972-01-01,67.31723,26.8636,76.56679,48.262253,44.990532,88.70613
1972-02-01,54.688675,12.593494,76.23523,42.009735,50.261368,86.07803
1972-03-01,55.003983,20.44693,77.61348,45.12543,59.717342,84.76641
1972-04-01,64.235664,21.090546,81.428055,47.13917,40.16015,86.61438
1972-05-01,73.44948,21.1198,86.49248,46.87425,58.953453,80.05143
1972-06-01,71.70878,29.568092,84.914314,44.46556,56.20833,75.19667
1972-07-01,74.41978,24.391523,83.90988,47.36834,63.959366,68.27128
1972-08-01,75.6095,32.808933,83.75548,45.835686,62.403957,66.15027
1972-09-01,76.00119,42.331547,83.78636,57.625587,60.921688,58.48049
1972-10-01,72.84649,40.459206,80.020546,52.982113,67.886086,58.52275
1972-11-01,73.75828,35.189995,81.67835,61.666073,51.9338,80.54064
1972-12-01,65.05482,30.18408,80.76168,46.859623,56.890953,85.895996
1973-01-01,58.86054,15.49892,74.1941,48.2287,50.501553,81.55953
1973-02-01,49.350346,23.88418,75.228714,53.056873,56.709206,88.25822
1973-03-01,55.77149,18.453304,73.26952,37.432632,45.275955,81.07671
1973-04-01,62.770702,17.901512,78.10098,50.30941,48.777203,83.85538
1973-05-01,66.45588,18.346558,77.82673,30.07377,53.004322,86.238266
1973-06-01,79.879524,26.889473,84.73562,49.06131,59.822887,72.53052
1973-07-01,77.40303,30.083624,82.5925,42.073593,61.706535,62.01856
1973-08-01,79.455826,39.73669,83.85045,45.46317,61.47498,66.44603
1973-09-01,77.71834,24.705297,80.44938,51.68068,60.51427,71.474556
1973-10-01,82.973495,18.706207,82.48904,50.517975,64.631355,75.00701
1973-11-01,71.535324,34.394493,82.26077,54.66134,60.35333,79.92551
1973-12-01,62.432404,11.027107,76.74942,60.399315,60.86735,81.86334
1974-01-01,67.6327,8.966652,72.47801,34.93836,60.951378,84.53678
1974-02-01,57.175266,10.315144,72.57883,37.22055,49.356983,88.35916
1974-03-01,61.040615,15.13237,74.98165,34.781364,54.56752,77.00108
1974-04-01,64.59528,16.689087,79.66833,48.70422,52.743088,61.660328
1974-05-01,73.34065,18.657291,85.991035,44.795906,52.18287,78.82387
1974-06-01,80.157486,24.586693,83.885666,40.079487,46.39724,85.37794
1974-07-01,72.85976,33.338676,82.73218,35.71341,55.073204,83.17672
1974-08-01,76.1682,38.7343,83.02634,38.015434,56.891026,69.16793
1974-09-01,81.14241,35.634087,81.11762,57.585102,54.983967,61.14638
1974-10-01,73.76041,25.573275,79.98396,59.07902,57.257896,63.886333
1974-11-01,67.02621,28.13475,82.22815,65.03321,59.88878,80.87635
1974-12-01,66.26933,23.745539,77.820755,47.058266,54.919518,81.10936
1975-01-01,65.90253,21.351738,74.425156,59.440998,47.774033,83.08443
1975-02-01,57.0918,9.977806,75.050735,51.297005,56.678593,82.8556
1975-03-01,56.928825,13.619308,72.68836,41.908447,47.53862,81.32294
1975-04-01,61.115234,19.079918,74.0778,42.2591,59.755432,87.82068
1975-05-01,74.56015,17.807365,88.5829,49.028477,63.033115,87.47003
1975-06-01,77.66498,21.024136,85.50112,58.262287,65.36256,73.40119
1975-07-01,74.31157,33.35125,81.23569,35.690567,47.805313,79.99771
1975-08-01,77.897095,33.910973,83.34947,51.147198,58.380814,75.45077
1975-09-01,82.14442,34.027855,80.934425,53.886555,56.97986,57.590614
1975-10-01,78.035385,25.434437,81.73121,51.33816,52.40987,71.55245
1975-11-01,73.2448,19.002544,79.26678,61.302906,53.48158,82.23496
1975-12-01,60.84525,29.350863,80.503105,65.375725,58.667263,84.14461
1976-01-01,60.991364,12.62307,78.02654,52.956768,45.248543,86.98448
1976-02-01,55.641525,11.778442,74.18719,33.445118,43.44449,84.59001
1976-03-01,55.470963,33.692764,79.58295,41.551876,45.389587,90.62703
1976-04-01,61.90651,29.37452,84.729416,55.472603,56.812523,88.82298
1976-05-01,64.46007,24.000082,87.88323,47.48885,49.386383,86.269424
1976-06-01,78.71372,26.0403,87.694626,40.840096,56.08598,75.52711
1976-07-01,73.24088,24.893908,84.977066,52.29583,62.631413,65.68026
1976-08-01,74.76121,37.93721,80.268486,49.120697,58.89046,60.17954
1976-09-01,75.036736,40.12995,80.60306,50.032562,53.28806,61.002846
1976-10-01,75.81084,32.58409,79.48454,54.199924,58.972466,59.52516
1976-11-01,74.89569,28.169083,79.1057,53.942436,53.970318,67.57452
1976-12-01,66.08863,19.248863,78.86625,50.30973,58.237724,81.78061
1977-01-01,54.892635,16.85154,71.92722,54.431274,64.378136,80.89288
1977-02-01,62.194798,7.881008,72.12866,31.384384,55.094074,79.90518
1977-03-01,57.040234,11.052044,78.05487,35.65359,58.164394,83.40112
1977-04-01,65.26349,24.169945,81.70351,57.33427,49.921642,83.51159
1977-05-01,70.29622,22.246529,85.980835,49.418045,54.50438,85.82489
1977-06-01,78.52272,21.263702,84.08179,42.718575,64.2498,68.943
1977-07-01,70.400185,29.25303,82.31432,45.23169,60.708374,66.59071
1977-08-01,78.344025,37.252106,81.12518,47.397156,66.563095,73.95624
1977-09-01,78.1962,36.88984,82.9024,57.803753,61.59373,70.518776
1977-10-01,76.07134,31.610191,80.97573,47.15673,55.92907,75.35331
1977-11-01,72.734604,19.748035,79.51042,58.180637,47.2542,79.15628
1977-12-01,67.70188,26.288303,79.07343,52.831135,58.03768,82.86665
1978-01-01,61.069855,26.30508,76.385864,60.87977,53.067318,86.21638
1978-02-01,46.33201,16.569614,74.03674,54.534134,71.206085,84.019325
1978-03-01,58.255028,18.16315,79.4684,44.44226,61.242516,84.751144
1978-04-01,68.351654,17.949306,86.61714,42.94218,54.423252,86.67258
1978-05-01,72.47489,23.008709,85.87106,44.291775,45.58593,84.74481
1978-06-01,79.59195,23.83399,85.06003,56.027878,57.434498,69.232376
1978-07-01,78.40551,29.256134,81.301125,34.437508,58.39442,58.980515
1978-08-01,76.550606,34.039917,85.31348,41.372402,54.971325,71.53873
1978-09-01,80.50911,37.657845,79.175354,43.566288,62.34183,53.50768
1978-10-01,71.96008,35.003006,79.16426,62.948517,55.193092,68.97576
1978-11-01,72.61587,30.44099,82.79645,54.14921,58.706474,81.625854
1978-12-01,63.030888,21.74465,77.779816,45.418022,46.192616,85.12814
1979-01-01,47.524403,36.625847,69.71467,60.689713,57.16742,88.42795
1979-02-01,56.531563,10.329208,59.356514,52.00776,61.18966,86.4055
1979-03-01,55.56079,14.503536,76.623344,58.87922,58.32588,86.26636
1979-04-01,64.912575,12.099255,86.59804,45.14277,47.807545,87.92477
1979-05-01,73.90841,24.944206,84.44778,60.586163,52.800556,83.55628
1979-06-01,78.34323,26.819418,88.673874,53.410526,49.52258,78.45648
1979-07-01,75.82246,28.280432,83.92518,38.450905,53.188866,69.28591
1979-08-01,77.89991,30.691187,81.24908,38.27131,57.845345,67.104904
1979-09-01,81.1342,41.751534,82.771576,54.9039,60.13475,56.822796
