,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6
1965-01-01,3.836015385901883e-05,0.00013770084592579224,5.720550711466674e-05,9.589131685623112e-07,9.442291604286497e-05,0.002396090130787343
1965-02-01,3.726510686634279e-05,0.00014178527862895862,5.6125176945512694e-05,1.2888675868216376e-06,9.902777331744265e-05,0.0019152354798279703
1965-03-01,3.837288806582211e-05,0.00014018397678228212,5.6115905679276706e-05,2.5014634598565915e-06,9.226843009374159e-05,0.002391231682850048
1965-04-01,3.6639356577824674e-05,0.00013819641253576265,5.7261679292959305e-05,3.735827936071747e-06,9.570879175204454e-05,0.0034115646849386394
1965-05-01,3.6999357638398554e-05,0.0001390703630477219,5.788232740500451e-05,1.969508928122809e-07,9.479613521869074e-05,0.00325290544424206
1965-06-01,3.870331133391157e-05,0.00013482868439496087,5.761720802552107e-05,-1.1306872330920684e-06,9.630994635004111e-05,0.0037803268060088158
1965-07-01,3.793602829805615e-05,0.00013827433349433704,5.870466238384827e-05,-3.040550292482989e-06,9.72804520963965e-05,0.004355390556156635
1965-08-01,3.7589848994992305e-05,0.00013869149597667274,5.975562535966261e-05,-3.97824214907474e-06,9.659852901891366e-05,0.0038602296262979507
1965-09-01,3.7438772958178654e-05,0.00013454465488393907,5.8892495916624976e-05,-3.3660841644284924e-06,9.670451190151438e-05,0.0028877827571704984
1965-10-01,3.785601966484765e-05,0.00012836311498176656,5.9221820042331485e-05,-1.449853417449877e-06,9.646822250300936e-05,0.0018591918342281133
1965-11-01,3.713068483039921e-05,0.0001313209224917955,5.950186852625703e-05,-5.355927416116824e-07,9.772781114032327e-05,0.0020581942226272076
1965-12-01,3.824095881394845e-05,0.00013284535498314654,5.9571382936027386e-05,3.593058641943172e-09,9.386646043447612e-05,0.0019668546156026423
1966-01-01,3.717602634372872e-05,0.00013668645237885357,5.706904943106822e-05,1.871388868619953e-06,9.426957523614606e-05,0.0016463716747239232
1966-02-01,3.721755182224615e-05,0.00013974417925055604,5.7050886319698825e-05,6.350193678934271e-07,9.243644853995647e-05,0.0019222259288653731
1966-03-01,3.7468076621274085e-05,0.00014005241268932878,5.8340848879917226e-05,8.201976651605029e-07,9.703947880017735e-05,0.0024816289078444242
1966-04-01,3.776414532822715e-05,0.00014017529110788018,5.7280016491658124e-05,3.261688314198433e-07,9.378016543718438e-05,0.0030683385557495058
1966-05-01,3.856526028601007e-05,0.00013360809703044652,5.777998191041678e-05,1.5582398605406117e-07,9.734059109605903e-05,0.0033032638020813465
1966-06-01,3.900150902705385e-05,0.00013106681535646203,5.792455027805516e-05,-1.8972631610304825e-06,9.584809959051198e-05,0.0035105296410620213
1966-07-01,3.798977174906021e-05,0.00013989263152325293,5.7658390838372885e-05,-1.5079195243861323e-06,9.610020617187461e-05,0.004033900040667504
1966-08-01,3.854590598256065e-05,0.00013540878853746108,5.95847898922815e-05,-3.7316287555923494e-06,9.40159653135411e-05,0.003907689533662051
1966-09-01,3.891841835968695e-05,0.0001346150497738563,5.774743427548192e-05,-3.576572271228313e-06,9.6982266233467e-05,0.00321112631354481
1966-10-01,3.896662670279473e-05,0.00012872555430476496,5.8608349684791565e-05,-1.5749126360765886e-06,9.821074212702702e-05,0.0024036965623963624
1966-11-01,3.803326865341711e-05,0.000131973962425036,5.927513986668818e-05,3.7604019699364566e-07,0.00010128270493142362,0.0021222076611593366
1966-12-01,3.745015317075689e-05,0.00013607122468783928,5.917793887587367e-05,3.285126288433756e-07,9.721670721773988e-05,0.0023044120462145656
1967-01-01,3.76862592763156e-05,0.00013818366824125405,5.8614072247774005e-05,8.576480505007936e-07,9.330872885852038e-05,0.0018482895393390208
1967-02-01,3.856515396479845e-05,0.00014050502841200796,5.726556947520517e-05,3.781303734086112e-06,9.483085919140755e-05,0.002393748436588794
1967-03-01,3.7810421955827496e-05,0.0001410985987604363,5.8492436537953336e-05,3.2537066663354654e-06,9.557353383998441e-05,0.0028732899227179587
1967-04-01,3.7639654718231226e-05,0.00014351009554047778,5.6277536837087e-05,3.2656073559832945e-06,9.749579904190099e-05,0.002545395982451737
1967-05-01,3.684414532215951e-05,0.00013926861015534087,5.733255292303243e-05,1.5033848522000518e-06,9.597719968844424e-05,0.0028853025287389755
1967-06-01,3.799816600086404e-05,0.00013467574717651587,5.765211923073612e-05,-8.349946078740731e-07,9.885002060293439e-05,0.0036071319482289255
1967-07-01,3.8817809030994065e-05,0.00014059746149541752,5.945074264862878e-05,-3.521547402736515e-06,9.528798995340954e-05,0.004415188159327954
1967-08-01,3.8211396393205475e-05,0.00013698474390366755,6.0024929530718625e-05,-4.9541189419995325e-06,9.695435544606023e-05,0.004186608421150595
1967-09-01,3.809725480813297e-05,0.00013113130421515962,5.962459116594215e-05,-3.2873378209265734e-06,9.734970209298326e-05,0.0031069116084836423
1967-10-01,3.8928910854197125e-05,0.00013198733199715207,6.061001249411904e-05,-3.2267742544792146e-06,9.723467776305316e-05,0.0027159284218214452
1967-11-01,3.814871299357652e-05,0.00013299636520969216,5.892956982212473e-05,-1.5141948067575573e-06,9.889302900239058e-05,0.0021604342327918857
1967-12-01,3.6989542781490124e-05,0.00014084133681535604,5.71316918551042e-05,-6.765980642961861e-07,9.811024296248111e-05,0.0023986388987395912
1968-01-01,3.780185349095403e-05,0.0001378368892801518,5.875328408219949e-05,3.6738151166213267e-07,9.721220789395053e-05,0.002125391911249608
1968-02-01,3.6591189226027394e-05,0.00013655933344125515,5.5590827047304924e-05,2.507132874568451e-06,9.789962271444143e-05,0.0016934084123931825
1968-03-01,3.790694752521157e-05,0.00014143524822429754,5.807959736379127e-05,3.830645369831709e-06,9.676531964728115e-05,0.002479547983966768
1968-04-01,3.7175485770821465e-05,0.00013834992387273815,5.677504717812308e-05,1.3482054612730399e-06,9.649055059793788e-05,0.002884796995203942
1968-05-01,3.7757149904894214e-05,0.0001333590773811011,5.6565939280935824e-05,2.122783925875499e-06,9.614009018953177e-05,0.003421986475586891
1968-06-01,3.806267351381035e-05,0.00013437902453006245,5.684657251973711e-05,-2.981120290100287e-07,9.735161203185698e-05,0.003397605614736676
