,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,30.54946411487668,25.219662049237417,44.879931669968826,20.81730706351144,46.23531207703708,185.19328832626343
1965-02-01,30.375009359315385,24.381735745598288,43.53034129509559,20.204458431321747,47.621977956671465,137.5652313232422
1965-03-01,30.583144343176553,24.24205611733829,43.74607893136831,19.867914550158442,49.10880306310821,114.4876480102539
1965-04-01,31.249433340028276,24.93150935453527,44.68084848844088,20.330345387361486,49.48560480485883,141.4108157157898
1965-05-01,31.74422729847043,26.8682928646312,46.87957396874061,21.79874692644392,48.96213799192195,244.05062198638916
1965-06-01,32.116021666415904,29.466135361615347,49.80543760152963,23.841992203070195,46.95587158203126,380.3959608078003
1965-07-01,32.10529172143271,32.20651570488425,51.608107640193055,25.75585890789421,45.34741786488316,520.626974105835
1965-08-01,32.32776397882506,34.33233990388758,52.589046038114105,26.760698824512716,44.59250600714433,578.9309501647949
1965-09-01,32.76231787925543,33.546509462244366,53.121414551368126,26.367668229706435,44.7373440391139,522.1500396728516
1965-10-01,32.79625648675963,31.496205049402572,52.9542299417349,25.292624259481624,45.88240907903304,401.09715461730957
1965-11-01,32.33281069023665,28.71100201326258,51.776856642503006,23.859989399812658,46.430266530890215,317.1069145202637
1965-12-01,31.746054804602334,26.674845639397116,48.77105492811936,22.41234876671616,46.44734566671807,235.98389625549316
1966-01-01,31.23823099358137,25.280231588027053,45.80626304333026,20.949684843725088,47.820633336117396,173.69719743728638
1966-02-01,31.018740631813227,24.277277553782742,45.08455716646635,20.24282338667889,48.48356748882093,128.60403060913086
1966-03-01,31.032041061756225,23.999943452722885,44.548773765563965,19.962717562305684,48.74051746569182,123.42407703399658
1966-04-01,31.682253992834756,24.62343328139361,45.91147349430965,20.5408407717335,49.01590514601323,151.58140659332275
1966-05-01,32.1326821349388,26.26018804662368,47.65233810131366,21.813318680743784,47.933458027086765,226.19574069976807
1966-06-01,32.451427814572355,28.96448303671444,50.12934758112981,23.62293321259168,46.76898822449802,382.18207359313965
1966-07-01,32.60573564573776,31.73115393694709,52.22571262946496,25.264377983248963,45.352691516541604,545.7583904266357
1966-08-01,32.634746196658114,33.71613446403952,53.00315160017747,26.54863085065569,44.110656202885146,559.2530727386475
1966-09-01,32.80294440513433,33.82516187780043,53.44645426823543,26.533628969776387,44.22603406404195,516.178035736084
1966-10-01,32.80174454977346,31.726968989652743,53.48413724165696,25.77191956189214,45.006772091514186,414.0109062194824
1966-11-01,32.430782983469406,28.788631102618048,52.033598606403054,23.990897743069397,45.98409418474164,347.37534523010254
1966-12-01,31.675995227902437,26.639234318452722,48.95488482255202,21.987872221031967,46.45043088678729,280.9093952178955
1967-01-01,31.0255205908487,25.21708993350758,46.3760284277109,20.841575155452805,47.20617595471834,224.4847297668457
1967-02-01,30.649006643960643,24.455976486206055,44.26594330714299,20.38059429246552,48.33592197351289,190.99019765853882
1967-03-01,30.616575063661088,24.3563736186308,43.41956468728872,20.1613542984943,48.49369986015454,169.9542760848999
1967-04-01,31.26065675602403,24.943138571346505,44.39679292532114,20.52261780719368,48.758493389999664,164.1235113143921
1967-05-01,31.764761237211005,26.307299557854147,46.19638919830322,21.74117613811882,47.742994208084916,217.44329929351807
1967-06-01,32.1326122727505,29.08687591552734,49.9542052929218,23.42221007055166,45.763718454461355,378.4599542617798
1967-07-01,32.23557915798453,32.67140107996323,51.79020258096548,25.49322673252651,43.507074054918796,523.9349365234375
1967-08-01,32.241468651350154,34.61790365331313,52.31112333444448,26.763962726203765,42.888487431040986,557.2250366210938
1967-09-01,32.52997841945914,34.31459875667796,52.80742645263672,26.599987185731226,43.25713107460424,482.31520652770996
1967-10-01,32.47566888498706,32.61211058672736,52.494571759150574,25.630538317621973,44.051481548108555,437.3578071594238
1967-11-01,32.07184658494106,29.381740794462313,50.559709622309754,23.935543760961416,44.90677682976974,339.1636848449707
1967-12-01,31.429876283157704,26.912560182459213,47.96139460343581,22.064899911685867,45.18910123590838,256.2856435775757
1968-01-01,30.653421268906705,25.213482800652,44.96996586139385,20.836686114875636,46.011710585209364,183.58558416366577
1968-02-01,30.39463287176088,24.413473465863394,43.592660243694596,20.14200833379006,47.40698630349679,159.825599193573
1968-03-01,30.462396976559663,24.012175728293023,42.69419816824106,19.91665898537149,47.71257701673006,141.73884391784668
1968-04-01,31.08723662620367,24.766279669368966,43.729257583618164,20.699006683972417,48.41633512262713,198.82631301879883
1968-05-01,31.755143542622413,25.92179074006922,46.277862328749436,21.653685277822067,47.62262043200042,289.3578767776489
1968-06-01,32.05556425937387,28.43969849979176,48.95109580113338,23.530942566540777,46.5138920566492,421.7867374420166
1968-07-01,32.21724643263706,31.788593180039346,51.52115455040565,25.72757759872748,45.57205668666907,538.8860702514648
1968-08-01,32.45663975560388,33.63146220936495,53.05003569676326,26.86735853856924,44.99409658867017,580.3673267364502
1968-09-01,32.707589171653574,33.4539721993839,53.43461403479943,26.641664699632294,44.99167057505826,538.070011138916
1968-10-01,32.85485311996105,31.594430699067956,53.79024468935453,25.434819046331913,45.833928961502885,476.7124652862549
1968-11-01,32.37589791763661,28.853882060331454,51.99150305527907,23.887692665567204,46.51863031220018,352.3439407348633
1968-12-01,31.7096377527991,26.240343206069046,48.79511686471792,22.135094233921595,46.53929325572232,261.31930351257324
1969-01-01,31.25820936158646,25.04305278553682,46.23954662909875,20.92253431981924,47.58239210697643,207.15034008026123
1969-02-01,31.17414962413699,24.35039071475758,44.867797998281624,20.106926742865117,48.52056335984615,185.50212383270264
1969-03-01,31.66923855626306,23.777524162741265,45.457155887897194,19.67148294254225,49.96438946640283,174.33860301971436
1969-04-01,32.282799343730126,24.291795842787796,46.11795865572416,20.398319010831873,50.52461791456792,223.4180212020874
1969-05-01,32.827043533325195,25.583567338831283,48.254440380976746,21.537066479118504,49.60537960654811,314.9282217025757
1969-06-01,33.00684440967649,28.417898626888498,50.71732631096473,23.577919784857304,47.27424153110437,445.8585262298584
1969-07-01,32.91288309319075,32.0434149573831,52.40348119002122,25.711164669114716,44.899264553136994,537.4565124511719
1969-08-01,32.77985439744106,33.921093099257526,53.1130313873291,26.756372257154815,44.284392239754666,581.602668762207
1969-09-01,33.000366077866666,33.29634666442871,53.49206741039569,26.559160193618464,44.44567027844881,556.9613933563232
1969-10-01,32.84745105477266,31.19878488428452,53.29355093149038,25.565063710115393,45.16408150656182,464.5606994628906
1969-11-01,32.56448812262956,29.034370534560257,51.97575092315674,23.680562389140228,45.984385306375074,372.69129753112793
1969-12-01,31.895320360050647,26.514779820161706,49.12870297065148,21.898672532062143,46.62614119680305,302.0320415496826
1970-01-01,31.479941966921785,24.644411311430087,46.36577092684232,20.472304675043848,47.463617826762956,209.9574089050293
1970-02-01,31.098924681197765,23.616165273329788,44.56559878129225,19.800676618303573,48.35090637207032,179.00398969650269
1970-03-01,31.244913367337958,23.425210223478427,44.579909398005555,19.74190497884945,48.56723986173931,155.09132146835327
1970-04-01,31.811441377151844,24.221041623283835,46.65767412919264,20.341036271075815,49.248959725363214,178.58980894088745
1970-05-01,32.128824189651844,25.88695918812471,47.99688045795147,21.66749214639469,47.589629993104104,285.60400009155273
1970-06-01,32.404071231221046,28.668103498571057,50.38246558262752,23.608118174027425,45.54555123312432,441.35446548461914
1970-07-01,32.35080408495526,31.862017687629248,52.06464437338022,25.40142098251654,43.98192020884732,552.5032043457031
1970-08-01,32.54699817923613,34.0495838838465,52.30987988985502,26.48025824099171,43.39076928925096,587.1148586273193
1970-09-01,32.63133071189703,33.81505573497099,53.207083848806526,26.744963198292012,44.12050414503667,538.3739948272705
1970-10-01,32.70054639771927,31.36156026054831,53.09183780963604,25.503090449741908,45.058581703587585,458.57958793640137
1970-11-01,32.36538199491279,28.945305768181292,51.0459147966825,23.535907511808436,45.65232594807943,370.30582427978516
1970-12-01,31.499120800994163,26.388058942906994,48.769345650306114,21.994401970688177,45.529884204529885,306.0553550720215
1971-01-01,30.998992919921875,24.56346399643842,46.1222923718966,20.832036466014628,46.544998570492396,213.75367641448975
1971-02-01,30.54205096045206,23.69581951814539,44.100840275104225,19.94248409660495,47.319649813468,171.4977264404297
1971-03-01,30.505455371945406,23.382205121657424,43.16377089573787,19.773473544996612,48.39793422765899,156.3577175140381
1971-04-01,30.91098652329556,23.954077327952664,43.345170754652756,20.213016198605906,49.17409461841249,170.6195831298828
1971-05-01,31.624326040578442,25.38196900311638,45.68327023432805,21.480285878084143,48.495396396570044,258.36613178253174
1971-06-01,31.9542363632557,28.408342249253216,48.94240269294152,23.452616711052098,46.431263706140356,411.5462303161621
1971-07-01,32.00714976288552,31.496465907377353,51.5349058004526,25.41033491796377,44.523935150681886,534.7950458526611
1971-08-01,32.19410874122797,33.17061312058392,52.563474728510926,26.283700125558035,43.3661979541444,563.2097244262695
1971-09-01,32.30452093967172,32.89147825802073,52.625848696782036,26.23055127202248,43.78393742076138,549.632740020752
1971-10-01,32.42746951968171,31.649210873772113,53.143073962284966,25.42611530848912,44.86147897285328,488.73491287231445
1971-11-01,32.03223915987237,29.057800068574792,51.21936431297889,23.552799224853516,45.03509119937295,399.69964027404785
1971-12-01,31.321363670881404,26.500853370217715,48.339443940382736,21.785508369912908,45.32357266074733,305.9807300567627
1972-01-01,30.729552202446516,24.64329775641946,45.43849688309889,20.737850422761877,46.49214493600946,255.5145025253296
