,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6
1970-01-01,0.024215616,-0.04387206,-0.18356317,-1.1365328,0.25385866,0.50596756
1970-02-01,0.057383865,-0.061970398,-0.3172659,-1.182603,0.30423972,0.6713073
1970-03-01,-0.00036092495,-0.036533967,-0.14759469,-0.8132938,0.22935282,0.5978253
1970-04-01,0.005984752,-0.052917562,-0.2875916,-0.68846625,0.24443416,0.711227
1970-05-01,0.036531005,-0.08234046,-0.2280212,-0.33941084,0.22928184,0.58300924
1970-06-01,0.08959603,-0.14661853,-0.22857237,-0.3090173,0.28842476,0.68695223
1970-07-01,0.047503475,-0.10449668,-0.2230278,-0.011068825,0.20336512,0.6022008
1970-08-01,0.05282198,-0.12773784,-0.14632793,0.009393457,0.28294992,0.6742896
1970-09-01,0.041227505,-0.08856821,-0.21342841,-0.19003938,0.243224,0.52397174
1970-10-01,-0.0012639188,-0.019874578,-0.13594246,-0.32916775,0.15291785,0.43247205
1970-11-01,0.038816247,-0.02698629,-0.139298,-0.8015983,0.28957024,0.19931735
1970-12-01,0.06347831,-0.054976527,-0.31863052,-0.9864882,0.41169703,0.5889464
1971-01-01,0.038956203,-0.06261799,-0.20305084,-1.3631012,0.28529504,0.5996804
1971-02-01,0.011851592,-0.028517334,-0.22843243,-1.1802475,0.2699825,0.4895468
1971-03-01,0.122503236,-0.107922494,-0.3375182,-1.0540005,0.3663364,0.7253864
1971-04-01,0.101509325,-0.10940741,-0.24113405,-0.6531036,0.2704979,0.6448872
1971-05-01,0.082865946,-0.104893014,-0.31857538,-0.27351022,0.26298806,0.7437664
1971-06-01,0.08449425,-0.115828365,-0.37206638,-0.68837625,0.3170706,0.78023934
1971-07-01,0.047831893,-0.09417758,-0.25343946,-0.3730886,0.28534514,0.7739846
1971-08-01,0.06726703,-0.10894333,-0.24620278,-0.12494196,0.28800458,0.69411415
1971-09-01,0.026620338,-0.112409376,-0.03880551,-0.15999846,0.17370765,0.4244722
1971-10-01,-0.025761405,-0.03100365,-0.11484381,-0.40720767,0.12808149,0.19903491
1971-11-01,0.04939086,0.005012086,-0.38063678,-0.7421425,0.23798536,0.41665834
1971-12-01,-0.015444801,-0.0011821329,-0.20998183,-1.2100198,0.29414496,0.74870294
1972-01-01,0.03690058,-0.08264196,-0.21689834,-1.2265067,0.31865197,0.6621731
1972-02-01,0.09165205,-0.08036719,-0.33386174,-1.2831202,0.36720705,0.7985116
1972-03-01,0.042020436,-0.04791708,-0.25672394,-0.78989697,0.2459006,0.7004394
1972-04-01,0.05255462,-0.09035877,-0.32975727,-0.61224943,0.25247714,0.71884644
1972-05-01,0.048780315,-0.088302195,-0.30045202,-0.29323584,0.20499977,0.7274739
1972-06-01,0.083194464,-0.1391315,-0.23201165,-0.22042102,0.22813073,0.79160506
1972-07-01,0.033320628,-0.08652996,-0.28040072,-0.49487972,0.2851262,0.8613502
1972-08-01,0.059653755,-0.1145629,-0.30109292,-0.4225504,0.2646856,0.8890733
1972-09-01,0.01551676,-0.08224526,-0.23790623,-0.1776552,0.26691788,0.73312485
1972-10-01,0.03410132,-0.07037811,-0.16880472,-0.29589623,0.20563918,0.35728595
1972-11-01,0.019441307,-0.0056074797,-0.24049437,-0.73235285,0.2389345,0.57553494
1972-12-01,0.03471396,-0.060848936,-0.2001837,-1.0491976,0.29034483,0.50556517
1973-01-01,0.01074678,-0.092819504,-0.24600431,-1.120017,0.28558132,0.7508674
1973-02-01,0.06967662,-0.0871,-0.37066174,-1.1591926,0.2975334,0.74604964
1973-03-01,-0.0036898681,-0.061634384,-0.17142028,-0.86013806,0.21961455,0.6779666
1973-04-01,-0.0043097306,-0.036929365,-0.14707999,-0.55639076,0.13855581,0.525089
1973-05-01,0.06839453,-0.08134587,-0.13595451,-0.592735,0.27661914,0.51844746
1973-06-01,0.05570332,-0.08997933,-0.25245613,-0.26598182,0.24755402,0.671048
1973-07-01,0.074886166,-0.11609739,-0.2974361,-0.41365296,0.35989937,0.8255072
1973-08-01,0.039778426,-0.10423318,-0.2039023,-0.116819635,0.2428617,0.56802773
1973-09-01,0.028994558,-0.08795986,-0.10003843,0.0025116783,0.15161209,0.4785538
1973-10-01,0.07699448,-0.09554957,-0.19583279,-0.44878334,0.18611677,0.35523197
1973-11-01,-0.0069505475,-0.006894043,-0.22549886,-0.75925165,0.29231167,0.2304079
1973-12-01,-0.022867834,0.026754653,-0.20406483,-1.2374398,0.26288965,0.6408928
1974-01-01,-0.021733986,-0.044632923,-0.12179284,-1.4604375,0.28435704,0.5606755
1974-02-01,0.05755869,-0.07376114,-0.25467867,-1.2370625,0.24985382,0.7711066
1974-03-01,0.07068211,-0.07117534,-0.29397774,-1.1110653,0.316331,0.7319599
1974-04-01,0.056157276,-0.11091405,-0.2674045,-0.81352794,0.2878304,1.005931
1974-05-01,0.05436792,-0.08752616,-0.2065256,-0.16897154,0.1676923,0.5825681
1974-06-01,0.04134972,-0.083963834,-0.21284293,-0.32734096,0.22749108,0.5403839
1974-07-01,0.059423417,-0.12622459,-0.31012657,-0.20952429,0.29470456,0.7760724
1974-08-01,0.032678567,-0.11308026,-0.21795155,-0.21941996,0.26247257,0.74779266
1974-09-01,0.057367522,-0.120864,-0.06662582,0.03411459,0.17094317,0.36692455
1974-10-01,0.06521597,-0.091579154,-0.23567398,-0.27633965,0.12938097,0.46528032
1974-11-01,0.012430935,-0.056289032,-0.20010658,-0.4926287,0.2826626,0.41420272
1974-12-01,-0.004711829,-0.014031044,-0.23034751,-1.3043838,0.27541602,0.506751
1975-01-01,-0.033213902,-0.010474889,-0.24311487,-1.3050928,0.3021512,0.61263186
1975-02-01,0.0024300478,-0.051566508,-0.10677072,-1.1448306,0.23795776,0.5626521
1975-03-01,0.025847618,-0.078722835,-0.24703829,-0.85041404,0.28648517,0.8342871
1975-04-01,0.04782816,-0.0818136,-0.38025418,-0.7893681,0.34194213,0.8837925
