,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1973-04-01,1011.14575,1017.1507,1014.00287,1016.2221,1011.1245,1014.54956
1973-05-01,1011.7753,1017.9205,1014.93085,1021.9917,1009.8204,1013.59204
1973-06-01,1011.62036,1018.1346,1014.3482,1022.9383,1009.6757,1015.16943
1973-07-01,1012.5078,1017.9977,1014.9778,1023.12604,1006.7665,1014.99
1973-08-01,1012.14185,1018.4497,1014.1097,1021.87335,1007.54333,1016.2633
1973-09-01,1011.8641,1016.6967,1013.3656,1021.02576,1009.7445,1014.0769
1973-10-01,1009.5652,1013.9553,1011.4274,1019.15,1012.6203,1016.7314
1973-11-01,1009.8114,1018.3211,1013.89233,1017.2484,1015.8137,1017.60986
1973-12-01,1010.14514,1019.43744,1015.2035,1020.89014,1018.2176,1018.1211
1974-01-01,1009.9796,1022.2456,1016.72595,1025.3859,1020.1195,1019.532
1974-02-01,1009.6264,1018.31274,1014.85864,1022.89905,1015.59644,1017.5288
1974-03-01,1010.27374,1018.9186,1015.3172,1022.84607,1012.6525,1015.6786
1974-04-01,1011.3435,1019.58905,1015.5352,1021.6866,1011.23627,1016.8136
1974-05-01,1012.3006,1017.30334,1014.693,1020.6521,1009.6855,1012.34814
1974-06-01,1011.82513,1018.0329,1014.64264,1020.88983,1008.4485,1013.456
1974-07-01,1013.4981,1019.1557,1015.73694,1022.33594,1007.2619,1015.96045
1974-08-01,1012.5119,1018.8031,1014.4294,1021.1771,1007.70544,1015.68805
1974-09-01,1011.76196,1015.60583,1012.6484,1021.52423,1010.04956,1015.7254
1974-10-01,1010.8063,1015.9163,1012.5723,1020.6113,1013.634,1021.8401
1974-11-01,1009.6461,1015.3301,1011.74634,1019.95386,1015.4503,1019.63654
1974-12-01,1009.9857,1018.0458,1014.53674,1022.5479,1019.5408,1018.50287
1975-01-01,1010.27423,1021.4356,1016.4593,1023.5418,1020.43787,1019.3882
1975-02-01,1011.2312,1019.9051,1016.54095,1020.91736,1015.92377,1016.9478
1975-03-01,1011.3494,1018.23346,1015.3993,1021.13947,1013.1658,1015.0104
1975-04-01,1010.6962,1017.985,1014.87134,1021.53107,1011.1301,1016.65515
1975-05-01,1011.25745,1016.81976,1013.99884,1022.2964,1010.24725,1012.734
1975-06-01,1012.7049,1018.4278,1015.4927,1022.4604,1010.54266,1014.789
1975-07-01,1012.7305,1019.0042,1015.3031,1021.2204,1006.83185,1014.7793
1975-08-01,1012.46625,1018.1289,1014.53235,1020.47107,1006.8451,1016.2088
1975-09-01,1012.0282,1016.20056,1013.0059,1021.56915,1009.85834,1016.916
1975-10-01,1010.7025,1016.46,1012.6213,1019.8137,1012.9651,1018.18634
1975-11-01,1010.0403,1016.7243,1012.7693,1020.40186,1016.3992,1019.207
1975-12-01,1009.49994,1018.45416,1014.2611,1013.99396,1015.7459,1021.199
1976-01-01,1010.00037,1019.7904,1015.9295,1020.4471,1017.4169,1022.59314
1976-02-01,1010.7182,1020.7006,1016.6769,1021.9881,1015.72174,1019.3594
1976-03-01,1010.16565,1020.1357,1015.87714,1022.5678,1013.4456,1016.50055
1976-04-01,1011.2392,1016.2545,1014.02155,1021.55347,1011.6771,1016.8292
1976-05-01,1012.1439,1019.2151,1015.3585,1023.3602,1011.15845,1013.94025
1976-06-01,1012.40656,1019.60175,1015.1883,1022.3594,1010.3081,1014.9219
1976-07-01,1014.3108,1020.2079,1016.4956,1021.2796,1009.45154,1017.14185
1976-08-01,1013.569,1017.53656,1014.47235,1018.731,1009.3936,1016.6227
1976-09-01,1012.6403,1016.1836,1013.5764,1018.7273,1010.955,1015.64526
1976-10-01,1010.65405,1013.9124,1011.06476,1021.03357,1011.4261,1018.036
1976-11-01,1010.3155,1015.88947,1012.8247,1020.8683,1016.46045,1021.9246
1976-12-01,1009.9171,1016.8367,1013.7342,1020.1992,1016.1256,1020.3281
1977-01-01,1010.7132,1016.4455,1014.5941,1021.1657,1016.29443,1021.4719
1977-02-01,1011.7879,1018.73596,1015.68475,1023.76385,1018.3386,1019.7124
1977-03-01,1011.1635,1018.7436,1015.05,1022.48737,1015.2977,1015.2539
1977-04-01,1011.11554,1019.6456,1015.03955,1018.74713,1011.04175,1018.1931
1977-05-01,1011.7788,1016.7551,1013.5285,1022.7477,1010.0563,1015.1488
1977-06-01,1012.6015,1019.41876,1015.80023,1021.82404,1010.31647,1015.185
1977-07-01,1012.8137,1019.5301,1015.5379,1023.31976,1007.7379,1016.6675
1977-08-01,1012.7149,1018.81744,1014.2099,1021.78375,1007.6585,1015.336
1977-09-01,1012.344,1016.5874,1013.7735,1020.35767,1010.5678,1013.5174
1977-10-01,1011.3668,1015.41956,1012.68915,1020.40845,1013.1694,1017.91187
1977-11-01,1010.3736,1015.24274,1012.0426,1018.4026,1016.5164,1016.2965
1977-12-01,1010.716,1018.0066,1014.734,1017.90356,1017.8702,1017.76154
1978-01-01,1011.8128,1019.3029,1016.137,1025.3367,1017.9446,1022.938
1978-02-01,1011.0676,1015.8378,1014.4635,1014.98737,1014.57477,1021.2311
1978-03-01,1011.62555,1017.88794,1014.8967,1025.6807,1014.2922,1017.8833
1978-04-01,1010.7171,1016.9428,1013.33844,1021.2671,1010.9597,1014.9507
1978-05-01,1010.9684,1017.37213,1013.71967,1023.0966,1010.71576,1012.60596
1978-06-01,1013.0419,1018.7517,1015.3692,1023.95703,1010.1946,1016.05304
1978-07-01,1012.13745,1019.30225,1014.98865,1021.4037,1006.8688,1014.55743
1978-08-01,1013.3211,1018.40845,1014.6501,1021.26245,1007.6312,1015.64984
1978-09-01,1012.1501,1015.24994,1012.90656,1019.3616,1010.56854,1015.40125
1978-10-01,1010.94775,1014.41284,1011.7335,1016.8222,1013.0625,1018.5764
1978-11-01,1010.27716,1016.423,1012.85583,1021.5757,1018.3945,1018.4571
1978-12-01,1010.54913,1018.6791,1015.2146,1019.29156,1017.9846,1018.7517
1979-01-01,1010.26874,1017.7947,1015.23987,1014.42096,1014.49384,1021.4536
1979-02-01,1011.0078,1019.71295,1016.3021,1019.7869,1016.6393,1021.0441
1979-03-01,1010.7008,1018.3828,1015.16174,1021.8943,1013.7004,1017.69586
1979-04-01,1010.88696,1019.1641,1014.79456,1019.4718,1012.0569,1014.67194
1979-05-01,1011.42303,1017.3228,1013.5095,1022.8346,1010.5405,1014.36194
1979-06-01,1013.06604,1017.7502,1014.40015,1022.5639,1011.0686,1016.8798
1979-07-01,1013.96875,1020.14374,1016.00256,1024.2762,1008.974,1014.94025
1979-08-01,1011.6382,1017.9867,1013.83453,1021.0528,1006.6932,1015.7441
1979-09-01,1011.78046,1016.0546,1012.4455,1020.16284,1011.1183,1014.1231
1979-10-01,1010.6979,1014.35565,1012.03314,1019.5117,1012.3183,1014.5707
1979-11-01,1009.3568,1016.3281,1011.943,1019.73834,1016.03436,1020.5341
1979-12-01,1010.4185,1018.2215,1014.58514,1021.3686,1019.7227,1022.20483
1980-01-01,1011.2427,1018.4649,1015.6697,1017.3537,1015.8614,1019.0997
1980-02-01,1011.0229,1017.9271,1015.5428,1022.8058,1016.2632,1020.5909
1980-03-01,1011.2054,1019.26154,1015.6393,1020.2729,1013.96155,1015.44586
1980-04-01,1011.10266,1017.2062,1014.07007,1017.3113,1010.3565,1014.1401
1980-05-01,1011.9102,1016.0652,1013.6964,1021.8427,1010.66125,1012.6575
1980-06-01,1013.0432,1018.85693,1015.65076,1024.8032,1009.7544,1015.18585
1980-07-01,1013.1701,1019.5411,1015.4137,1022.9585,1007.71216,1014.8248
1980-08-01,1012.8504,1018.0355,1014.33575,1020.8004,1008.0555,1015.152
1980-09-01,1012.12946,1016.57196,1013.3968,1021.7882,1011.1382,1015.4395
1980-10-01,1011.6169,1015.7621,1013.3618,1019.1468,1014.10046,1017.8043
1980-11-01,1010.4024,1017.2711,1013.9897,1018.516,1015.69147,1020.01
1980-12-01,1010.1768,1016.933,1013.8031,1023.68915,1018.5195,1022.8603
1981-01-01,1011.0729,1016.4628,1014.6728,1025.1584,1021.3867,1022.18823
1981-02-01,1010.3207,1018.53174,1014.52435,1022.01843,1016.93677,1021.07056
1981-03-01,1011.2933,1016.1247,1014.3254,1018.02576,1013.63837,1015.67664
1981-04-01,1010.2821,1019.78784,1014.3054,1021.3967,1011.5768,1018.1596
1981-05-01,1011.4497,1015.16943,1012.8343,1021.8208,1010.6529,1012.7191
1981-06-01,1012.7145,1018.2695,1015.1029,1021.3708,1009.3622,1014.0218
1981-07-01,1013.59845,1019.421,1015.3538,1023.40643,1007.4637,1015.5502
1981-08-01,1012.3384,1017.7429,1014.117,1021.5419,1008.97675,1014.4905
1981-09-01,1012.5887,1014.8539,1013.0253,1021.5338,1010.9724,1016.47345
1981-10-01,1010.97437,1014.4006,1012.16064,1020.81165,1012.75037,1017.96185
1981-11-01,1009.66833,1014.83923,1011.92096,1016.8629,1017.28687,1017.8134
1981-12-01,1010.2502,1017.7103,1013.7249,1021.669,1017.3914,1018.8912
1982-01-01,1010.9905,1019.8543,1015.8418,1019.75696,1019.052,1019.0154
1982-02-01,1011.1371,1020.1956,1015.867,1023.3553,1015.36163,1021.2971
1982-03-01,1010.6809,1018.9174,1015.3977,1022.8398,1013.3113,1016.4963
1982-04-01,1011.3762,1017.7047,1014.6814,1018.5598,1011.4964,1015.87726
1982-05-01,1011.6587,1016.30756,1013.4615,1022.8211,1010.89136,1014.40857
1982-06-01,1013.0757,1018.7257,1015.42834,1022.5555,1010.5668,1012.8978
1982-07-01,1013.146,1019.9925,1015.68976,1023.8685,1008.7135,1015.721
1982-08-01,1013.5684,1019.2636,1015.1315,1022.9611,1008.02,1016.0389
1982-09-01,1012.5301,1016.34357,1013.2139,1021.0838,1011.24524,1016.1639
1982-10-01,1011.3798,1014.7698,1012.8413,1021.0135,1013.2974,1018.29486
1982-11-01,1010.45386,1016.5726,1013.1688,1021.46,1017.35974,1019.5226
1982-12-01,1010.38226,1019.7065,1014.9386,1026.0637,1020.90894,1018.48773
1983-01-01,1010.67303,1017.8971,1014.52185,1024.2144,1023.6906,1019.3546
1983-02-01,1011.0458,1016.43054,1013.9994,1019.99084,1017.16705,1014.90814
1983-03-01,1010.6062,1015.3072,1013.1376,1022.0062,1015.1916,1011.14343
1983-04-01,1010.1506,1016.0945,1012.9769,1019.2017,1011.5708,1011.72186
1983-05-01,1010.11646,1016.34644,1012.851,1022.0814,1010.299,1013.5386
1983-06-01,1012.2713,1016.4935,1013.8953,1022.2723,1009.6647,1013.4975
1983-07-01,1012.7405,1019.07446,1015.0058,1023.3558,1007.373,1017.31805
1983-08-01,1013.64276,1019.5211,1015.60474,1023.636,1009.139,1016.2763
1983-09-01,1012.466,1017.7473,1014.3876,1020.9523,1010.6763,1017.40607
1983-10-01,1011.48083,1016.23193,1013.12415,1020.4221,1014.7404,1018.47546
1983-11-01,1012.1158,1016.95044,1014.2417,1015.1054,1015.9755,1014.95056
1983-12-01,1011.42883,1019.61237,1015.82135,1022.3834,1019.3585,1021.8353
1984-01-01,1010.8289,1018.70374,1015.3538,1030.0988,1019.63116,1023.6415
1984-02-01,1010.0394,1018.29803,1014.3594,1022.52826,1017.47705,1016.53284
1984-03-01,1010.538,1017.4532,1014.8244,1017.183,1012.0291,1015.06555
1984-04-01,1011.0746,1016.52185,1014.0607,1017.4255,1010.00336,1010.7657
1984-05-01,1010.92883,1019.28485,1014.85724,1021.9885,1010.8811,1015.3861
1984-06-01,1012.1884,1018.1619,1014.8469,1023.9904,1009.47577,1015.2597
1984-07-01,1012.2497,1019.7227,1014.914,1021.835,1006.945,1015.4023
1984-08-01,1012.52576,1018.09174,1014.81335,1022.1245,1007.8253,1015.3158
1984-09-01,1011.5828,1015.1384,1012.8056,1019.6757,1009.7809,1017.28546
1984-10-01,1010.66187,1015.77435,1012.9321,1021.5667,1013.9356,1016.85333
1984-11-01,1010.3858,1015.7357,1012.4141,1021.1242,1015.2204,1020.073
1984-12-01,1009.21265,1019.8653,1015.2391,1022.2877,1017.97626,1020.31354
1985-01-01,1010.4707,1018.28705,1016.337,1019.99164,1016.5192,1021.70044
1985-02-01,1011.2688,1021.4485,1016.7664,1020.31146,1016.68475,1021.8237
1985-03-01,1010.22296,1019.21204,1015.372,1022.5492,1012.71796,1017.09576
1985-04-01,1010.99963,1017.50916,1014.2184,1022.12335,1011.94666,1016.31195
1985-05-01,1011.56726,1016.4852,1013.8711,1021.056,1010.4213,1012.99854
1985-06-01,1013.39703,1018.71405,1015.93787,1021.3741,1009.8221,1014.372
1985-07-01,1013.35944,1019.62537,1015.72406,1022.82086,1007.6392,1015.2279
1985-08-01,1012.6376,1018.745,1014.8324,1021.90594,1007.9299,1014.7252
1985-09-01,1011.5321,1015.35065,1012.7692,1019.2078,1010.242,1016.68304
1985-10-01,1010.34625,1016.4377,1012.4673,1018.53357,1013.665,1015.5174
1985-11-01,1010.0318,1016.8808,1012.74835,1017.5669,1014.55786,1016.80334
1985-12-01,1010.53265,1019.844,1016.19104,1022.3825,1019.3764,1022.68976
1986-01-01,1011.1898,1019.53485,1016.3036,1029.3774,1021.021,1022.3452
1986-02-01,1011.1588,1017.7872,1015.5864,1020.91156,1014.43756,1015.2377
1986-03-01,1011.50446,1019.3709,1015.89343,1026.8746,1014.99335,1018.3942
1986-04-01,1010.84357,1015.375,1013.42737,1021.0616,1011.20123,1015.90985
1986-05-01,1011.0867,1015.9858,1013.0229,1022.32935,1009.5106,1013.7128
1986-06-01,1012.6912,1019.56396,1015.4048,1023.2136,1010.6626,1014.4338
1986-07-01,1014.58185,1021.2344,1017.16693,1023.2668,1008.39343,1016.5884
1986-08-01,1012.4609,1018.7633,1014.62054,1020.6178,1008.68713,1015.5896
1986-09-01,1012.61273,1017.9214,1014.43506,1019.4139,1011.0778,1016.7238
1986-10-01,1011.6722,1016.94666,1013.71155,1022.5781,1014.03186,1018.36194
1986-11-01,1009.9802,1018.09235,1013.15015,1024.965,1017.7936,1018.38354
1986-12-01,1011.19745,1018.9361,1015.5478,1025.0511,1021.9002,1021.4685
1987-01-01,1011.5472,1017.1449,1015.195,1016.1039,1018.25385,1018.40607
1987-02-01,1011.5631,1016.8996,1014.4867,1022.50037,1016.7908,1016.28064
1987-03-01,1010.7148,1015.5541,1012.89526,1019.3988,1013.3723,1015.33014
1987-04-01,1010.8817,1015.1308,1012.78455,1020.18536,1012.5644,1015.44946
1987-05-01,1010.94415,1015.90454,1012.2683,1019.7003,1009.1881,1015.0984
1987-06-01,1012.94476,1019.0661,1014.8886,1023.4484,1009.8162,1014.87756
1987-07-01,1011.6365,1018.57733,1014.584,1022.4986,1007.8627,1016.24274
1987-08-01,1012.1576,1017.42017,1014.0176,1020.15717,1007.42474,1014.9241
1987-09-01,1012.1356,1015.9009,1013.18335,1018.7584,1010.4322,1014.85315
1987-10-01,1010.5991,1014.2054,1011.6304,1021.1383,1012.3331,1020.4441
1987-11-01,1010.3857,1015.78827,1012.07446,1017.1804,1015.02435,1019.2679
1987-12-01,1010.6573,1018.25867,1014.6702,1019.6685,1018.16266,1017.8972
1988-01-01,1011.17725,1021.50867,1016.591,1026.9539,1018.9652,1024.1838
1988-02-01,1009.8711,1019.0238,1015.09875,1020.00134,1014.68854,1021.16376
1988-03-01,1011.65515,1020.32513,1016.3747,1022.26025,1014.93744,1017.9563
1988-04-01,1011.06494,1015.6998,1013.8361,1020.3675,1010.0747,1012.9613
1988-05-01,1011.8696,1016.9444,1014.0916,1020.9903,1010.7042,1014.68915
1988-06-01,1012.6115,1017.06525,1014.4324,1023.13983,1009.5497,1014.9913
1988-07-01,1013.5993,1020.2593,1015.82794,1023.0891,1006.7241,1016.307
1988-08-01,1012.00006,1018.1998,1013.5848,1020.5698,1006.294,1013.8173
1988-09-01,1011.8044,1016.5529,1012.9782,1020.2829,1009.83545,1014.6946
1988-10-01,1010.1834,1014.6976,1011.6811,1018.8378,1012.2514,1019.486
1988-11-01,1010.5544,1017.6071,1013.72675,1017.1208,1014.7979,1015.5404
1988-12-01,1010.2378,1020.0183,1015.69446,1019.14166,1020.29315,1022.9031
1989-01-01,1010.7726,1021.17,1016.5726,1026.0938,1020.9927,1021.40375
1989-02-01,1011.49414,1022.5268,1017.4506,1026.7781,1017.9306,1023.7171
1989-03-01,1010.88947,1019.3908,1015.6506,1022.6646,1012.9369,1016.90686
1989-04-01,1010.90295,1018.2643,1014.73694,1023.94806,1011.4755,1016.2209
1989-05-01,1012.52405,1018.7533,1015.58673,1019.10333,1011.1068,1014.79565
1989-06-01,1012.76917,1020.192,1016.3857,1020.39923,1010.64667,1013.8934
1989-07-01,1013.5032,1020.27783,1016.1096,1022.65326,1008.60034,1015.772
1989-08-01,1012.78265,1016.9436,1013.5625,1020.3462,1007.74493,1015.1124
1989-09-01,1011.2418,1014.8894,1011.6731,1018.4919,1008.81323,1015.64935
1989-10-01,1011.3406,1015.58673,1013.248,1019.7143,1012.6404,1018.74713
1989-11-01,1009.7212,1016.81885,1013.12885,1018.19995,1013.9098,1017.80524
1989-12-01,1010.86115,1017.6675,1015.37726,1017.22876,1016.21234,1021.7397
1990-01-01,1010.5,1021.2636,1016.0125,1027.5084,1020.4127,1019.43994
1990-02-01,1011.5224,1022.06775,1017.25385,1023.5086,1018.1414,1019.3926
1990-03-01,1011.61,1021.1498,1016.4613,1020.2873,1015.41376,1019.9289
1990-04-01,1010.577,1017.2054,1014.15436,1022.5119,1011.5744,1017.0507
1990-05-01,1011.6351,1018.1811,1014.7975,1019.7965,1010.3261,1013.4138
1990-06-01,1012.8536,1019.13,1015.4511,1024.2439,1008.9839,1015.1074
1990-07-01,1013.4249,1019.6552,1015.74115,1022.48615,1007.0061,1016.3738
1990-08-01,1013.66425,1018.66833,1015.2696,1022.1833,1008.82166,1016.0767
1990-09-01,1012.4503,1015.4791,1012.90436,1019.62427,1009.962,1015.8042
1990-10-01,1011.4151,1013.5773,1011.0637,1020.32983,1012.53265,1017.8777
1990-11-01,1010.6424,1016.7764,1013.1752,1019.3127,1015.15234,1019.80756
1990-12-01,1010.4498,1020.0637,1015.2825,1021.62134,1017.27014,1020.3625
1991-01-01,1011.41547,1021.64154,1017.3668,1023.78925,1019.202,1020.7857
1991-02-01,1011.73706,1018.4178,1015.762,1025.3229,1017.0419,1019.9293
1991-03-01,1011.041,1018.05475,1014.98126,1022.38873,1012.95593,1012.62134
1991-04-01,1011.4508,1019.4319,1015.0592,1021.27905,1011.56805,1013.4533
1991-05-01,1011.6067,1019.132,1014.6768,1022.6119,1010.3929,1014.2278
1991-06-01,1012.65717,1018.40356,1015.115,1024.3463,1010.20734,1014.6614
1991-07-01,1013.6809,1020.335,1016.2275,1022.58734,1007.6477,1015.8286
1991-08-01,1014.39,1019.2509,1015.75635,1020.7937,1008.10864,1016.06476
1991-09-01,1012.7067,1016.99915,1014.02576,1021.24664,1010.91187,1018.12195
1991-10-01,1011.7592,1014.67456,1012.5218,1017.6968,1012.99805,1016.6344
1991-11-01,1010.6376,1017.9825,1013.25134,1020.6662,1016.685,1021.51984
1991-12-01,1010.4561,1019.80237,1015.4359,1018.761,1018.93225,1022.2875
1992-01-01,1010.7204,1017.8317,1015.133,1017.93555,1019.03796,1019.9179
1992-02-01,1011.3996,1018.1893,1015.5195,1024.9755,1015.99164,1016.4059
