,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6
1965-01-01,-0.10330506,-0.038454436,0.1398037,0.05963669,-0.36661854,0.0205307
1965-02-01,0.39790344,0.033891678,0.11275558,-0.016294098,-0.5735544,0.05800743
1965-03-01,0.24408646,0.13458976,-0.043016814,-0.12285767,-0.5438992,0.029003525
1965-04-01,-0.081796646,-0.040735625,0.1958561,0.26070672,-0.539011,-0.11080017
1965-05-01,-0.111125946,-0.014012909,-0.005540085,0.04334259,-0.25712186,-0.10754166
1965-06-01,-0.08244858,0.075604245,-0.08440361,0.34348068,-0.14241104,-0.11927338
1965-07-01,0.024767304,0.018575286,-0.13263436,0.5758354,-0.1603344,-0.18314667
1965-08-01,0.0824482,-0.022485733,-0.22094879,0.11373329,-0.015968323,-0.18347207
1965-09-01,0.02867775,0.029003525,-0.532819,0.3757431,0.122206494,-0.10102348
1965-10-01,0.09678765,0.13915214,0.056703568,0.7938515,-0.029981231,-0.13133125
1965-11-01,0.16424522,-0.22094879,0.20954284,0.24962655,0.04334221,-0.08994408
1965-12-01,0.07169418,0.02867775,0.15414277,-0.038128663,-0.39562225,-0.14925423
1966-01-01,-0.20350266,0.0062362673,0.14803162,-0.46707115,-0.22582206,-0.021006774
1966-02-01,-0.13227692,-0.09912529,0.022647858,-0.26324043,0.08533974,-0.05940933
1966-03-01,0.2707897,-0.02625885,0.1408104,0.090919495,-0.46017838,-0.12866592
1966-04-01,0.16378708,0.15492478,0.19299927,-0.2747284,-0.110285565,-0.050875854
1966-05-01,0.09518661,0.008206177,0.017396163,0.5888443,-0.10339241,-0.06827164
1966-06-01,-0.19103011,-0.035777282,-0.3006588,0.6676197,-0.08435516,-0.28260612
1966-07-01,0.07024078,-0.0026260377,-0.07910347,-0.018709183,0.010503387,-0.07713394
1966-08-01,0.14737472,0.05186043,-0.23566894,0.0022975921,-0.061050795,-0.108644105
1966-09-01,0.12308617,0.05481453,-0.21564713,0.2753849,-0.077790454,-0.031510163
1966-10-01,0.13227654,0.0029541017,0.15755042,0.078775026,0.05415802,-0.250111
1966-11-01,-0.12702484,-0.0922329,0.11750641,0.29015502,0.2359974,-0.16641274
1966-12-01,0.25175208,-0.05054741,0.119147494,0.096171185,-0.4040512,-0.10207977
1967-01-01,0.117882535,0.029062271,0.05028801,-0.08522797,-0.23054028,-0.051920317
1967-02-01,0.50091857,-0.015673827,-0.044083405,-0.035266496,-0.21225357,-0.02742958
1967-03-01,0.24686737,-0.006857681,0.12702599,-0.046369173,-0.4388752,0.017959977
