,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1970-01-01,-0.0053620106,-10.274518,-3.1483881,-6.969851,0.021551147,-18.634418
1970-02-01,-0.41564122,-11.050656,-4.0189056,-7.7049813,0.4503604,-19.94949
1970-03-01,-0.56772816,-11.454947,-4.27101,-8.037028,0.29922405,-21.18044
1970-04-01,-0.3461254,-11.196689,-3.6693857,-7.7327724,0.4049158,-20.5234
1970-05-01,0.09605826,-9.912071,-2.8148732,-6.2810497,-0.38910478,-16.091036
1970-06-01,0.9026392,-7.477735,-1.2308811,-3.8360765,-1.0110748,-9.317867
1970-07-01,1.3516537,-4.8400235,0.264926,-1.6127968,-1.4364973,-4.406066
1970-08-01,1.7708989,-3.1198077,1.0041888,-0.32287428,-1.5407835,-2.7889328
1970-09-01,1.8491307,-3.2578366,1.3125573,-0.042003404,-1.1033876,-4.717116
1970-10-01,1.5934304,-5.227152,0.5129899,-1.5599767,-0.86961687,-8.2098255
1970-11-01,1.2168871,-6.917599,-0.6793201,-3.5352094,-0.5785762,-11.78817
1970-12-01,0.51790047,-8.587832,-1.8904084,-4.977184,-0.5796682,-14.289494
1971-01-01,0.0536974,-9.8534565,-2.7046497,-6.141214,-0.025958687,-18.006462
1971-02-01,-0.38678086,-10.494785,-3.5576224,-7.0642996,0.3642613,-19.748032
1971-03-01,-0.6500758,-10.956087,-3.9381332,-7.477976,0.7308352,-20.601677
1971-04-01,-0.6759994,-10.950488,-3.9612455,-7.430497,0.7899793,-20.414474
1971-05-01,0.067176886,-9.877646,-2.8217332,-6.086712,0.5049907,-16.802744
1971-06-01,0.7120871,-7.4739537,-1.2194933,-3.8080597,-0.3257969,-10.329777
1971-07-01,1.1386553,-4.997474,0.27978328,-1.5129355,-1.0364256,-5.023267
1971-08-01,1.5925614,-3.5867465,1.0980189,-0.38473603,-1.4240304,-3.6143718
1971-09-01,1.6306778,-3.8343563,1.1189,-0.49461818,-1.2437207,-4.21525
1971-10-01,1.5567331,-4.8334565,0.72695935,-1.4373244,-0.783878,-6.805522
1971-11-01,1.0991298,-6.7036815,-0.43142775,-3.3812323,-0.7929827,-10.474997
1971-12-01,0.512733,-8.3923855,-1.6446133,-5.063166,-0.57852787,-14.173734
1972-01-01,-0.22101744,-9.863593,-2.7814066,-6.2979317,-0.120506465,-16.400452
1972-02-01,-0.78159696,-10.97582,-3.8049889,-7.213732,0.4886335,-18.348213
1972-03-01,-0.8826701,-11.222009,-4.222449,-7.677463,0.708476,-19.057037
1972-04-01,-0.6518798,-11.010929,-3.8671846,-7.5111237,0.7275995,-18.835934
