,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6
1970-01-01,26.436494357417438,13.792087233451346,21.6509910976161,25.487269039129043,25.500866547233095,37.446074754364226
1970-02-01,24.992211219203412,14.517195289128704,35.220088310432985,27.67005517518099,14.759315880060399,32.09509885832551
1970-03-01,20.986081388933854,7.197036392952235,32.053268134339994,28.803703532827384,21.262377021576714,35.25334534949485
1970-04-01,19.25611626273715,6.438040042344092,27.114931561255126,20.638842347357304,20.716906142902843,30.93225672299682
1970-05-01,9.654474316692136,5.714897167020417,22.22404032725124,22.516725826860416,13.918169483695962,13.717932217694802
1970-06-01,6.174532196540504,6.4422789670003295,14.700367314018578,17.58162249852898,10.979723977007815,8.96444185051697
1970-07-01,6.149008423952564,9.697194304276989,6.553009873990554,10.924466709032714,12.742878673500533,6.37298421475518
1970-08-01,6.823009244004361,10.98752688806618,5.832632611920306,9.336171587509181,11.047966987866584,8.113041677464143
1970-09-01,4.182964294462437,8.41614012758869,8.599500368320285,9.95614348684201,7.2423612490594635,7.653416341932919
1970-10-01,10.93648565592854,4.942169294593436,18.407081681179843,13.843678152707522,10.705559639549891,20.36554092067145
1970-11-01,14.946161739557848,8.20363572638821,25.20426740343509,19.922245853492,11.477060498694778,24.305320989730482
1970-12-01,21.471071249428004,12.96604880027149,34.80056556556697,22.789732848891664,15.631517453417414,29.267409630104886
1971-01-01,24.52181603553377,13.538587784519022,28.01484582145312,21.345912829450363,21.576736228920623,33.3904102164205
1971-02-01,19.440754325476043,9.16685055600968,37.93364764407343,27.904253802855372,12.566407743675136,29.696796525468496
1971-03-01,21.547076604464284,8.359567043498126,36.76486896427649,26.1513728099008,14.47728329804191,32.412045598126525
1971-04-01,17.070567468840345,6.093620890146366,30.419734913282262,29.175206063088744,16.788629421111864,24.49622309355528
1971-05-01,12.886871105520319,4.469096452635179,28.82118585388757,21.432096059795573,12.464839974286988,19.81238209064293
1971-06-01,6.4266259415375835,5.530586676434765,12.082073267925312,16.706850404089856,11.993854242548085,7.548829147605736
1971-07-01,6.050008655520923,7.3501875883762455,7.281402254693341,12.985020903825912,10.09346256468254,8.485239090141794
1971-08-01,8.375706107640857,10.139976622012448,5.4834334694511275,9.746450015753828,11.162182838949283,6.827139472565374
1971-09-01,5.152947096572487,8.383124430525989,10.119399003193399,8.43062351684202,9.265786154096535,10.109528699593183
1971-10-01,7.268645277519246,6.135753762767731,21.92744380142051,12.054928135827316,9.767180750076678,13.791520686350506
1971-11-01,14.826922137430943,8.276202274116878,27.964329758497115,18.919524455109922,10.620275073661613,24.627638857769583
1971-12-01,19.623827523336008,13.615533113618532,32.080384078678414,19.835091349417866,11.805084656400929,27.03430728159232
1972-01-01,22.668793209941043,15.53274600393724,38.816251891828045,23.308202176586647,14.40375175915371,27.434152539226897
1972-02-01,25.409445579537422,12.801753715000478,34.96334991339752,26.48987806927895,16.91081532897428,32.33346366943276
1972-03-01,22.055372632712388,10.364505064782245,38.14151332833562,31.802292171179975,13.180388319311296,24.27232016464268
1972-04-01,17.283587039355965,6.115964688167601,35.15489003756103,24.941602133766402,11.083537218143645,25.12793079691115
1972-05-01,12.050798056310654,5.169597242815204,26.055659543320022,23.986153575813027,12.376809994931085,19.288803958695148
1972-06-01,7.656252914471758,6.036488032098286,14.444467162059379,15.469035800723315,14.332564966674992,11.611721047728473
1972-07-01,6.230362449587675,6.537399745237298,8.37473042631148,15.575247519796992,10.820077950251605,6.4354972926306875
1972-08-01,5.79924877219921,6.940389768896041,7.4800298647084675,11.972657968320355,9.986039716821221,5.501830488064549
1972-09-01,5.947894161087109,6.3044185785110605,12.673283382953944,13.26049301135176,10.800372720678713,8.69480323994927
1972-10-01,7.704052131254068,4.4878179508104035,17.640029087496504,13.715383411931656,14.545483941127857,17.90205176047026
1972-11-01,17.494201573209452,7.025511754686066,29.271169787915134,15.183688910287879,9.891194688880901,30.641415615776555
1972-12-01,22.934481705342037,11.80181826563896,33.28522272148942,19.193071088589637,14.524060889141099,29.428866576474476
1973-01-01,26.542782331750075,14.193061992909096,31.249181936726174,22.314397596130416,17.79927319992582,36.48911176179165
1973-02-01,25.143708052087554,12.152282451431716,39.969346557134976,28.532614308423554,10.905895228474368,35.66574360540565
1973-03-01,19.436963555692998,7.868933263052387,32.986124562565465,30.397109440581996,17.60697266542116,28.718186203998624
1973-04-01,17.7888218335357,4.416044688703579,26.867539147294686,22.569041327750377,20.720054982807223,29.88831453285206
1973-05-01,11.16047031707805,4.958625890370686,23.009143633383008,19.917997765675445,16.920408251517244,19.93671737624929
1973-06-01,6.382041212664575,6.262226676078156,18.641254583582302,17.460955843774443,9.002536669277392,8.819677676294104
1973-07-01,7.108306387372414,7.896012758293274,6.567303677586172,11.121120917872103,14.71932894064777,6.7556063945109885
1973-08-01,5.023463394951695,8.780814793923577,7.594430706345906,10.551407120897547,6.17476973851489,6.118228313809821
1973-09-01,3.8272261020292446,7.539448256022897,10.874407983905598,10.738832731589188,6.2668535806971954,10.854416309361266
1973-10-01,11.080936754191121,5.744643340996551,21.467226895245496,13.179107942239257,11.592534084614481,19.736286342620367
1973-11-01,16.923291168362514,10.224560798297295,29.75324152206951,20.668079386516503,10.034419235956149,22.69673233112173
1973-12-01,18.475592138198447,11.387611900953218,34.25688699425777,23.708879403863033,10.592866167401587,22.351168123814354
1974-01-01,21.182887322304055,13.07063981334739,39.917755596475715,23.458532902023272,12.428552057952214,24.381789965367176
1974-02-01,23.044206336984313,12.267260365519533,36.60932939556814,23.870773701466007,14.167097988578943,31.816610090556928
1974-03-01,19.660028878746658,9.612304273484012,40.761228629643455,27.211565024857762,13.780570079004347,26.566556500259367
1974-04-01,14.84732808933377,7.528404309264185,30.91691311513551,26.69319446711082,16.217470366773817,21.8810028663669
1974-05-01,11.422987114075694,4.812101039226391,23.882833454365745,18.865965695415507,10.344348643343096,15.574127130615803
1974-06-01,5.75353701173313,5.725106666951218,15.723506663895542,17.646463509956526,9.295543799031647,12.04093556184957
1974-07-01,7.411340171371353,7.830707530103942,6.698285862838725,9.970473729865034,11.948853303786397,5.8072235022442396
