,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6
1965-01-01,0.70437706,0.024283767,0.17337151,-0.067700244,0.13201562,-0.404877
1965-02-01,-0.26903495,0.10817325,-0.1296607,-0.0298764,0.024283791,0.27992588
1965-03-01,-0.08153465,0.09875407,-0.077119425,-0.090953805,0.10905628,-0.40693742
1965-04-01,0.062549114,0.028551841,-0.4466746,-0.074470304,-0.022517586,-0.82844514
1965-05-01,0.09963713,0.09021795,-0.7274834,-0.049009133,0.08624425,-0.2288563
1965-06-01,-0.10699584,-0.0016189336,0.39707673,0.05931134,0.3245197,-0.088010356
1965-07-01,-0.75780135,-0.05342436,0.46433544,-0.049450636,0.48847207,0.05931134
1965-08-01,-0.36175483,-0.04459386,-0.29331872,-0.12686439,0.1551219,0.0432693
1965-09-01,0.03443885,-0.02634425,-0.34777325,-0.10743737,0.33452758,-0.49877435
1965-10-01,0.1389328,-0.045771264,0.3183384,0.01030221,1.1771015,-0.6297596
1965-11-01,-0.21649365,-0.04150319,0.11288281,-0.0033850193,0.15703516,-0.42989665
1965-12-01,-0.09875412,0.13981576,-0.050627995,-0.054601718,-0.27212566,-0.19162114
1966-01-01,-0.30510244,0.20730762,0.2602557,-0.01663668,-0.29106975,0.4015952
1966-02-01,-0.12860885,0.08737876,-0.065100096,-0.17504689,0.03934939,-0.056564737
1966-03-01,-0.26474032,0.17692757,0.30900842,-0.06293006,-0.22828431,-0.108500145
1966-04-01,0.018951416,0.09215281,0.013743353,-0.052369405,-0.3276704,-0.243185
1966-05-01,-0.39696592,0.11197217,0.7441663,-0.09866281,-0.2073076,-0.12600489
1966-06-01,-0.17417888,-0.01953001,0.5059,-0.15161088,-0.10951283,-0.28557235
1966-07-01,-0.41736388,-0.055841446,0.111682795,-0.05801139,0.3563145,-0.21830228
1966-08-01,0.027342033,-0.021700049,0.19153893,0.051501416,0.08607678,0.15696354
1966-09-01,0.051646065,-0.03746872,0.2767477,-0.099096775,0.15869954,-0.452084
1966-10-01,0.1932749,0.015913343,0.16709022,-0.11081481,-0.34835777,0.42488655
1966-11-01,0.2230763,0.07088673,0.17316628,-0.044412754,-0.007378006,-0.24376364
1966-12-01,0.2347943,0.22264233,0.002314663,-0.0925868,0.12889814,-0.12875351
1967-01-01,-0.33738592,0.18567887,0.15004186,-0.026477968,-0.6069949,0.7233981
