,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6
1970-01-01,-1.6533337e-05,2.1100277e-08,-5.1729257e-06,-2.1343003e-06,1.1008771e-05,-1.376211e-05
1970-02-01,-1.6906073e-05,-4.70295e-06,-5.1369716e-07,-3.6009442e-06,1.0482076e-05,4.3724103e-06
1970-03-01,-2.2302673e-05,2.5978552e-06,1.1069023e-06,1.285167e-06,1.5611276e-05,-3.5685298e-06
1970-04-01,-1.4475172e-05,-2.8797767e-06,5.4177e-06,-1.9074141e-06,4.5020606e-06,-8.389819e-06
1970-05-01,-4.4436565e-06,-1.3284032e-05,-2.6285816e-06,-1.7615603e-06,-1.6630573e-05,-2.7501264e-06
1970-06-01,-3.0013216e-06,-2.9527037e-06,-7.5633106e-06,3.0354167e-06,-5.2782634e-06,-1.40376105e-05
1970-07-01,-3.7630016e-06,1.2689634e-06,-5.756341e-06,1.6498016e-06,-8.713938e-06,-1.2173921e-05
1970-08-01,2.7518108e-06,-5.740134e-06,-9.759224e-06,3.7079662e-06,-6.5747445e-06,-5.7239304e-06
1970-09-01,6.9329617e-06,-5.1081006e-06,-7.077131e-06,1.5606711e-06,-1.538271e-05,-4.1681524e-06
1970-10-01,-4.4679655e-06,-2.474626e-06,3.7079662e-06,3.3595352e-06,-1.2400804e-05,-1.8425926e-06
1970-11-01,-2.118093e-06,-1.6238118e-06,-5.6023855e-06,5.3158874e-07,1.2677989e-05,2.6383677e-06
1970-12-01,-9.661988e-06,-8.341198e-06,-9.321662e-06,-6.0318453e-06,-4.581405e-06,1.1069023e-06
1971-01-01,-1.3076795e-05,8.606632e-06,-1.4196208e-05,-1.5012447e-06,-3.7815298e-06,2.9681105e-06
1971-02-01,-1.421279e-05,5.571779e-06,-2.114848e-06,-9.208088e-07,-1.14469e-06,6.0195453e-06
1971-03-01,-1.2247598e-05,-2.0070547e-06,-1.9129911e-05,3.3127435e-07,1.5115806e-05,-1.3307363e-07
1971-04-01,-9.478092e-06,-8.002127e-06,-2.8113718e-06,-6.3888365e-07,-1.0680422e-05,-2.9061994e-07
1971-05-01,-8.416726e-06,-1.1949087e-05,-3.3420547e-06,2.7939823e-06,9.410949e-06,3.4822115e-06
1971-06-01,-1.3105309e-06,-1.2156386e-05,-8.7484e-06,-1.5012447e-06,-4.3205036e-06,-1.0597505e-05
1971-07-01,8.2516635e-08,-1.1318902e-05,-8.458184e-06,2.089164e-06,-3.0020856e-06,-7.861163e-06
1971-08-01,-9.2909977e-07,-7.1729337e-06,-8.988864e-06,5.966176e-07,-4.1132043e-06,-8.300638e-06
