,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6
1965-01-01,0.54660594,0.31436467,-0.018691158,-0.69363326,-0.50171775,-0.206633
1965-02-01,0.29861718,-0.14334795,-0.0697607,-0.20486689,-0.8196146,-0.23709807
1965-03-01,0.5521985,0.07917986,0.40237498,-0.29773393,-0.33629364,-0.064609624
1965-04-01,0.63682383,0.09934278,0.12553982,-0.012656999,-0.23062244,-0.5165825
1965-05-01,0.28213346,0.03914838,-0.01133244,0.17160544,0.24754746,-0.17189977
1965-06-01,0.35027525,0.16777888,0.16983934,0.21104817,0.17616782,-0.06519829
1965-07-01,0.03488035,-0.23327155,0.10258059,0.22502978,-0.3729402,-0.4905325
1965-08-01,0.20574991,-0.06578698,0.0085361,0.13525334,-0.40237504,-0.13437028
1965-09-01,0.5689765,-0.10993934,0.0011774063,0.08374226,0.30391526,-0.26785755
1965-10-01,0.30185485,-0.13760813,-0.09787099,-0.2721256,-0.7052601,-0.45535785
1965-11-01,0.16130324,0.09948993,-0.15011796,-0.05577912,0.032378387,-0.63976747
1965-12-01,0.7567712,0.067553066,-0.12200763,-0.32908213,-0.44534993,-0.079621315
1966-01-01,0.20542693,0.113129474,0.10589614,0.02676339,-0.59617215,0.58778155
1966-02-01,-0.01085,0.025606036,0.20716295,0.37164912,-0.6102047,0.75067633
1966-03-01,0.6099155,0.0619174,0.07537146,-0.08260479,-0.3169651,-0.012730693
1966-04-01,0.015334701,-0.017649364,-0.044846725,0.17302158,-0.09750547,0.09504614
1966-05-01,0.2767477,0.13974819,0.008969354,0.41287917,-0.29121438,-0.34343913
1966-06-01,0.023725366,-0.038192082,0.07884345,0.35993117,0.26748902,-0.709591
1966-07-01,-0.046872042,-0.14408818,-0.01953001,0.22813964,-0.19992962,-0.32969576
1966-08-01,-0.15971217,-0.15450425,0.11240616,0.17663825,-0.20426965,-0.035154056
1966-09-01,0.08463013,-0.03327336,-0.038192082,0.11226149,-0.459462,0.07638409
1966-10-01,0.007812023,0.084485434,-0.16217156,0.016636705,-0.12701754,-0.2907803
1966-11-01,0.110670164,0.22423363,-0.019964028,-0.21642165,0.24029168,-0.26647624
1966-12-01,0.7467703,0.05019939,-0.35993117,-0.021121358,-0.60383946,-0.18618631
1967-01-01,0.4611163,0.03813494,-0.09508755,-0.30957574,-0.50791067,-0.10408006
1967-02-01,0.79717004,0.10607839,-0.23597035,-0.43230695,-0.8349719,0.09075794
1967-03-01,0.7806837,0.08276446,-0.019650329,-0.07527069,-0.10990854,-0.11307259
1967-04-01,0.87643737,0.051790237,-0.051623713,0.011656975,0.08159878,-0.32189885
1967-05-01,0.75637066,-0.035637,0.011656964,-0.01598673,-0.13005848,-0.7841808
1967-06-01,0.2477938,0.03746884,0.18051648,0.3818489,0.39783564,-0.6844305
1967-07-01,-0.24979214,-0.24013355,0.2063283,0.16086614,-0.61515486,-0.015320587
