,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6
1970-01-01,-1.1689201e-05,-5.663555e-06,2.7842617e-07,-1.0823874e-06,1.1234049e-05,-8.96292e-06
1970-02-01,-9.893086e-06,-4.1701005e-06,-8.058993e-06,3.7546903e-07,3.95449e-06,4.2901884e-06
1970-03-01,-1.2796992e-05,-6.9354282e-06,3.0195972e-06,3.7635034e-06,8.067239e-06,-2.0836342e-07
1970-04-01,-1.0920676e-05,-5.174579e-06,-1.3996534e-07,-4.1824214e-07,1.525384e-06,-2.2925938e-06
1970-05-01,-1.7951772e-06,-8.524461e-06,-6.0367065e-06,2.469285e-06,-7.5544003e-06,-1.1186461e-06
1970-06-01,-2.7894278e-06,-7.748442e-06,-9.508329e-06,4.324324e-06,-2.857598e-06,-9.555793e-06
1970-07-01,-2.309383e-06,-3.017788e-06,-5.329421e-06,1.0122084e-06,-6.0251937e-06,-1.596556e-05
1970-08-01,-2.3505638e-06,-1.7448472e-06,-1.0510849e-05,-2.1323824e-07,-4.7737813e-06,-1.4309276e-05
1970-09-01,-1.6047718e-06,-3.2140529e-06,-1.3103898e-05,9.969973e-08,-1.468639e-05,-8.5903785e-06
1970-10-01,-4.5590573e-06,-6.5901877e-06,-6.7409144e-07,3.241983e-06,-3.7969104e-07,-1.5113253e-06
1970-11-01,-6.7025585e-06,-3.6152678e-06,-6.4173264e-06,1.0478535e-06,7.053756e-06,4.2752545e-06
1970-12-01,-1.2712995e-05,-2.6000132e-06,-5.3471517e-06,1.4227378e-06,2.303181e-06,6.345804e-06
1971-01-01,-1.278476e-05,1.0990134e-06,-1.0284315e-05,-4.0561445e-06,2.7544647e-06,-5.69747e-06
1971-02-01,-1.1532052e-05,-3.2171397e-06,-9.287079e-06,9.4358995e-07,5.6251265e-06,8.6844475e-06
1971-03-01,-1.3064866e-05,-3.211489e-06,-1.1684317e-05,2.0571292e-06,1.057696e-05,9.987177e-06
1971-04-01,-9.002948e-06,-7.726961e-06,-1.3002816e-06,3.4331993e-06,6.006105e-06,6.1977626e-06
1971-05-01,-8.006879e-06,-6.5289346e-06,-6.554866e-06,3.816996e-06,5.141297e-06,5.975169e-06
1971-06-01,-2.262883e-06,-6.0254883e-06,-7.495895e-06,2.878718e-06,-6.3087045e-06,-1.1511353e-05
1971-07-01,-1.6035144e-06,-3.769224e-06,-1.083309e-05,2.286791e-06,-7.7568e-06,-1.4983844e-05
1971-08-01,-1.9663596e-06,-2.8623676e-06,-9.799078e-06,1.9096826e-06,-5.214926e-06,-1.3429279e-05
