,vws_u850-250_cluster1,vws_u850-250_cluster2,vws_u850-250_cluster3,vws_u850-250_cluster4,vws_u850-250_cluster5,vws_u850-250_cluster6,vws_u850-250_cluster7
1970-01-01,-4.757287979125977,38.968505859375,39.63575744628906,43.048561096191406,7.1334381103515625,26.718358993530273,21.81963348388672
1970-02-01,0.2379474639892578,39.36952209472656,33.49903869628906,43.016944885253906,7.785713195800781,29.0911808013916,20.964353561401367
1970-03-01,-4.466094970703125,36.271209716796875,29.80335807800293,38.83372116088867,4.025142669677734,24.320579528808594,14.71281909942627
1970-04-01,-4.97027587890625,20.24551773071289,18.158899307250977,18.302001953125,4.5343170166015625,20.333707809448242,11.719339370727539
1970-05-01,-14.00230598449707,20.944385528564453,2.8387317657470703,15.27524185180664,-11.76593017578125,25.771560668945312,-8.848991394042969
1970-06-01,-25.583532333374023,8.379751205444336,-13.010580062866211,-0.07487869262695312,-24.834747314453125,32.19947814941406,-20.69312858581543
1970-07-01,-21.157373428344727,7.033597946166992,-20.7929630279541,-3.5059852600097656,-28.81995391845703,28.964719772338867,-25.555246353149414
1970-08-01,-17.802810668945312,-0.9301586151123047,-17.538238525390625,-6.1034393310546875,-27.097745895385742,21.179004669189453,-26.99624252319336
1970-09-01,-14.484857559204102,7.582710266113281,-10.641084671020508,0.6323089599609375,-18.253746032714844,28.104446411132812,-18.78788185119629
1970-10-01,-19.245471954345703,18.498350143432617,4.792232513427734,12.6278657913208,-11.092020034790039,31.74022102355957,-5.565980911254883
1970-11-01,-18.157238006591797,32.221107482910156,20.651527404785156,31.55718231201172,-4.238130569458008,25.27403450012207,4.674089431762695
1970-12-01,-10.755899429321289,47.12861251831055,23.578449249267578,44.589393615722656,-0.5025177001953125,36.815330505371094,8.293222427368164
1971-01-01,-10.507423400878906,44.71288299560547,29.020343780517578,46.52073669433594,1.0321235656738281,18.120975494384766,12.733348846435547
1971-02-01,-8.026729583740234,51.322078704833984,27.811843872070312,53.61006164550781,-2.5149879455566406,30.816762924194336,6.297267913818359
1971-03-01,-0.0620574951171875,25.768823623657227,24.730165481567383,26.931598663330078,8.528095245361328,21.112831115722656,15.01153564453125
1971-04-01,-2.6880970001220703,25.63654327392578,14.768203735351562,24.49173355102539,4.575969696044922,26.506988525390625,11.510150909423828
1971-05-01,-9.512859344482422,17.299522399902344,5.693017959594727,14.818828582763672,-6.749637603759766,23.108489990234375,-5.25370979309082
1971-06-01,-18.034421920776367,3.4082984924316406,-20.5118465423584,-5.216150283813477,-24.285961151123047,27.42479705810547,-25.616943359375
1971-07-01,-16.009366989135742,0.5650558471679688,-17.99686050415039,-7.8029937744140625,-25.086185455322266,18.49005889892578,-25.53529167175293
1971-08-01,-20.843368530273438,1.8846073150634766,-16.6234130859375,-8.866147994995117,-23.531463623046875,24.828153610229492,-23.250568389892578
1971-09-01,-21.60276222229004,13.972878456115723,-3.8312740325927734,4.851966857910156,-17.742095947265625,26.4841251373291,-15.037664413452148
1971-10-01,-16.98106575012207,21.913053512573242,2.477426528930664,14.003908157348633,-14.271738052368164,27.921262741088867,-8.39417839050293
1971-11-01,-6.48670768737793,29.0432071685791,20.66535758972168,26.642536163330078,3.5258827209472656,26.335512161254883,10.703393936157227
1971-12-01,-17.206436157226562,40.42924499511719,19.865137100219727,36.142333984375,-2.6603336334228516,38.51687240600586,4.904226303100586
1972-01-01,1.4331512451171875,41.24433898925781,32.232269287109375,40.77666473388672,12.947135925292969,37.55314636230469,22.636327743530273
1972-02-01,-4.747043609619141,55.61602020263672,30.347225189208984,57.660301208496094,0.4260730743408203,26.911392211914062,10.833992004394531
1972-03-01,0.2783088684082031,31.32991600036621,27.57703971862793,33.63816452026367,10.023448944091797,30.045961380004883,19.62656593322754
1972-04-01,-1.2237014770507812,21.251951217651367,21.408321380615234,20.838790893554688,9.446746826171875,17.523462295532227,16.599590301513672
1972-05-01,-8.211566925048828,22.218862533569336,8.838482856750488,19.02404022216797,-6.956306457519531,16.420269012451172,-4.430000305175781
1972-06-01,-15.95402717590332,13.915480613708496,-6.445592880249023,6.677995681762695,-16.829124450683594,27.017553329467773,-18.311050415039062
1972-07-01,-15.271163940429688,8.197222709655762,-13.873878479003906,-2.6109447479248047,-23.921716690063477,27.917036056518555,-24.42668914794922
1972-08-01,-12.292964935302734,7.824230194091797,-11.450862884521484,1.523529052734375,-22.2705078125,21.46283721923828,-21.520219802856445
1972-09-01,-14.463491439819336,18.232149124145508,0.2725715637207031,11.546980857849121,-10.60445785522461,17.19350814819336,-10.28741455078125
1972-10-01,-11.086477279663086,23.350749969482422,20.352466583251953,24.459686279296875,-4.526117324829102,10.83542537689209,3.1374378204345703
1972-11-01,-8.544391632080078,31.51067352294922,21.475746154785156,32.26526641845703,0.9525642395019531,23.591760635375977,7.243223190307617
1972-12-01,-3.6868839263916016,47.721492767333984,31.757423400878906,48.73430633544922,2.0026817321777344,28.53964614868164,15.038762092590332
1973-01-01,-4.730527877807617,55.2086181640625,30.173446655273438,57.12950134277344,3.652223587036133,28.840299606323242,14.443244934082031
1973-02-01,-2.5181713104248047,36.708587646484375,29.480592727661133,38.1150016784668,10.102943420410156,28.244604110717773,23.5045166015625
1973-03-01,0.21502304077148438,37.39029312133789,24.681575775146484,37.44603729248047,9.16639518737793,27.891006469726562,17.273597717285156
1973-04-01,-11.54599380493164,25.54804229736328,17.674978256225586,23.608047485351562,-0.14334869384765625,23.940935134887695,7.825283050537109
1973-05-01,-13.041604995727539,27.47848129272461,0.9190273284912109,19.622934341430664,-7.535398483276367,23.737060546875,-5.122350692749023
1973-06-01,-15.9356689453125,5.273662567138672,-15.884702682495117,-2.636035919189453,-20.331716537475586,27.79384994506836,-19.038389205932617
1973-07-01,-17.799213409423828,0.3281116485595703,-16.838773727416992,-5.690969467163086,-28.09488296508789,15.983453750610352,-26.83340835571289
1973-08-01,-18.600378036499023,0.15131187438964844,-12.70234489440918,-7.020933151245117,-27.841632843017578,14.010011672973633,-25.94623374938965
1973-09-01,-18.116174697875977,8.717232704162598,-7.533803939819336,3.1329803466796875,-18.893447875976562,25.728025436401367,-18.93804168701172
1973-10-01,-16.829214096069336,25.360095977783203,8.976856231689453,19.799732208251953,-12.288223266601562,19.025646209716797,-4.480463027954102
1973-11-01,-15.19184684753418,32.059288024902344,13.441390991210938,29.053730010986328,-2.4608306884765625,28.109216690063477,6.543102264404297
