,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5,vws500-250_cluster6,vws500-250_cluster7
1965-01-01,12.949906731693801,24.762271988097243,40.449449621839186,26.76688146440367,19.018371802219537,145.1230508941548,32.713485820879306
1965-02-01,9.120418884083225,15.961189182292998,61.476823179404086,29.46054912663163,12.406243225729757,141.83453702754935,35.134509521310655
1965-03-01,12.38637020331198,18.565379594039833,48.13936855060384,21.53557217193893,18.38805182725897,113.91741147347618,35.58470385862564
1965-04-01,6.267408468313583,12.806002486764065,37.73511319009435,19.255000128730934,7.275959813828333,100.49324975084237,25.993795201356367
1965-05-01,13.901894044054727,8.181017221438145,30.09591654715433,21.58616055120024,21.90811522061922,100.06150342512849,16.175676617647408
1965-06-01,37.18749851942053,16.822343764463614,19.421285341310337,36.25175744209938,41.61193336206453,78.90983444220417,9.236561242584623
1965-07-01,37.52005795509232,24.892627009942867,9.058612754359553,29.34988574992786,43.704171156590576,38.85947269467954,15.232743933061556
1965-08-01,20.529508001933692,20.33692191873824,12.900018230531238,28.19963237234853,34.45008825863146,43.38532431155789,12.210620167262691
1965-09-01,20.320540089934347,12.936962189645822,27.13377047330824,33.08259136843298,20.306808633177777,79.58927508657075,9.290553801685611
1965-10-01,9.402327622478719,8.093438915666507,36.054561130371354,27.202468266902244,5.653569195942053,110.49054485405883,17.590909867152764
1965-11-01,6.431149073397293,17.29739958798913,37.7857093313601,24.03228100092228,12.608072087639709,126.6553596399421,27.13123410427532
1965-12-01,12.049287502280636,12.962627850333563,47.48532514342715,30.621381301541128,8.316939600565252,187.3965692164243,26.99563637454679
1966-01-01,13.203334128146158,24.074601540285936,37.94859058249501,25.82753465335307,19.08719969601078,145.0164595152287,37.960833855164864
1966-02-01,9.706203988478551,15.178278067026657,52.44654066757833,27.30968340872243,10.904597313826978,142.47644139202288,33.95014039676545
1966-03-01,9.357698613900965,15.866272610032786,47.93016270776089,30.527876983710428,9.717300283165015,137.8447780510098,28.867444722200073
1966-04-01,7.035153889165557,20.281381139082676,30.025559889628315,19.70360996215545,8.016767155094886,81.81308990168235,34.52608815930161
1966-05-01,13.638881454568628,9.441086219007037,29.242596596799995,26.72192315025896,11.318848481184746,114.6327551060588,18.40598870555828
1966-06-01,25.672570253496847,14.779445224497117,14.939970912532157,28.211765394769174,33.017999136655526,86.95355542301328,8.553191944086029
1966-07-01,26.604313167412776,22.1099301294777,9.808592087460626,30.666967887773385,36.58792404315178,38.10432353525815,15.905871821488658
1966-08-01,25.302585505025135,22.332126304534498,12.971675435238785,29.547369297724128,30.761682888404145,33.54682617539984,16.45554482167641
1966-09-01,20.07007521561701,11.400873731570197,17.64135412907125,28.46762884154281,22.19133874333138,58.789279591314205,7.76170850837296
1966-10-01,11.01604786877391,5.88402140153076,42.54116282030822,23.19476113637716,10.13119139329196,128.97872304110558,21.85360746913636
1966-11-01,12.20903356679795,11.568818989446854,40.20889638171031,28.015156613733613,15.460695864699598,207.52764426958436,25.679484233643272
1966-12-01,14.750416456386262,17.622428216084646,48.506079385016335,31.301916686675007,16.360036479517387,191.6710470784347,30.59365071709453
1967-01-01,14.957679947862326,13.141467556671286,58.957209513219794,35.51006392555635,12.466199521400439,202.63815552381334,25.487465529235543
