,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7
1965-01-01,0.07324028252200647,5.252090469002724,0.10748563334345818,-0.12096201229577112,0.7862271666526794,-1.1251341212879526,-0.019987406451779773
1965-02-01,0.2660195766524835,11.131630092859268,0.7025696337223053,-0.028146041387861427,-0.8951401114463806,-1.5959259235497676,0.03163504060095465
1965-03-01,0.3552535040812059,7.188507169485092,0.5395436659455299,-0.11388098049645472,-0.44689422845840454,-1.6332131443601665,0.02359411573450698
1965-04-01,-0.07118487899953668,4.2743537575006485,0.4052380472421646,-0.01581540575834236,0.4436432123184204,-1.0299074830430925,0.011464608439677199
1965-05-01,0.38434886796907947,5.833327770233154,0.8733551204204559,0.025348668221873465,-2.7508437633514404,-1.3941454164909592,-0.07641583969685393
1965-06-01,0.37159523503346875,9.247314929962158,1.085934340953827,0.2507130154455551,-1.8808552026748657,-0.48084597695957526,-0.16989589367114324
1965-07-01,0.5380480804226615,6.142774596810341,0.07564301136881113,0.3501116928428111,-2.7326130867004395,-0.2357967649445389,-0.1139520838017195
1965-08-01,0.7331193848089739,7.694127410650253,0.20114120095968246,0.24527835123466724,-2.7926552295684814,-0.30606946710384253,-0.10828147839072726
1965-09-01,0.44070675291798334,8.143669366836548,0.01074029365554452,0.1365540304569283,-1.8728649616241455,-0.6975694136186079,-0.06648165396821332
1965-10-01,-0.8135444738648154,7.302232086658478,0.7593019306659698,0.024776679999900585,-1.8369945287704468,-0.9979099938363739,-0.03823898388335193
1965-11-01,-0.38258795711127197,7.610250264406204,0.48189859837293625,-0.028790112095649797,-0.5220285058021545,-1.0854465491843945,-0.009604810054978015
1965-12-01,-0.08565653962167827,9.198860079050064,0.723804235458374,-0.0685344741802023,-0.2905040979385376,-1.1156581567995476,-0.008660284466188873
1966-01-01,0.23614867505702106,6.031927466392517,0.2397073619067669,-0.007690661445711598,-1.7395082712173462,-1.4249119794729983,-0.038003486672967254
1966-02-01,-0.07368139922618866,5.259843543171883,0.425298772752285,-0.11512324816048747,-0.08247353136539459,-1.229313738418348,-0.011981722675788571
1966-03-01,0.6368858570402319,6.372301280498505,0.22195853292942047,-0.12210411856872867,0.004380958154797554,-1.2969100114071008,0.05242981305214721
1966-04-01,0.39117915386503394,6.2223028391599655,0.43902840465307236,-0.03899200019812343,-0.02517656981945038,-1.3773342876723318,-0.03321458861021929
1966-05-01,0.138131935488094,8.31465944647789,0.6807348877191544,-0.06660801744220232,-1.04216468334198,-1.2538157629244255,0.025796489527737592
1966-06-01,0.13205854391509836,5.481589585542679,0.5600367486476898,0.30520507181533657,-1.8303710222244263,-0.43957535967682343,-0.11848715252019991
1966-07-01,0.6755114956335588,7.655459642410278,-0.026198653504252434,0.38173379320086853,-3.3071529865264893,0.264916049711632,-0.07687748186814954
1966-08-01,0.7752047343687578,6.567235291004181,0.02100095385685563,0.29121390496841587,-3.344472646713257,-0.1051075304999496,-0.05724562830488447
1966-09-01,0.5616273392330516,7.835756987333298,0.2988649904727936,0.1129531574369681,-2.160661458969116,-0.671142836411794,-0.09073470522400359
1966-10-01,-0.1704301515763456,10.11907011270523,0.47749705612659454,0.02354187420522324,-0.6218993663787842,-0.8048114451495083,0.021043114862601523
1966-11-01,0.10793313214724715,9.757647663354874,0.13965556398034096,0.00813242443131678,-1.8759527206420898,-0.7652019912546331,-0.0101605881149815
1966-12-01,0.20731655372814697,11.452072858810425,0.6250547617673874,-0.08301152424378828,-0.9144986867904663,-1.3277808825174966,0.038188398146713286
1967-01-01,-0.28398450125347485,11.876361817121506,0.7511331140995026,-0.025562806562943893,-1.6421915292739868,-1.4384276939160896,-0.0420453164621558
1967-02-01,-0.5153443325649608,10.225626826286316,0.5996562168002129,-0.07094958364361464,0.46859651803970337,-1.1551229339657407,-0.02006355174620387
1967-03-01,-0.26548726653510873,4.7278303653001785,0.8315222710371017,-0.09249429209063752,0.34407925605773926,-1.029803536155007,-0.05257566734938555
1967-04-01,-0.1939196139574051,6.002486124634743,0.9027464687824249,-0.10468246358813661,0.6967359185218811,-0.810402902689847,-0.004302622409353794
1967-05-01,-0.018245019865306942,8.587611466646194,1.2359101325273514,-0.11625199606924345,-1.763351321220398,-1.0194742318355676,-0.009863476045954396
1967-06-01,0.46284970912066375,7.007286697626114,0.17739472910761833,0.20237551494078204,-1.5673131942749023,-0.3559678341403152,-0.0928284311798257
1967-07-01,0.6059777330268513,8.069722354412079,0.05737650208175182,0.29088577838859175,-3.519037961959839,-0.04348395618073868,-0.11511833315164272
1967-08-01,0.5187027833678506,7.01056569814682,0.10733628645539284,0.24197935455977315,-3.3429503440856934,-0.30087074547102954,-0.06586313641197246
1967-09-01,0.17700183459303595,7.408789545297623,0.00869965530000627,0.21157540155179572,-1.6772675514221191,-0.5147963310732986,-0.069859984632529
1967-10-01,-0.08030063049359755,10.649651288986206,0.5685403198003769,-0.002035989680073478,-1.86581552028656,-1.0359869761900469,-0.042737709541975616
1967-11-01,-0.7806786082007668,11.326908320188522,0.939861387014389,-0.022595626010437204,-1.59762704372406,-0.9735359386964277,-0.005688009337640145
1967-12-01,0.9669308635321531,4.92529533803463,-0.44168688356876373,-0.031041427317893867,0.3914557695388794,-1.4761409976265647,-0.021450329755603428
1968-01-01,0.2599824219942093,7.236068695783615,0.41322704404592514,-0.07164227691563693,-0.5840777158737183,-1.5858915719118984,-0.01733858945031821
1968-02-01,0.05062200044366447,7.221511751413345,0.1897895522415638,-0.07900712315482322,0.38736575841903687,-0.9663959344228108,-0.040495808852810254
1968-03-01,-0.17041992396116257,7.430192083120346,0.6794940680265427,-0.05279641335058694,-1.1147916316986084,-1.3795595277439463,0.0188685337107786
1968-04-01,-0.4928023300387643,4.344811290502548,-0.14304337091743946,-0.00450179601709048,0.2765982747077942,-0.3908277009472702,-0.029912854308708454
1968-05-01,0.4003409296274185,10.304203629493713,0.8732127398252487,-0.08126190967029995,-1.8907307386398315,-1.246479424563321,-0.025814648350359688
1968-06-01,-0.07519790564071048,6.87977597117424,0.8590692281723022,0.23395875186631174,-0.5293359160423279,-0.41781636801632965,-0.1371080383763347
1968-07-01,0.36247091537172144,4.921404644846916,0.0567562086507678,0.2828107939826118,-2.6818833351135254,0.10957992212338881,-0.11995618926807189
1968-08-01,0.3565735437653281,5.545371398329735,0.2189958281815052,0.2629055519296665,-3.554097890853882,-0.18763564752809928,-0.06108760676333602
1968-09-01,0.4698627713051709,8.831318467855453,0.13934974558651447,0.1571741218518729,-1.9478442668914795,-0.3645145080306313,-0.06993874566445889
1968-10-01,0.16332282261414963,10.45166403055191,0.12052299454808235,0.11919053516002616,-2.0967984199523926,-1.1223964618914055,-0.06055828433116557
1968-11-01,-0.020251772366464138,9.434620290994644,0.07197318132966757,0.04386607971456316,-0.592170000076294,-1.2578839605504815,-0.05051368604820799
1968-12-01,0.4697469486431642,8.255764842033386,0.2363121323287487,-0.040256228260319646,-0.6451941728591919,-1.3522909446196123,-0.0030556391977088555
1969-01-01,-0.1634621654044498,11.85513362288475,0.6318169087171555,-0.07503587338659498,-1.120227575302124,-1.4520010261824636,-0.0007005165737699455
1969-02-01,0.3640456633134322,9.82278659939766,-0.05669941660016775,-0.006744676184925166,0.8151330947875977,-1.0571043599735606,-0.04748771177001403
1969-03-01,-0.13349701396443628,4.565297439694405,0.5490861460566521,-0.008163941704263591,-0.053154658526182175,-1.3662488171548555,-0.042891278731780995
1969-04-01,-0.18683861602436413,5.809937044978142,0.31958896666765213,0.0501058619431775,-1.1695386171340942,-0.980668356924346,-0.04064839671064221
