,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1970-01-01,2.6174395,-14.869547,1.4684786,-4.4368105,-0.89781344,0.71154433,0.82965446
1970-02-01,2.7937279,-16.310385,1.7553976,-4.9507256,-1.382121,0.8673854,0.65899765
1970-03-01,3.247302,-15.937492,2.3970842,-4.788582,-0.7933188,2.1096373,1.6000608
1970-04-01,3.74758,-14.063528,3.6380756,-2.2536993,1.3635802,3.155879,3.352231
1970-05-01,3.6407926,-8.929021,3.9863791,0.9481869,2.6801744,3.7798452,3.4668891
1970-06-01,3.3280911,-4.389832,2.9936306,3.5902677,3.6792257,4.0058775,1.852434
1970-07-01,3.3513577,-0.35480565,1.8388231,6.2218113,3.4118288,3.6133049,0.21698327
1970-08-01,3.2958395,1.4795073,1.6172035,8.156688,2.9131322,3.593598,-0.059132222
1970-09-01,3.165684,-1.59019,1.7494209,7.927923,2.828299,3.776769,0.47954243
1970-10-01,2.9225628,-5.0260696,2.2884,4.7319613,2.6818073,3.8267398,1.5708603
1970-11-01,2.8574417,-7.1487412,2.3416696,2.0177999,1.7070243,2.8676753,2.0884352
1970-12-01,2.8215919,-9.385675,1.7265487,-0.8154629,0.39811453,1.682642,1.1941322
1971-01-01,2.755635,-12.844744,1.1964781,-3.8307385,-1.287516,0.968149,0.55271935
1971-02-01,2.6375382,-15.655618,1.3478836,-5.010442,-1.2562544,1.2217122,0.31900364
1971-03-01,3.0331962,-15.560847,2.1108155,-4.196092,-0.495349,1.7866362,1.2910284
1971-04-01,3.7048464,-13.505187,3.3462012,-2.0480664,1.3018544,2.9749355,2.768536
1971-05-01,3.654829,-7.733001,4.1129436,1.8306541,3.273213,3.7645428,3.395138
1971-06-01,3.3693573,-3.2400796,2.9017327,4.19068,4.042533,3.9013093,1.7994986
1971-07-01,3.2505805,-0.54425883,1.9359307,6.103335,3.2733705,3.3038979,0.37894067
1971-08-01,3.1475298,1.3381898,1.6937585,8.095845,2.9772837,3.2694197,0.15778421
1971-09-01,3.1512027,-0.5752287,1.9896768,6.7669196,2.458506,3.6948314,0.7858883
1971-10-01,2.834738,-4.7494297,2.3507938,4.601245,2.5264993,3.5041034,1.5030398
1971-11-01,2.7499576,-7.8798056,2.4461048,1.5718265,1.6232657,2.5256143,1.69368
1971-12-01,2.7420793,-11.523765,2.018962,-1.5037102,0.09444173,1.5964797,1.271215
1972-01-01,2.7328324,-15.638195,1.5430634,-5.029732,-1.3481241,0.8944976,0.6450841
1972-02-01,2.6867313,-17.229694,1.2715781,-6.755987,-2.2695606,0.8025668,0.5696969
1972-03-01,2.8848755,-17.156569,1.841542,-5.9620028,-1.0191826,1.4689642,1.1582208
1972-04-01,3.4669092,-14.392473,3.0722737,-3.2751408,0.79425687,2.776237,2.8726318
1972-05-01,3.6079154,-8.869345,3.8589633,-0.38276392,2.3090758,3.714135,3.602878
1972-06-01,3.4095476,-4.017316,3.090528,3.0648906,3.5059502,3.864697,2.373159
1972-07-01,3.0128818,-1.7921863,1.8437256,5.587352,3.3103695,3.3566062,0.6025464
1972-08-01,2.9796684,0.50295836,1.5508682,7.011264,1.9998618,3.128303,0.022056498
1972-09-01,3.0297825,-3.0769753,2.1606996,6.4811664,2.2450173,3.5433128,1.0664275
1972-10-01,2.9739897,-6.1551924,3.088225,4.517002,2.749694,3.5731187,2.537303
1972-11-01,3.1642442,-9.979473,2.946039,1.3873225,1.3638853,2.968071,2.3913171
1972-12-01,2.8370748,-14.166506,1.9949054,-2.77966,-0.21910115,1.3411255,1.2691351
1973-01-01,2.6254508,-16.96801,0.97538245,-6.0903163,-1.9521953,0.5475643,0.05418758
1973-02-01,2.632575,-16.952057,1.1303587,-6.5362167,-2.1552684,0.7203146,0.14750984
1973-03-01,3.1613815,-16.887993,1.8556145,-5.2712364,-1.1546164,1.7085854,1.146994
1973-04-01,3.814233,-14.9094095,3.1809707,-2.9616327,0.8191688,3.0838387,2.9274387
1973-05-01,3.5677202,-9.217791,3.651855,0.838772,2.5736692,3.8088992,3.1023939
1973-06-01,3.1978285,-4.451834,2.7266228,2.9110196,3.5448484,3.9660642,1.845642
1973-07-01,3.0344315,-0.76239055,1.5131209,6.223209,3.034813,3.3869474,0.2547594
1973-08-01,2.9694512,0.4763845,1.1624045,8.159588,2.269817,3.4955025,-0.5795927
1973-09-01,3.081478,-1.7960312,1.5735291,7.108929,1.8032405,3.8945072,-0.06905837
1973-10-01,2.9599025,-4.642412,2.4177387,5.6519794,2.8140132,3.9020936,1.7115211
1973-11-01,2.8876166,-8.686157,2.4975243,1.4503295,1.3311546,2.8677125,1.9341586
1973-12-01,2.6447706,-11.527686,1.4687644,-2.51151,-0.17840773,1.826112,0.573454
1974-01-01,2.4029903,-14.923571,1.1253741,-4.8431697,-1.3285546,1.0362427,0.18051171
1974-02-01,2.5663524,-15.775614,1.2165061,-5.9902463,-1.6495016,0.9179906,0.22944197
1974-03-01,3.0432913,-16.092062,2.1921933,-4.981202,-0.7376047,1.8729017,1.213804
1974-04-01,3.3830435,-14.41957,3.2973037,-2.386587,0.90072566,3.1677485,3.001118
1974-05-01,3.4795785,-9.184098,3.6879277,0.3803833,2.3612757,3.9941998,3.1298623
1974-06-01,3.2626002,-5.3978167,3.0571787,3.6316657,3.7403488,4.054562,1.9567451
1974-07-01,3.109742,-1.597323,1.9342715,5.6556463,3.0378695,3.459229,0.63052195
1974-08-01,3.0148532,0.16444322,1.3137256,7.946951,2.3988152,3.3911872,-0.14502405
1974-09-01,2.9369984,-1.204113,1.611113,7.146632,2.4360225,4.001017,0.37334162
1974-10-01,2.8812156,-3.852219,2.3551936,5.000345,2.6659935,3.9529047,1.7121046
1974-11-01,2.8177874,-8.023071,2.3129845,2.1672297,1.9124758,3.040447,1.8034838
1974-12-01,2.6063645,-11.446558,1.528789,-1.395215,-0.105820075,1.5479016,0.91470945
1975-01-01,2.450156,-14.415028,0.92643154,-4.707404,-1.4526541,0.6118899,0.37853736
1975-02-01,2.6186285,-15.925862,1.145233,-6.2454157,-1.9804369,0.8701421,0.27910152
1975-03-01,2.90959,-16.160063,1.6475841,-5.1449537,-1.6581858,1.747777,0.85082734
1975-04-01,3.3935125,-13.024965,2.773766,-2.6886559,0.20182434,2.906763,2.5427222
1975-05-01,3.4627159,-7.9192433,3.5531118,1.6029153,2.7514787,3.7708797,3.1252718
1975-06-01,3.1754673,-2.0066872,3.0340314,2.8323393,3.0886393,3.7825062,2.1696804
1975-07-01,3.1477325,1.7309972,2.0973217,6.668202,3.218732,3.5118957,0.8234573
1975-08-01,2.8662798,2.1109169,1.3318309,7.569347,2.3838732,3.262435,-0.25975746
1975-09-01,3.0626562,-0.61756563,1.8837025,7.874821,2.6007202,3.7654734,0.6174001
1975-10-01,2.9235535,-5.1237307,2.1105006,4.528906,2.5475335,3.8065207,1.3384838
1975-11-01,2.6838243,-8.825306,2.0851085,1.755465,1.5150251,2.8587449,1.5680155
1975-12-01,2.6465282,-11.712509,1.6830724,-1.9228613,0.19368699,1.5439982,0.8922876
1976-01-01,2.3224654,-13.74657,0.992315,-5.1388764,-1.3354554,0.6803826,0.25414288
