,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7
1970-01-01,-0.17588548,-0.4634838,0.042170595,0.031300545,0.17483778,-0.07085186,-0.6604546
1970-02-01,-0.10333109,-0.21727033,0.17208752,-0.005500519,0.15519309,0.118261054,-0.62457025
1970-03-01,-0.13659611,-0.0013096333,0.0792336,-0.061684348,0.2150439,-0.00039291382,-0.466365
1970-04-01,-0.16986111,0.23075967,0.19801849,-0.09612803,0.053040672,-0.0073340177,-0.31523186
1970-05-01,0.04780209,0.38202378,0.17261133,-0.36251,0.022656882,-0.09010367,-0.55398035
1970-06-01,-0.03182441,1.0120945,0.77740604,-0.65220386,-0.085388936,-0.688481,-0.803075
1970-07-01,-0.038241673,1.3828554,0.55096817,-0.49098635,-0.012310672,-0.518227,-0.32741165
1970-08-01,0.038110696,1.3218259,0.54992044,-0.61789113,-0.08905594,-0.2690013,-0.26127434
1970-09-01,-0.05854118,0.93770665,0.33029276,-0.4052046,0.015191888,-0.36958215,-0.7167694
1970-10-01,0.049242735,0.21229367,0.25957188,0.02029953,-0.06757774,-0.21307941,-0.5763753
1970-11-01,0.06862547,-0.080674194,0.21452002,0.09363971,-0.06639906,-0.050290417,-0.52556103
1970-12-01,-0.10136662,-0.39420345,0.22250888,0.24490385,0.17981443,0.05971987,-0.8080517
1971-01-01,-0.14885283,0.1361845,0.74296844,0.29410666,0.1885853,-0.2647392,-0.8804485
1971-02-01,-0.18541822,-0.3832168,0.05470414,0.16483219,0.24804005,0.037573148,-0.6206039
1971-03-01,-0.15432324,-0.39761263,0.11746993,0.08248806,0.15043636,0.06909998,-0.22040005
1971-04-01,0.023177277,0.18800944,0.11675012,-0.14367032,0.065069124,0.076585785,-0.13460095
1971-05-01,0.031958736,0.6838016,0.24256961,-0.24962358,-0.00431875,0.045346834,-0.3678133
1971-06-01,0.06838016,1.5243738,0.33686227,-0.6023213,-0.124235965,-0.14194278,-0.49507245
1971-07-01,0.10436972,1.478595,0.7839966,-0.65860903,-0.062477876,-0.38638386,-0.39127845
1971-08-01,0.038004983,1.4722608,0.69963694,-0.66335964,-0.04232373,-0.5679152,-0.35097036
1971-09-01,-0.011804569,1.1040157,0.11012802,-0.45605963,0.03627746,-0.070107654,-0.7612511
1971-10-01,-0.03109498,0.29453856,0.475638,0.3804816,0.021737695,-0.16396841,-0.82675207
1971-11-01,-0.11372702,-0.5350927,0.4288516,0.059742667,-0.030519152,-0.040308308,-0.53278947
1971-12-01,-0.14798906,-0.958042,0.27164918,0.20038986,0.100482844,0.09040576,-0.76628965
1972-01-01,-0.27883166,-0.19715504,0.01946559,0.016572094,0.2638379,0.08825286,-0.5479306
1972-02-01,-0.2619966,0.15506725,0.26791516,0.2287209,0.3005332,-0.0038142204,-0.75205636
1972-03-01,-0.18847442,-0.14178328,0.26502162,-0.14664969,0.23516557,0.040641047,-0.047348738
1972-04-01,-0.058396816,0.15335742,-0.028935384,-0.13310266,0.100616135,0.0136785265,-0.12678948
1972-05-01,-0.056423973,0.0944345,0.24226785,-0.23687541,0.07049706,0.0653676,-0.12915698
1972-06-01,0.051820613,0.8045346,0.5716049,-0.58594096,0.0068392754,-0.18558088,-0.5535862
1972-07-01,-0.0035511493,1.2740767,0.7460062,-0.5063688,-0.0036826849,-0.4329782,-0.31197587
1972-08-01,0.013546991,1.416386,0.36366493,-0.75205636,0.004340315,-0.2783056,-0.37392387
1972-09-01,-0.010653472,0.7052337,0.10758696,-0.6238201,0.012889385,0.009075165,-0.4674376
1972-10-01,-0.085359335,0.31960422,-0.06826119,0.12757865,0.055108715,0.001972866,-0.213201
1972-11-01,-0.2333242,-0.30618873,-0.0117056845,0.12231767,0.03143432,-0.008812142,-0.59817296
1972-12-01,-0.29185262,-0.14191481,0.23871677,0.21175428,0.24134722,0.077336326,-0.7611316
