,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7
1965-01-01,-0.579429380595684,1.063252559729985,3.0509557988908558,0.1826739642355177,-0.9672857167428001,0.01858694501865057,0.9706743499811957
1965-02-01,-0.7524194568395615,1.7973390363511585,3.729229834344652,-0.2844389279683431,-1.265909274419149,0.1304021680060728,1.0020530399154213
1965-03-01,-0.5782146751880646,1.3383794398534865,1.5356638365321689,-0.9279211362202961,-1.2907502944009348,0.12776101077044452,0.814145803451538
1965-04-01,-0.28114886954426765,1.4596223831176758,2.147271235783895,-0.9761022196875678,-1.2894794606325921,0.005369143629515612,0.8668052799561444
1965-05-01,0.16550173982977867,1.0253071784973145,-0.8365860415829552,-1.9483905368381076,-1.1410213353341088,-0.37062605957926054,0.05962569814394501
1965-06-01,1.588602215051651,1.0166286003021967,-9.296402666303846,-2.5509987937079535,-0.8586945240957696,-0.06879944768216874,-0.7919276461881749
1965-07-01,1.8410618603229523,0.45569414893786114,-12.10593514972263,-2.3320399390326605,-0.31954975504624217,0.40757457415262854,-1.509931858848123
1965-08-01,1.4332348108291626,0.4767920289720808,-11.403338114420574,-2.2252419259813094,-0.7179056866127148,-0.052339496251977514,-0.6591254735694212
1965-09-01,1.2575435638427734,1.2536033278419858,-8.087772130966187,-1.6599775685204399,-0.436775987608391,-0.09187355085655495,-0.7258736911941976
1965-10-01,-0.2034103311598301,1.3142924933206468,2.2319623165660434,-0.7162296109729342,-0.5179032944796379,-0.3069146731753408,0.5122961366877836
1965-11-01,-0.7700864970684052,1.552710079011463,2.6111725303861832,0.21884840395715502,-0.7413745449300398,-0.05577533149424894,0.8899172439294702
1965-12-01,-0.9179969877004623,1.2283609026954287,1.1470010711087122,0.06873508708344565,-0.9929489671138296,-0.16554689701692557,0.8754336658646078
1966-01-01,-0.7074356824159622,1.4624438115528653,1.566825807094574,0.04052466402451197,-0.8747755435475133,0.1963480203240006,0.7573849138091592
1966-02-01,-0.6147437542676926,1.2953633353823708,1.8859070208337572,0.02448811713192198,-1.133615719644647,0.2514623749403306,0.9152693783535676
1966-03-01,-0.710841715335846,1.4634844802674793,1.0682728555467393,-0.6305246882968478,-1.4436078699011552,0.036804405627427275,0.8395679733332465
1966-04-01,-0.44012054800987244,1.038674016793569,2.3405505551232233,-1.1083599593904283,-1.4197564961617455,-0.06046906849484385,0.8315045167418087
1966-05-01,0.8787549287080765,0.8611886274246943,-2.213090989324782,-1.662173006269667,-1.0924043362600762,-0.2314349199518745,0.0166788710938657
1966-06-01,1.6595976054668427,1.1585886989321028,-8.859039015240139,-2.8012967109680176,-0.7269533579809625,-0.06586874800699728,-0.5883658195243162
1966-07-01,1.8553945422172546,0.629026194413503,-11.52213944329156,-2.3220703336927624,-0.4327792086099324,0.10474017924732631,-1.33791224044912
1966-08-01,1.4802928268909454,0.6598408733095442,-11.235468917422825,-2.6426574918958874,-0.759733141514293,0.006625978391111633,-0.7531759493491228
1966-09-01,1.0233313590288162,0.8222585632687524,-5.949723720550537,-1.594836711883545,-0.347063912634264,-0.2503430585802337,-0.5073191050220938
1966-10-01,0.0013872214185539633,1.2408418314797538,0.43229982256889343,-0.9804323646757338,-0.9456052069078413,-0.5185271486823941,0.6518922746181488
1966-11-01,-0.5343740433454514,0.430301186584291,0.7334316770235698,0.04536386579275131,-0.6689546401040597,-0.3467406387682314,0.61393884174964
1966-12-01,-0.840844139456749,1.2621152968633742,1.9015785720613267,0.009687280075417625,-1.07261622161196,-0.09460573395093282,0.8781998473055221
