,r200_cluster1,r200_cluster2,r200_cluster3,r200_cluster4,r200_cluster5,r200_cluster6,r200_cluster7
1965-01-01,52.48399,41.170128,42.02518,20.702972,28.755516,38.5067,51.306248
1965-02-01,67.92404,23.96101,24.539234,21.535091,9.793705,44.16772,65.87323
1965-03-01,72.228775,17.56451,33.227333,16.098476,10.986191,34.87191,29.191233
1965-04-01,67.85688,34.07583,42.678753,24.308271,32.609795,38.22168,47.678013
1965-05-01,84.04715,13.287621,53.655178,23.192774,21.654667,42.221745,84.85797
1965-06-01,82.05203,19.097706,89.66067,13.11235,46.15301,66.95596,92.10133
1965-07-01,77.57202,50.059708,83.91447,15.071434,81.44759,73.61782,90.656586
1965-08-01,93.3577,39.012848,82.39438,11.664333,85.165924,67.229515,89.005455
1965-09-01,87.768745,31.712156,80.92015,19.977325,50.033497,54.30056,81.1118
1965-10-01,81.58356,37.76467,64.15985,49.22104,26.218212,42.94575,80.024155
1965-11-01,83.401764,40.926064,44.241432,42.82454,33.995567,52.66417,77.214935
1965-12-01,84.96772,36.632793,58.873936,32.516426,29.984037,45.353653,65.88306
1966-01-01,63.20642,29.555328,54.532223,41.55376,23.148178,43.246246,53.048218
1966-02-01,58.769184,22.242016,25.070486,15.089581,15.232399,35.20899,36.64046
1966-03-01,73.188965,25.019598,37.715706,15.559074,19.690975,28.954504,44.63996
1966-04-01,84.23035,31.730444,40.212574,35.113777,27.5099,41.05964,57.77109
1966-05-01,89.46048,20.826958,53.279686,36.308857,21.674023,57.350845,84.031715
1966-06-01,82.316246,34.043457,94.54614,10.798447,52.140415,61.405586,96.09745
1966-07-01,77.61143,39.818592,85.49274,8.150551,78.923065,68.686066,95.84793
1966-08-01,95.45887,45.723415,88.38687,8.212933,84.99861,59.519394,92.63696
1966-09-01,81.733475,23.245031,70.852974,19.730373,53.8329,54.57983,85.17262
1966-10-01,86.63693,35.337032,49.83069,35.420753,21.432709,60.24498,79.515686
1966-11-01,81.34442,34.558914,63.308197,43.165806,38.792595,44.06048,63.923798
1966-12-01,85.09711,26.669403,49.59266,32.833595,29.6686,41.77045,62.539932
1967-01-01,78.13377,39.325527,46.392628,21.38752,14.538311,33.54212,46.402763
1967-02-01,75.78427,26.670956,25.056198,10.288593,13.87957,40.14473,54.510334
1967-03-01,54.083,24.270777,24.245441,7.9576645,15.984161,42.732395,50.642345
1967-04-01,61.67878,41.747665,41.6953,28.170856,39.05696,47.15609,57.528717
1967-05-01,91.77646,21.541225,43.18676,21.615547,18.75087,41.24601,81.77374
1967-06-01,82.91893,24.99877,66.800064,9.737953,35.977776,65.83729,91.64639
1967-07-01,83.07264,64.88127,83.322624,11.634785,71.21362,72.53955,91.14136
1967-08-01,82.69429,57.847954,85.79712,13.097527,83.283775,71.06161,92.03995
1967-09-01,85.23466,29.601505,86.19237,16.26286,60.59777,58.955986,85.015076
1967-10-01,83.6976,27.390503,55.495068,43.652943,20.624058,55.462975,76.2437
1967-11-01,81.85481,45.190002,36.546993,45.624096,19.41299,63.454002,72.436516
1967-12-01,79.486725,16.190228,52.638836,33.73806,25.54772,26.714872,67.51961
1968-01-01,64.56601,32.940994,25.083025,21.868696,9.938492,31.783705,46.54516
1968-02-01,54.750793,19.501003,25.52888,21.384212,17.049614,43.227814,38.408733
1968-03-01,72.59137,18.091011,22.874683,17.402111,13.96405,37.19511,58.224266
1968-04-01,72.66219,39.810677,62.3126,30.563644,42.39566,52.204437,51.903446
1968-05-01,84.416954,31.022373,51.48496,30.941895,26.13408,33.530098,65.04727
1968-06-01,85.7529,19.512272,88.8771,12.050262,58.410976,58.647587,94.33518
1968-07-01,83.08583,44.837395,90.423904,7.3132706,76.32881,62.433315,93.60443
1968-08-01,89.789734,40.084305,85.282906,11.97139,70.50214,57.313244,84.923965
1968-09-01,87.35765,23.288345,82.18929,11.952076,70.14481,57.06215,87.637726
1968-10-01,79.69122,18.540085,75.00896,29.27437,22.997011,39.77527,66.30274
1968-11-01,67.59685,32.98445,64.32618,42.41176,33.25647,39.88472,57.743004
1968-12-01,72.59781,30.621588,47.90847,34.352592,20.951237,43.179527,53.944393
1969-01-01,69.4407,30.197083,33.71151,35.43112,20.80856,55.172417,45.917587
1969-02-01,51.415672,20.728348,37.40475,36.773056,15.985622,52.545372,51.081444
1969-03-01,74.32547,30.061718,36.316833,51.11654,22.235722,29.936382,37.947876
1969-04-01,68.737144,37.61866,42.434914,40.59999,31.452116,25.673279,59.963604
1969-05-01,88.12081,20.161827,57.804478,36.564163,28.432348,51.405647,80.78112
1969-06-01,83.093994,18.943558,86.75214,12.919064,43.322292,51.541008,86.615105
1969-07-01,77.71623,34.41339,87.53256,10.616219,76.7971,62.70262,92.034645
1969-08-01,83.59868,51.04802,89.60312,12.121925,73.815765,61.36904,82.662834
1969-09-01,75.67409,28.449059,78.49499,20.711636,57.639034,47.309658,61.340633
1969-10-01,82.5141,18.166473,66.80529,37.7323,17.782108,35.422768,57.495316
1969-11-01,77.16475,38.43251,63.133778,37.36799,40.23568,38.537792,59.51908
1969-12-01,91.72047,31.652653,64.32196,36.492302,31.188074,28.241837,58.598274
1970-01-01,72.29975,16.622524,49.79419,27.715603,19.262157,56.260048,52.784668
1970-02-01,59.363068,17.511227,22.974192,19.881104,11.192657,33.10575,45.13718
1970-03-01,69.50621,29.531075,28.885647,23.099968,19.528603,37.999413,37.8786
1970-04-01,84.5877,29.478115,48.054844,40.175663,34.601818,44.655594,55.708954
1970-05-01,88.700226,14.917934,55.14627,15.134731,22.110313,48.435482,87.26043
1970-06-01,85.69651,16.13266,85.13052,8.680454,59.982014,61.49132,93.65182
1970-07-01,84.20044,35.68084,88.41227,7.151287,82.09204,63.23398,93.249664
1970-08-01,90.23105,60.57945,85.76767,9.797543,79.32664,65.797485,85.949715
1970-09-01,86.846695,38.49424,82.9493,14.2443695,74.08709,49.47313,81.572395
1970-10-01,84.3709,15.558395,69.82727,23.412752,17.238163,33.473145,68.78465
1970-11-01,82.3105,25.256357,48.215374,45.55092,12.597702,34.11692,52.10945
1970-12-01,72.321266,51.124763,49.694893,27.255527,23.538528,36.255104,50.113594
1971-01-01,80.154076,21.374508,40.829075,24.627079,18.887745,38.778465,49.990032
1971-02-01,76.718925,18.03403,19.283329,11.567772,9.3853035,35.044098,52.42439
1971-03-01,77.60983,8.230675,20.841991,15.958065,9.241608,31.779692,39.699802
1971-04-01,68.33392,22.757359,24.665962,23.655025,29.526222,25.945688,43.78411
1971-05-01,89.10202,21.514824,45.06215,15.936089,23.428497,48.108475,70.568794
1971-06-01,83.237595,45.44759,83.900276,9.603382,79.56915,58.75202,87.7141
1971-07-01,87.76482,49.85479,90.425705,10.260994,87.56703,58.976864,88.19759
1971-08-01,78.05444,56.540817,90.97851,17.569138,81.95448,57.34889,86.39887
1971-09-01,83.02797,18.145607,84.79964,9.965153,59.227062,47.748394,76.811905
1971-10-01,84.595085,15.462742,67.07617,17.77538,34.8649,44.96917,67.76253
1971-11-01,63.223465,38.31526,36.266346,39.82152,20.796349,36.421875,51.49629
1971-12-01,84.83514,40.572113,42.233902,21.337318,30.209194,40.17653,65.80151
1972-01-01,49.962315,43.721176,36.095284,20.173878,29.390936,44.03161,45.652027
1972-02-01,50.987877,13.349258,20.661469,5.477947,9.051975,37.39227,51.592487
1972-03-01,67.52364,24.755589,22.176243,23.453726,21.700031,38.56736,34.69265
1972-04-01,69.52276,38.320312,27.104143,47.134296,32.661034,31.073116,39.454773
1972-05-01,74.40515,18.45269,43.951965,27.286177,27.985054,29.590847,58.366722
1972-06-01,88.277054,21.599262,72.41579,16.869652,48.60194,61.157356,85.79198
1972-07-01,85.96913,29.997171,83.24838,7.7127304,80.24971,56.725174,77.75651
1972-08-01,88.43308,33.551697,88.73864,7.4185524,80.79744,51.97118,74.64569
1972-09-01,89.271736,20.637089,73.3292,18.629848,55.584213,39.29387,68.123375
1972-10-01,72.053345,31.60784,64.58673,49.432465,44.251022,57.86613,80.05143
1972-11-01,79.98154,32.895073,48.228123,31.643597,19.444118,71.437355,73.03502
