,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7
1965-01-01,0.0047095777,0.03296709,0.119652845,-0.09036513,0.01015501,0.04312215,0.060930204
1965-02-01,-0.027374446,-0.014717448,0.36263788,0.19412312,0.0069171907,0.15129535,-0.030023575
1965-03-01,-0.010596561,-0.056073476,0.09286709,0.025019646,-0.14143467,0.21178408,-0.028993368
1965-04-01,-0.05813391,-0.10979216,0.06961354,-0.06534545,-0.16630717,0.022370528,0.14952926
1965-05-01,-0.08830468,0.05224695,0.13466462,0.04238627,-0.19132681,0.034733176,0.06593414
1965-06-01,0.042091895,-0.045624066,0.018543983,0.04459386,-0.015306139,-0.048861932,0.021929001
1965-07-01,-0.0011774063,0.13127963,0.009124828,-0.09581061,-0.04989214,0.10184474,0.052835632
1965-08-01,-0.013392878,0.06254914,-0.017366577,-0.05151107,-0.0029435158,-0.037382316,-0.0731457
1965-09-01,0.013981581,0.013834405,0.008536125,-0.046359967,-0.11303,0.031789683,-0.0070643662
1965-10-01,-0.003679371,0.012362647,0.07991574,0.04415233,-0.18720594,0.4019335,-0.018102478
1965-11-01,-0.0030906678,0.0070643662,0.12347939,-0.11141105,-0.21266708,-0.0032378435,-0.027227283
1965-12-01,-0.007211542,-0.072556995,-0.032084037,-0.21973152,-0.45197287,-0.23356588,-0.056073476
1966-01-01,-0.0217,-0.08477478,0.042242717,-0.23088841,-0.2780497,0.058156062,-0.056130745
1966-02-01,-0.010126638,-0.06842742,0.1581209,-0.08868079,-0.16709022,-0.107776836,0.056998778
1966-03-01,-0.0092587,-0.047450732,0.105896115,-0.078409456,-0.11168289,0.00868001,0.10372615
1966-04-01,0.026329374,0.012441349,0.1313575,-0.13251486,-0.25548163,-0.051790763,0.048174094
1966-05-01,-0.08159213,0.05598607,0.037902735,0.05974741,-0.0004340172,-0.18416095,-0.002893305
1966-06-01,0.015624046,0.110959485,0.05598607,0.015045357,-0.097360805,0.038481377,0.03472004
1966-07-01,-0.02227869,0.04991007,-0.040940713,-0.04557004,0.0076673506,-0.058300734,0.026040029
1966-08-01,-0.010705376,-0.122532845,0.0037613392,-0.014321995,-0.028354693,0.06293011,0.14828353
1966-09-01,-0.056998778,0.029656697,0.013309384,-0.014322042,-0.18401623,0.042242717,-0.045859385
1966-10-01,-0.0,0.0082459925,-0.04065137,-0.080579475,0.07132075,-0.1391695,-0.026908016
1966-11-01,0.07045279,-0.052803397,-0.23247966,-0.36022052,-0.1733109,-0.2125156,-0.10401549
1966-12-01,0.10271349,-0.04340005,0.13468485,-0.012152004,-0.036311388,0.061917424,-0.05989208
1967-01-01,0.006661129,-0.11557051,0.27410525,0.03497088,-0.047460508,0.022814369,0.11390519
