,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,34.01476232016959,273.66976737976074,127.11168924967448,406.8800735473633,171.01813725062777,108.3327611287435,97.8552378140963
1965-02-01,34.442506185392055,232.58848190307617,128.41720581054688,387.50804901123047,172.2034045628139,110.86810429890951,99.82786912184496
1965-03-01,34.85575187497023,259.2890739440918,130.98558698381697,411.3542175292969,178.29435893467493,114.68797524770102,102.23074692946214
1965-04-01,35.96943645942502,300.1880407333374,137.26694924490792,447.50755310058594,188.38774817330494,120.09593645731609,109.25929729755107
1965-05-01,35.78003441415182,437.576961517334,139.9971644083659,526.5298843383789,202.08715711321148,122.81965414683025,111.50366709782527
1965-06-01,34.9844886035454,559.4605922698975,134.80458032517205,592.1131896972656,207.74108341761996,122.38016128540039,104.17526685274564
1965-07-01,34.5269435789527,640.0067329406738,129.96594565255302,625.0637054443359,205.64847673688615,119.6077823638916,98.91480665940504
1965-08-01,34.34772491455078,639.5666122436523,128.1139373779297,655.7978057861328,196.85637610299244,118.17601521809897,96.75885714017427
1965-09-01,34.793332727943984,612.3907089233398,130.814452398391,656.4667510986328,198.71320724487302,121.47378126780193,100.16331305870642
1965-10-01,35.14033992116045,544.5231914520264,136.82369050525483,629.5711517333984,205.05218505859372,121.60548369089763,107.11789497962364
1965-11-01,35.20069122314453,432.0934295654297,137.33961922781808,555.984001159668,198.52865764072962,118.38669776916504,108.19604580218974
1965-12-01,34.74653057935762,354.8370838165283,132.6045354207357,475.50487518310547,184.56476756504603,113.13384373982748,103.44048279982347
1966-01-01,34.716966675549024,314.24896717071533,130.26707058861143,425.1933288574219,175.42087009974887,111.49118741353354,101.2576543367826
1966-02-01,35.210351246159256,267.9647445678711,132.1656999133882,416.3124465942383,174.31237357003346,111.90000375111899,102.2561660179725
1966-03-01,35.75159863727849,313.91711235046387,134.10662696475075,444.0711212158203,177.90197644914898,116.36197566986084,104.46967345017653
1966-04-01,36.45553356263696,341.3919687271118,140.170160929362,476.69288635253906,190.96905844552174,121.27830982208252,111.1121471111591
1966-05-01,36.08736410373595,462.7472400665283,141.02176484607514,547.3990249633789,202.36722401210238,123.93405437469482,111.59828626192532
1966-06-01,35.509563073879335,575.0834941864014,137.35182625906808,600.9049224853516,208.30114909580774,124.35680230458578,105.7286996107835
1966-07-01,35.20918125059546,666.5425300598145,132.44727906726655,633.5337448120117,207.96601431710377,120.27897834777832,100.25830635657677
1966-08-01,34.67864059820408,690.2124404907227,128.1793685186477,671.5070343017578,200.35612923758367,120.04934946695964,97.22824830275316
1966-09-01,34.68713992979468,642.1170234680176,131.37875511532738,662.2187042236328,202.42750985281805,121.23326460520427,100.61403421255258
1966-10-01,34.85452838060333,566.3033962249756,135.47167096819197,615.0727844238281,206.85845783778598,120.7162857055664,105.8780890244704
1966-11-01,34.694832127268725,503.8151741027832,134.11948794410344,554.3350982666016,191.93318230765206,117.5591230392456,105.80847813532903
1966-12-01,34.450740349002004,400.5667209625244,130.72799500964936,476.9820785522461,178.4342493329729,112.94771830240886,100.72669249314528
1967-01-01,34.15799955042397,311.4966869354248,126.06599898565383,414.60514068603516,169.23569270542689,109.45068995157878,97.92715219350961
1967-02-01,34.44468102804045,246.93748950958252,127.16817401704334,393.90541076660156,169.43533761160714,110.10402043660483,98.62176454984224
1967-03-01,35.143447503810975,259.5184564590454,133.3452406383696,405.90538024902344,181.64450781685963,114.50510025024414,104.7735727750338
1967-04-01,36.30434361899771,325.84118843078613,140.05439394996282,444.6012878417969,189.90802764892575,121.2452252705892,110.72186690110426
1967-05-01,36.40534005514006,452.1486282348633,143.65234375,521.6655349731445,204.38630240304127,124.82786973317465,113.76444743229793
1967-06-01,35.51270787308856,583.1315517425537,137.97976175944012,581.3784408569336,210.27829306466236,124.23161665598552,107.5038323035607
1967-07-01,34.893831392613855,639.7390842437744,130.46766008649553,633.5182952880859,208.41954095023016,120.92503706614177,98.65117439856895
1967-08-01,34.28524296458175,663.1137371063232,127.09523155575707,667.9689788818359,199.08420017787387,117.29655265808105,95.8472545330341
1967-09-01,34.531635191382435,629.6695232391357,128.7626720610119,658.9909362792969,200.78845705304826,119.82471942901611,97.75983370267427
1967-10-01,34.446030128292925,530.4100036621094,133.02757626488096,619.8653030395508,202.86318915230885,119.68142191569011,104.68166057880107
1967-11-01,34.52754369596156,460.7874870300293,132.74923052106584,564.721794128418,193.26189586094446,115.6506379445394,104.41816770113431
1967-12-01,34.50250160403368,379.18217182159424,129.67836289178757,472.01000213623047,182.17921938214982,112.5285545984904,100.60201058020958
1968-01-01,34.21894864338201,308.90703201293945,126.5047345842634,407.2339630126953,171.07181549072263,109.61345036824545,97.3037499647874
1968-02-01,34.33648318779178,278.2679319381714,126.93926493326823,378.8288116455078,167.24051066807337,109.4515323638916,98.44792439387395
1968-03-01,34.83758786829507,274.1908311843872,131.1135700770787,407.96974182128906,175.57153701782224,114.93949095408122,102.47351573063777
1968-04-01,36.08150714781226,312.16628551483154,138.88426281156995,463.74034881591797,189.69135284423825,121.18157545725505,109.92979636559119
1968-05-01,35.82862528359018,478.20096015930176,140.98113832019624,542.1443557739258,202.361638205392,124.50217405954997,111.95723460270808
1968-06-01,35.21033031184499,547.7187156677246,136.6457530430385,583.3007049560547,207.9925945826939,123.86709849039714,106.994445507343
1968-07-01,34.815832463706414,598.6804008483887,130.56376320975167,620.5631637573242,206.34380068097795,121.55594031016032,99.78815225454477
1968-08-01,34.41439837944217,658.6428642272949,127.68734523228237,636.318359375,194.66836111886158,118.78446737925212,96.93999657264122
1968-09-01,34.454622501280255,619.6382999420166,128.96695818219865,641.6354370117188,196.3625907897949,120.9611177444458,98.81811875563402
1968-10-01,34.68388580694432,533.8863372802734,133.87737274169922,608.895149230957,201.66243144444056,120.79243659973145,104.7177241398738
1968-11-01,34.67919419451458,451.178503036499,134.45069449288505,552.6056289672852,194.0469878060477,116.68351491292319,105.55141155536357
1968-12-01,34.59320300962867,365.8905029296875,132.07535516648065,491.8309783935547,185.23394720894947,112.24064032236735,103.47191003652719
1969-01-01,34.76758119536609,329.08990383148193,129.06212579636346,436.0199737548828,173.97306987217493,109.82115268707275,101.26725710355318
1969-02-01,35.12224336949791,277.28495597839355,129.07720293317522,402.2300338745117,168.8195092337472,112.12659676869711,100.14955080472505
1969-03-01,35.77229802201434,256.5495729446411,134.93010203043622,433.10401916503906,182.18472344534737,116.4271593093872,105.78151116004356
1969-04-01,36.83366310305712,273.0680465698242,142.57738022577195,461.1304473876953,200.16685213361467,123.19730122884116,114.44217241727388
1969-05-01,36.875648033328176,437.71371841430664,145.38885752360028,536.1227798461914,209.15854317801336,126.60358746846518,115.66456281221829
1969-06-01,35.800926859785875,549.284839630127,138.18075089227585,591.0649490356445,209.60405894688196,125.03937880198161,106.94551467895508
1969-07-01,35.165951891643246,595.9790229797363,132.00867970784506,625.9008026123047,204.68222754342213,121.25675678253174,100.07411516629732
1969-08-01,34.97009742550734,628.0590057373047,127.28349594842821,657.9726409912109,194.31082861764088,120.1201359430949,96.01645102867712
1969-09-01,35.104993494545546,592.6705360412598,130.55705115908668,645.7353973388672,196.92426409040178,122.33978112538657,99.98491727388821
1969-10-01,35.181559585943454,489.0542984008789,134.84923044840497,612.2042083740234,201.1904852730887,122.31509685516357,106.39942609346829
1969-11-01,35.033326032685075,412.67943382263184,136.40110379173643,543.7284851074219,198.5521180289132,118.41851870218913,107.2910162118765
1969-12-01,34.58458970232708,332.0661783218384,131.57051631382535,476.54685974121094,184.05850274222237,113.36781183878581,102.58299754216121
1970-01-01,34.69522057510004,274.07734394073486,130.00533694312688,427.91664123535156,178.10594013759066,110.60076554616293,102.54729344294621
1970-02-01,34.993204256383386,239.75772857666016,131.695674714588,418.99940490722656,175.13268334524972,111.5336815516154,102.15267034677359
1970-03-01,35.722418529231376,252.689528465271,135.43883732387,425.1298522949219,180.36966323852536,117.31130282084148,106.32746036236102
1970-04-01,36.599196457281344,305.0058603286743,142.3896971203032,480.2012634277344,197.33817236764088,122.5818395614624,113.90768197866586
1970-05-01,36.29540001473776,429.81014251708984,143.37049211774553,541.3923263549805,205.72575160435267,124.58865642547607,113.80121524517352
1970-06-01,35.4563643292683,533.9072704315186,136.85597011021207,586.7278289794922,210.18108640398296,123.9666779836019,106.14830897404597
1970-07-01,35.114060378656156,627.1840572357178,129.90950629824684,633.2796096801758,206.09998703002927,121.06448014577231,98.6890646127554
1970-08-01,34.82684391300853,668.5420513153076,127.9970441545759,668.3773040771484,201.25222887311662,120.23239930470785,96.93479537963867
1970-09-01,34.632319938845754,591.0656929016113,128.48685128348214,663.2148742675781,200.43656485421315,120.87328433990479,98.89370844914363
