,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7
1970-01-01,-0.54419047,1.5212113,-2.454324,0.07477537,1.3129842,0.6483469,-0.75718147
1970-02-01,-0.15253986,1.6693196,-2.5512533,-0.004870112,1.1111841,0.959118,-0.4687551
1970-03-01,-0.09820001,1.571455,-2.212059,-0.22144254,1.1409371,1.2669166,-0.7524374
1970-04-01,0.5500147,0.7759978,-1.0588024,-0.1008605,0.46906945,0.96468663,-0.10114838
1970-05-01,1.1035368,0.69246995,-1.067206,-0.08326686,-0.48425406,1.2331312,0.4124935
1970-06-01,0.9954846,-0.3573841,0.1577177,-0.039334714,0.016872123,0.9281373,0.9134578
1970-07-01,0.5808825,-0.38863382,0.32123327,-0.06609807,0.04648181,1.2427186,0.86378884
1970-08-01,0.51277035,-0.59879565,0.7970459,0.10310321,-0.06920763,1.5440941,0.954097
1970-09-01,0.65177304,-0.060600914,0.5412418,-0.024027478,0.056216385,1.2430313,0.6808035
1970-10-01,1.1140755,0.46892202,-0.30708823,-0.08748469,-0.19569477,1.1617291,0.56815946
1970-11-01,1.0127645,1.4114487,-1.6041152,-0.32335702,-0.014460325,1.6854526,-0.09769777
1970-12-01,0.78273064,2.3219047,-2.2505689,-0.6362451,0.51415426,1.0981119,-0.8016623
1971-01-01,-0.37006876,1.835741,-3.065309,-0.35002294,1.0578754,0.84062195,-0.857933
1971-02-01,-0.07259162,2.2124186,-2.3318498,-0.36735368,1.214836,1.1070399,-0.90096617
1971-03-01,0.10819592,1.1843036,-1.3845513,-0.115675144,0.59173375,1.6428665,-0.2163008
1971-04-01,0.5425246,1.1501216,-0.7734959,-0.30253324,0.5410395,1.2966418,-0.4448677
1971-05-01,0.4920052,0.8142327,-1.215106,-0.23835774,-0.48613772,1.4874505,0.35695475
1971-06-01,0.49473962,-0.45397496,0.2066157,0.29106784,-0.31305736,1.3558688,0.9442219
1971-07-01,0.15370725,-0.36113015,0.7581703,-0.133129,-0.008209151,1.5166471,0.5456582
1971-08-01,0.37703937,-0.19881016,0.67057586,-0.21448167,-0.14059712,1.4588304,0.8291131
1971-09-01,0.65647125,0.18569598,0.38443688,-0.19966727,-0.124886505,0.7247472,0.34441933
1971-10-01,1.2724607,0.43742964,-0.21494633,-0.12713292,-0.31406206,0.7516347,0.53001136
1971-11-01,0.6624442,1.1603546,-0.986237,-0.25455138,0.3640074,0.6306082,-0.08802976
1971-12-01,0.5593449,1.9132779,-1.6866002,-0.62661165,0.6137606,1.2621491,-0.53326243
1972-01-01,0.589678,1.8645493,-2.0594473,-0.17682056,1.2407987,1.2145057,-0.76410073
1972-02-01,-0.26434594,1.998982,-3.0746632,-0.24517138,1.3904067,0.95624226,-1.1931129
1972-03-01,0.39422387,1.6198772,-1.6054252,-0.2805259,0.90042937,1.29387,-0.6024712
1972-04-01,-0.35533836,1.1467559,-1.8001554,0.010906203,0.6436613,0.8729179,-0.1971395
1972-05-01,0.866238,1.0586901,-0.93864036,-0.3206767,-0.19789882,0.53512645,-0.34221846
1972-06-01,1.3616265,0.08892046,-0.26497784,-0.069792956,-0.40988198,1.0280203,0.46212533
1972-07-01,0.5251962,-0.5726185,0.4103207,0.1493247,-0.15371956,1.4186294,0.882214
1972-08-01,0.33099526,-0.4334526,0.8813226,0.110420115,-0.072083466,1.2057967,0.37151015
1972-09-01,0.9878447,0.177351,-0.17345138,0.16199519,-0.26170692,1.4309437,0.5286669
1972-10-01,0.54962075,1.0532994,-1.2410239,0.11181457,0.076804936,0.95043576,0.28717318
1972-11-01,0.53705645,1.4140704,-1.7686652,0.07908513,0.31570297,0.7316991,-0.13538682
1972-12-01,0.31829628,2.157521,-2.546067,-0.32522336,0.95208716,0.7249183,-0.9413695
1973-01-01,-0.021077897,2.5141563,-3.2841315,-0.2890904,1.5062457,0.44113094,-1.2925183
1973-02-01,0.56653064,1.7154137,-2.4392896,-0.0018698229,1.1873881,1.2631389,-0.77329063
1973-03-01,0.5971749,1.7695029,-1.8254505,-0.3862442,0.9419743,0.71002173,-0.7780299
1973-04-01,0.7436017,1.4201299,-1.464707,-0.43826446,0.6920613,1.2891712,-0.41224077
1973-05-01,1.077027,1.1843874,-0.9808495,-0.13502485,-0.627036,1.3421533,0.00030113058
1973-06-01,0.9051026,-0.11662534,-0.5112122,0.18342663,-0.31832436,0.99765337,0.69980645
1973-07-01,0.5066585,-0.7374534,0.7879622,0.16942546,0.010569918,1.459601,0.79817873
1973-08-01,0.15261707,-0.36271635,0.73474777,0.097154334,-0.114878505,2.0171602,0.7227647
1973-09-01,0.67476296,-0.13430025,0.6525943,-0.18701899,0.114667356,1.145611,0.74524796
1973-10-01,1.1032056,0.52614707,-0.52912694,-0.22408138,-0.09381379,1.0724174,0.4767891
1973-11-01,1.1029172,1.4395394,-1.3984585,-0.54420555,-0.15171693,0.9442892,-0.23507823
1973-12-01,-0.036842387,2.2686155,-2.868444,-0.68798566,0.51996374,0.4346532,-0.76615006
1974-01-01,0.46425346,2.497241,-2.895582,-0.310738,1.3231535,1.1975117,-1.476725
1974-02-01,0.33212468,2.3907094,-3.0588555,-0.6394016,1.1237189,0.9046954,-1.2132982
1974-03-01,0.34809038,1.340827,-1.6942309,-0.2890805,0.6580223,1.2242923,-0.35338157
1974-04-01,0.6699474,1.0955478,-1.446472,-0.25035995,0.082797,1.1792454,0.055683643
1974-05-01,0.8352836,0.73907614,-0.8845958,-0.012852223,-0.37246004,0.6588021,0.0733143
1974-06-01,0.9008638,-0.04573255,-0.37183735,0.2624756,-0.38594815,0.8917606,0.5667136
1974-07-01,0.23705395,-0.11671733,0.030521424,0.03165837,0.005428857,0.8772099,0.59238076
1974-08-01,0.6345649,-0.4992042,0.45589706,0.009852484,-0.1366522,1.0407737,0.7584726
1974-09-01,1.2072877,0.23673965,0.23437253,-0.32716388,-0.2347865,1.3288321,0.4265033
1974-10-01,0.8344179,0.47420418,0.11467227,-0.14021248,-0.2283946,0.98888344,0.09279042
1974-11-01,0.96050835,1.5405067,-1.5435095,-0.67276525,0.07958013,1.1078218,-0.30463764
1974-12-01,0.5141408,2.523097,-2.947975,-0.6188606,1.1008475,0.82715863,-1.2077308
1975-01-01,0.2845062,2.260057,-3.0174727,-0.44769546,1.0364212,0.3622257,-1.1482759
1975-02-01,0.121444166,1.951508,-2.6765928,-0.14693224,1.4811485,1.1097767,-0.9919687
1975-03-01,-0.03628918,1.776301,-2.1677058,-0.39700577,1.1269137,1.0280997,-0.64359725
1975-04-01,0.17930904,1.5501031,-1.6583964,-0.5285876,0.61542654,0.8827126,-0.8432395
1975-05-01,1.2166779,0.9057469,-1.025843,-0.19706911,-0.43070376,0.79215497,0.001027398
1975-06-01,0.75629556,-0.3342812,0.075747706,0.249444,-0.6070945,0.8927383,0.6267872
1975-07-01,0.40817752,-0.12435928,0.3166098,0.025963796,-0.2135163,1.3336729,0.5608716
1975-08-01,0.34576836,-0.5545404,0.79679537,0.06844798,-0.2470025,1.5016443,0.6942661
1975-09-01,0.7304611,-0.02106847,0.5227155,-0.034678183,-0.27524906,1.6356213,0.73630863
1975-10-01,1.5092858,0.5555256,-0.30152875,-0.18575543,-0.44656712,1.102847,0.31659785
1975-11-01,1.2098569,1.6721029,-1.9624296,-0.37050554,0.017523075,0.77564466,-0.20157291
1975-12-01,0.7868052,2.0461886,-2.2714932,-0.63154477,0.61569524,0.56119525,-0.8802219
1976-01-01,-0.13678329,1.787616,-2.2786393,-0.11746551,1.0404042,0.51366436,-0.81299955
1976-02-01,0.3195151,2.127278,-2.5530672,-0.27113602,1.0635523,0.76901025,-0.9415782
1976-03-01,0.26967806,1.841595,-2.0435476,-0.34744188,0.8910841,1.4101721,-0.96037304
1976-04-01,0.171212,1.2552947,-1.5707089,-0.18829201,0.40780097,1.1044184,-0.19416519
1976-05-01,0.9751582,0.8669901,-1.2268779,-0.33698317,-0.40770432,0.81473845,-0.112659775
1976-06-01,0.99111164,-0.10212906,-0.39038214,-0.002667707,-0.33488858,0.90782917,0.6786882
1976-07-01,0.18598452,-0.42676258,0.42561483,0.219731,-0.051459227,1.3752012,0.9752004
1976-08-01,0.25977275,-0.29272267,0.50302947,0.097785816,-0.05792722,1.4847301,0.22220097
1976-09-01,0.80324185,-0.19435172,0.3588383,0.24688795,-0.01583727,1.8124905,0.9339551
1976-10-01,0.8105894,1.0192907,-1.0016012,-0.24815792,0.08607598,1.3432032,0.40916404
1976-11-01,0.7978299,1.3744378,-1.3746483,-0.33764884,0.07665926,1.2137574,-0.13252907
1976-12-01,0.5486498,1.640559,-2.4332428,-0.10910626,0.7161556,1.089627,-0.32454756
1977-01-01,-0.114168465,2.1223195,-2.7999687,-0.13363624,1.3148016,0.9872242,-0.96074796
1977-02-01,0.3271269,1.5225708,-2.7904873,-0.27195078,0.8519178,0.9679685,-0.3330427
1977-03-01,0.9825403,1.2504661,-1.5830549,-0.16183637,0.3482252,1.0541427,-0.08087188
1977-04-01,0.13562527,1.2390801,-1.6430937,-0.09453493,0.5822746,0.81334835,-0.575569
1977-05-01,0.7238055,0.7987461,-1.3833697,-0.16681711,0.0057662874,1.1091844,-0.004288345
1977-06-01,0.66903484,-0.008817651,-0.5231642,0.33739182,-0.41123846,0.6302336,0.6770724
1977-07-01,0.24582267,-0.41394353,0.56597304,0.068474926,0.044743154,1.3746114,0.8942806
1977-08-01,0.49115506,-0.4253766,0.38634357,0.18966836,0.07528997,1.5221053,0.8738974
1977-09-01,0.43371165,-0.12021015,0.2299461,0.03551307,-0.35411474,0.9851993,0.732452
1977-10-01,1.1452808,0.9029667,-0.8083562,-0.12759629,-0.12051899,1.1578138,0.47491142
1977-11-01,0.58062875,1.4359434,-1.3876888,-0.39211702,0.23691458,0.56375176,-0.1582984
1977-12-01,0.5624685,1.6716015,-2.0116372,-0.13597028,0.9445302,0.941983,-0.55288273
1978-01-01,0.045639493,1.8243501,-2.9872642,-0.25281486,1.1904857,0.36641076,-0.7882156
1978-02-01,-0.123715326,0.9314238,-2.2554173,0.24986598,1.2803825,0.78820634,-0.36940467
1978-03-01,-0.327648,1.5684412,-2.2621853,-0.10721819,1.1366304,0.87223023,-0.863076
1978-04-01,0.24316171,1.1080688,-1.3646544,-0.12667175,0.6124391,1.1236625,0.034104485
1978-05-01,0.86374265,0.9633196,-1.018478,-0.4002817,-0.48799464,1.5722939,0.23516183
1978-06-01,1.2199931,-0.3706644,0.052873954,0.027474584,-0.35373902,1.2530944,0.7663321
